t_ns,qx,qy,qz,qw
30521335416660,0.38216308,0.39249945,0.588203,0.59490573
30521340174421,0.38319114,0.3979327,0.5846291,0.59415734
30521344932285,0.38113713,0.39895448,0.58390236,0.59550637
30521349690150,0.37925473,0.39820468,0.5843463,0.5967732
30521354447962,0.38041022,0.3988236,0.58390135,0.59605956
30521359205775,0.38207218,0.39870742,0.5839602,0.59501576
30521363963639,0.38265076,0.39694417,0.5851293,0.59467417
30521368721452,0.38371828,0.39572024,0.5859557,0.593988
30521373479264,0.3852846,0.39554983,0.58611435,0.5929301
30521378237129,0.38561237,0.39519396,0.58639514,0.5926767
30521382994941,0.38526508,0.39498407,0.5865774,0.59286207
30521387752754,0.38514158,0.39562145,0.58619136,0.5928991
30521392510619,0.38478953,0.39644897,0.5856629,0.5930971
30521397268431,0.38396904,0.39681593,0.58540887,0.593634
30521402026244,0.3833349,0.39721292,0.5851272,0.5940559
30521406784056,0.38314438,0.3977012,0.5847784,0.59419554
30521411541921,0.38296676,0.39781734,0.58467424,0.59433484
30521416299733,0.38287687,0.3976258,0.584783,0.59441394
30521421057546,0.3830515,0.39752355,0.58484495,0.5943088
30521425815410,0.3832935,0.39741686,0.58491904,0.5941512
30521430573223,0.38329613,0.39721137,0.5850562,0.5941519
30521435331035,0.3832652,0.3971908,0.5850695,0.5941725
30521440088848,0.38318107,0.39737013,0.58497405,0.5942008
30521444846712,0.38297895,0.39761138,0.5848106,0.59433055
30521449604525,0.38271645,0.39794374,0.5845854,0.59449875
30521454362337,0.3824434,0.39827552,0.5843571,0.5946768
30521459120202,0.38219926,0.39852238,0.5841742,0.59484804
30521463878014,0.38202924,0.39868936,0.58403885,0.5949782
30521468635827,0.38197204,0.3987759,0.58395576,0.5950385
30521473393691,0.38199088,0.39878708,0.58392763,0.5950465
30521478151504,0.38206583,0.39873546,0.5839474,0.59501356
30521482909316,0.38217935,0.39863586,0.5840065,0.5949495
30521487667129,0.38229665,0.39850757,0.5840908,0.5948772
30521492424994,0.38237315,0.39839172,0.58417517,0.59482276
30521497182806,0.38239652,0.39833263,0.5842231,0.59480035
30521501940619,0.38239828,0.3983261,0.5842334,0.59479344
30521506698483,0.38235354,0.39834422,0.5842231,0.59482014
30521511456296,0.38230422,0.39838198,0.58419013,0.594859
30521516214108,0.382285,0.3984001,0.5841593,0.59488946
30521520971921,0.38230312,0.39838165,0.58414596,0.59490323
30521525729785,0.38235667,0.39825895,0.58420134,0.5948967
30521530487598,0.3824512,0.39808336,0.5842967,0.5948597
30521535245410,0.38259235,0.39789352,0.5844095,0.59478515
