t_ns,wall_ms,sentence
30523165133271,1788560469338,"$GPGSV,2,1,05,12,57,203,43,13,50,203,39,19,06,112,42,21,55,053,40,1*62  "
30523165794312,1788560469338,"$GPGSV,2,2,05,47,00,000,43,1*55  "
30523166018896,1788560469338,"$GPGSV,2,1,06,11,34,045,39,13,50,203,35,18,13,264,22,20,18,144,27,8*60  "
30523166241083,1788560469338,"$GPGSV,2,2,06,21,55,053,39,25,53,273,30,8*60  "
30523166580042,1788560469338,"$GLGSV,1,1,02,05,24,049,39,20,22,053,45,1*7B  "
30523166741812,1788560469338,"$GAGSV,2,1,06,03,12,124,35,05,08,076,29,18,05,113,40,27,57,297,30,7*73  "
30523166890823,1788560469338,"$GAGSV,2,2,06,30,59,181,43,34,34,038,38,7*75  "
30523167030302,1788560469338,"$GAGSV,2,1,07,05,08,076,23,13,26,258,23,15,63,321,31,21,09,322,29,1*75  "
30523167227229,1788560469338,"$GAGSV,2,2,07,27,57,297,32,30,59,181,38,34,34,038,38,1*44  "
30523167453323,1788560469338,"$GQGSV,1,1,02,02,12,128,23,03,28,064,30,8*6D  "
30523167729625,1788560469338,"$GBGSV,4,1,13,41,44,141,44,38,14,086,32,37,30,221,32,33,38,071,43,1*7C  "
30523167878583,1788560469338,"$GBGSV,4,2,13,28,53,038,44,27,47,322,38,13,33,070,42,09,72,142,31,1*71  "
30523168123062,1788560469338,"$GBGSV,4,3,13,08,36,092,35,06,64,067,43,03,41,126,43,02,56,175,45,1*76  "
30523168304781,1788560469338,"$GBGSV,4,4,13,01,16,104,38,1*4C  "
30523168487906,1788560469338,"$GBGSV,2,1,05,27,47,322,29,28,53,038,36,37,30,221,27,38,14,086,22,5*7B  "
30523168680146,1788560469338,"$GBGSV,2,2,05,41,44,141,31,5*44  "
30523171716708,1788560469345,"$GNGSA,A,3,05,11,12,13,18,19,20,21,25,29,,,0.6,0.4,0.5,1*3E  "
30523171860615,1788560469345,"$PSSGR,GSA,A,3,11,18,20,21,25,,,,,,,,0.6,0.4,0.5,1,8*4D  "
30523171973062,1788560469345,"$GNGSA,A,3,69,70,75,85,,,,,,,,,0.6,0.4,0.5,2*32  "
30523172094990,1788560469345,"$GNGSA,A,3,03,05,13,15,18,21,27,30,34,,,,0.6,0.4,0.5,3*3F  "
30523172216812,1788560469345,"$PSSGR,GSA,A,3,305,313,315,321,327,330,334,,,,,,0.6,0.4,0.5,3,1*7B  "
30523172621812,1788560469345,"$GNGSA,A,3,01,02,06,08,09,13,27,28,37,38,41,,0.6,0.4,0.5,4*30  "
30523172631500,1788560469345,"$PSSGR,GSA,A,3,227,228,237,238,241,,,,,,,,0.6,0.4,0.5,4,5*7D  "
30523172637698,1788560469345,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
30523172786500,1788560469345,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
30523173044885,1788560469345,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
30523173248167,1788560469345,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
30523173386500,1788560469345,"$GNRMC,222108.90,A,2831.557257,N,07734.238736,E,0.0,,040926,1.3,E,A,V*75  "
30523173511917,1788560469345,"$GNGNS,222108.90,2831.557257,N,07734.238736,E,AAAAAN,36,0.4,205.7,-54.0,,,V*01  "
30523173664573,1788560469345,"$GNGGA,222108.90,2831.557257,N,07734.238736,E,1,12,0.4,205.7,M,-54.0,M,,*58  "
30523173950094,1788560469348,"$PSMSG,magcal=FAIL,bluesky=0*00 "
30523735633166,1788560469908,"$GNGSA,A,3,05,11,12,13,18,19,20,21,25,29,,,0.6,0.4,0.5,1*3E  "
30523736170041,1788560469908,"$PSSGR,GSA,A,3,11,18,20,21,25,,,,,,,,0.6,0.4,0.5,1,8*4D  "
