t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
21363278570619,1788551309452,40,false,31.6,0,0,5551448064
21368297095617,1788551314471,40,false,31.6,0,0,5549268992
21373321865251,1788551319496,40,false,31.6,0,0,5540511744
21378363491343,1788551324537,40,false,31.6,0,0,5534339072
21383410168320,1788551329584,40,false,31.6,0,0,5555597312
21388451380922,1788551334625,40,false,31.6,0,0,5550223360
21393528889722,1788551339703,40,false,31.6,0,0,5544366080
21398574460502,1788551344748,40,false,31.6,0,0,5539520512
21403617528573,1788551349791,40,false,31.6,0,0,5531992064
21408700374612,1788551354874,40,false,31.6,0,0,5555744768
21413744852996,1788551359919,40,false,31.6,0,0,5546950656
21418821101119,1788551364995,40,false,31.6,0,0,5538258944
21423866018357,1788551370040,40,false,31.6,0,0,5535801344
21428907434136,1788551375081,40,false,31.6,0,0,5532676096
21433989132728,1788551380163,40,false,31.6,0,0,5530484736
21439032581059,1788551385206,40,false,31.6,0,0,5529534464
21444079439286,1788551390253,40,false,31.6,0,0,5528571904
21449099284597,1788551395273,39,false,31.5,0,0,5525258240
21454117734960,1788551400292,39,false,31.5,0,0,5523161088
21459136642093,1788551405310,39,false,31.5,0,0,5521035264
21464149461414,1788551410323,39,false,31.5,0,0,5519106048
21469163818495,1788551415338,39,false,31.5,0,0,5515120640
21474197380369,1788551420371,39,false,31.5,0,0,5542473728
