t_ns,value
21358303319018,1.0
21359583326466,2.0
21363903325164,2.0
21367263324435,3.0
21367423325216,2.0
21369183324643,4.0
21369663364539,3.0
21369823324279,2.0
21372543327247,4.0
21373023327404,3.0
21373823321518,2.0
21374623321310,3.0
21374783325216,2.0
21374943323393,0.0
21375263322299,2.0
21375423325477,1.0
21375583322352,0.0
21375743322091,1.0
21376543321883,2.0
21376703322560,4.0
21376863324956,8.0
21377023322352,11.0
21377183322091,15.0
21377343324904,18.0
21377503329383,21.0
21377663325529,12.0
21377823322039,1.0
21377983324695,0.0
21378143426987,1.0
21378303321779,0.0
21378463323081,1.0
21378783324487,0.0
21380223322299,7.0
21380383323029,12.0
21380543325997,6.0
21380703323497,0.0
21380863321414,1.0
21381343349383,3.0
21381503322508,4.0
21381663324435,3.0
21381983338289,2.0
21382143321779,1.0
21382303324018,2.0
21382463324487,1.0
21382943324956,0.0
21383263333706,2.0
21383423321466,27.0
21383583324852,0.0
21383903324331,21.0
21384063322299,43.0
21384223324174,33.0
21384383324383,0.0
21384863495685,1.0
21385023323810,18.0
21385183324383,13.0
21385343321779,10.0
21385503496570,6.0
21385663323289,0.0
21385823325789,2.0
21386143491757,3.0
21386303324725,2.0
21386943327121,3.0
21387103333111,4.0
21387263321444,1.0
21387423490871,0.0
21388383323736,6.0
21388543321548,11.0
21388703453684,9.0
21388863323632,5.0
21389023324361,1.0
21389503324152,6.0
21389663328944,4.0
21389983348684,3.0
21390303327069,4.0
21390623371548,3.0
21390783324205,1.0
21392063327121,22.0
21392223325038,17.0
21392383321132,1.0
21392863324100,15.0
21393023322225,14.0
21393183322798,12.0
21393343331027,10.0
21393663321965,3.0
21393823323892,4.0
21393983324152,7.0
21394143326444,6.0
21394463323319,5.0
21394623326809,4.0
21394783324465,8.0
21394943321184,17.0
21395103328371,13.0
21395263323996,3.0
21395583324309,18.0
21395743326913,33.0
21395903328892,2.0
21396063325038,0.0
21396383322590,3.0
21396543327434,10.0
21396703323267,15.0
21396863321913,11.0
21397023324309,9.0
21397183323215,4.0
21397343326027,1.0
21397503321652,3.0
21397663325611,4.0
21397823325402,3.0
21398143320611,2.0
21398463326913,1.0
21398943324673,2.0
21399103325090,3.0
21399263325871,2.0
21399423321705,1.0
21399743323996,10.0
21400063321444,0.0
21400383324517,1.0
21400703321809,7.0
21400863323736,0.0
21401823324205,1.0
21402143323371,0.0
21403743321757,1.0
21403903325298,3.0
21404063324048,2.0
21404223344830,0.0
21404543323632,6.0
21404703324361,5.0
21404863324830,0.0
21405663321757,2.0
21406143326132,0.0
21406303321809,1.0
21406943321444,2.0
21407103334673,1.0
21408223322173,2.0
21408383501392,1.0
21408863320975,42.0
21409023446444,12.0
21409183323736,0.0
21409503321809,11.0
21409663406965,4.0
21409823323371,0.0
21410463324152,1.0
21410623325611,0.0
21411423321757,1.0
21411743326392,0.0
21411903324986,1.0
21412063322017,0.0
21412223383996,1.0
21412383325298,4.0
21412703321132,0.0
21413823326132,25.0
21413983321600,17.0
21414143324621,6.0
21414303326652,0.0
21414943322486,1.0
21415263324725,0.0
21416383323267,3.0
21416543321913,7.0
21416703324413,5.0
21416863323580,0.0
21417183321965,11.0
21417343324361,0.0
21417983324882,7.0
21418143324882,8.0
21418303324205,7.0
21418463321809,3.0
21418623323423,0.0
21418943321548,1.0
21419103321184,5.0
21419263323059,4.0
21419423329725,3.0
21419583322486,2.0
21419743322955,1.0
21419903326652,5.0
21420063399205,4.0
21420223321705,2.0
21420383324205,1.0
21420703323996,0.0
21421343377486,9.0
21421503321288,29.0
21421663325194,22.0
21421823326861,0.0
21422303323684,1.0
21422463324048,9.0
21422623326236,7.0
21422783322173,6.0
21422943323996,5.0
21423103324152,1.0
21423263325663,2.0
21423423321861,3.0
21423903325455,1.0
21424063321548,0.0
21424223491496,3.0
21424383323475,8.0
21424543326809,0.0
21425023325090,4.0
21425183323840,2.0
21425343321444,0.0
21427743324100,3.0
21427903322225,0.0
21428223323684,2.0
21428383324361,4.0
21428703369621,2.0
21428863325871,0.0
21429183321600,2.0
21429343324569,1.0
21429503323944,0.0
21431743323423,1.0
21432543324986,7.0
21432863323684,0.0
21433183325350,1.0
21433343323684,0.0
21434143323527,4.0
21434303322330,3.0
21434783321757,1.0
21434943321548,0.0
21435103324048,2.0
21435423325246,0.0
21435583321965,1.0
21435903327121,7.0
21436063324205,17.0
21436223323632,11.0
21436383325819,1.0
21436543324777,0.0
21436703321861,11.0
21436863323371,20.0
21437023323163,0.0
21437663322955,6.0
21437823324517,7.0
21437983321496,6.0
21438143325090,5.0
21438303324777,2.0
21438463323892,1.0
21438623322486,2.0
21438783496080,3.0
21438943322225,4.0
21439103324465,1.0
21439263321652,2.0
21439423537798,1.0
21439583322434,17.0
21439743323475,29.0
21439903322173,0.0
21440223324100,13.0
21440383323892,24.0
21440543321861,20.0
21440703464725,0.0
21440863323840,1.0
21441183322017,0.0
21441343445767,8.0
21441663326444,6.0
21441823321705,5.0
21441983419517,4.0
21442463322173,3.0
21442623377173,2.0
21443103321757,0.0
21443583327017,1.0
21443903325611,0.0
21445183325819,2.0
21445343324725,4.0
21445503323944,3.0
21445663322121,1.0
21445823324725,0.0
21446303321109,1.0
21446943322411,0.0
21447103326734,1.0
21447263374130,0.0
21451583325952,0.0
21453343348661,1.0
21453663327775,0.0
21454623324963,12.0
21454783327827,23.0
21454943327463,0.0
21459263341265,0.0
21463583326682,0.0
21467903326213,0.0
21472223324130,0.0
