t_ns,ax,ay,az,bx,by,bz
21358214422664,-0.93320084,8.949157,4.3405805,0.0,0.0,0.0
21358216801779,-0.9523434,8.977871,4.3501515,0.0,0.0,0.0
21358219180893,-0.9379865,8.987442,4.3740797,0.0,0.0,0.0
21358221560008,-0.9619147,8.9826565,4.3788652,0.0,0.0,0.0
21358223939122,-0.9810573,8.997013,4.402794,0.0,0.0,0.0
21358226318237,-0.9906286,9.016156,4.412365,0.0,0.0,0.0
21358228697352,-1.0432707,9.016156,4.402794,0.0,0.0,0.0
21358231076466,-1.0480564,9.006584,4.412365,0.0,0.0,0.0
21358233455581,-1.0624132,8.987442,4.412365,0.0,0.0,0.0
21358235834591,-1.1006985,8.9826565,4.4075794,0.0,0.0,0.0
21358238213758,-1.0815558,8.973084,4.398008,0.0,0.0,0.0
21358240592872,-1.0815558,8.949157,4.3836513,0.0,0.0,0.0
21358242971987,-1.0767702,8.944371,4.3932223,0.0,0.0,0.0
21358245351102,-1.0576276,8.920443,4.3836513,0.0,0.0,0.0
21358247730216,-1.0289137,8.896515,4.3645086,0.0,0.0,0.0
21358250109331,-0.9667004,8.886943,4.345366,0.0,0.0,0.0
21358252488445,-0.9236295,8.848659,4.321438,0.0,0.0,0.0
21358254867560,-0.8566305,8.82473,4.3118663,0.0,0.0,0.0
21358257246674,-0.81834537,8.810373,4.2831526,0.0,0.0,0.0
21358259625789,-0.76570326,8.805588,4.2592244,0.0,0.0,0.0
21358262004904,-0.7369894,8.829515,4.23051,0.0,0.0,0.0
21358264384018,-0.71306115,8.79123,4.206582,0.0,0.0,0.0
21358266763081,-0.7082755,8.796016,4.1778684,0.0,0.0,0.0
21358269142247,-0.6987042,8.786445,4.1491547,0.0,0.0,0.0
21358271521310,-0.70348984,8.815159,4.1635113,0.0,0.0,0.0
21358273900424,-0.72263247,8.834301,4.1635113,0.0,0.0,0.0
21358276279539,-0.7465607,8.82473,4.1922255,0.0,0.0,0.0
21358278658654,-0.7896315,8.815159,4.1874394,0.0,0.0,0.0
21358281037768,-0.85184485,8.839087,4.206582,0.0,0.0,0.0
21358283416883,-0.89491564,8.834301,4.182654,0.0,0.0,0.0
21358285795997,-0.91884387,8.848659,4.182654,0.0,0.0,0.0
21358288175112,-0.94755775,8.815159,4.2017965,0.0,0.0,0.0
21358290554227,-0.9810573,8.79123,4.2448673,0.0,0.0,0.0
21358292933341,-0.9906286,8.79123,4.2687955,0.0,0.0,0.0
21358295312456,-0.9906286,8.781659,4.2831526,0.0,0.0,0.0
21358297691570,-1.0193424,8.772088,4.273581,0.0,0.0,0.0
21358300070685,-0.9906286,8.7577305,4.287938,0.0,0.0,0.0
21358302449747,-0.9762716,8.772088,4.26401,0.0,0.0,0.0
21358304828862,-0.9762716,8.762517,4.2687955,0.0,0.0,0.0
21358307207924,-0.9667004,8.762517,4.2687955,0.0,0.0,0.0
21358309587091,-0.95712906,8.752945,4.2687955,0.0,0.0,0.0
21358311966206,-0.9236295,8.743374,4.278367,0.0,0.0,0.0
21358314345320,-0.89491564,8.738588,4.2927237,0.0,0.0,0.0
21358316724435,-0.8757731,8.738588,4.2831526,0.0,0.0,0.0
21358319103549,-0.86141616,8.748159,4.302295,0.0,0.0,0.0
21358321482664,-0.8662018,8.748159,4.302295,0.0,0.0,0.0
21358323861779,-0.8470592,8.748159,4.321438,0.0,0.0,0.0
21358326240893,-0.85184485,8.7673025,4.321438,0.0,0.0,0.0
21358328620008,-0.8662018,8.781659,4.3405805,0.0,0.0,0.0
21358330999122,-0.89013004,8.79123,4.3405805,0.0,0.0,0.0
21358333378185,-0.91405827,8.79123,4.3357944,0.0,0.0,0.0
21358335757299,-0.9379865,8.796016,4.3501515,0.0,0.0,0.0
21358338136414,-0.98584294,8.796016,4.3788652,0.0,0.0,0.0
21358340515529,-0.9762716,8.805588,4.388437,0.0,0.0,0.0
21358342894643,-0.9906286,8.829515,4.436293,0.0,0.0,0.0
21358345273758,-0.9906286,8.815159,4.465007,0.0,0.0,0.0
21358347652872,-1.0193424,8.848659,4.479364,0.0,0.0,0.0
21358350031987,-1.0097711,8.853444,4.4554358,0.0,0.0,0.0
21358352411102,-1.0001999,8.886943,4.436293,0.0,0.0,0.0
21358354790216,-0.9906286,8.891729,4.426722,0.0,0.0,0.0
21358357169331,-0.9954142,8.877372,4.4075794,0.0,0.0,0.0
21358359548445,-0.9954142,8.915657,4.421936,0.0,0.0,0.0
21358361927560,-1.0001999,8.920443,4.426722,0.0,0.0,0.0
21358364306674,-0.9810573,8.939586,4.412365,0.0,0.0,0.0
21358366685737,-1.0193424,8.953942,4.3788652,0.0,0.0,0.0
21358369064852,-1.0145568,8.958728,4.359723,0.0,0.0,0.0
21358371443966,-1.0336994,8.949157,4.331009,0.0,0.0,0.0
21358373823081,-1.0336994,8.953942,4.2975097,0.0,0.0,0.0
21358376202195,-1.0480564,8.953942,4.302295,0.0,0.0,0.0
21358378581310,-1.0576276,8.944371,4.3118663,0.0,0.0,0.0
21358380960424,-1.052842,8.925228,4.2831526,0.0,0.0,0.0
21358383339539,-1.052842,8.9013,4.254439,0.0,0.0,0.0
21358385718654,-1.052842,8.896515,4.211368,0.0,0.0,0.0
21358388097768,-1.0432707,8.872586,4.197011,0.0,0.0,0.0
21358390476883,-1.0241281,8.853444,4.1874394,0.0,0.0,0.0
21358392855997,-1.0193424,8.819944,4.206582,0.0,0.0,0.0
21358395235060,-1.0001999,8.815159,4.23051,0.0,0.0,0.0
21358397614174,-0.98584294,8.772088,4.240082,0.0,0.0,0.0
21358399993289,-0.94277215,8.776874,4.2161536,0.0,0.0,0.0
21358402372404,-0.90448695,8.786445,4.197011,0.0,0.0,0.0
21358404751518,-0.8662018,8.776874,4.1635113,0.0,0.0,0.0
