t_ns,qx,qy,qz,qw
21358236485893,0.34191853,0.40537623,0.57938397,0.61893135
21358241244122,0.34168234,0.40559372,0.5792315,0.619062
21358246002352,0.3415774,0.40553918,0.5792577,0.61913115
21358250760581,0.34197775,0.4052105,0.57949126,0.61890674
21358255518810,0.3428096,0.4045577,0.5799571,0.61843705
21358260277039,0.34392804,0.40383476,0.58048636,0.6177917
21358265035216,0.34519318,0.4032482,0.5809324,0.6170496
21358269793445,0.34635904,0.4028882,0.5812397,0.6163416
21358274551674,0.34730175,0.40267542,0.5814475,0.6157538
21358279309904,0.34784335,0.40257978,0.5815564,0.61540776
21358284068133,0.34803468,0.40276024,0.5814679,0.6152651
21358288826362,0.348059,0.40304086,0.58129674,0.6152293
21358293584591,0.347812,0.4032131,0.58116573,0.61537987
21358298342820,0.3475098,0.40334466,0.5810623,0.61556196
21358303100997,0.3472919,0.4034041,0.5809881,0.6157161
21358307859227,0.34712094,0.40345365,0.5809449,0.6158208
21358312617456,0.34700266,0.40343097,0.58095,0.6158974
21358317375685,0.34695724,0.40330234,0.5810259,0.61593574
21358322133914,0.34693626,0.40314123,0.58111537,0.6159686
21358326892143,0.346915,0.40296432,0.58122104,0.6159966
21358331650320,0.34685114,0.40283626,0.58129805,0.61604357
21358336408549,0.3467277,0.40278006,0.5813253,0.6161242
21358341166779,0.3465119,0.4027423,0.58133245,0.6162635
21358345925008,0.3462531,0.40264884,0.58137053,0.6164341
21358350683237,0.34599313,0.4025819,0.5813922,0.61660326
21358355441466,0.34582865,0.40255564,0.5813962,0.616709
21358360199695,0.34568995,0.40255412,0.58138686,0.61679655
21358364957872,0.345578,0.40256295,0.58137304,0.61686647
21358369716102,0.34549716,0.4026629,0.5813113,0.61690474
21358374474331,0.34544304,0.40282297,0.5812138,0.6169225
21358379232560,0.34537578,0.40299892,0.5811077,0.61694515
21358383990789,0.34532782,0.4031843,0.58099025,0.6169614
21358388749018,0.34532207,0.4033971,0.58085656,0.6169514
21358393507195,0.345329,0.40355802,0.58075815,0.616935
21358398265424,0.34531733,0.40364093,0.5807062,0.6169362
21358403023654,0.34538177,0.4036812,0.58068615,0.6168926
21358407781883,0.34552205,0.4037003,0.5806849,0.61680275
21358412540112,0.34567195,0.40367377,0.58071244,0.6167102
21358417298341,0.3458191,0.40363356,0.5807485,0.61662006
21358422056570,0.3459318,0.4036421,0.58075565,0.61654454
21358426814747,0.34600666,0.40368202,0.5807395,0.6164915
21358431572977,0.3460239,0.40369594,0.5807316,0.61648023
21358436331206,0.345998,0.40370098,0.58071923,0.6165031
21358441089435,0.3459376,0.40373108,0.5806863,0.61654836
21358445847664,0.34587178,0.4037331,0.580666,0.616603
21358450605893,0.34579092,0.40371484,0.58067113,0.61665547
21358455364122,0.3457136,0.40370357,0.5806723,0.6167051
21358460122299,0.34567013,0.40368178,0.5806824,0.6167342
21358464880529,0.34562498,0.40363538,0.58070767,0.61676615
21358469638758,0.34557447,0.4036165,0.58071554,0.6167994
21358474396987,0.3455307,0.40362585,0.5807065,0.61682636
21358479155216,0.3454725,0.4036569,0.58068293,0.6168607
21358483913445,0.34542513,0.40370202,0.58065164,0.6168872
21358488671622,0.34540576,0.40375113,0.58061993,0.61689574
21358493429852,0.34541687,0.40380633,0.5805869,0.6168846
21358498188081,0.34542722,0.403848,0.58056194,0.616875
21358502946310,0.34544152,0.40387523,0.5805462,0.6168639
21358507704539,0.3454627,0.40391114,0.58052564,0.6168479
21358512462768,0.34548238,0.40392974,0.58052385,0.61682636
21358517220945,0.34545988,0.40395522,0.5805191,0.6168268
21358521979174,0.3454242,0.40400335,0.5804976,0.6168354
21358526737404,0.3453675,0.40405282,0.5804712,0.6168596
21358531495633,0.3453255,0.40409604,0.5804415,0.6168828
21358536253862,0.34529567,0.40411255,0.580429,0.6169004
21358541012091,0.34530777,0.40410703,0.58043337,0.6168932
21358545770268,0.34534544,0.4040768,0.58045477,0.6168717
21358550528497,0.34539726,0.40402234,0.58049226,0.6168431
21358555286727,0.34546843,0.4039714,0.580529,0.61680204
21358560044956,0.34581476,0.40417662,0.580447,0.6165507
21358564803185,0.3457188,0.4038836,0.58063024,0.61662394
21358569561414,0.34523436,0.4034812,0.5808492,0.61695254
21358574319643,0.34559834,0.40412056,0.580491,0.6166673
21358579077820,0.34577754,0.40452242,0.5802389,0.6165406
21358583836049,0.34520078,0.4041716,0.5803773,0.61696345
21358588594279,0.34497386,0.40406412,0.58036476,0.61717254
21358593352508,0.34533212,0.4044664,0.58007467,0.6169814
21358598110737,0.34545323,0.4044607,0.5800372,0.6169526
21358602868966,0.34528908,0.4039448,0.5803131,0.617123
21358607627143,0.3454391,0.40380877,0.58042777,0.6170202
21358612385372,0.34575877,0.40400714,0.58039063,0.6167462
21358617143602,0.34558052,0.40392444,0.5805076,0.61679024
21358621901831,0.3451929,0.40385392,0.5805986,0.61696774
21358626660060,0.3450705,0.40417743,0.5804409,0.6169727
21358631418289,0.34493494,0.40452898,0.58023626,0.6170106
21358636176466,0.34458214,0.40456647,0.58016795,0.61724734
21358640934695,0.34439173,0.40460926,0.5800709,0.6174167
21358645692924,0.34450844,0.40478835,0.5798963,0.61739826
21358650451154,0.3446159,0.40473062,0.57986575,0.6174048
21358655209383,0.34466425,0.4044752,0.57997173,0.61744565
21358659967612,0.3448837,0.40436336,0.58003974,0.6173325
21358664725789,0.3451298,0.40436903,0.5800739,0.6171592
21358669484018,0.3451563,0.40430397,0.5801642,0.6171021
21358674242247,0.34509173,0.4042812,0.5802257,0.61709523
21358679000477,0.3450726,0.40445244,0.5801675,0.6170485
21358683758706,0.3450256,0.40464732,0.5800688,0.6170398
21358688516935,0.34488204,0.40471852,0.58001393,0.61712486
21358693275112,0.34481585,0.40476057,0.5799387,0.617205
21358698033341,0.34490877,0.40479976,0.5798529,0.617208
21358702791570,0.34503156,0.40472668,0.5798345,0.61720467
21358707549799,0.3451604,0.40453425,0.5799063,0.61719126
21358712308029,0.34533134,0.40436935,0.57999444,0.6171208
21358717066258,0.34549,0.40425575,0.5800765,0.61702937
21358721824435,0.34553272,0.40415043,0.58017474,0.6169821
21358726582664,0.34548935,0.40410843,0.58023816,0.6169742
21358731340893,0.34541747,0.40416506,0.5802408,0.61697495
21358736099122,0.345299,0.4042405,0.58021146,0.61701936
21358740857352,0.34514603,0.40428594,0.5801719,0.6171124
21358745615581,0.34503508,0.40431863,0.58011204,0.61720926
21358750373758,0.3449895,0.40430802,0.5800617,0.61728907
21358755131987,0.3450014,0.40420502,0.58005685,0.61735433
21358759890216,0.34505638,0.4040338,0.5801065,0.617389
21358764648393,0.34517172,0.4038668,0.5801806,0.6173642
21358769406674,0.34528527,0.4037332,0.5802714,0.6173028
21358774164904,0.34533536,0.40364966,0.58036363,0.6172427
21358778923081,0.34530842,0.40366134,0.58041686,0.61719996
21358783681310,0.34522614,0.4037996,0.5804036,0.61716807
21358788439539,0.3450884,0.4039942,0.58034533,0.6171726
21358793197768,0.34490892,0.40420172,0.58024997,0.6172267
21358797955997,0.34475565,0.40440783,0.5801113,0.61730766
21358802714227,0.34464836,0.4045865,0.579969,0.6173842
21358807472404,0.3446035,0.4046749,0.57985175,0.61746144
21358812230633,0.34463432,0.4046571,0.57978505,0.6175185
21358816988862,0.3447454,0.40456766,0.57976776,0.61753136
21358821747091,0.34490612,0.40442318,0.57980895,0.61749756
21358826505320,0.34505466,0.4042495,0.57990414,0.617439
21358831263549,0.34518403,0.4040929,0.5800104,0.6173693
21358836021727,0.34525624,0.4040039,0.58011836,0.6172857
21358840779956,0.3452516,0.40397903,0.5801983,0.6172295
21358845538185,0.3451808,0.4040067,0.5802398,0.61721194
21358850296414,0.34508997,0.40407968,0.58022946,0.6172247
21358855054643,0.34500927,0.40414438,0.58018345,0.61727065
21358859812820,0.34495297,0.4041669,0.5801442,0.61732423
21358864571049,0.34495696,0.40413478,0.5801166,0.617369
21358869329279,0.34504288,0.4040421,0.58011854,0.61737984
21358874087508,0.34516314,0.40389228,0.5801621,0.6173697
21358878845737,0.34530866,0.40371886,0.5802467,0.61732227
21358883603966,0.34544697,0.40356693,0.5803506,0.6172465
21358888362143,0.3455454,0.4034827,0.5804394,0.617163
21358893120372,0.34556273,0.403471,0.58050287,0.6171014
21358897878602,0.34550837,0.40352526,0.5805327,0.6170681
21358902636831,0.3454026,0.40364134,0.580514,0.61706907
21358907395060,0.34527916,0.40378094,0.5804579,0.6170996
21358912153289,0.34515536,0.40390053,0.58037496,0.6171686
21358916911466,0.3450569,0.40399733,0.58029425,0.6172362
21358921669695,0.34501845,0.4040414,0.58022904,0.6172901
21358926427924,0.3450438,0.40403202,0.5801888,0.6173199
21358931186154,0.3451129,0.40396783,0.5801911,0.6173211
21358935944383,0.3452036,0.4038745,0.5802266,0.6172981
21358940702560,0.3452934,0.4037858,0.5802817,0.61725414
21358945460789,0.3453911,0.40372273,0.58032787,0.61719733
21358950219018,0.34544003,0.40370473,0.58037144,0.61714077
21358954977247,0.34544456,0.40372652,0.5803971,0.61709976
21358959735477,0.34542212,0.40378258,0.580393,0.6170795
21358964493654,0.34539902,0.4038443,0.58035326,0.61708945
21358969251883,0.34538117,0.40388724,0.5803255,0.61709744
21358974010112,0.34540278,0.40389094,0.5802914,0.61711496
21358978768341,0.3454932,0.40384832,0.5802787,0.61710423
21358983526570,0.34562972,0.40376604,0.5802947,0.61706656
21358988284799,0.34577435,0.40365228,0.5803434,0.6170142
21358993042977,0.3458953,0.40352687,0.58042955,0.6169473
21358997801206,0.34598362,0.4034325,0.5805062,0.6168874
21359002559435,0.34603137,0.40340927,0.5805598,0.6168254
21359007317664,0.34601325,0.40345705,0.58057857,0.61678666
21359012075893,0.3459263,0.40354165,0.58056736,0.61679065
21359016834122,0.3458051,0.40365303,0.580523,0.6168274
21359021592299,0.34567297,0.403766,0.5804561,0.61689055
21359026350477,0.3455486,0.40385672,0.5803908,0.6169622
21359031108758,0.34546748,0.40389392,0.5803281,0.6170423
21359035866987,0.34544525,0.4038796,0.580289,0.6171009
21359040625164,0.34547162,0.403802,0.58028936,0.6171366
21359045383393,0.34553513,0.4037022,0.5803208,0.6171368
21359050141622,0.34560624,0.4036059,0.5803854,0.61709917
21359054899852,0.34568313,0.40353474,0.58043504,0.617056
21359059658081,0.34571025,0.40352395,0.5804882,0.6169978
21359064416310,0.3456911,0.40358004,0.58050597,0.6169551
21359069174487,0.34563664,0.40368068,0.5804952,0.61693
21359073932716,0.3455473,0.40380314,0.5804551,0.6169375
21359078690945,0.34545845,0.40391415,0.58038,0.6169852
21359083449174,0.34538585,0.40399086,0.58031446,0.6170374
21359088207404,0.345369,0.4040091,0.58026344,0.61708283
21359092965633,0.3454055,0.40396944,0.5802388,0.61711156
21359097723810,0.34548616,0.40389037,0.5802448,0.61711246
21359102481987,0.3455895,0.40378085,0.58028716,0.61708647
21359107240268,0.34569466,0.40368184,0.580356,0.6170276
21359111998497,0.34578782,0.403614,0.58042073,0.6169589
21359116756727,0.34583482,0.40359825,0.5804677,0.61689866
21359121514904,0.3458381,0.40362573,0.580492,0.616856
21359126273133,0.34579912,0.40369186,0.5804842,0.616842
21359131031362,0.3457477,0.4037787,0.58044326,0.61685246
21359135789591,0.34570345,0.40385264,0.58039427,0.6168749
21359140547820,0.34568176,0.40388992,0.5803444,0.61690956
21359145305997,0.34569377,0.40388638,0.58031076,0.6169368
21359150064227,0.34572488,0.4038569,0.5802984,0.61695033
21359154822456,0.3457765,0.40380743,0.5803088,0.616944
21359159580685,0.3458143,0.40377572,0.5803311,0.61692256
21359164338914,0.3458231,0.40377495,0.5803516,0.6168989
21359169097091,0.34578165,0.40381718,0.580359,0.6168875
21359173855320,0.34569642,0.40389282,0.58034617,0.61689776
