t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
40.6502953,21530750770294,28.5223488,77.5731833,155.0930176,3.7900925,4.7800000,238.5000000,67,-79.8463656,-35.3079210
41.6487559,21531749230815,28.5222933,77.5731707,155.3826294,3.7900925,5.2400000,200.3000000,66,-81.0797359,-41.4872942
42.6515337,21532752008680,28.5222662,77.5731243,155.1789551,3.7900925,5.5300000,237.5000000,66,-85.6200250,-44.4996134
43.6531446,21533753619564,28.5222578,77.5730719,155.4916992,3.7900925,5.2200000,262.9000000,66,-90.7412991,-45.4335882
44.6458791,21534746354095,28.5222606,77.5730149,155.5765381,3.7900925,5.4200000,283.6000000,65,-96.3212968,-45.1263450
45.6460274,21535746502324,28.5222777,77.5729646,155.4266357,3.7900925,5.4100000,287.9000000,65,-101.2361941,-43.2261126
46.6558107,21536756285605,28.5223018,77.5729180,155.1439209,3.7900925,5.2600000,301.9000000,65,-105.7960450,-40.5444138
47.6553056,21537755780501,28.5223281,77.5728809,155.5621338,3.7900925,5.1800000,304.4000000,65,-109.4218209,-37.6100186
48.6489673,21538749442219,28.5223514,77.5728355,155.4652710,3.7900925,5.1000000,298.3000000,65,-113.8594107,-35.0218286
49.6488231,21539749298051,28.5223696,77.5727863,155.4412842,3.7900925,5.1100000,288.4000000,65,-118.6735648,-32.9969178
50.6540457,21540754520656,28.5223833,77.5727383,155.4044800,3.7900925,4.8900000,285.0000000,65,-123.3693701,-31.4629282
51.6555750,21541756049979,28.5223969,77.5726891,155.3519897,3.7900925,4.8100000,279.8000000,65,-128.1835242,-29.9534290
52.6566887,21542757163623,28.5224055,77.5726406,155.1982422,3.7900925,4.7300000,274.5000000,64,-132.9272559,-28.9971902
53.6505438,21543751018780,28.5224134,77.5725921,155.1475830,3.7900925,4.7300000,274.9000000,61,-137.6700094,-28.1166490
54.6489086,21544749383571,28.5224199,77.5725460,154.9015503,3.7900925,4.6800000,270.9000000,58,-142.1838902,-27.3908426
55.6496361,21545750111070,28.5224178,77.5724986,154.7019653,3.7900925,4.5700000,263.1000000,58,-146.8131854,-27.6257278
56.6530381,21546753513050,28.5224104,77.5724532,154.6824341,3.7900925,4.5800000,253.4000000,60,-151.2517533,-28.4539486
57.6479447,21547748419663,28.5223974,77.5724087,154.6345215,3.7900925,4.6700000,245.3000000,59,-155.6081618,-29.8977690
58.6523964,21548752871329,28.5223810,77.5723654,154.5698853,3.7900925,4.6200000,242.0000000,60,-159.8393748,-31.7234170
59.6518641,21549752339090,28.5223626,77.5723237,154.6316528,3.7900925,4.5600000,239.3000000,62,-163.9228964,-33.7705918
60.6453996,21550745874506,28.5223398,77.5722844,154.3547363,3.7900925,4.6000000,229.1000000,58,-167.7706985,-36.3164802
61.6566333,21551757108203,28.5223148,77.5722481,154.1890259,3.7900925,4.4900000,227.2000000,58,-171.3162711,-39.0928010
62.6452845,21552745759454,28.5222893,77.5722132,154.3674927,3.7900925,4.4000000,226.1000000,57,-174.7337141,-41.9314610
63.6442878,21553744762734,28.5222644,77.5721789,154.3080444,3.7900925,4.3000000,225.7000000,58,-178.0836690,-44.7066686
64.6526108,21554753085703,28.5222406,77.5721440,154.3825073,3.7900925,4.2900000,229.5000000,60,-181.4991558,-47.3516318
65.6528463,21555753321274,28.5222172,77.5721087,154.2670288,3.7900925,4.3100000,226.2000000,61,-184.9469195,-49.9620858
66.6463683,21556746843254,28.5221897,77.5720790,154.1973877,3.7900925,4.2700000,214.0000000,61,-187.8528219,-53.0233858
67.6528320,21557753306951,28.5221597,77.5720543,154.2312012,3.7900925,4.1900000,207.8000000,60,-190.2687018,-56.3563066
68.6518608,21558752335752,28.5221281,77.5720339,154.0326538,3.7900925,4.1800000,200.7000000,60,-192.2679157,-59.8740186
69.6453689,21559745843878,28.5220945,77.5720210,153.9448242,3.7900925,4.1200000,191.3000000,59,-193.5276943,-63.6177102
70.6502584,21560750733356,28.5220622,77.5720067,153.5435791,3.7900925,4.0300000,197.9000000,57,-194.9322301,-67.2166858
71.6440142,21561744489190,28.5220305,77.5719894,153.3497314,3.7900925,3.9900000,203.4000000,58,-196.6164994,-70.7399638
72.6491077,21562749582679,28.5219999,77.5719730,153.5850220,3.7900925,3.7700000,200.0000000,58,-198.2234996,-74.1474690
73.6558105,21563756285491,28.5219682,77.5719595,153.6788330,3.7900925,3.8100000,194.9000000,54,-199.5458760,-77.6751998
74.6530417,21564753516688,28.5219367,77.5719463,153.7528076,3.7900925,3.7800000,195.1000000,54,-200.8369534,-81.1873458
75.6547632,21565755238146,28.5219050,77.5719306,153.5226440,3.7900925,3.8000000,202.6000000,53,-202.3666846,-84.7173030
76.6491141,21566749589031,28.5218746,77.5719107,153.5981445,3.7900925,3.8100000,208.8000000,54,-204.3199284,-88.0947518
77.6487385,21567749213458,28.5218469,77.5718869,153.4633179,3.7900925,3.7800000,218.5000000,54,-206.6438679,-91.1827686
78.6566582,21568757133145,28.5218199,77.5718627,153.2462769,3.7900925,3.8000000,210.8000000,56,-209.0098652,-94.1884086
79.6544201,21569754895020,28.5217905,77.5718440,153.4091797,3.7900925,3.7500000,205.0000000,56,-210.8457382,-97.4645562
80.6532013,21570753676218,28.5217630,77.5718206,153.6441040,3.7900925,3.7800000,218.5000000,57,-213.1276199,-100.5158374
81.6506061,21571751081009,28.5217396,77.5717932,153.7529297,3.7900925,3.6300000,225.9000000,59,-215.8066056,-103.1296310
82.6560347,21572756509654,28.5217188,77.5717644,153.9230957,3.7900925,3.5100000,227.0000000,60,-218.6283924,-105.4417474
83.6469690,21573747443976,28.5216971,77.5717371,154.0148926,3.7900925,3.4800000,220.6000000,60,-221.2975973,-107.8540518
84.6486878,21574749162727,28.5216738,77.5717129,154.2254028,3.7900925,3.4000000,218.7000000,61,-223.6665289,-110.4444682
85.6501006,21575750575538,28.5216513,77.5716883,154.2854614,3.7900925,3.3700000,222.9000000,62,-226.0696935,-112.9558474
86.6494204,21576749895329,28.5216312,77.5716640,154.4108887,3.7900925,3.1500000,219.9000000,62,-228.4415594,-115.1867002
87.6491231,21577749598090,28.5216126,77.5716416,154.2585449,3.7900925,2.9900000,220.4000000,63,-230.6393254,-117.2683842
88.6503268,21578750801787,28.5215910,77.5716261,154.1488037,3.7900925,2.7800000,203.5000000,63,-232.1534071,-119.6662170
89.6539580,21579754432933,28.5215690,77.5716164,153.8891602,3.7900925,2.6200000,200.1000000,65,-233.1001973,-122.1174834
90.6533816,21580753856577,28.5215507,77.5716068,153.9099731,3.7900925,2.2600000,202.8000000,67,-234.0391627,-124.1524130
91.6545531,21581755028088,28.5215374,77.5716005,153.8109131,3.7900925,1.6500000,198.8000000,67,-234.6543807,-125.6340822
92.6447239,21582745198868,28.5215339,77.5715983,153.7081299,3.7900925,0.4300000,197.7000000,65,-234.8764069,-126.0181362
93.6477401,21583748215067,28.5215352,77.5715975,153.6366577,3.7900925,0.0000000,,64,-234.9526979,-125.8745334
94.6558204,21584756295379,28.5215383,77.5715962,153.6004639,3.7900925,0.0000000,,61,-235.0798494,-125.5361206
95.6520333,21585752508243,28.5215386,77.5715960,153.6254883,3.7900925,0.0000000,,59,-235.0954989,-125.4960454
96.6463019,21586746776888,28.5215390,77.5715959,153.5064697,3.7900925,0.0000000,,60,-235.1033236,-125.4548570
97.6467125,21587747187409,28.5215404,77.5715966,153.4726562,3.7900925,0.0000000,,59,-235.0358354,-125.2945562
98.6519952,21588752470169,28.5215417,77.5715969,153.4125977,3.7900925,0.0000000,,56,-235.0113832,-125.1520666
99.6493083,21589749783241,28.5215428,77.5715973,153.3448486,3.7900925,0.0000000,,55,-234.9703035,-125.0351806
100.6504673,21590750942199,28.5215436,77.5715975,153.3088379,3.7900925,0.0000000,,55,-234.9526979,-124.9472378
101.6544170,21591754891938,28.5215441,77.5715976,153.2543945,3.7900925,0.0000000,,55,-234.9448732,-124.8915778
102.6511670,21592751641990,28.5215446,77.5715973,153.1964111,3.7900925,0.0000000,,53,-234.9703035,-124.8381442
103.6498844,21593750359386,28.5215449,77.5715971,153.1232910,3.7900925,0.0000000,,54,-234.9879091,-124.8002954
104.6539258,21594754400740,28.5215451,77.5715970,153.0734863,3.7900925,0.0000000,,53,-235.0025804,-124.7758050
105.6561843,21595756659281,28.5215452,77.5715969,153.0489502,3.7900925,0.0000000,,54,-235.0113832,-124.7635598
106.6433576,21596743832561,28.5215453,77.5715968,153.0413818,3.7900925,0.0000000,,54,-235.0162737,-124.7591070
107.6468580,21597747332978,28.5215453,77.5715968,153.0376587,3.7900925,0.0000000,,53,-235.0192079,-124.7557674
108.6537680,21598754242925,28.5215453,77.5715968,153.0380249,3.7900925,0.0000000,,54,-235.0201860,-124.7546542
