t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-0.926149,8.895808,4.239777,-0.000004,0.014260,-0.011481,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.010000,-1.088911,8.872883,4.262278,-0.000348,0.016437,-0.013285,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.020000,-1.175303,8.830302,4.265835,-0.000694,0.002271,-0.005709,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.030000,-1.069935,8.837692,4.218368,-0.000281,-0.008749,-0.000132,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.040000,-0.910230,8.857303,4.167720,-0.000087,-0.005361,-0.002210,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.050000,-0.853871,8.835499,4.183572,-0.001011,0.006378,-0.008566,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.060000,-0.930908,8.768400,4.272894,-0.001173,0.013102,-0.013249,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.070000,-1.049382,8.786827,4.303236,0.000072,0.011269,-0.012454,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.080000,-1.118143,8.851091,4.280452,0.000910,0.002250,-0.008456,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.090000,-1.090356,8.832722,4.262012,0.000545,-0.005888,-0.005415,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.100000,-1.035880,8.816809,4.242256,-0.000293,-0.001846,-0.005881,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.110000,-1.082265,8.873457,4.241392,0.000325,0.009270,-0.008712,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.120000,-1.180600,8.919906,4.246693,0.000932,0.009621,-0.007657,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.130000,-1.176744,8.892550,4.284791,-0.000328,-0.003062,-0.001527,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.140000,-1.054172,8.822626,4.365517,0.000199,-0.012741,0.003057,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.150000,-0.898618,8.842619,4.331124,0.002639,-0.006456,0.000252,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.160000,-0.890687,8.883501,4.236367,0.003423,0.007441,-0.007727,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.170000,-1.025293,8.852687,4.151256,0.001997,0.012392,-0.010463,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.180000,-1.142326,8.815650,4.091784,-0.000143,0.008128,-0.006285,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.190000,-1.170806,8.838775,4.116938,-0.000811,-0.000941,-0.001568,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.200000,-1.070512,8.880802,4.184055,-0.001768,-0.008429,0.001952,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.210000,-0.927994,8.853030,4.306314,-0.002471,-0.009167,0.001889,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.220000,-0.867097,8.795080,4.399101,-0.001107,-0.000946,-0.002272,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.230000,-0.929552,8.824602,4.351488,0.002020,0.011999,-0.007689,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
0.240000,-1.104039,8.880421,4.262710,0.003018,0.015784,-0.009014,0.159065,-0.113204,28.52266497,77.57400127,0.000000,,,CALIB
