t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-0.646603,8.958054,4.340319,-0.000681,-0.024109,-0.027085,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.010000,-0.311716,8.854627,4.347429,0.001632,0.017395,-0.045246,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.020000,-0.605041,8.768757,4.264067,0.004283,0.058090,-0.060387,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.030000,-1.099079,8.827327,4.124678,0.004455,0.048510,-0.049563,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.040000,-1.207312,8.937742,4.070611,0.003330,0.011855,-0.029037,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.050000,-0.938358,9.000576,4.133359,0.001358,-0.005499,-0.023646,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.060000,-0.628839,9.026313,4.151482,-0.000654,0.002302,-0.028577,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.070000,-0.536628,8.993614,4.121456,-0.002338,0.021803,-0.032071,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.080000,-0.706159,8.890402,4.173342,-0.001165,0.039669,-0.035867,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.090000,-1.006399,8.820801,4.238293,-0.000329,0.036286,-0.035804,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.100000,-1.140379,8.803189,4.263043,-0.000700,0.003175,-0.023026,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.110000,-0.866689,8.795616,4.237764,-0.000808,-0.023814,-0.007729,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.120000,-0.558306,8.866158,4.206339,-0.000337,-0.002494,-0.013175,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.130000,-0.761615,8.997777,4.200768,0.001668,0.037958,-0.031252,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.140000,-1.227297,9.060085,4.235139,0.001597,0.031847,-0.030145,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.150000,-1.232247,8.963702,4.263844,-0.000583,-0.020655,-0.004296,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.160000,-0.660300,8.782318,4.183933,-0.002637,-0.041993,0.012388,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.170000,-0.283057,8.725726,4.070313,-0.001595,0.005154,-0.002899,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.180000,-0.665945,8.819341,4.094343,0.001135,0.055992,-0.026142,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.190000,-1.297816,8.932115,4.242386,0.001157,0.035572,-0.022596,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.200000,-1.345772,8.997911,4.309477,-0.002157,-0.036394,0.006664,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.210000,-0.708772,8.983822,4.222491,-0.004030,-0.067196,0.023611,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.220000,-0.215873,8.885805,4.143222,-0.000862,-0.015563,0.003576,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.230000,-0.579473,8.823477,4.153824,0.002153,0.044351,-0.023624,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.240000,-1.225583,8.857190,4.232875,-0.000017,0.027660,-0.015289,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.250000,-1.235769,8.909884,4.287364,-0.002657,-0.034683,0.017192,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.260000,-0.656992,8.914086,4.289208,-0.001903,-0.046484,0.027944,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.270000,-0.364252,8.921914,4.264530,0.001426,0.006860,0.003657,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.280000,-0.744353,8.930264,4.247356,0.003577,0.041234,-0.016672,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.290000,-1.129863,8.885933,4.284922,0.002775,0.006431,-0.002614,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
0.300000,-0.899918,8.808916,4.231718,0.001341,-0.038806,0.021509,-0.103851,0.092696,28.52269256,77.57399465,0.000000,,,CALIB
