t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-1.278065,8.920864,4.316071,-0.001522,0.005047,0.015982,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.010000,-1.176493,8.819218,4.336361,-0.002892,-0.049977,0.042026,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.020000,-0.696233,8.716920,4.345805,-0.003508,-0.077316,0.051619,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.030000,-0.314819,8.707465,4.353071,-0.005153,-0.068681,0.042979,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.040000,-0.221684,8.727341,4.462543,-0.004617,-0.041322,0.029959,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.050000,-0.257534,8.756870,4.494670,-0.000269,-0.010329,0.016953,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.060000,-0.456681,8.781071,4.490664,0.000005,0.009947,0.008022,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.070000,-0.746298,8.806647,4.473312,0.000367,0.006319,0.010757,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.080000,-0.832723,8.832269,4.448981,-0.000746,-0.014802,0.020793,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.090000,-0.674278,8.845310,4.418490,-0.001925,-0.026067,0.026357,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.100000,-0.555908,8.847473,4.412817,-0.001092,-0.019353,0.024646,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.110000,-0.546179,8.861841,4.362803,0.000982,-0.008991,0.020062,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.120000,-0.609651,8.860277,4.338714,0.001358,-0.005229,0.017445,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.130000,-0.672698,8.824324,4.307957,-0.000094,-0.011189,0.019097,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.140000,-0.626316,8.814965,4.290921,-0.000804,-0.022319,0.022833,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.150000,-0.500283,8.830931,4.301171,-0.001214,-0.027845,0.024907,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.160000,-0.395348,8.856183,4.335435,-0.000364,-0.020548,0.022683,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.170000,-0.365074,8.847839,4.363425,0.001614,-0.004187,0.016168,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.180000,-0.456093,8.801438,4.367214,0.002014,0.006654,0.010069,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.190000,-0.600746,8.776969,4.385835,0.001743,0.004754,0.008961,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.200000,-0.687624,8.785769,4.402486,0.001332,-0.005754,0.012340,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.210000,-0.680109,8.802353,4.399073,0.001691,-0.014187,0.014896,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.220000,-0.623444,8.813937,4.402052,0.001943,-0.017220,0.016241,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.230000,-0.536364,8.797051,4.386814,0.002217,-0.016756,0.016230,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.240000,-0.461631,8.793482,4.378179,0.002651,-0.014330,0.013682,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.250000,-0.409939,8.831002,4.395610,0.001718,-0.011445,0.012156,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.260000,-0.390795,8.854547,4.385673,0.001340,-0.004069,0.009518,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
0.270000,-0.475144,8.862272,4.360819,0.002622,0.005352,0.005730,-0.102948,-0.108430,28.52158411,77.57161389,0.000000,,,CALIB
