t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
49.6461277,19478754621599,28.5224083,77.5724248,153.3383789,3.7900925,3.9100000,69.2000000,56,79.2159611,91.6414865
50.6494507,19479757944620,28.5224191,77.5724631,153.4061890,3.7900925,3.9800000,73.2000000,56,82.9571899,92.8459689
51.6464727,19480754966650,28.5224261,77.5725020,153.4597778,3.7900925,3.9100000,79.3000000,56,86.7580827,93.6252089
52.6424859,19481750979774,28.5224289,77.5725413,153.5558472,3.7900925,3.9300000,86.4000000,56,90.6069024,93.9313389
53.6426496,19482751143524,28.5224272,77.5725814,153.7279053,3.7900925,3.9700000,92.3000000,56,94.5261452,93.7432081
54.6516649,19483760158784,28.5224220,77.5726211,153.6871948,3.7900925,3.9200000,97.5000000,55,98.4082203,93.1621177
55.6452144,19484753708263,28.5224144,77.5726605,153.6597900,3.7900925,3.9400000,100.7000000,56,102.2619304,92.3249913
56.6419071,19485750401023,28.5224059,77.5726997,153.6272583,3.7900925,3.9400000,102.6000000,54,106.0990129,91.3698657
57.6547876,19486763281543,28.5223966,77.5727375,153.5712891,3.7900925,3.8000000,104.9000000,55,109.7972054,90.3357029
58.6445454,19487753039303,28.5223846,77.5727742,153.5492554,3.7900925,3.7900000,111.0000000,59,113.3868288,89.0020893
59.6510832,19488759577064,28.5223704,77.5728098,153.4151611,3.7900925,3.8000000,113.7000000,60,116.8737519,87.4213453
60.6482275,19489756721438,28.5223558,77.5728448,153.2111816,3.7900925,3.7700000,114.6000000,59,120.2961204,85.7938469
61.6538230,19490762316907,28.5223422,77.5728796,153.2874756,3.7900925,3.6400000,113.2000000,59,123.6979488,84.2810081
62.6504947,19491758988573,28.5223253,77.5729142,153.3275146,3.7900925,3.9400000,120.5000000,59,127.0772810,82.3952473
63.6452007,19492753694614,28.5223035,77.5729441,153.1136475,3.7900925,3.6800000,126.9000000,60,130.0008190,79.9751505
64.6441996,19493752693468,28.5222818,77.5729739,153.0918579,3.7900925,3.7600000,126.0000000,58,132.9175103,77.5606197
65.6519248,19494760418728,28.5222642,77.5730070,153.1152344,3.7900925,3.8100000,116.6000000,59,136.1599086,75.6013877
66.6488117,19495757305603,28.5222559,77.5730444,153.1469727,3.7900925,3.8900000,100.2000000,58,139.8179989,74.6785449
67.6429648,19496751458674,28.5222587,77.5730834,153.0742188,3.7900925,3.8800000,83.9000000,58,143.6325852,74.9824485
68.6539437,19497762437634,28.5222687,77.5731207,153.3078003,3.7900925,3.7300000,73.0000000,58,147.2730698,76.0945353
69.6429707,19498751464611,28.5222843,77.5731553,153.4128418,3.7900925,3.7400000,62.4000000,60,150.6651172,77.8389197
70.6424156,19499750909507,28.5223060,77.5731861,153.6111450,3.7900925,3.7700000,50.7000000,60,153.6747279,80.2545637
71.6419227,19500750416590,28.5223318,77.5732085,153.4569702,3.7900925,3.4400000,37.5000000,60,155.8656697,83.1255065
72.6433770,19501751870861,28.5223571,77.5732273,153.5608521,3.7900925,3.1500000,38.0000000,61,157.7084083,85.9407893
73.6479855,19502756479402,28.5223735,77.5732537,153.5365601,3.7900925,3.2900000,64.8000000,61,160.2837431,87.7686637
74.6536632,19503762157110,28.5223726,77.5732855,153.5064697,3.7900925,3.3100000,98.5000000,61,163.3950761,87.6651361
75.6554391,19504763933047,28.5223559,77.5733160,153.7172852,3.7900925,3.6500000,123.7000000,60,166.3773000,85.8016393
76.6486880,19505757181953,28.5223325,77.5733414,153.6024170,3.7900925,3.4200000,132.8000000,59,168.8685183,83.2045437
77.6451193,19506753613255,28.5223120,77.5733707,153.8572998,3.7900925,3.7300000,120.9000000,62,171.7255455,80.9247101
78.6508279,19507759321849,28.5223015,77.5734075,153.7739868,3.7900925,3.9900000,101.4000000,62,175.3288624,79.7491709
79.6550667,19508763560597,28.5223011,77.5734468,154.0079346,3.7900925,3.9000000,87.6000000,62,179.1757259,79.7057561
80.6460336,19509754527524,28.5223078,77.5734854,154.2128906,3.7900925,3.8600000,77.7000000,62,182.9482538,80.4527133
81.6484840,19510756977940,28.5223182,77.5735227,154.2408447,3.7900925,3.8100000,73.2000000,61,186.6004756,81.6059885
82.6458647,19511754358565,28.5223289,77.5735593,154.3526611,3.7900925,3.7700000,72.6000000,61,190.1812962,82.8049049
83.6430040,19512751497888,28.5223397,77.5735959,154.4764404,3.7900925,3.7400000,73.0000000,61,193.7621167,84.0060477
84.6485096,19513757003460,28.5223501,77.5736322,154.5391846,3.7900925,3.6900000,73.0000000,61,197.3116381,85.1593229
85.6550496,19514763543512,28.5223611,77.5736672,154.4044800,3.7900925,3.6400000,70.3000000,61,200.7320504,86.3838429
86.6527457,19515761239605,28.5223750,77.5737026,154.5162354,3.7900925,3.8000000,66.1000000,61,204.1906086,87.9300777
87.6491491,19516757642990,28.5223905,77.5737378,154.5022583,3.7900925,3.8200000,64.6000000,61,207.6354734,89.6611037
88.6422002,19517750694135,28.5224063,77.5737730,154.5776367,3.7900925,3.7900000,64.7000000,62,211.0744696,91.4132805
89.6470363,19518755530229,28.5224241,77.5738065,154.5849609,3.7900925,3.7900000,58.6000000,61,214.3579480,93.4036821
90.6456925,19519754186375,28.5224453,77.5738369,154.2703857,3.7900925,3.7900000,51.9000000,62,217.3333253,95.7636661
91.6510175,19520759511427,28.5224674,77.5738649,154.1593018,3.7900925,3.5900000,49.8000000,63,220.0690682,98.2149325
92.6419840,19521750477936,28.5224906,77.5738907,154.1771240,3.7900925,3.5500000,44.9000000,63,222.5945199,100.7975565
93.6480176,19522756511478,28.5225176,77.5739130,154.0054932,3.7900925,3.6100000,37.4000000,64,224.7747027,103.8054229
94.6500972,19523758591113,28.5225460,77.5739315,153.7595825,3.7900925,3.4900000,30.3000000,64,226.5822297,106.9713637
95.6453624,19524753856268,28.5225747,77.5739461,153.7734375,3.7900925,3.2500000,25.5000000,63,228.0082981,110.1629081
96.6542746,19525762768508,28.5226021,77.5739574,153.6397095,3.7900925,3.0100000,21.5000000,64,229.1184405,113.2186421
97.6499549,19526758448819,28.5226282,77.5739669,153.7665405,3.7900925,2.7900000,20.7000000,64,230.0407879,116.1174149
98.6526039,19527761097777,28.5226516,77.5739757,153.5731812,3.7900925,2.5000000,20.7000000,64,230.9034712,118.7223029
99.6466546,19528755148507,28.5226711,77.5739830,153.5134277,3.7900925,1.9400000,20.5000000,64,231.6174835,120.8919297
100.6428969,19529751390850,28.5226815,77.5739871,153.3429565,3.7900925,0.6400000,22.9000000,63,232.0253508,122.0496577
101.6545844,19530763078350,28.5226834,77.5739876,153.3292236,3.7900925,0.0000000,,64,232.0683872,122.2611657
102.6530286,19531761522516,28.5226835,77.5739866,153.4533691,3.7900925,0.0000000,,64,231.9744897,122.2778637
103.6457664,19532754260327,28.5226832,77.5739861,153.5270386,3.7900925,0.0000000,,64,231.9236285,122.2422413
104.6501718,19533758665744,28.5226825,77.5739862,153.5740967,3.7900925,0.0000000,,64,231.9343876,122.1687701
105.6533381,19534761832046,28.5226825,77.5739862,153.5177002,3.7900925,0.0000000,,64,231.9294971,122.1632041
106.6521243,19535760618244,28.5226828,77.5739866,153.4760742,3.7900925,0.0000000,,64,231.9695992,122.1966001
107.6541383,19536762632202,28.5226825,77.5739870,153.4797363,3.7900925,0.0000000,,64,232.0155698,122.1609777
108.6422277,19537750721628,28.5226824,77.5739873,153.5549316,3.7900925,0.0000000,,62,232.0370880,122.1520721
109.6424683,19538750962201,28.5226825,77.5739871,153.5877075,3.7900925,0.0000000,,63,232.0214384,122.1643173
110.6448632,19539753357148,28.5226825,77.5739871,153.6470947,3.7900925,0.0000000,,63,232.0175260,122.1687701
111.6500661,19540758559960,28.5226827,77.5739871,153.6866455,3.7900925,0.0000000,,64,232.0214384,122.1810153
112.6458737,19541754367616,28.5226828,77.5739871,153.7200928,3.7900925,0.0000000,,62,232.0165479,122.1943737
113.6544413,19542762935220,28.5226828,77.5739870,153.7238159,3.7900925,0.0000000,,62,232.0145917,122.1977133
114.6492219,19543757715793,28.5226828,77.5739870,153.7228394,3.7900925,0.0000000,,60,232.0155698,122.1977133
115.6429622,19544751456105,28.5226829,77.5739870,153.7169189,3.7900925,0.0000000,,61,232.0077450,122.2077321
116.6496566,19545758150531,28.5226829,77.5739870,153.7180786,3.7900925,0.0000000,,61,232.0057888,122.2077321
117.6425766,19546751070478,28.5226829,77.5739869,153.7185059,3.7900925,0.0000000,,60,232.0048107,122.2066189
118.6513687,19547759862562,28.5226829,77.5739869,153.7194824,3.7900925,0.0000000,,59,232.0038326,122.2043925
