t_s,x_m,y_m,v,k
13.088,0.035,-0.286,0.000,1.000
13.188,0.035,-0.286,0.000,1.000
14.088,0.035,-0.286,0.000,1.000
14.188,0.035,-0.286,0.000,1.000
17.588,-0.062,0.085,0.693,1.000
17.688,0.006,0.063,0.724,1.000
17.788,0.074,0.040,0.716,1.000
17.888,0.141,0.016,0.712,1.000
17.988,0.215,-0.012,0.788,1.000
18.088,0.294,-0.044,0.845,1.000
18.188,0.385,-0.081,0.948,1.000
18.288,0.477,-0.118,0.981,1.000
18.388,0.574,-0.154,1.018,1.000
18.488,0.540,-0.431,1.172,1.000
18.588,0.655,-0.467,1.200,1.000
18.688,0.775,-0.500,1.223,1.000
18.788,0.905,-0.533,1.287,1.000
18.888,1.039,-0.565,1.330,1.000
18.988,1.184,-0.599,1.400,1.000
19.088,1.325,-0.631,1.420,1.000
19.188,1.476,-0.665,1.473,1.000
19.288,1.624,-0.698,1.488,1.000
19.388,1.773,-0.728,1.498,1.000
19.488,1.419,-1.282,1.710,1.000
19.588,1.364,-1.440,1.671,1.000
19.688,1.313,-1.591,1.621,1.000
19.788,1.265,-1.741,1.596,1.000
19.888,1.219,-1.882,1.541,1.000
19.988,1.168,-2.027,1.539,1.000
20.088,1.111,-2.175,1.561,1.000
20.188,1.045,-2.329,1.605,1.000
20.288,0.965,-2.490,1.678,1.000
20.388,0.873,-2.657,1.767,1.000
20.488,0.320,-3.400,2.162,1.000
20.588,0.210,-3.580,2.137,1.000
20.688,0.099,-3.764,2.143,1.000
20.788,-0.011,-3.947,2.140,1.000
20.888,-0.128,-4.139,2.186,1.000
20.988,-0.246,-4.329,2.206,1.000
21.088,-0.375,-4.535,2.295,1.000
21.188,-0.498,-4.736,2.319,1.000
21.288,-0.623,-4.944,2.363,1.000
21.388,-0.746,-5.164,2.425,1.000
21.488,-1.306,-6.033,2.887,1.000
21.588,-1.434,-6.285,2.857,1.000
21.688,-1.564,-6.549,2.902,1.000
21.788,-1.691,-6.817,2.930,1.000
21.888,-1.816,-7.088,2.959,1.000
21.988,-1.945,-7.369,3.030,1.000
22.088,-2.076,-7.659,3.114,1.000
22.188,-2.214,-7.951,3.178,1.000
22.288,-2.362,-8.248,3.264,1.000
22.388,-2.515,-8.541,3.289,1.000
22.488,-3.041,-9.412,3.467,1.000
22.588,-3.214,-9.712,3.468,1.000
22.688,-3.395,-10.007,3.460,1.000
22.788,-3.575,-10.300,3.447,1.000
22.888,-3.755,-10.589,3.421,1.000
22.988,-3.938,-10.883,3.445,1.000
23.088,-4.125,-11.181,3.495,1.000
23.188,-4.319,-11.485,3.585,1.000
23.288,-4.521,-11.792,3.649,1.000
23.388,-4.736,-12.104,3.760,1.000
23.488,-5.278,-12.937,3.844,1.000
23.588,-5.509,-13.246,3.861,1.000
23.688,-5.747,-13.561,3.938,1.000
23.788,-5.991,-13.877,3.984,1.000
23.888,-6.236,-14.191,3.979,1.000
23.988,-6.485,-14.502,3.986,1.000
24.088,-6.737,-14.814,4.003,1.000
24.188,-7.003,-15.135,4.120,1.000
24.288,-7.278,-15.447,4.149,1.000
24.388,-7.559,-15.753,4.151,1.000
24.488,-8.149,-16.544,4.303,1.000
24.588,-8.445,-16.859,4.316,1.000
24.688,-8.741,-17.178,4.344,1.000
24.788,-9.034,-17.505,4.370,1.000
24.888,-9.328,-17.838,4.417,1.000
24.988,-9.632,-18.172,4.481,1.000
25.088,-9.957,-18.507,4.595,1.000
25.188,-10.285,-18.825,4.578,1.000
25.288,-10.628,-19.149,4.661,1.000
25.388,-10.976,-19.466,4.691,1.000
25.488,-11.619,-20.222,4.852,1.000
25.588,-11.985,-20.533,4.826,1.000
25.688,-12.352,-20.840,4.802,1.000
25.788,-12.724,-21.151,4.824,1.000
25.888,-13.112,-21.469,4.931,1.000
25.988,-13.503,-21.757,4.892,1.000
26.088,-13.909,-22.025,4.875,1.000
26.188,-14.326,-22.276,4.871,1.000
26.288,-14.759,-22.529,4.948,1.000
26.388,-15.468,-23.141,5.021,1.000
26.488,-15.902,-23.390,5.008,1.000
26.588,-16.332,-23.639,4.989,1.000
26.688,-16.774,-23.901,5.072,1.000
26.788,-17.212,-24.168,5.101,1.000
26.888,-17.641,-24.440,5.090,1.000
26.988,-18.064,-24.721,5.083,1.000
27.088,-18.501,-25.011,5.162,1.000
27.188,-18.937,-25.295,5.182,1.000
27.288,-19.369,-25.573,5.160,1.000
27.388,-19.801,-25.848,5.140,1.000
27.488,-20.463,-26.433,5.162,1.000
27.588,-20.902,-26.705,5.166,1.000
27.688,-21.325,-26.976,5.091,1.000
27.788,-21.748,-27.253,5.073,1.000
27.888,-22.183,-27.529,5.111,1.000
27.988,-22.623,-27.800,5.138,1.000
28.088,-23.064,-28.058,5.128,1.000
28.188,-23.515,-28.308,5.139,1.000
28.288,-23.974,-28.546,5.155,1.000
28.388,-24.622,-29.072,5.167,1.000
28.488,-25.081,-29.301,5.149,1.000
28.588,-25.542,-29.524,5.133,1.000
28.688,-26.005,-29.746,5.135,1.000
28.788,-26.474,-29.971,5.167,1.000
28.888,-26.933,-30.185,5.119,1.000
28.988,-27.403,-30.392,5.129,1.000
29.088,-27.874,-30.591,5.121,1.000
29.188,-28.349,-30.791,5.136,1.000
29.288,-28.818,-30.994,5.123,1.000
29.388,-29.289,-31.201,5.131,1.000
29.488,-29.932,-31.665,5.158,1.000
29.588,-30.413,-31.870,5.191,1.000
29.688,-30.882,-32.075,5.155,1.000
29.788,-31.362,-32.294,5.211,1.000
29.888,-31.822,-32.513,5.159,1.000
29.988,-32.291,-32.742,5.187,1.000
30.088,-32.753,-32.967,5.165,1.000
30.188,-33.232,-33.180,5.196,1.000
30.288,-33.714,-33.370,5.189,1.000
30.388,-34.210,-33.552,5.228,1.000
30.488,-34.848,-33.979,5.206,1.000
30.588,-35.346,-34.160,5.248,1.000
30.688,-35.834,-34.328,5.206,1.000
30.788,-36.334,-34.490,5.230,1.000
30.888,-36.837,-34.643,5.239,1.000
30.988,-37.341,-34.780,5.234,1.000
31.088,-37.838,-34.909,5.195,1.000
31.188,-38.343,-35.040,5.204,1.000
31.288,-38.838,-35.164,5.165,1.000
31.388,-39.344,-35.291,5.182,1.000
31.488,-39.990,-35.641,5.148,1.000
31.588,-40.483,-35.776,5.131,1.000
31.688,-40.978,-35.901,5.122,1.000
31.788,-41.482,-36.008,5.132,1.000
31.888,-41.977,-36.095,5.088,1.000
31.988,-42.479,-36.175,5.088,1.000
32.088,-42.976,-36.249,5.063,1.000
32.188,-43.489,-36.333,5.113,1.000
32.288,-43.990,-36.421,5.106,1.000
32.388,-44.684,-36.733,5.196,1.000
32.488,-45.196,-36.844,5.214,1.000
32.588,-45.709,-36.954,5.224,1.000
32.688,-46.215,-37.051,5.195,1.000
32.788,-46.724,-37.137,5.183,1.000
32.888,-47.239,-37.210,5.190,1.000
32.988,-47.752,-37.287,5.188,1.000
33.088,-48.263,-37.376,5.189,1.000
33.188,-48.773,-37.477,5.192,1.000
33.288,-49.276,-37.580,5.171,1.000
33.388,-49.798,-37.679,5.222,1.000
33.488,-50.490,-37.955,5.255,1.000
33.588,-51.010,-38.031,5.252,1.000
33.688,-51.537,-38.096,5.279,1.000
33.788,-52.067,-38.145,5.293,1.000
33.888,-52.600,-38.184,5.314,1.000
33.988,-53.128,-38.227,5.310,1.000
34.088,-53.667,-38.278,5.348,1.000
34.188,-54.218,-38.324,5.417,1.000
34.288,-54.767,-38.352,5.446,1.000
34.388,-55.465,-38.530,5.406,1.000
34.488,-56.013,-38.519,5.438,1.000
34.588,-56.553,-38.485,5.425,1.000
34.688,-57.091,-38.432,5.420,1.000
34.788,-57.619,-38.361,5.381,1.000
34.888,-58.156,-38.281,5.400,1.000
34.988,-58.692,-38.194,5.412,1.000
35.088,-59.221,-38.095,5.399,1.000
35.188,-59.736,-37.978,5.357,1.000
35.288,-60.264,-37.830,5.405,1.000
35.388,-60.901,-37.783,5.345,1.000
35.488,-61.397,-37.588,5.341,1.000
35.588,-61.870,-37.372,5.281,1.000
35.688,-62.339,-37.127,5.284,1.000
35.788,-62.796,-36.853,5.303,1.000
35.888,-63.230,-36.551,5.296,1.000
35.988,-63.643,-36.227,5.275,1.000
36.088,-64.049,-35.880,5.303,1.000
36.188,-64.438,-35.526,5.286,1.000
36.288,-64.812,-35.161,5.265,1.000
36.388,-65.252,-34.890,5.148,1.000
36.488,-65.596,-34.498,5.176,1.000
36.588,-65.926,-34.106,5.154,1.000
36.688,-66.246,-33.720,5.094,1.000
36.788,-66.568,-33.335,5.065,1.000
36.888,-66.903,-32.940,5.110,1.000
36.988,-67.232,-32.559,5.081,1.000
37.088,-67.572,-32.183,5.075,1.000
37.188,-67.913,-31.821,5.035,1.000
37.288,-68.272,-31.460,5.057,1.000
37.388,-68.635,-31.127,5.005,1.000
37.488,-69.070,-30.918,4.850,1.000
37.588,-69.459,-30.628,4.847,1.000
37.688,-69.877,-30.361,4.900,1.000
37.788,-70.308,-30.133,4.890,1.000
37.888,-70.758,-29.932,4.906,1.000
37.988,-71.212,-29.771,4.866,1.000
38.088,-71.679,-29.642,4.860,1.000
38.188,-72.150,-29.547,4.832,1.000
38.288,-72.624,-29.490,4.811,1.000
38.388,-73.096,-29.462,4.771,1.000
38.488,-73.643,-29.614,4.694,1.000
38.588,-74.105,-29.654,4.665,1.000
38.688,-74.574,-29.731,4.708,1.000
38.788,-75.026,-29.852,4.692,1.000
38.888,-75.468,-30.010,4.697,1.000
38.988,-75.893,-30.192,4.664,1.000
39.088,-76.319,-30.394,4.683,1.000
39.188,-76.723,-30.616,4.652,1.000
39.288,-77.109,-30.870,4.636,1.000
39.388,-77.544,-31.379,4.721,1.000
39.488,-77.895,-31.692,4.711,1.000
39.588,-78.216,-32.028,4.679,1.000
39.688,-78.503,-32.381,4.621,1.000
39.788,-78.762,-32.755,4.589,1.000
39.888,-79.010,-33.152,4.626,1.000
39.988,-79.250,-33.553,4.649,1.000
40.088,-79.490,-33.956,4.665,1.000
40.188,-79.730,-34.348,4.637,1.000
40.288,-79.985,-34.735,4.637,1.000
40.388,-80.252,-35.123,4.664,1.000
40.488,-80.537,-35.772,4.804,1.000
40.588,-80.815,-36.162,4.796,1.000
40.688,-81.105,-36.551,4.819,1.000
40.788,-81.399,-36.930,4.812,1.000
40.888,-81.707,-37.301,4.812,1.000
40.988,-82.025,-37.662,4.813,1.000
41.088,-82.349,-38.010,4.790,1.000
41.188,-82.695,-38.350,4.813,1.000
41.288,-83.052,-38.668,4.803,1.000
41.388,-83.452,-39.194,4.845,1.000
41.488,-83.822,-39.493,4.805,1.000
41.588,-84.205,-39.794,4.834,1.000
41.688,-84.586,-40.085,4.816,1.000
41.788,-84.984,-40.374,4.863,1.000
41.888,-85.387,-40.644,4.854,1.000
41.988,-85.815,-40.893,4.897,1.000
42.088,-86.257,-41.106,4.903,1.000
42.188,-86.716,-41.294,4.925,1.000
42.288,-87.169,-41.457,4.879,1.000
42.388,-87.674,-41.781,4.879,1.000
42.488,-88.140,-41.917,4.866,1.000
42.588,-88.614,-42.052,4.900,1.000
42.688,-89.093,-42.186,4.933,1.000
42.788,-89.582,-42.313,4.988,1.000
42.888,-90.070,-42.426,4.998,1.000
42.988,-90.567,-42.514,5.021,1.000
43.088,-91.066,-42.573,5.021,1.000
43.188,-91.572,-42.607,5.044,1.000
43.288,-92.066,-42.625,5.001,1.000
43.388,-92.608,-42.789,5.038,1.000
43.488,-93.113,-42.806,5.047,1.000
43.588,-93.614,-42.826,5.032,1.000
43.688,-94.115,-42.840,5.021,1.000
43.788,-94.613,-42.838,5.002,1.000
43.888,-95.109,-42.815,4.985,1.000
43.988,-95.601,-42.773,4.965,1.000
44.088,-96.093,-42.717,4.957,1.000
44.188,-96.584,-42.645,4.961,1.000
44.288,-97.080,-42.557,4.995,1.000
44.388,-97.585,-42.584,4.957,1.000
44.488,-98.067,-42.476,4.947,1.000
44.588,-98.546,-42.364,4.935,1.000
44.688,-99.030,-42.245,4.958,1.000
44.788,-99.512,-42.114,4.976,1.000
44.888,-99.977,-41.972,4.921,1.000
44.988,-100.434,-41.818,4.878,1.000
45.088,-100.894,-41.647,4.889,1.000
45.188,-101.343,-41.463,4.873,1.000
45.288,-101.779,-41.272,4.822,1.000
45.388,-102.211,-41.067,4.803,1.000
45.488,-102.644,-40.962,4.779,1.000
45.588,-103.063,-40.743,4.752,1.000
45.688,-103.472,-40.514,4.716,1.000
45.788,-103.876,-40.276,4.701,1.000
45.888,-104.273,-40.033,4.682,1.000
45.988,-104.665,-39.779,4.672,1.000
46.088,-105.041,-39.519,4.622,1.000
46.188,-105.412,-39.244,4.621,1.000
46.288,-105.780,-38.953,4.659,1.000
46.388,-106.134,-38.746,4.640,1.000
46.488,-106.484,-38.447,4.619,1.000
46.588,-106.837,-38.148,4.624,1.000
46.688,-107.191,-37.852,4.618,1.000
46.788,-107.545,-37.558,4.610,1.000
46.888,-107.888,-37.269,4.548,1.000
46.988,-108.232,-36.972,4.547,1.000
47.088,-108.573,-36.669,4.552,1.000
47.188,-108.907,-36.367,4.529,1.000
47.288,-109.238,-36.067,4.496,1.000
47.388,-109.574,-35.767,4.500,1.000
47.488,-109.925,-35.554,4.537,1.000
47.588,-110.273,-35.265,4.527,1.000
47.688,-110.623,-34.986,4.496,1.000
47.788,-110.983,-34.706,4.534,1.000
47.888,-111.351,-34.421,4.605,1.000
47.988,-111.712,-34.141,4.583,1.000
48.088,-112.067,-33.869,4.518,1.000
48.188,-112.421,-33.600,4.474,1.000
48.288,-112.777,-33.335,4.454,1.000
48.388,-113.142,-33.155,4.427,1.000
48.488,-113.499,-32.900,4.402,1.000
48.588,-113.863,-32.655,4.393,1.000
48.688,-114.246,-32.420,4.452,1.000
48.788,-114.633,-32.197,4.462,1.000
48.888,-115.017,-31.981,4.427,1.000
48.988,-115.400,-31.766,4.410,1.000
49.088,-115.781,-31.553,4.386,1.000
49.188,-116.164,-31.339,4.387,1.000
49.288,-116.550,-31.128,4.388,1.000
49.388,-116.943,-30.924,4.413,1.000
49.488,-117.347,-30.727,4.459,1.000
