t_s,x_m,y_m,v,k
13.421,0.097,0.696,0.000,1.000
13.721,0.097,0.696,0.000,1.000
13.921,0.097,0.696,0.000,1.000
14.121,0.097,0.696,0.000,1.000
17.621,-0.063,-0.225,1.059,1.000
17.721,0.039,-0.216,0.995,1.000
17.821,0.036,-0.658,1.123,1.000
17.921,0.143,-0.648,1.078,1.000
18.021,0.252,-0.640,1.085,1.000
18.121,0.360,-0.634,1.086,1.000
18.221,0.473,-0.631,1.112,1.000
18.321,0.588,-0.634,1.138,1.000
18.421,0.711,-0.640,1.188,1.000
18.521,0.829,-0.651,1.187,1.000
18.621,0.952,-0.666,1.216,1.000
18.721,1.087,-0.684,1.291,1.000
18.821,0.790,-1.268,1.543,1.000
18.921,0.732,-1.411,1.537,1.000
19.021,0.675,-1.558,1.572,1.000
19.121,0.614,-1.713,1.639,1.000
19.221,0.551,-1.874,1.704,1.000
19.321,0.488,-2.037,1.727,1.000
19.421,0.423,-2.214,1.816,1.000
19.521,0.357,-2.399,1.903,1.000
19.621,0.289,-2.598,2.018,1.000
19.721,0.219,-2.807,2.123,1.000
19.821,-0.239,-3.556,2.410,1.000
19.921,-0.313,-3.788,2.423,1.000
20.021,-0.386,-4.023,2.449,1.000
20.121,-0.459,-4.259,2.466,1.000
20.221,-0.532,-4.504,2.527,1.000
20.321,-0.603,-4.755,2.581,1.000
20.421,-0.672,-5.009,2.622,1.000
20.521,-0.740,-5.272,2.696,1.000
20.621,-0.810,-5.543,2.773,1.000
20.721,-0.880,-5.815,2.809,1.000
20.821,-1.319,-6.520,2.895,1.000
20.921,-1.416,-6.790,2.866,1.000
21.021,-1.509,-7.067,2.927,1.000
21.121,-1.597,-7.348,2.938,1.000
21.221,-1.683,-7.633,2.978,1.000
21.321,-1.771,-7.923,3.025,1.000
21.421,-1.861,-8.214,3.044,1.000
21.521,-1.956,-8.498,2.999,1.000
21.621,-2.058,-8.784,3.033,1.000
21.721,-2.167,-9.070,3.058,1.000
21.821,-2.571,-9.738,3.186,1.000
21.921,-2.690,-10.031,3.165,1.009
22.021,-2.813,-10.322,3.152,1.011
22.121,-2.938,-10.609,3.123,1.013
22.221,-3.064,-10.890,3.073,1.014
22.321,-3.189,-11.169,3.061,1.015
22.421,-3.313,-11.451,3.080,1.014
22.521,-3.434,-11.735,3.084,1.014
22.621,-3.560,-12.019,3.106,1.014
22.721,-3.692,-12.298,3.093,1.014
22.821,-4.083,-12.910,3.120,1.022
22.921,-4.234,-13.183,3.121,1.022
23.021,-4.391,-13.451,3.099,1.023
23.121,-4.552,-13.722,3.149,1.022
23.221,-4.716,-13.994,3.185,1.022
23.321,-4.884,-14.264,3.180,1.022
23.421,-5.059,-14.534,3.216,1.022
23.521,-5.237,-14.805,3.248,1.022
23.621,-5.421,-15.074,3.254,1.022
23.721,-5.608,-15.339,3.246,1.022
23.821,-6.050,-15.934,3.345,1.034
23.921,-6.250,-16.200,3.405,1.032
24.021,-6.456,-16.472,3.423,1.032
24.121,-6.663,-16.742,3.393,1.032
24.221,-6.875,-17.009,3.412,1.032
24.321,-7.092,-17.273,3.411,1.032
24.421,-7.316,-17.536,3.454,1.032
24.521,-7.546,-17.796,3.475,1.032
24.621,-7.779,-18.054,3.479,1.032
24.721,-8.017,-18.309,3.487,1.032
24.821,-8.446,-18.768,3.497,1.031
24.921,-8.687,-19.023,3.480,1.031
25.021,-8.926,-19.277,3.521,1.031
25.121,-9.166,-19.538,3.559,1.031
25.221,-9.407,-19.803,3.596,1.030
25.321,-9.649,-20.072,3.632,1.030
25.421,-9.894,-20.344,3.664,1.030
25.521,-10.143,-20.616,3.690,1.030
25.621,-10.393,-20.888,3.701,1.030
25.721,-10.647,-21.164,3.752,1.030
25.821,-11.099,-21.642,3.802,1.033
25.921,-11.362,-21.919,3.791,1.034
26.021,-11.627,-22.189,3.814,1.033
26.121,-11.900,-22.458,3.841,1.033
26.221,-12.173,-22.722,3.781,1.033
26.321,-12.446,-22.984,3.782,1.033
