t_ns,mx,my,mz,bx,by,bz
20660484128137,5.15625,4.21875,62.812504,2.7,44.879997,24.18
20660494128137,5.86875,4.70625,62.4,2.7,44.879997,24.18
20660504128137,4.9500003,3.825,61.93125,2.7,44.879997,24.18
20660514128137,6.3187504,3.1125002,59.643753,2.7,44.879997,24.18
20660524128137,7.3875003,5.025,60.525,2.7,44.879997,24.18
20660534128137,6.9375005,5.2125,60.881252,2.7,44.879997,24.18
20660544128137,7.14375,3.1125002,62.60625,2.7,44.879997,24.18
20660554128137,7.3875003,5.025,60.525,2.7,44.879997,24.18
20660564128137,6.3750005,4.0125003,62.062504,2.7,44.879997,24.18
20660574128137,4.0875,4.4625,62.925003,2.7,44.879997,24.18
20660584128137,2.8500001,1.9125,64.537506,2.7,44.879997,24.18
20660594128137,5.8500004,4.3125,60.881252,2.7,44.879997,24.18
20660604128137,5.30625,4.5,64.012505,2.7,44.879997,24.18
20660614128137,3.8812501,3.16875,63.000004,2.7,44.879997,24.18
20660624128137,4.3125,2.8500001,62.343754,2.7,44.879997,24.18
20660634128137,5.34375,3.3750002,62.04375,2.7,44.879997,24.18
20660644128137,4.3500004,4.125,62.906254,2.7,44.879997,24.18
20660654128137,5.175,2.4750001,62.86875,2.7,44.879997,24.18
20660664128137,5.34375,4.125,61.10625,2.7,44.879997,24.18
20660674128137,6.39375,5.025,61.875004,2.7,44.879997,24.18
20660684128137,6.99375,4.8562503,61.800003,2.7,44.879997,24.18
20660694128137,6.6562505,4.425,60.487503,2.7,44.879997,24.18
20660704128137,7.70625,4.5750003,62.193752,2.7,44.879997,24.18
20660714128137,5.11875,4.21875,63.581253,2.7,44.879997,24.18
20660724128137,4.2375,2.8500001,64.5,2.7,44.879997,24.18
20660734128137,1.9125,2.6625001,63.54375,2.7,44.879997,24.18
20660744128137,5.3250003,3.3750002,62.812504,2.7,44.879997,24.18
20660754128137,5.1375003,3.2250001,63.000004,2.7,44.879997,24.18
20660764128137,3.7687502,4.2937503,62.362503,2.7,44.879997,24.18
20660774128137,6.43125,3.525,62.68125,2.7,44.879997,24.18
20660784128137,5.15625,3.2250001,62.23125,2.7,44.879997,24.18
20660794128137,5.08125,4.21875,64.96875,2.7,44.879997,24.18
20660804128137,5.3625,3.7500002,63.562504,2.7,44.879997,24.18
20660814128137,4.03125,3.075,62.362503,2.7,44.879997,24.18
20660824128137,3.0,1.5562501,62.531254,2.7,44.879997,24.18
20660834128137,5.1000004,3.9750001,63.131252,2.7,44.879997,24.18
