t_ns,mx,my,mz,accuracy
20660484128137,2.4562502,-40.65,38.625,3
20660494128137,3.16875,-40.18125,38.23125,3
20660504128137,2.25,-41.0625,37.74375,3
20660514128137,3.61875,-41.756252,35.456253,3
20660524128137,4.6875,-39.862503,36.35625,3
20660534128137,4.2375,-39.65625,36.7125,3
20660544128137,4.4437504,-41.775,38.41875,3
20660554128137,4.6875,-39.862503,36.35625,3
20660564128137,3.6750002,-40.875,37.875,3
20660574128137,1.3875,-40.425003,38.756252,3
20660584128137,0.15,-42.975002,40.350002,3
20660594128137,3.15,-40.55625,36.7125,3
20660604128137,2.60625,-40.3875,39.825,3
20660614128137,1.1812501,-41.7,38.8125,3
20660624128137,1.6125001,-42.018753,38.15625,3
20660634128137,2.6437502,-41.5125,37.875,3
20660644128137,1.6500001,-40.7625,38.737503,3
20660654128137,2.4750001,-42.412502,38.68125,3
20660664128137,2.6437502,-40.7625,36.91875,3
20660674128137,3.6937501,-39.862503,37.6875,3
20660684128137,4.2937503,-40.03125,37.631252,3
20660694128137,3.9562502,-40.4625,36.300003,3
20660704128137,5.0062504,-40.3125,38.006252,3
20660714128137,2.41875,-40.65,39.412502,3
20660724128137,1.5375,-42.018753,40.3125,3
20660734128137,-0.7875,-42.225002,39.375,3
20660744128137,2.625,-41.5125,38.643753,3
20660754128137,2.4375,-41.662502,38.8125,3
20660764128137,1.06875,-40.59375,38.175003,3
20660774128137,3.73125,-41.362503,38.49375,3
20660784128137,2.4562502,-41.662502,38.04375,3
20660794128137,2.3812501,-40.65,40.800003,3
20660804128137,2.6625001,-41.11875,39.393753,3
20660814128137,1.3312501,-41.8125,38.193752,3
20660824128137,0.3,-43.331253,38.34375,3
20660834128137,2.4,-40.912502,38.9625,3
20660844128137,2.775,-40.612503,38.5875,3
20660854128137,2.2125,-42.075,38.7,3
20660864128137,3.5812502,-41.5125,37.59375,3
20660874128137,3.0375001,-40.068752,37.631252,3
20660884128137,0.90000004,-41.49375,39.0,3
20660894128137,3.6562502,-40.612503,39.7125,3
20660904128137,3.3750002,-40.65,38.68125,3
20660914128137,2.4,-41.15625,37.575,3
20660924128137,1.5,-40.518753,39.65625,3
20660934128137,3.6937501,-39.862503,38.15625,3
20660944128137,3.0187502,-41.081253,38.268753,3
20660954128137,2.3625002,-41.925003,39.600002,3
20660964128137,1.7062501,-41.11875,39.65625,3
20660974128137,2.53125,-40.275,38.30625,3
20660984128137,3.3000002,-41.175003,38.7,3
20660994128137,3.525,-41.5125,39.45,3
20661004128137,2.7562501,-41.625,38.775,3
20661014128137,2.90625,-41.475002,39.375,3
20661024128137,3.73125,-40.21875,39.393753,3
20661034128137,3.9562502,-40.068752,38.4375,3
20661044128137,3.24375,-41.550003,38.41875,3
20661054128137,1.8000001,-41.86875,37.987503,3
20661064128137,4.1625004,-40.425003,39.487503,3
20661074128137,1.9125,-40.96875,39.018753,3
20661084128137,2.4750001,-41.268753,39.5625,3
20661094128137,3.9,-42.225002,38.5125,3
20661104128137,3.3000002,-39.28125,38.49375,3
20661114128137,3.2812502,-41.175003,39.018753,3
20661124128137,3.54375,-40.7625,38.193752,3
20661134128137,2.625,-41.5125,38.325,3
20661144128137,1.2750001,-41.8125,40.350002,3
20661154128137,1.3312501,-40.800003,38.456253,3
20661164128137,2.71875,-40.875,38.90625,3
20661174128137,2.9250002,-40.725002,37.96875,3
20661184128137,2.6437502,-40.36875,38.756252,3
20661194128137,0.90000004,-41.49375,38.68125,3
20661204128137,2.41875,-40.65,39.7125,3
20661214128137,1.6875001,-41.381252,39.206253,3
20661224128137,1.5937501,-40.275,38.100002,3
20661234128137,2.3625002,-41.79375,35.456253,3
20661244128137,2.3812501,-41.175003,37.893753,3
20661254128137,0.61875004,-41.53125,37.65,3
20661264128137,1.85625,-40.48125,38.850002,3
20661274128137,2.2687502,-41.8125,38.381252,3
20661284128137,2.86875,-39.975002,38.568752,3
20661294128137,1.3312501,-41.8125,38.643753,3
20661304128137,2.8125,-40.21875,39.3375,3
20661314128137,2.5875,-41.006252,37.40625,3
20661324128137,1.8750001,-40.48125,38.081253,3
20661334128137,2.34375,-42.16875,38.850002,3
20661344128137,2.9625,-41.081253,39.65625,3
20661354128137,3.0375001,-40.068752,37.93125,3
20661364128137,2.9437501,-41.475002,38.287502,3
20661374128137,2.41875,-41.662502,39.131252,3
20661384128137,3.3375,-40.912502,38.68125,3
20661394128137,1.5562501,-41.662502,36.91875,3
20661404128137,1.9875001,-40.725002,37.912502,3
20661414128137,2.4750001,-41.268753,39.5625,3
20661424128137,1.6500001,-40.3875,40.55625,3
20661434128137,2.7,-41.86875,38.79375,3
20661444128137,5.11875,-39.675003,37.987503,3
20661454128137,5.11875,-39.675003,37.987503,3
20661464128137,2.9625,-42.975002,39.5625,3
20661474128137,3.9750001,-40.575,39.99375,3
20661484128137,3.5062501,-40.7625,38.8125,3
20661494128137,2.68125,-40.125,38.737503,3
20661504128137,2.86875,-40.21875,37.5,3
20661514128137,2.4750001,-40.912502,36.487503,3
20661524128137,2.98125,-40.331253,38.4,3
20661534128137,5.2125,-39.65625,35.362503,3
20661544128137,6.05625,-39.91875,36.956253,3
20661554128137,5.11875,-40.3125,34.78125,3
20661564128137,5.71875,-40.350002,35.15625,3
20661574128137,3.8812501,-39.956253,36.131252,3
20661584128137,3.7125,-39.35625,35.381252,3
20661594128137,3.2625,-39.91875,36.675003,3
20661604128137,5.64375,-40.85625,35.193752,3
20661614128137,5.1000004,-39.16875,36.28125,3
20661624128137,3.9562502,-40.068752,38.4375,3
