t_ns,value
20660539339908,0.0
20662059341574,3.0
20662219342772,4.0
20664619340897,3.0
20664779342199,0.0
20664939343293,1.0
20665099342408,3.0
20665259341522,0.0
20666379340949,1.0
20666699342147,3.0
20666859579126,4.0
20667499462199,3.0
20667659344960,1.0
20667819343762,0.0
20668619348449,1.0
20669899343241,0.0
20672459351783,2.0
20672619341783,1.0
20672779340689,0.0
20672939342824,1.0
20673419341158,0.0
20674539441730,1.0
20676619342772,3.0
20676779343293,1.0
20677259343658,2.0
20677419343293,1.0
20677739343449,3.0
20678379426001,2.0
20678699340585,1.0
20678859342824,2.0
20679019342980,1.0
20679339342460,3.0
20679499344178,2.0
20679659343085,1.0
20679819344595,2.0
20679979341730,0.0
20680139343866,2.0
20680299341158,10.0
20680459343814,16.0
20680619344595,10.0
20680779342355,0.0
20681259344960,23.0
20681419341001,11.0
20681579340845,0.0
20682379341887,7.0
20682539564647,6.0
20682699340585,5.0
20682859341053,4.0
20683019342668,3.0
20683179476366,1.0
20683339344908,0.0
20687659343345,0.0
20688939342720,1.0
20689099340324,0.0
20690219341105,2.0
20690379341053,3.0
20690539342564,0.0
20691019342876,1.0
20691339386366,0.0
20691499344022,1.0
20691659342720,0.0
20691819343189,1.0
20692139342512,2.0
20692299342720,1.0
20692779343866,5.0
20693099343189,0.0
20693419342876,6.0
20693579342147,0.0
20694059343866,2.0
20694219343293,6.0
20694379340458,4.0
20694539344417,3.0
20694699342750,1.0
20695019341500,2.0
20695339343427,1.0
20695499347594,0.0
20695819341083,3.0
20695979341760,8.0
20696139341604,7.0
20696299341239,0.0
20696779343323,1.0
20696939342385,16.0
20697099343271,13.0
20697259340354,10.0
20697419342906,4.0
20697579362646,6.0
20697739340302,5.0
20697899339937,0.0
20698219570875,2.0
20698699344417,0.0
20699499425771,1.0
20699979341604,0.0
20700139395979,5.0
20700299418687,0.0
20702859342854,1.0
20703019342802,0.0
20705099524156,12.0
20705259507073,0.0
20705739604521,10.0
20705899341187,18.0
20706059340198,0.0
20706219341812,3.0
20706379484260,6.0
20706539371760,2.0
20706699341760,0.0
20706859343323,3.0
20707019494312,1.0
20707339342542,2.0
20707499342698,1.0
20707819341604,0.0
20707979343010,1.0
20708139342177,5.0
20708299342542,15.0
20708459526604,0.0
20709419342594,8.0
20709579346344,5.0
20709739344364,4.0
20709899342281,1.0
20710059340667,4.0
20710219342385,5.0
20710379345146,4.0
20710539344625,3.0
20710859345406,4.0
20711019345406,2.0
20711179342750,1.0
20711339341708,0.0
20711819342698,6.0
20711979342489,0.0
20712459341812,1.0
20712619344781,0.0
20713419342385,6.0
20713579340927,0.0
20713739342489,5.0
20713899548635,0.0
20714699343271,1.0
20715019342177,2.0
20715179412385,1.0
20715499340614,0.0
20716459343479,31.0
20716619341031,23.0
20716779341917,0.0
20716939342906,3.0
20717259342333,2.0
20717419341864,1.0
20717739343114,3.0
20717899341969,1.0
20718219341864,10.0
20718379341864,13.0
20718539342281,1.0
20718699341760,31.0
20718859342229,1.0
20719179340771,0.0
20719339340771,25.0
20719499343531,21.0
20719659340146,15.0
20719819339989,0.0
20719979341656,5.0
20720139343792,9.0
20720299340406,8.0
20720459340667,7.0
20720619342073,6.0
20720779608219,5.0
20720939342073,3.0
20721099340042,2.0
20721259341083,3.0
20721419496969,2.0
20721579375927,0.0
20722219340771,3.0
20722699406917,0.0
20723019342750,2.0
20723179341500,3.0
20723339373114,2.0
20723659341083,1.0
20723979344364,3.0
20724139344208,1.0
20724459339833,5.0
20724619343948,9.0
20724779346448,0.0
20725259344000,4.0
20725419341604,0.0
20725579342750,1.0
20725739341812,3.0
20725899339677,5.0
20726059341917,4.0
20726219341708,1.0
20726539342750,3.0
20727019342542,2.0
20727179340510,1.0
20727339340354,2.0
20727499342646,1.0
20728459341500,31.0
20728619342385,30.0
20728779342281,24.0
20728939499260,7.0
20729099340302,2.0
20729259343062,12.0
20729419341239,8.0
20729579478323,5.0
20729739395667,1.0
20729899342073,3.0
20730059342594,2.0
20730219413739,3.0
20730539342698,1.0
20731019343375,3.0
20731179344312,6.0
20731339342177,1.0
20732619341708,5.0
20732779342333,7.0
20732939342542,6.0
20733099341604,5.0
20733259342333,4.0
20733419345562,3.0
20733739341969,2.0
20734219340198,1.0
20734379342333,2.0
20734539349052,3.0
20734699340875,4.0
20735019343271,1.0
20735499343375,0.0
20735819524469,1.0
20736299341864,20.0
20736459463114,17.0
20736619341396,12.0
20736779342750,5.0
20736939343739,1.0
20737099369573,5.0
20737259439573,4.0
20737579342854,3.0
20737739346604,2.0
20738059343948,1.0
20738699341760,0.0
20739179342281,21.0
20739339342489,15.0
20739499342073,0.0
20740139342646,1.0
20740299342854,37.0
20740459340771,32.0
20740619342021,25.0
20740779344260,19.0
20740939340510,13.0
20741099340823,9.0
20741259340667,6.0
20741419597750,5.0
20741579342802,4.0
20741739340094,3.0
20742059430979,2.0
20742219467958,1.0
20742539341448,2.0
20743179342489,3.0
20743339397646,2.0
20743499342437,1.0
20747819343479,1.0
20752139343531,1.0
20756459436424,1.0
20760779343611,1.0
