t_ns,qx,qy,qz,qw
20660489854230,0.40533435,0.35332417,0.6124558,0.57945144
20660494612251,0.40714347,0.34879535,0.61515355,0.57806766
20660499370272,0.4103903,0.34580466,0.6167883,0.57582206
20660504128293,0.41350642,0.34343365,0.618056,0.57364845
20660508886262,0.41494343,0.3415908,0.6191168,0.5725663
20660513644283,0.41525364,0.3410017,0.6194917,0.5722869
20660518402303,0.41511977,0.34147367,0.61924934,0.5723649
20660523160324,0.4141619,0.3424986,0.61870384,0.5730359
20660527918345,0.41292617,0.34344828,0.618199,0.5739037
20660532676366,0.4121146,0.3442352,0.6177418,0.5745074
20660537434335,0.4118353,0.344754,0.6174046,0.57475895
20660542192355,0.4119476,0.3446105,0.61745083,0.57471484
20660546950376,0.41230482,0.34405258,0.6177505,0.5744709
20660551708397,0.4129361,0.34343988,0.61808765,0.57402134
20660556466418,0.41347924,0.34294066,0.61838055,0.5736132
20660561224387,0.41363218,0.34269178,0.6185576,0.57346076
20660565982408,0.41346726,0.3428204,0.6185226,0.57354057
20660570740428,0.4131119,0.3432366,0.618314,0.57377255
20660575498449,0.41258323,0.34373352,0.61804205,0.5741484
20660580256470,0.41209167,0.34419495,0.617789,0.5744972
20660585014491,0.41187128,0.34447935,0.61759937,0.5746887
20660589772460,0.4118931,0.34455127,0.61752295,0.5747121
20660594530480,0.41208506,0.34436473,0.617604,0.57459915
20660599288501,0.41237447,0.3440782,0.6177622,0.57439303
20660604046522,0.41267696,0.3438666,0.61788833,0.5741667
20660608804543,0.41284552,0.34376118,0.61796725,0.57402384
20660613562564,0.41279835,0.3438058,0.6179726,0.5740253
20660618320585,0.41261736,0.34400666,0.6178848,0.57412946
20660623078553,0.41235727,0.34433448,0.61769956,0.57431924
20660627836574,0.41205043,0.34467646,0.6175081,0.57454014
20660632594595,0.4118057,0.34493464,0.61734855,0.57473207
20660637352616,0.4117158,0.3450899,0.6172342,0.5748261
20660642110637,0.41175365,0.34511107,0.6171985,0.5748245
20660646868605,0.4118504,0.34504846,0.61723125,0.5747577
20660651626626,0.4119815,0.34494582,0.6172864,0.5746661
20660656384647,0.4120552,0.34491476,0.61731917,0.5745967
20660661142668,0.41203275,0.34495783,0.6173171,0.5745893
20660665900689,0.4119197,0.34507188,0.6172765,0.5746454
20660670658710,0.41175768,0.3452644,0.61716765,0.57476264
20660675416678,0.4115818,0.34547257,0.6170501,0.5748898
20660680174699,0.41144487,0.345638,0.61694515,0.57500106
20660684932720,0.41139865,0.3457249,0.616877,0.57505494
20660689690741,0.41143498,0.34570944,0.6168642,0.575052
20660694448762,0.41154823,0.3456348,0.61689544,0.5749823
20660699206783,0.4116849,0.34552595,0.61695427,0.57488674
20660703964751,0.4118253,0.3454222,0.61700964,0.57478905
20660708722772,0.41191584,0.3453779,0.6170315,0.57472736
20660713480793,0.41194555,0.34538352,0.6170262,0.5747084
20660718238814,0.41191202,0.3454227,0.6170041,0.5747326
20660722996835,0.4118678,0.34550825,0.6169541,0.5747666
20660727754855,0.4118047,0.34557864,0.6169145,0.574812
20660732512824,0.41178566,0.34561193,0.6168853,0.57483697
20660737270845,0.4117895,0.3456059,0.6168771,0.5748466
20660742028866,0.41182378,0.34554362,0.6169068,0.5748276
20660746786887,0.41188002,0.34545422,0.6169585,0.57478553
20660751544908,0.41193837,0.34536636,0.61700916,0.5747422
20660756302876,0.41197386,0.345283,0.6170583,0.574714
20660761060897,0.41199452,0.34521034,0.6171019,0.57469606
20660765818918,0.41199276,0.3451706,0.6171265,0.5746948
20660770576939,0.41195688,0.34513205,0.6171524,0.57471585
20660775334960,0.41194412,0.34507924,0.6171858,0.5747209
20660780092980,0.41194892,0.34502217,0.6172206,0.5747143
20660784850949,0.41197535,0.34494165,0.61726844,0.5746922
20660789608970,0.41202363,0.344833,0.61733246,0.5746541
20660794366991,0.41209316,0.34472367,0.6173955,0.5746021
20660799125012,0.41215864,0.34463015,0.61744905,0.5745537
20660803883033,0.4122071,0.34455368,0.6174931,0.5745175
20660808641053,0.41224724,0.34448525,0.6175328,0.57448715
20660813399022,0.41227853,0.34442523,0.61756766,0.57446307
20660818157043,0.41229853,0.3443821,0.617593,0.5744474
20660822915064,0.41232413,0.34434238,0.6176159,0.57442826
20660827673085,0.4123443,0.34431788,0.61762965,0.5744136
20660832431105,0.41237032,0.34429792,0.6176403,0.5743954
20660837189126,0.41238046,0.3442832,0.6176488,0.5743879
20660841947095,0.41238233,0.3442735,0.6176587,0.57438165
20660846705116,0.41238603,0.34426883,0.61766243,0.57437783
20660851463137,0.41238424,0.344278,0.6176585,0.57437783
20660856221158,0.41238266,0.3442937,0.6176499,0.5743788
20660860979178,0.41238213,0.34431246,0.61763924,0.5743794
20660865737199,0.4123844,0.34434146,0.6176199,0.5743811
