t_ns,ax,ay,az,accuracy
20660465413137,1.2777673,8.867801,4.063013,3
20660467792043,1.1437693,8.872586,4.058227,3
20660470171053,0.9762716,8.9108715,4.139583,3
20660472550064,0.8853444,8.915657,4.249653,3
20660474929022,0.8039884,8.9013,4.321438,3
20660477308085,0.7465607,8.920443,4.302295,3
20660479687095,0.72263247,8.915657,4.2352962,3
20660482066053,0.7369894,8.9108715,4.139583,3
20660484445064,0.80877405,8.920443,4.115655,3
20660486824074,0.89013004,8.9013,4.15394,3
20660489203085,0.9954142,8.877372,4.23051,3
20660491582095,1.1102697,8.85823,4.2927237,3
20660493961105,1.2394822,8.867801,4.2687955,3
20660496340116,1.3208381,8.882157,4.206582,3
20660498719126,1.4261223,8.872586,4.115655,3
20660501098137,1.5026926,8.848659,4.0773697,3
20660503477147,1.5314065,8.872586,4.106084,3
20660505856158,1.5170496,8.839087,4.15394,3
20660508235064,1.4596218,8.82473,4.2017965,3
20660510614126,1.3782659,8.834301,4.2017965,3
20660512993137,1.2729816,8.834301,4.168297,3
20660515372147,1.2059826,8.834301,4.1108694,3
20660517751158,1.0959128,8.819944,4.106084,3
20660520130168,0.9667004,8.839087,4.130012,3
20660522509178,0.8853444,8.853444,4.1874394,3
20660524888189,0.83748794,8.834301,4.220939,3
20660527267199,0.80877405,8.85823,4.23051,3
20660529646210,0.8422736,8.867801,4.2161536,3
20660532025220,0.85184485,8.867801,4.168297,3
20660534404230,0.9092726,8.863015,4.139583,3
20660536783241,0.9762716,8.882157,4.125226,3
20660539162199,1.0815558,8.877372,4.1491547,3
20660541541158,1.2107682,8.867801,4.211368,3
20660543920220,1.2777673,8.867801,4.2161536,3
20660546299178,1.3543376,8.863015,4.2161536,3
20660548678241,1.4261223,8.867801,4.173083,3
20660551057251,1.4548361,8.886943,4.15394,3
20660553436262,1.4644074,8.877372,4.139583,3
20660555815272,1.4213367,8.872586,4.168297,3
20660558194283,1.3543376,8.882157,4.2017965,3
20660560573293,1.2729816,8.896515,4.2161536,3
20660562952251,1.1724831,8.891729,4.2161536,3
20660565331262,1.0719845,8.906086,4.197011,3
20660567710272,1.0001999,8.891729,4.168297,3
20660570089283,0.90448695,8.896515,4.1874394,3
20660572468293,0.8422736,8.891729,4.2017965,3
20660574847303,0.80877405,8.877372,4.2161536,3
20660577226314,0.7896315,8.891729,4.2161536,3
20660579605324,0.82313097,8.886943,4.211368,3
20660581984335,0.8805587,8.877372,4.1874394,3
20660584363345,0.9523434,8.886943,4.15394,3
20660586742355,1.0289137,8.867801,4.130012,3
20660589121366,1.1006985,8.843872,4.139583,3
20660591500324,1.2011969,8.839087,4.1491547,3
20660593879335,1.282553,8.834301,4.1587257,3
20660596258345,1.3399807,8.834301,4.168297,3
20660598637355,1.3734802,8.843872,4.1347976,3
20660601016366,1.3734802,8.877372,4.125226,3
20660603395376,1.3686945,8.877372,4.130012,3
20660605774387,1.3304094,8.872586,4.1347976,3
20660608153397,1.2634103,8.872586,4.139583,3
20660610532408,1.1772687,8.882157,4.168297,3
20660612911418,1.1102697,8.863015,4.182654,3
20660615290428,1.038485,8.872586,4.1778684,3
20660617669439,0.9523434,8.886943,4.168297,3
20660620048449,0.8805587,8.891729,4.1587257,3
20660622427408,0.8327023,8.906086,4.1635113,3
20660624806418,0.80877405,8.920443,4.182654,3
20660627185428,0.7800602,8.920443,4.197011,3
20660629564439,0.79920274,8.915657,4.206582,3
20660631943449,0.8566305,8.9108715,4.1874394,3
20660634322460,0.91405827,8.920443,4.1635113,3
20660636701470,0.9619147,8.9108715,4.1587257,3
20660639080480,1.0336994,8.915657,4.1443686,3
20660641459491,1.1246266,8.9013,4.1587257,3
20660643838501,1.1676974,8.9108715,4.1635113,3
20660646217512,1.2059826,8.9108715,4.168297,3
20660648596470,1.2346965,8.886943,4.1587257,3
20660650975480,1.2634103,8.896515,4.1491547,3
20660653354491,1.2203395,8.920443,4.15394,3
20660655733501,1.18684,8.9108715,4.1587257,3
20660658112512,1.134198,8.9013,4.1635113,3
20660660491522,1.0767702,8.896515,4.168297,3
20660662870533,1.0193424,8.877372,4.173083,3
20660665249543,0.9667004,8.877372,4.173083,3
20660667628553,0.90448695,8.886943,4.182654,3
20660670007564,0.85184485,8.9013,4.1491547,3
20660672386574,0.81834537,8.891729,4.15394,3
20660674765533,0.8422736,8.896515,4.1635113,3
20660677144543,0.8422736,8.896515,4.1587257,3
20660679523553,0.8566305,8.872586,4.1587257,3
20660681902564,0.91405827,8.882157,4.15394,3
20660684281574,0.971486,8.891729,4.139583,3
20660686660585,1.0432707,8.872586,4.15394,3
20660689039595,1.0959128,8.877372,4.139583,3
20660691418605,1.1629118,8.882157,4.1204405,3
20660693797616,1.2107682,8.867801,4.1347976,3
20660696176626,1.2490535,8.882157,4.1347976,3
20660698555637,1.2729816,8.882157,4.139583,3
20660700934647,1.282553,8.872586,4.1347976,3
20660703313605,1.282553,8.886943,4.115655,3
20660705692616,1.2346965,8.896515,4.1204405,3
20660708071626,1.1964114,8.906086,4.1347976,3
20660710450637,1.1437693,8.891729,4.130012,3
20660712829647,1.1102697,8.9013,4.1491547,3
20660715208658,1.0671989,8.896515,4.1635113,3
20660717587668,1.0193424,8.9108715,4.173083,3
