t_ns,gx,gy,gz
20660485096210,0.76908004,8.871802,4.1073155
20660489854230,0.85347587,8.850836,4.1357803
20660494612251,0.95768607,8.824398,4.1693177
20660499370272,1.0591581,8.818142,4.157999
20660504128293,1.1485534,8.815562,4.1396966
20660508886262,1.2025902,8.807689,4.1411076
20660513644283,1.2178948,8.804252,4.1439424
20660518402303,1.2084748,8.807495,4.139805
20660523160324,1.1763974,8.810978,4.1416345
20660527918345,1.1407932,8.81224,4.1489058
20660532676366,1.1143243,8.81444,4.151424
20660537434335,1.1006707,8.817331,4.1489253
20660542192355,1.1043203,8.816815,4.1490507
20660546950376,1.1190047,8.814136,4.150812
20660551708397,1.1393142,8.812453,4.148857
20660556466418,1.1566399,8.811177,4.146774
20660561224387,1.1637563,8.809833,4.14764
20660565982408,1.1594876,8.809949,4.1485853
20660570740428,1.1472436,8.811477,4.1487465
20660575498449,1.1305051,8.81276,4.1506133
20660580256470,1.1149503,8.8139305,4.152337
20660585014491,1.1062496,8.815159,4.1520576
20660589772460,1.1049277,8.815948,4.1507344
20660594530480,1.1107731,8.815487,4.1501517
20660599288501,1.1201787,8.814679,4.1493406
20660604046522,1.1287763,8.814542,4.1473002
20660608804543,1.133608,8.814537,4.1459937
20660613562564,1.1325667,8.814594,4.1461563
20660618320585,1.1266989,8.815243,4.1463757
20660623078553,1.1170753,8.81657,4.1461587
20660627836574,1.1064645,8.817747,4.146499
20660632594595,1.0980048,8.818588,4.146961
20660637352616,1.0936054,8.81944,4.1463113
20660642110637,1.093548,8.819869,4.1454134
20660646868605,1.0961417,8.819882,4.1446986
20660651626626,1.0999513,8.819752,4.1439695
20660656384647,1.1019278,8.819867,4.1431985
20660661142668,1.1012032,8.820061,4.1429796
20660665900689,1.097842,8.820347,4.143262
20660670658710,1.092039,8.821062,4.143271
20660675416678,1.0857525,8.821829,4.1432924
20660680174699,1.080628,8.822473,4.143261
20660684932720,1.0781734,8.822976,4.142828
20660689690741,1.0787041,8.823088,4.1424513
20660694448762,1.0816413,8.823112,4.141635
20660699206783,1.0856446,8.822963,4.1409044
20660703964751,1.0896231,8.822878,4.140042
20660708722772,1.0918118,8.82301,4.1391797
20660713480793,1.0921935,8.823225,4.138623
20660718238814,1.0910045,8.823367,4.138635
20660722996835,1.0888704,8.823838,4.13819
20660727754855,1.0866852,8.824078,4.138255
20660732512824,1.0856748,8.824269,4.1381116
20660737270845,1.085657,8.824262,4.1381307
20660742028866,1.087143,8.823943,4.1384215
20660746786887,1.089535,8.823505,4.138725
20660751544908,1.0919331,8.823093,4.1389728
20660756302876,1.0938914,8.822591,4.139528
20660761060897,1.0954336,8.822093,4.1401787
20660765818918,1.0960675,8.821749,4.140745
20660770576939,1.0961348,8.821223,4.1418467
20660775334960,1.0968108,8.820707,4.1427674
20660780092980,1.0978385,8.820252,4.1434617
20660784850949,1.0996032,8.819722,4.1441245
20660789608970,1.1021868,8.819075,4.144814
20660794366991,1.1051217,8.818542,4.1451693
20660799125012,1.1077282,8.818116,4.145375
20660803883033,1.109778,8.817741,4.1456246
20660808641053,1.1115605,8.817388,4.145902
20660813399022,1.1130619,8.817055,4.146206
20660818157043,1.1140995,8.816802,4.146466
20660822915064,1.1151711,8.816607,4.1465883
20660827673085,1.1159027,8.816514,4.146592
20660832431105,1.1166519,8.816491,4.1464415
20660837189126,1.1170586,8.816422,4.1464767
20660841947095,1.1173135,8.816342,4.146576
20660846705116,1.1174666,8.816321,4.14658
20660851463137,1.1173104,8.816386,4.1464853
20660856221158,1.1170384,8.816508,4.146299
20660860979178,1.1167305,8.816663,4.146054
20660865737199,1.1162637,8.816924,4.145625
20660870495168,1.1157993,8.817294,4.144962
20660875253189,1.1146903,8.817673,4.1444564
20660880011210,1.1135548,8.818069,4.1439147
20660884769230,1.1124367,8.818576,4.1431384
20660889527251,1.1110984,8.818962,4.142675
20660894285220,1.1094408,8.819425,4.142134
20660899043241,1.1076149,8.819984,4.141433
20660903801262,1.1058205,8.820492,4.140831
20660908559283,1.1044102,8.82095,4.1402316
20660913317303,1.1034945,8.821262,4.1398096
20660918075324,1.1029487,8.821606,4.139224
20660922833293,1.102661,8.821947,4.138571
20660927591314,1.1024463,8.8223095,4.137856
20660932349335,1.1019225,8.822601,4.137373
20660937107355,1.1010587,8.822979,4.1367974
20660941865376,1.0996463,8.823334,4.1364183
20660946623397,1.0981616,8.823693,4.1360445
20660951381366,1.0968391,8.823963,4.135819
20660956139387,1.0956974,8.824287,4.1354294
20660960897408,1.0949919,8.8244915,4.1351814
20660965655428,1.0946143,8.824467,4.1353354
20660970413449,1.094521,8.824539,4.135206
20660975171470,1.0945195,8.82454,4.1352024
20660979929439,1.094362,8.824356,4.135639
20660984687460,1.0941201,8.824208,4.1360183
20660989445480,1.0936598,8.8241205,4.1363254
20660994203501,1.0929443,8.823986,4.1368036
20660998961522,1.0922498,8.823857,4.137259
20661003719491,1.0918242,8.823641,4.1378336
20661008477512,1.0917689,8.823392,4.1383786
20661013235533,1.092044,8.823105,4.138917
20661017993553,1.0924282,8.822829,4.1394053
20661022751574,1.0931693,8.822575,4.139753
20661027509595,1.0939837,8.822295,4.140133
20661032267564,1.0947732,8.821929,4.1407046
20661037025585,1.0951291,8.821642,4.1412225
20661041783605,1.0951086,8.821318,4.1419168
20661046541626,1.0948167,8.821142,4.1423674
20661051299647,1.0945152,8.821102,4.142535
20661056057616,1.0946474,8.820994,4.1427283
20661060815689,1.0953352,8.820607,4.1433697
20661065573658,1.0965627,8.820154,4.1440105
20661070331678,1.0981817,8.819987,4.143937
20661075089699,1.0996634,8.819754,4.14404
20661079847720,1.1008545,8.819538,4.1441846
20661084605741,1.1014515,8.819652,4.1437826
20661089363710,1.1009666,8.819912,4.143358
20661094121730,1.0993507,8.820068,4.143454
20661098879751,1.0975301,8.820308,4.1434274
20661103637772,1.0965148,8.820641,4.142986
20661108395793,1.0969058,8.820717,4.1427217
20661113153762,1.0989342,8.820555,4.142528
20661117911783,1.1022708,8.820716,4.1412983
20661122669803,1.1061229,8.820866,4.139953
20661127427824,1.109374,8.820858,4.139099
20661132185845,1.1115499,8.821011,4.1381903
20661136943866,1.1122266,8.821433,4.137108
20661141701835,1.1115214,8.821872,4.1363616
20661146459855,1.109952,8.822206,4.136072
20661151217876,1.1083058,8.822552,4.135773
20661155975897,1.1073096,8.822829,4.1354494
20661160733918,1.1070622,8.822764,4.1356525
20661165491887,1.1077994,8.822543,4.1359286
20661170249908,1.1090131,8.822302,4.136118
20661175007928,1.1100346,8.821841,4.1368246
20661179765949,1.1104636,8.821357,4.137743
20661184523970,1.1093876,8.821188,4.1383915
20661189281991,1.107234,8.821175,4.1389995
20661194039960,1.1036483,8.821436,4.1394
20661198797980,1.0999115,8.821636,4.1399674
20661203556001,1.0967512,8.821635,4.140807
20661208314022,1.0952355,8.821487,4.1415234
20661213072043,1.0963901,8.82092,4.1424274
20661217830064,1.0997543,8.820108,4.143262
20661222588033,1.1043797,8.819396,4.1435466
20661227346053,1.1084585,8.81869,4.143961
20661232104074,1.1108094,8.818237,4.1442947
20661236862095,1.1104052,8.817966,4.1449785
20661241620116,1.1078311,8.817862,4.1458907
20661246378085,1.1047784,8.817952,4.146514
20661251136105,1.1027218,8.818009,4.1469383
20661255894126,1.103109,8.817756,4.1473746
20661260652147,1.1068577,8.817052,4.1478724
20661265410168,1.1125892,8.81651,4.147492
20661270168189,1.1190089,8.815947,4.1469617
20661274926158,1.1240804,8.815198,4.147182
20661279684178,1.1266791,8.815063,4.146761
20661284442199,1.126347,8.815441,4.146052
20661289200220,1.1229138,8.815962,4.145874
20661293958241,1.1178815,8.816833,4.1453834
20661298716262,1.112463,8.818093,4.144157
20661303474230,1.1076275,8.819306,4.1428714
20661308232251,1.1042382,8.820264,4.1417375
20661312990272,1.1023837,8.8212385,4.1401553
20661317748293,1.1016779,8.822086,4.1385355
20661322506314,1.1008241,8.822806,4.13723
20661327264283,1.099479,8.823355,4.1364164
20661332022303,1.097094,8.824215,4.135213
20661336780324,1.0943382,8.824897,4.1344895
20661341538345,1.0902491,8.82564,4.133984
20661346296366,1.086893,8.825826,4.1344695
20661351054387,1.0846635,8.826187,4.134285
20661355812355,1.0844437,8.826425,4.1338363
20661360570376,1.0870064,8.825767,4.134566
20661365328397,1.0905405,8.824931,4.1354218
20661370086418,1.0949624,8.824286,4.135626
20661374844439,1.0970101,8.823893,4.1359243
20661379602408,1.0967768,8.823173,4.1375227
20661384360376,1.0945791,8.822848,4.138796
20661389118449,1.0919216,8.822936,4.139309
20661393876470,1.089784,8.822762,4.1402454
20661398634491,1.0877818,8.82243,4.141481
20661403392512,1.0873545,8.822238,4.142001
20661408150480,1.0880239,8.82242,4.1414356
20661412908501,1.0909711,8.82192,4.141727
20661417666522,1.0957509,8.821347,4.141684
20661422424491,1.1015075,8.820955,4.140993
20661427182564,1.107238,8.820431,4.1405797
20661431940533,1.1112075,8.820123,4.140172
20661436698553,1.1136339,8.820148,4.139466
20661441456574,1.1143386,8.820641,4.138228
20661446214595,1.1139809,8.820849,4.1378803
20661450972616,1.1139044,8.82082,4.1379623
20661455730637,1.1142093,8.820973,4.137554
20661460488553,1.1162021,8.820715,4.137569
20661465246626,1.1199754,8.82008,4.1379023
20661470004647,1.1249563,8.819413,4.137974
20661474762668,1.130145,8.818826,4.13781
20661479520689,1.1336346,8.818208,4.1381736
20661484278710,1.1344584,8.817851,4.1387057
20661489036678,1.1323293,8.818019,4.138932
20661493794699,1.1279709,8.818251,4.1396284
20661498552720,1.1231222,8.81844,4.140543
20661503310741,1.1194137,8.818655,4.1410885
20661508068762,1.1181924,8.818439,4.141881
20661512826730,1.1190213,8.8183,4.14195
20661517584751,1.1211629,8.818274,4.141428
20661522342772,1.1230947,8.817902,4.1416974
20661527100793,1.1233734,8.817726,4.1419935
20661531858814,1.1217842,8.818005,4.141833
20661536616835,1.1181909,8.818898,4.1409035
20661541374803,1.113859,8.819578,4.1406217
20661546132824,1.1095312,8.819728,4.1414657
20661550890845,1.1069735,8.8202095,4.141124
20661555648866,1.1081991,8.820795,4.139548
20661560406887,1.1115791,8.820771,4.138691
20661565164855,1.1144594,8.820437,4.138628
20661569922876,1.1151603,8.820853,4.137554
20661574680897,1.1136672,8.821312,4.1369796
20661579438918,1.1102638,8.821386,4.137735
20661584196939,1.105232,8.821669,4.1384807
20661588954908,1.099247,8.822405,4.1385045
20661593712928,1.0935069,8.823185,4.138363
20661598470949,1.0894299,8.823458,4.138854
20661603228970,1.0871953,8.823776,4.138763
20661607986991,1.0874894,8.824415,4.137324
20661612745012,1.0896026,8.824843,4.1358542
20661617502980,1.0918261,8.824766,4.1354322
20661622261001,1.0923016,8.825015,4.134777
20661627019022,1.0900129,8.825704,4.133912
20661631777043,1.0854892,8.826383,4.133652
20661636535064,1.0798712,8.826927,4.1339593
20661641293033,1.0740469,8.827567,4.134111
20661646051053,1.0691116,8.828001,4.1344643
20661650809074,1.065605,8.828485,4.134335
20661655567095,1.0634543,8.828816,4.13418
20661660325116,1.0623237,8.829101,4.1338673
20661665083085,1.0615778,8.829238,4.133763
20661669841105,1.0607166,8.829225,4.134012
20661674599126,1.0593038,8.829628,4.1335135
20661679357147,1.0570416,8.830102,4.13308
20661684115168,1.053821,8.830199,4.133694
20661688873137,1.0505369,8.830337,4.134238
20661693631158,1.0480632,8.8307495,4.133982
20661698389178,1.0467819,8.830943,4.1338935
20661703147199,1.0466087,8.830837,4.134163
20661707905220,1.04729,8.830813,4.1340423
20661712663241,1.0483838,8.830651,4.1341105
20661717421210,1.0493444,8.830321,4.134573
20661722179230,1.0498109,8.830147,4.134827
20661726937251,1.0495011,8.830241,4.134703
20661731695272,1.048101,8.830052,4.1354623
20661736453293,1.0462524,8.830173,4.1356735
20661741211262,1.0445145,8.830632,4.13513
20661745969283,1.0432059,8.830816,4.135069
20661750727303,1.0432377,8.830864,4.13496
20661755485324,1.0449537,8.831028,4.134175
20661760243345,1.0477499,8.831168,4.133169
20661765001314,1.0510731,8.83128,4.1320844
20661769759335,1.0542836,8.831252,4.1313276
20661774517355,1.0568186,8.831524,4.130097
20661779275376,1.0576733,8.832107,4.128634
20661784033397,1.0566568,8.832554,4.127937
20661788791418,1.0539793,8.833153,4.1273413
20661793549387,1.0502545,8.833994,4.1264877
20661798307408,1.0465884,8.834786,4.1257224
20661803065428,1.0439097,8.835318,4.1252646
20661807823449,1.0427405,8.8358555,4.1244073
20661812581470,1.0432919,8.83642,4.123059
20661817339439,1.0447984,8.837023,4.1213846
20661822097460,1.0460658,8.837334,4.1203966
20661826855480,1.046223,8.8378105,4.119335
20661831613501,1.0446594,8.838847,4.1175075
20661836371522,1.0413465,8.839885,4.1161165
20661841129491,1.0369047,8.840688,4.115515
20661845887512,1.0322807,8.84184,4.1142035
20661850645533,1.028344,8.843162,4.112345
20661855403553,1.0256187,8.844043,4.1111317
20661860161574,1.0244802,8.844718,4.1099615
20661864919543,1.0249443,8.845316,4.1085596
20661869677564,1.0263475,8.846134,4.1064477
20661874435585,1.0277975,8.846758,4.104741
20661879193605,1.0275912,8.847299,4.1036286
20661883951626,1.02597,8.848283,4.10191
20661888709595,1.0228299,8.849408,4.100267
20661893467616,1.0188414,8.85018,4.099592
20661898225637,1.0144122,8.851121,4.0986605
20661902983658,1.0106394,8.852187,4.0972886
20661907741678,1.0077347,8.852903,4.096458
20661912499699,1.0056365,8.853934,4.094746
20661917257668,1.0037783,8.854883,4.093147
20661922015689,1.0012412,8.855679,4.0920486
20661926773710,0.9980475,8.856651,4.0907235
20661931531730,0.9941559,8.857502,4.0898285
20661936289699,0.98961204,8.8581,4.089635
20661941047720,0.98472494,8.858856,4.089175
20661945805689,0.9805613,8.860015,4.087667
20661950563762,0.9768565,8.860861,4.086721
20661955321783,0.97359735,8.861637,4.085816
20661960079803,0.9703803,8.862646,4.084394
20661964837772,0.96701753,8.863564,4.083197
20661969595793,0.9633015,8.86444,4.082173
20661974353814,0.95940626,8.865246,4.0813417
20661979111835,0.9555021,8.865981,4.0806623
20661983869855,0.95081633,8.866862,4.07984
20661988627824,0.9447668,8.868033,4.0786977
20661993385845,0.93687576,8.869182,4.078022
20661998143866,0.92738974,8.870217,4.077937
20662002901887,0.9166319,8.871486,4.077612
20662007659908,0.90567386,8.872721,4.077371
20662012417876,0.8954023,8.873472,4.0780063
20662017175897,0.88644063,8.874094,4.0786095
20662021933918,0.8784867,8.874945,4.0784802
20662026691939,0.87106586,8.875707,4.078413
20662031449960,0.86321545,8.876307,4.0787807
20662036207928,0.85429186,8.8770685,4.079
20662040965949,0.84423804,8.87797,4.0791297
20662045723970,0.83317447,8.878598,4.080036
20662050481991,0.82264864,8.879027,4.081239
20662055240012,0.8131561,8.8796,4.081894
20662059998033,0.804941,8.880179,4.082262
20662064756001,0.7970935,8.880535,4.0830307
20662069514022,0.788901,8.880884,4.083861
20662074272043,0.77957755,8.881447,4.084428
20662079030064,0.76861995,8.882129,4.0850215
20662083788033,0.7565519,8.882628,4.0861864
20662088546053,0.7440111,8.883167,4.0873184
20662093304074,0.7321088,8.883826,4.0880356
20662098062095,0.7213182,8.884389,4.0887303
20662102820116,0.7123209,8.8847885,4.089439
20662107578137,0.7056152,8.885166,4.0897818
20662112336105,0.70037305,8.885512,4.0899296
20662117094126,0.69644046,8.885468,4.090701
20662121852147,0.69261134,8.885328,4.091654
20662126610168,0.6885541,8.885251,4.0925055
20662131368189,0.6834019,8.88502,4.09387
20662136126158,0.6772888,8.884738,4.0954976
20662140884178,0.6705297,8.8845,4.097127
20662145642199,0.66351783,8.88419,4.098938
20662150400220,0.6574604,8.883829,4.1006985
20662155158189,0.6528452,8.883328,4.102519
20662159916210,0.65035313,8.882781,4.1040983
20662164674230,0.6494268,8.882291,4.1053057
20662169432251,0.6490984,8.88179,4.1064396
20662174190272,0.64849067,8.881417,4.1073413
20662178948293,0.64682597,8.881127,4.1082306
20662183706262,0.64388525,8.88085,4.109295
20662188464283,0.63971096,8.880571,4.110547
20662193222303,0.6347376,8.880251,4.1120114
20662197980324,0.62926567,8.87997,4.1134596
20662202738293,0.62348026,8.879478,4.115401
20662207496314,0.6175796,8.878932,4.117468
20662212254335,0.61187047,8.878595,4.119046
20662217012303,0.606557,8.87809,4.1209216
20662221770376,0.6017955,8.877321,4.1232743
20662226528397,0.5972788,8.876657,4.125364
20662231286366,0.5927282,8.87613,4.127152
20662236044387,0.58815014,8.875525,4.129105
20662240802408,0.58372694,8.87483,4.131227
20662245560428,0.5796797,8.874161,4.133236
20662250318397,0.5761529,8.873581,4.134971
20662255076418,0.57296777,8.873558,4.1354647
20662259834439,0.5671582,8.869758,4.1444073
20662264592460,0.55903536,8.863921,4.157975
20662269350480,0.54918325,8.861221,4.165038
20662274108449,0.5398926,8.857872,4.17337
20662278866470,0.53074294,8.854466,4.1817617
20662283624491,0.5258135,8.85145,4.188765
20662288382512,0.52311534,8.8495865,4.1930366
20662293140533,0.52349406,8.847546,4.1972933
20662297898501,0.52681446,8.845844,4.2004633
20662302656522,0.533593,8.844393,4.202663
20662307414543,0.5392602,8.843077,4.2047086
20662312172564,0.54012346,8.842558,4.2056894
20662316930585,0.5337517,8.842088,4.2074904
20662321688553,0.5219302,8.842101,4.208945
20662326446574,0.5079495,8.843259,4.208223
20662331204595,0.49631727,8.843591,4.2089143
20662335962616,0.4880723,8.842457,4.2122593
20662340720637,0.4840795,8.841478,4.2147737
20662345478605,0.48318365,8.840838,4.21622
20662350236626,0.48486865,8.839793,4.218216
20662354994647,0.48824355,8.8386755,4.220168
20662359752668,0.48933297,8.838326,4.2207727
20662364510637,0.48634058,8.838417,4.2209296
20662369268658,0.47761646,8.838393,4.2219768
20662374026678,0.46579477,8.838593,4.22288
20662378784699,0.45376295,8.839696,4.221879
20662383542720,0.44602737,8.840773,4.2204485
20662388300689,0.44416553,8.84136,4.219413
20662393058710,0.44753206,8.8420925,4.2175226
20662397816730,0.45388108,8.842986,4.2149706
20662402574699,0.46063504,8.8439,4.2123213
20662407332772,0.46594393,8.844258,4.2109847
20662412090741,0.46746498,8.844523,4.2102575
20662416848762,0.4645372,8.844535,4.210559
20662421606783,0.45800507,8.84393,4.2125416
20662426364803,0.44865805,8.84344,4.2145767
20662431122824,0.44006798,8.843221,4.215945
20662435880793,0.4337804,8.843198,4.216642
20662440638814,0.4326497,8.842763,4.217669
20662445396835,0.4359389,8.8427,4.217464
20662450154855,0.44282687,8.843261,4.215571
20662454912876,0.4509592,8.843388,4.2144423
20662459670845,0.45718148,8.84371,4.213096
20662464428866,0.46077788,8.844959,4.2100773
20662469186887,0.46043003,8.846349,4.2071967
20662473944908,0.45651144,8.84727,4.2056875
20662478702876,0.44975683,8.848693,4.2034183
20662483460897,0.44225428,8.850171,4.2011056
20662488218918,0.4359377,8.85136,4.1992574
20662492976939,0.4313942,8.852554,4.1972094
20662497734960,0.4303517,8.853878,4.1945243
20662502492928,0.4322287,8.854674,4.192649
20662507250949,0.43551412,8.855179,4.191245
20662512008970,0.4391815,8.855413,4.190366
20662516766991,0.43929896,8.856122,4.1888556
20662521525012,0.4341763,8.857952,4.1855187
20662526282980,0.4260152,8.858221,4.185787
20662531041001,0.4169846,8.858646,4.185796
20662535799022,0.40813994,8.858395,4.1872025
20662540557043,0.39844224,8.858256,4.188427
20662545315012,0.38916934,8.8572035,4.1915245
20662550073033,0.3818879,8.85601,4.1947136
20662554831053,0.37492052,8.855727,4.1959405
20662559589074,0.37034518,8.854796,4.1983113
20662564347095,0.36485812,8.853459,4.2016115
20662569105064,0.3594928,8.852904,4.2032423
20662573863085,0.35078385,8.852677,4.2044544
20662578621105,0.34285602,8.853072,4.204277
20662583379126,0.3357698,8.853392,4.2041774
20662588137147,0.33120802,8.854368,4.202483
20662592895116,0.32904676,8.854319,4.2027574
20662597653137,0.328268,8.853941,4.203612
20662602411158,0.33024982,8.854266,4.2027717
20662607169178,0.33230865,8.854161,4.2028313
20662611927147,0.33360896,8.852986,4.205203
20662616685168,0.3337997,8.852163,4.2069182
20662621443189,0.33045736,8.851164,4.209287
20662626201210,0.32581717,8.849826,4.212461
20662630959230,0.32067224,8.8486185,4.215387
20662635717199,0.31733197,8.8482065,4.2165065
20662640475220,0.31736904,8.847879,4.217192
20662645233241,0.3204344,8.846915,4.218982
20662649991262,0.32702604,8.846709,4.218907
20662654749230,0.33719572,8.84719,4.2170987
20662659507251,0.34824514,8.847506,4.215538
20662664265272,0.36005974,8.847249,4.215084
20662669023293,0.36964652,8.847633,4.213445
20662673781314,0.37728104,8.847963,4.2120748
20662678539283,0.38198403,8.848203,4.2111483
20662683297303,0.38591346,8.8486595,4.209831
20662688055324,0.39000675,8.8490715,4.2085867
20662692813345,0.39536867,8.849207,4.207804
20662697571314,0.4025077,8.84934,4.2068443
20662702329335,0.41295922,8.848882,4.2067976
20662707087355,0.42456388,8.849207,4.204958
20662711845376,0.43799528,8.848567,4.204927
20662716603397,0.44155505,8.848206,4.205314
20662721361366,0.44386095,8.848208,4.205067
20662726119387,0.4449993,8.848114,4.2051454
20662730877408,0.44550955,8.8481655,4.2049823
20662735635428,0.44598642,8.848427,4.2043805
20662740393397,0.44656572,8.84881,4.2035136
20662745151418,0.44713172,8.849381,4.202251
20662749909439,0.44739005,8.84998,4.2009597
20662754667460,0.44692472,8.850745,4.1994
20662759425480,0.44592625,8.851564,4.197778
20662764183449,0.4443724,8.852229,4.196542
20662768941470,0.44250056,8.85279,4.1955547
20662773699491,0.44058293,8.853229,4.1948333
20662778457512,0.4385471,8.85425,4.1928897
20662783215480,0.43594435,8.854761,4.192081
20662787973501,0.43393055,8.854934,4.1919274
20662792731522,0.4330683,8.854886,4.1921163
20662797489543,0.43293104,8.854392,4.193172
