t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
20665534585729,1788550611708,43,false,31.2,0,0,5675134976
20670550751977,1788550616725,43,false,31.2,0,0,5671292928
20675568063173,1788550621742,43,false,31.2,0,0,5700952064
20680582847078,1788550626757,43,false,31.2,0,0,5696901120
20685598905201,1788550631773,43,false,31.2,0,0,5695938560
20690616058897,1788550636790,43,false,31.2,0,0,5691981824
20695631654259,1788550641805,43,false,31.2,0,0,5691035648
20700650461705,1788550646824,43,false,31.2,0,0,5690032128
20705686486808,1788550651860,43,false,31.2,0,0,5689102336
20710731902326,1788550656906,43,false,31.2,0,0,5685063680
20715811954616,1788550661986,43,false,31.2,0,0,5684117504
20720856683885,1788550667031,43,false,31.2,0,0,5683171328
20725937354821,1788550672111,43,false,31.2,0,0,5682221056
20730981440704,1788550677155,43,false,31.2,0,0,5681307648
20736066615963,1788550682240,43,false,31.2,0,0,5678514176
20741106482888,1788550687280,43,false,31.2,0,0,5675741184
20746152330438,1788550692326,43,false,31.2,0,0,5674754048
20751166143821,1788550697340,43,false,31.2,0,0,5671755776
20756181698663,1788550702356,43,false,31.2,0,0,5667532800
20761201452411,1788550707375,43,false,31.2,0,0,5664264192
