t_ns,gx,gy,gz,accuracy
20660474403033,-0.0012217296,0.021838415,-0.012064579,3
20660476782095,0.0012217296,0.012064579,-0.008399391,3
20660479161105,0.0036651888,0.002290743,-0.0035124724,3
20660481540064,0.0024434591,-0.0074830935,0.0025961753,3
20660483919074,0.0,-0.01847866,0.006261364,3
20660486298085,-0.0024434591,-0.027030766,0.009926553,3
20660488677095,-0.0024434591,-0.030695954,0.012370012,3
20660491056105,-0.0012217296,-0.034361143,0.013591741,3
20660493435116,0.0024434591,-0.033139415,0.013591741,3
20660495814126,0.0048869182,-0.027030766,0.012370012,3
20660498193137,0.0036651888,-0.020922119,0.008704823,3
20660500572147,0.0,-0.012370012,0.0025961753,3
20660502951158,0.0,-0.003817905,-0.002290743,3
20660505330168,-0.0024434591,0.007177661,-0.007177661,3
20660507709074,-0.0012217296,0.016951498,-0.012064579,3
20660510088137,0.0012217296,0.023060145,-0.014508039,3
20660512467147,0.0036651888,0.027947064,-0.016951498,3
20660514846158,0.0012217296,0.030390523,-0.019394957,3
20660517225168,0.0012217296,0.030390523,-0.018173227,3
20660519604178,0.0,0.027947064,-0.016951498,3
20660521983189,-0.0012217296,0.021838415,-0.013286309,3
20660524362199,-0.0012217296,0.013286309,-0.0108428495,3
20660526741210,0.0012217296,0.004734202,-0.007177661,3
20660529120220,0.0,-0.003817905,-0.0010690134,3
20660531499230,0.0,-0.012370012,0.0025961753,3
20660533878241,0.0,-0.01970039,0.006261364,3
20660536257251,-0.0012217296,-0.023365578,0.008704823,3
20660538636210,-0.0024434591,-0.025809037,0.009926553,3
20660541015168,-0.0012217296,-0.024587307,0.008704823,3
20660543394230,-0.0012217296,-0.023365578,0.0074830935,3
20660545773189,0.0012217296,-0.01847866,0.006261364,3
20660548152251,0.0012217296,-0.009926553,0.0013744457,3
20660550531262,0.0012217296,-0.0025961753,-0.0035124724,3
20660552910272,0.0,0.007177661,-0.007177661,3
20660555289283,0.0,0.014508039,-0.0108428495,3
20660557668293,0.0012217296,0.021838415,-0.015729768,3
20660560047303,0.0012217296,0.026725333,-0.018173227,3
20660562426262,0.0024434591,0.030390523,-0.019394957,3
20660564805272,0.0036651888,0.029168794,-0.020616686,3
20660567184283,0.0024434591,0.027947064,-0.019394957,3
20660569563293,0.0024434591,0.024281874,-0.016951498,3
20660571942303,0.0012217296,0.018173227,-0.014508039,3
20660574321314,0.0,0.00962112,-0.0108428495,3
20660576700324,0.0012217296,0.002290743,-0.0059559317,3
20660579079335,0.0012217296,-0.0050396346,-0.0035124724,3
20660581458345,0.0012217296,-0.012370012,1.527162E-4,3
20660583837355,0.0036651888,-0.016035201,0.0025961753,3
20660586216366,0.0024434591,-0.020922119,0.0050396346,3
20660588595376,0.0012217296,-0.020922119,0.006261364,3
20660590974335,0.0,-0.01970039,0.003817905,3
20660593353345,0.0,-0.016035201,0.003817905,3
20660595732355,0.0012217296,-0.011148282,1.527162E-4,3
20660598111366,0.0,-0.003817905,-0.002290743,3
20660600490376,0.0012217296,0.002290743,-0.0059559317,3
20660602869387,0.0012217296,0.0108428495,-0.008399391,3
20660605248397,0.0012217296,0.015729768,-0.012064579,3
20660607627408,0.0,0.019394957,-0.015729768,3
20660610006418,0.0,0.024281874,-0.016951498,3
20660612385428,0.0,0.024281874,-0.016951498,3
20660614764439,0.0012217296,0.025503604,-0.015729768,3
20660617143449,0.0,0.023060145,-0.015729768,3
20660619522460,0.0012217296,0.018173227,-0.012064579,3
20660621901418,0.0024434591,0.013286309,-0.008399391,3
20660624280428,0.0,0.007177661,-0.0059559317,3
20660626659439,0.0,0.0010690134,-0.002290743,3
20660629038449,0.0012217296,-0.006261364,1.527162E-4,3
20660631417460,0.0012217296,-0.011148282,0.0050396346,3
20660633796470,0.0012217296,-0.012370012,0.006261364,3
20660636175480,0.0012217296,-0.01725693,0.0074830935,3
20660638554491,0.0,-0.01847866,0.008704823,3
20660640933501,0.0,-0.01725693,0.008704823,3
20660643312512,-0.0012217296,-0.013591741,0.0074830935,3
20660645691522,0.0012217296,-0.009926553,0.003817905,3
20660648070480,0.0012217296,-0.003817905,0.0025961753,3
20660650449491,0.0,-1.527162E-4,-0.0010690134,3
20660652828501,0.0,0.0059559317,-0.0035124724,3
20660655207512,0.0,0.0108428495,-0.0059559317,3
20660657586522,0.0,0.015729768,-0.0059559317,3
20660659965533,0.0,0.015729768,-0.0059559317,3
20660662344543,0.0,0.016951498,-0.007177661,3
20660664723553,0.0,0.016951498,-0.004734202,3
20660667102564,0.0,0.013286309,-0.0035124724,3
20660669481574,0.0,0.00962112,-0.002290743,3
20660671860585,0.0024434591,0.004734202,-0.0010690134,3
20660674239543,-0.0024434591,-1.527162E-4,0.0025961753,3
20660676618553,-0.0024434591,-0.003817905,0.003817905,3
20660678997564,0.0,-0.008704823,0.0074830935,3
20660681376574,-0.0012217296,-0.012370012,0.009926553,3
20660683755585,0.0,-0.014813471,0.012370012,3
20660686134595,0.0,-0.01725693,0.013591741,3
20660688513605,-0.0024434591,-0.01847866,0.012370012,3
20660690892616,-0.0012217296,-0.016035201,0.012370012,3
20660693271626,-0.0012217296,-0.012370012,0.012370012,3
20660695650637,-0.0012217296,-0.0074830935,0.011148282,3
20660698029647,-0.0012217296,-0.0050396346,0.0074830935,3
20660700408658,0.0,0.0010690134,0.0050396346,3
20660702787616,0.0,0.004734202,0.003817905,3
20660705166626,-0.0012217296,0.00962112,0.0013744457,3
20660707545637,-0.0012217296,0.012064579,1.527162E-4,3
20660709924647,0.0,0.013286309,1.527162E-4,3
