t_ns,mx,my,mz,accuracy
19429063852091,-10.762501,0.46875003,-30.075,3
19429073852091,-11.6625,-0.01875,-28.425001,3
19429083852091,-11.08125,-0.31875002,-29.1,3
19429093852091,-11.90625,-0.675,-29.2875,3
19429103852091,-10.2375,-0.71250004,-28.275002,3
19429113852091,-9.618751,0.61875004,-30.843752,3
19429123852091,-11.00625,0.93750006,-29.2875,3
19429133852091,-10.743751,-0.28125,-29.437502,3
19429143852091,-12.0,-0.31875002,-29.1375,3
19429153852091,-10.70625,-0.01875,-29.156252,3
19429163852091,-12.225,-1.48125,-28.312502,3
19429173852091,-10.200001,0.43125,-28.143751,3
19429183852091,-14.587501,-1.66875,-28.331251,3
19429193852091,-10.425,-1.85625,-28.218752,3
19429203852091,-10.725,0.99375004,-28.25625,3
19429213852091,-11.231251,0.0375,-27.393751,3
19429223852091,-10.725,-0.76875,-27.900002,3
19429233852091,-11.75625,0.46875003,-28.275002,3
19429243852091,-10.481251,0.52500004,-29.04375,3
19429253852091,-11.212501,-1.9687501,-28.425001,3
19429263852091,-11.025001,-0.056250002,-29.41875,3
19429273852091,-9.69375,0.61875004,-28.368752,3
19429283852091,-10.875,0.09375,-28.218752,3
19429293852091,-10.70625,0.73125005,-30.093752,3
19429303852091,-11.681251,-2.15625,-29.2875,3
19429313852091,-10.35,-0.46875003,-28.10625,3
19429323852091,-8.94375,-0.28125,-27.50625,3
19429333852091,-12.39375,-0.35625002,-27.243752,3
19429343852091,-11.306251,-1.48125,-27.656252,3
19429353852091,-11.025001,-0.80625004,-28.48125,3
19429363852091,-10.33125,-0.20625001,-27.35625,3
19429373852091,-9.3,0.91875005,-29.493752,3
19429383852091,-12.093751,-0.58125,-28.050001,3
19429393852091,-11.025001,-0.80625004,-28.1625,3
19429403852091,-12.825001,-2.0625,-27.468752,3
19429413852091,-10.743751,-0.76875,-27.431252,3
19429423852091,-12.093751,-0.31875002,-26.681252,3
19429433852091,-12.056251,-1.3312501,-27.88125,3
19429443852091,-12.468751,-1.0125,-28.29375,3
19429453852091,-11.793751,-0.16875,-30.093752,3
19429463852091,-12.243751,-0.73125005,-28.95,3
19429473852091,-10.89375,-0.16875,-29.2875,3
19429483852091,-13.275001,-1.3687501,-28.968752,3
19429493852091,-11.45625,-1.63125,-28.85625,3
19429503852091,-12.900001,-1.3125,-30.843752,3
19429513852091,-8.45625,1.7812501,-31.612501,3
19429523852091,-9.806251,-0.28125,-29.718752,3
