t_ns,gx,gy,gz,accuracy
19429054315789,1.527162E-4,-0.04612029,0.024740024,3
19429056695059,1.527162E-4,-0.07177661,0.03451386,3
19429059074278,-0.002290743,-0.092546016,0.044287696,3
19429061453497,-0.0035124724,-0.109650224,0.051618073,3
19429063832716,-0.0059559317,-0.11942407,0.05650499,3
19429066211986,-0.004734202,-0.123089254,0.057726722,3
19429068591205,-0.002290743,-0.12186752,0.057726722,3
19429070970424,-0.002290743,-0.11453715,0.055283263,3
19429073349643,-0.002290743,-0.10354158,0.049174614,3
19429075728861,-0.002290743,-0.08643737,0.041844238,3
19429078108132,-0.0035124724,-0.06811142,0.03573559,3
19429080487351,-0.004734202,-0.04734202,0.027183482,3
19429082866570,-0.0035124724,-0.027794348,0.018631376,3
19429085245789,-0.002290743,-0.008246674,0.012522728,3
19429087625059,-0.002290743,0.00763581,0.0051923506,3
19429090004278,-0.0010690134,0.022296565,3.054324E-4,3
19429092383497,-0.0010690134,0.03329213,-0.0021380268,3
19429094762716,-0.0010690134,0.038179047,-0.004581486,3
19429097141986,-0.0010690134,0.041844238,-0.004581486,3
19429099521205,-0.0035124724,0.040622506,-0.0021380268,3
19429101900372,-0.002290743,0.03451386,3.054324E-4,3
19429104279643,-0.0010690134,0.024740024,0.0051923506,3
19429106658914,-0.0010690134,0.014966187,0.011300999,3
19429109038132,-0.0010690134,0.003970621,0.017409647,3
19429111417351,-0.0010690134,-0.011911863,0.023518294,3
19429113796570,-0.0010690134,-0.02535089,0.03084867,3
19429116175841,-0.0035124724,-0.038789913,0.03695732,3
19429118555059,-0.0035124724,-0.051007207,0.043065965,3
19429120934278,-0.0035124724,-0.060781047,0.045509428,3
19429123313497,-0.0035124724,-0.06933315,0.050396346,3
19429125692768,-0.0035124724,-0.07422007,0.052839804,3
19429128071986,-0.0035124724,-0.07666353,0.050396346,3
19429130451205,-0.0035124724,-0.07788526,0.051618073,3
19429132830424,-0.004734202,-0.07788526,0.049174614,3
19429135209643,-0.0035124724,-0.07422007,0.045509428,3
19429137588914,-0.0035124724,-0.06933315,0.045509428,3
19429139968132,-0.004734202,-0.06444623,0.041844238,3
19429142347351,-0.004734202,-0.059559315,0.038179047,3
19429144726570,-0.0059559317,-0.057115857,0.032070402,3
19429147105841,-0.00962112,-0.04856375,0.03084867,3
19429149485059,-0.0059559317,-0.031459536,0.03084867,3
19429151864278,-0.004734202,-0.027794348,0.027183482,3
19429154243497,1.527162E-4,-0.029016078,0.021074835,3
19429156622768,0.0050396346,-0.015577052,0.018631376,3
19429159001986,0.0025961753,-0.0058032153,0.018631376,3
19429161381205,1.527162E-4,-0.004581486,0.012522728,3
19429163760424,-0.0035124724,0.0015271619,0.010079269,3
19429166139695,-0.0035124724,0.010079269,0.010079269,3
19429168518914,-0.002290743,0.010079269,0.00641408,3
19429170898132,1.527162E-4,0.008857539,0.00641408,3
19429173277351,0.003817905,0.013744458,0.008857539,3
19429175656622,0.0025961753,0.010079269,0.010079269,3
19429178035841,0.0025961753,0.00763581,0.011300999,3
19429180415059,1.527162E-4,0.0027488915,0.011300999,3
19429182794278,-0.0035124724,-9.162972E-4,0.013744458,3
19429185173497,-0.0035124724,-0.008246674,0.016187917,3
19429187552768,-0.0010690134,-0.013133593,0.021074835,3
19429189931934,0.0013744457,-0.01802051,0.022296565,3
19429192311205,0.0013744457,-0.022907428,0.024740024,3
19429194690424,-0.0010690134,-0.02535089,0.025961753,3
19429197069695,-0.0010690134,-0.021685699,0.027183482,3
19429199448914,-0.004734202,-0.029016078,0.024740024,3
19429201828132,-0.0035124724,-0.026572619,0.025961753,3
19429204207351,-0.0010690134,-0.021685699,0.025961753,3
19429206586622,-0.0010690134,-0.022907428,0.024740024,3
19429208965841,-0.0010690134,-0.01924224,0.024740024,3
19429211345059,-0.0010690134,-0.013133593,0.024740024,3
19429213724278,0.0013744457,-0.014355322,0.023518294,3
19429216103549,0.0025961753,-0.011911863,0.019853106,3
19429218482768,1.527162E-4,-0.009468404,0.019853106,3
19429220861986,-0.0010690134,-0.0058032153,0.018631376,3
19429223241205,0.0013744457,-0.0070249448,0.017409647,3
19429225620424,0.0013744457,-0.0058032153,0.018631376,3
19429227999695,0.0025961753,-0.004581486,0.018631376,3
19429230378914,0.0013744457,-0.0058032153,0.017409647,3
19429232758132,0.0013744457,-0.0070249448,0.016187917,3
19429235137351,1.527162E-4,-0.0070249448,0.018631376,3
19429237516622,1.527162E-4,-0.009468404,0.018631376,3
19429239895841,1.527162E-4,-0.013133593,0.019853106,3
19429242275059,-0.002290743,-0.015577052,0.019853106,3
19429244654278,-0.0010690134,-0.01802051,0.022296565,3
19429247033549,-0.0010690134,-0.021685699,0.022296565,3
19429249412768,1.527162E-4,-0.024129158,0.022296565,3
19429251791986,1.527162E-4,-0.024129158,0.024740024,3
