t_ns,mx,my,mz,bx,by,bz
19429393852091,-7.9125004,37.10625,-2.90625,3.12,37.92,25.26
19429403852091,-9.69375,35.86875,-2.1937501,3.12,37.92,25.26
19429413852091,-7.6125,37.143753,-2.1750002,3.12,37.92,25.26
19429423852091,-8.962501,37.59375,-1.4250001,3.12,37.92,25.26
19429433852091,-8.94375,36.600002,-2.625,3.12,37.92,25.26
19429443852091,-9.337501,36.91875,-3.0375001,3.12,37.92,25.26
19429453852091,-8.681251,37.7625,-4.8375,3.12,37.92,25.26
19429463852091,-9.1125,37.2,-3.6937501,3.12,37.92,25.26
19429473852091,-7.7625003,37.74375,-4.0125003,3.12,37.92,25.26
19429483852091,-10.1625,36.54375,-3.6937501,3.12,37.92,25.26
19429493852091,-8.34375,36.300003,-3.6000001,3.12,37.92,25.26
19429503852091,-9.76875,36.600002,-5.5875,3.12,37.92,25.26
19429513852091,-5.34375,39.7125,-6.3562503,3.12,37.92,25.26
19429523852091,-6.675,37.65,-4.4437504,3.12,37.92,25.26
19429533852091,-8.85,36.225002,-2.4562502,3.12,37.92,25.26
19429543852091,-7.36875,38.0625,-5.45625,3.12,37.92,25.26
19429553852091,-6.8250003,36.99375,-3.3375,3.12,37.92,25.26
19429563852091,-8.418751,38.287502,-5.025,3.12,37.92,25.26
19429573852091,-7.8187504,38.25,-4.9500003,3.12,37.92,25.26
19429583852091,-5.34375,39.206253,-4.3500004,3.12,37.92,25.26
19429593852091,-6.525,36.787502,-4.14375,3.12,37.92,25.26
19429603852091,-8.7375,36.75,-3.1125002,3.12,37.92,25.26
19429613852091,-5.175,39.09375,-4.9875,3.12,37.92,25.26
19429623852091,-7.0312505,36.600002,-3.91875,3.12,37.92,25.26
19429633852091,-7.4437504,38.79375,-3.9375002,3.12,37.92,25.26
19429643852091,-9.431251,37.40625,-2.2687502,3.12,37.92,25.26
19429653852091,-8.475,38.287502,-3.6375,3.12,37.92,25.26
19429663852091,-6.0750003,39.487503,-4.275,3.12,37.92,25.26
19429673852091,-9.825001,37.59375,-3.91875,3.12,37.92,25.26
19429683852091,-7.70625,38.006252,-4.8,3.12,37.92,25.26
19429693852091,-7.4437504,38.287502,-6.3750005,3.12,37.92,25.26
19429703852091,-5.8875003,39.018753,-3.05625,3.12,37.92,25.26
19429713852091,-8.700001,38.5125,-5.0062504,3.12,37.92,25.26
19429723852091,-8.137501,36.693752,-3.0187502,3.12,37.92,25.26
19429733852091,-8.38125,37.29375,-1.9312501,3.12,37.92,25.26
19429743852091,-8.8125,36.862503,-5.1000004,3.12,37.92,25.26
19429753852091,-6.9750004,37.10625,-3.16875,3.12,37.92,25.26
19429763852091,-7.70625,38.4,-2.6625001,3.12,37.92,25.26
19429773852091,-8.306251,36.91875,-5.925,3.12,37.92,25.26
19429783852091,-6.0750003,39.487503,-3.9562502,3.12,37.92,25.26
19429793852091,-6.8437505,38.49375,-4.4625,3.12,37.92,25.26
19429803852091,-7.2937503,38.7,-4.40625,3.12,37.92,25.26
19429813852091,-7.1625004,37.706253,-3.6375,3.12,37.92,25.26
19429823852091,-8.1,36.7125,-4.1062503,3.12,37.92,25.26
19429833852091,-7.1250005,36.956253,-3.7687502,3.12,37.92,25.26
19429843852091,-8.55,37.65,-4.6875,3.12,37.92,25.26
19429853852091,-7.4437504,37.800003,-4.05,3.12,37.92,25.26
19429863852091,-7.8,37.74375,-3.24375,3.12,37.92,25.26
19429873852091,-8.26875,37.55625,-3.80625,3.12,37.92,25.26
19429883852091,-8.587501,38.643753,-2.71875,3.12,37.92,25.26
19429893852091,-7.1250005,37.96875,-3.6375,3.12,37.92,25.26
19429903852091,-7.8375,37.5,-3.24375,3.12,37.92,25.26
19429913852091,-5.7562504,36.9,-3.4687502,3.12,37.92,25.26
19429923852091,-7.3125005,38.4375,-4.8562503,3.12,37.92,25.26
19429933852091,-8.0625,38.34375,-1.85625,3.12,37.92,25.26
19429943852091,-9.731251,37.987503,-4.70625,3.12,37.92,25.26
19429953852091,-10.06875,37.443752,-1.5937501,3.12,37.92,25.26
19429963852091,-9.225,37.55625,-3.075,3.12,37.92,25.26
19429973852091,-9.6,37.7625,-4.875,3.12,37.92,25.26
19429983852091,-7.8562503,38.25,-3.8625002,3.12,37.92,25.26
19429993852091,-8.83125,37.612503,-5.26875,3.12,37.92,25.26
19430003852091,-8.868751,36.84375,-3.3937502,3.12,37.92,25.26
19430013852091,-9.0375,36.693752,-3.8437502,3.12,37.92,25.26
19430023852091,-7.6125,38.643753,-4.36875,3.12,37.92,25.26
19430033852091,-8.775001,38.25,-3.91875,3.12,37.92,25.26
19430043852091,-9.356251,37.66875,-3.3750002,3.12,37.92,25.26
19430053852091,-8.56875,38.4,-4.55625,3.12,37.92,25.26
19430063852091,-8.55,38.643753,-4.1062503,3.12,37.92,25.26
19430073852091,-8.4375,38.550003,-3.1875002,3.12,37.92,25.26
19430083852091,-7.4812503,39.54375,-3.80625,3.12,37.92,25.26
19430093852091,-7.425,38.04375,-3.3000002,3.12,37.92,25.26
19430103852091,-8.08125,38.456253,-4.93125,3.12,37.92,25.26
19430113852091,-7.2937503,38.4375,-5.4750004,3.12,37.92,25.26
19430123852091,-10.63125,36.35625,-4.55625,3.12,37.92,25.26
19430133852091,-9.731251,37.237503,-3.4687502,3.12,37.92,25.26
19430143852091,-9.993751,37.706253,-2.98125,3.12,37.92,25.26
19430153852091,-9.243751,37.29375,-4.14375,3.12,37.92,25.26
19430163852091,-7.0687504,36.956253,-5.45625,3.12,37.92,25.26
19430173852091,-8.00625,37.96875,-5.3812504,3.12,37.92,25.26
19430183852091,-8.00625,37.96875,-5.3812504,3.12,37.92,25.26
19430193852091,-9.1875,38.568752,-4.03125,3.12,37.92,25.26
19430203852091,-7.93125,39.35625,-5.26875,3.12,37.92,25.26
19430213852091,-6.95625,38.11875,-3.35625,3.12,37.92,25.26
19430223852091,-9.712501,38.49375,-2.8875,3.12,37.92,25.26
19430233852091,-9.243751,38.30625,-3.7125,3.12,37.92,25.26
19430243852091,-9.356251,37.66875,-3.3750002,3.12,37.92,25.26
19430253852091,-8.981251,38.34375,-1.8937501,3.12,37.92,25.26
19430263852091,-7.7625003,38.756252,-3.9,3.12,37.92,25.26
19430273852091,-8.118751,37.706253,-3.2062502,3.12,37.92,25.26
19430283852091,-6.58125,38.550003,-2.79375,3.12,37.92,25.26
19430293852091,-8.08125,38.2125,-6.3,3.12,37.92,25.26
19430303852091,-6.2250004,39.3375,-5.175,3.12,37.92,25.26
19430313852091,-7.2937503,39.693752,-3.6750002,3.12,37.92,25.26
19430323852091,-8.94375,39.09375,-3.91875,3.12,37.92,25.26
19430333852091,-8.925,38.34375,-3.43125,3.12,37.92,25.26
19430343852091,-8.625,39.393753,-2.5875,3.12,37.92,25.26
19430353852091,-8.8125,39.99375,-3.6562502,3.12,37.92,25.26
19430363852091,-8.325001,39.43125,-2.15625,3.12,37.92,25.26
19430373852091,-9.075001,38.456253,-3.5812502,3.12,37.92,25.26
19430383852091,-9.431251,39.037502,-3.8625002,3.12,37.92,25.26
19430393852091,-9.20625,37.55625,-3.8437502,3.12,37.92,25.26
19430403852091,-7.2000003,37.443752,-3.91875,3.12,37.92,25.26
19430413852091,-9.01875,36.7125,-4.14375,3.12,37.92,25.26
19430423852091,-6.5437503,38.79375,-2.8125,3.12,37.92,25.26
19430433852091,-10.06875,38.193752,-2.8312502,3.12,37.92,25.26
19430443852091,-7.2000003,39.3375,-3.825,3.12,37.92,25.26
19430453852091,-9.84375,37.59375,-3.3000002,3.12,37.92,25.26
19430463852091,-8.775001,38.25,-4.21875,3.12,37.92,25.26
19430473852091,-8.08125,38.456253,-4.93125,3.12,37.92,25.26
19430483852091,-8.7375,38.25,-5.30625,3.12,37.92,25.26
19430493852091,-9.76875,37.987503,-3.6375,3.12,37.92,25.26
19430503852091,-7.4812503,37.800003,-2.98125,3.12,37.92,25.26
19430513852091,-8.56875,37.65,-3.61875,3.12,37.92,25.26
19430523852091,-8.231251,36.80625,-4.2375,3.12,37.92,25.26
19430533852091,-8.25,37.818752,-3.0375001,3.12,37.92,25.26
19430543852091,-9.95625,37.706253,-3.7500002,3.12,37.92,25.26
19430553852091,-8.55,37.65,-4.6875,3.12,37.92,25.26
19430563852091,-9.31875,38.04375,-2.9250002,3.12,37.92,25.26
19430573852091,-9.825001,37.59375,-3.61875,3.12,37.92,25.26
19430583852091,-8.6625,37.0125,-4.2000003,3.12,37.92,25.26
19430593852091,-10.25625,38.04375,-2.34375,3.12,37.92,25.26
19430603852091,-8.6625,39.15,-3.1875002,3.12,37.92,25.26
19430613852091,-8.94375,38.34375,-2.98125,3.12,37.92,25.26
19430623852091,-9.9375,38.100002,-2.3812501,3.12,37.92,25.26
19430633852091,-9.39375,36.91875,-1.35,3.12,37.92,25.26
19430643852091,-8.94375,38.34375,-2.98125,3.12,37.92,25.26
19430653852091,-7.36875,39.1875,-3.9562502,3.12,37.92,25.26
19430663852091,-8.53125,37.893753,-3.61875,3.12,37.92,25.26
19430673852091,-8.64375,38.1375,-4.0875,3.12,37.92,25.26
19430683852091,-7.65,38.643753,-3.3000002,3.12,37.92,25.26
19430693852091,-8.681251,38.1375,-3.0,3.12,37.92,25.26
19430703852091,-7.3875003,38.0625,-4.8375,3.12,37.92,25.26
19430713852091,-7.2562504,39.693752,-5.0625,3.12,37.92,25.26
19430723852091,-7.6875005,37.65,-2.49375,3.12,37.92,25.26
19430733852091,-9.337501,37.40625,-5.0437503,3.12,37.92,25.26
19430743852091,-8.981251,37.706253,-5.1000004,3.12,37.92,25.26
19430753852091,-8.587501,38.4,-4.0875,3.12,37.92,25.26
19430763852091,-7.3875003,38.04375,-4.3875003,3.12,37.92,25.26
19430773852091,-8.306251,39.45,-2.9250002,3.12,37.92,25.26
19430783852091,-7.8187504,38.49375,-3.5812502,3.12,37.92,25.26
19430793852091,-8.681251,38.756252,-4.2375,3.12,37.92,25.26
19430803852091,-8.56875,39.393753,-4.74375,3.12,37.92,25.26
19430813852091,-8.493751,37.912502,-5.0062504,3.12,37.92,25.26
19430823852091,-7.1062503,37.706253,-5.3250003,3.12,37.92,25.26
19430833852091,-7.4812503,39.300003,-4.8562503,3.12,37.92,25.26
19430843852091,-7.4437504,38.79375,-3.61875,3.12,37.92,25.26
19430853852091,-6.7125,39.393753,-4.2000003,3.12,37.92,25.26
19430863852091,-5.925,39.75,-7.2187505,3.12,37.92,25.26
19430873852091,-8.4375,36.412502,-4.51875,3.12,37.92,25.26
19430883852091,-8.325001,38.8125,-5.3625,3.12,37.92,25.26
19430893852091,-8.212501,39.45,-5.4,3.12,37.92,25.26
19430903852091,-7.9687505,39.35625,-3.8812501,3.12,37.92,25.26
19430913852091,-9.8625,38.850002,-5.7937503,3.12,37.92,25.26
19430923852091,-8.94375,39.35625,-2.8500001,3.12,37.92,25.26
19430933852091,-8.55,38.643753,-4.1062503,3.12,37.92,25.26
19430943852091,-7.33125,39.1875,-5.34375,3.12,37.92,25.26
19430953852091,-6.7312503,38.4,-3.6937501,3.12,37.92,25.26
19430963852091,-8.56875,38.643753,-3.80625,3.12,37.92,25.26
19430973852091,-11.231251,37.800003,-2.68125,3.12,37.92,25.26
19430983852091,-7.9500003,38.86875,-2.6437502,3.12,37.92,25.26
19430993852091,-8.53125,37.893753,-3.9375002,3.12,37.92,25.26
19431003852091,-9.262501,38.04375,-4.4625,3.12,37.92,25.26
19431013852091,-7.0125003,38.60625,-3.6750002,3.12,37.92,25.26
19431023852091,-7.55625,37.912502,-4.96875,3.12,37.92,25.26
19431033852091,-9.4125,39.037502,-4.1625004,3.12,37.92,25.26
19431043852091,-8.26875,37.818752,-2.7375002,3.12,37.92,25.26
19431053852091,-9.20625,38.943752,-1.8937501,3.12,37.92,25.26
19431063852091,-7.8,38.49375,-3.8812501,3.12,37.92,25.26
19431073852091,-9.262501,37.55625,-1.9875001,3.12,37.92,25.26
19431083852091,-8.418751,38.550003,-3.6562502,3.12,37.92,25.26
19431093852091,-7.6312504,38.4,-4.8187504,3.12,37.92,25.26
19431103852091,-8.45625,39.300003,-3.825,3.12,37.92,25.26
19431113852091,-8.231251,40.0875,-1.8750001,3.12,37.92,25.26
19431123852091,-8.83125,38.25,-2.53125,3.12,37.92,25.26
19431133852091,-8.868751,39.61875,-3.9375002,3.12,37.92,25.26
19431143852091,-8.0625,37.96875,-3.6750002,3.12,37.92,25.26
19431153852091,-8.64375,40.40625,-2.0062501,3.12,37.92,25.26
19431163852091,-9.618751,38.1375,-2.7375002,3.12,37.92,25.26
19431173852091,-10.40625,38.15625,-2.1750002,3.12,37.92,25.26
19431183852091,-8.118751,38.71875,-2.775,3.12,37.92,25.26
19431193852091,-7.5750003,37.143753,-3.7125,3.12,37.92,25.26
19431203852091,-8.34375,40.18125,-2.49375,3.12,37.92,25.26
19431213852091,-8.25,37.818752,-3.5062501,3.12,37.92,25.26
19431223852091,-7.4625,39.54375,-4.1062503,3.12,37.92,25.26
19431233852091,-11.08125,37.93125,-1.7812501,3.12,37.92,25.26
19431243852091,-9.1125,37.2,-3.6937501,3.12,37.92,25.26
19431253852091,-9.712501,38.25,-3.9562502,3.12,37.92,25.26
19431263852091,-9.7875,38.60625,-4.5750003,3.12,37.92,25.26
19431273852091,-7.8187504,38.49375,-3.5812502,3.12,37.92,25.26
19431283852091,-6.6000004,38.15625,-4.4812503,3.12,37.92,25.26
19431293852091,-10.70625,38.25,-2.30625,3.12,37.92,25.26
19431303852091,-10.1625,38.30625,-4.05,3.12,37.92,25.26
19431313852091,-9.1125,38.943752,-4.5,3.12,37.92,25.26
19431323852091,-8.53125,39.412502,-5.3625,3.12,37.92,25.26
19431333852091,-10.3125,37.40625,-4.0125003,3.12,37.92,25.26
19431343852091,-9.4125,39.300003,-2.79375,3.12,37.92,25.26
19431353852091,-6.3562503,38.943752,-3.0,3.12,37.92,25.26
19431363852091,-9.262501,40.18125,-2.8312502,3.12,37.92,25.26
19431373852091,-7.18125,39.84375,-2.0062501,3.12,37.92,25.26
19431383852091,-10.51875,39.393753,-1.8937501,3.12,37.92,25.26
19431393852091,-10.33125,38.41875,-3.2812502,3.12,37.92,25.26
19431403852091,-9.69375,39.506252,-3.075,3.12,37.92,25.26
19431413852091,-10.5375,36.99375,-3.825,3.12,37.92,25.26
19431423852091,-10.275001,38.41875,-4.6687503,3.12,37.92,25.26
19431433852091,-11.19375,37.29375,-1.7625,3.12,37.92,25.26
19431443852091,-9.918751,38.34375,-1.63125,3.12,37.92,25.26
19431453852091,-8.681251,37.7625,-4.51875,3.12,37.92,25.26
19431463852091,-9.4125,39.037502,-4.1625004,3.12,37.92,25.26
19431473852091,-7.8750005,39.99375,-3.61875,3.12,37.92,25.26
19431483852091,-9.243751,38.568752,-2.6437502,3.12,37.92,25.26
19431493852091,-9.618751,39.131252,-2.30625,3.12,37.92,25.26
19431503852091,-8.625,38.4,-3.0187502,3.12,37.92,25.26
19431513852091,-10.06875,38.456253,-1.7625,3.12,37.92,25.26
19431523852091,-6.8250003,38.756252,-4.1625004,3.12,37.92,25.26
19431533852091,-8.793751,39.99375,-4.275,3.12,37.92,25.26
19431543852091,-7.7250004,38.756252,-4.96875,3.12,37.92,25.26
19431553852091,-8.1,37.4625,-4.74375,3.12,37.92,25.26
19431563852091,-8.1,37.4625,-4.74375,3.12,37.92,25.26
19431573852091,-7.70625,39.15,-3.6000001,3.12,37.92,25.26
19431583852091,-9.993751,37.706253,-2.98125,3.12,37.92,25.26
19431593852091,-6.7125,40.40625,-4.0687504,3.12,37.92,25.26
19431603852091,-7.51875,38.662502,-6.99375,3.12,37.92,25.26
19431613852091,-7.51875,38.662502,-6.99375,3.12,37.92,25.26
19431623852091,-7.8750005,39.61875,-5.2875004,3.12,37.92,25.26
19431633852091,-9.01875,37.706253,-4.03125,3.12,37.92,25.26
19431643852091,-8.137501,38.71875,-2.0062501,3.12,37.92,25.26
19431653852091,-6.8625,39.506252,-3.7125,3.12,37.92,25.26
19431663852091,-9.09375,38.193752,-3.8812501,3.12,37.92,25.26
19431673852091,-7.5000005,39.300003,-4.40625,3.12,37.92,25.26
19431683852091,-10.200001,37.29375,-3.2625,3.12,37.92,25.26
19431693852091,-8.53125,39.65625,-4.2937503,3.12,37.92,25.26
19431703852091,-7.9875,38.34375,-4.0125003,3.12,37.92,25.26
19431713852091,-9.7875,37.612503,-4.6875,3.12,37.92,25.26
19431723852091,-9.450001,38.662502,-4.9125004,3.12,37.92,25.26
19431733852091,-10.8,37.59375,-2.2687502,3.12,37.92,25.26
19431743852091,-8.868751,38.60625,-4.0687504,3.12,37.92,25.26
19431753852091,-9.13125,38.193752,-3.1125002,3.12,37.92,25.26
19431763852091,-8.118751,37.706253,-3.2062502,3.12,37.92,25.26
19431773852091,-7.6125,39.412502,-5.30625,3.12,37.92,25.26
19431783852091,-8.8125,38.25,-2.8312502,3.12,37.92,25.26
19431793852091,-10.6125,38.49375,-3.6937501,3.12,37.92,25.26
19431803852091,-7.51875,39.300003,-3.7875001,3.12,37.92,25.26
19431813852091,-9.056251,38.456253,-3.8812501,3.12,37.92,25.26
19431823852091,-9.4875,39.393753,-4.78125,3.12,37.92,25.26
19431833852091,-7.6125,38.643753,-4.36875,3.12,37.92,25.26
19431843852091,-8.793751,38.25,-3.6000001,3.12,37.92,25.26
19431853852091,-8.493751,38.53125,-1.8000001,3.12,37.92,25.26
19431863852091,-8.56875,37.65,-3.61875,3.12,37.92,25.26
19431873852091,-8.15625,37.443752,-3.1875002,3.12,37.92,25.26
19431883852091,-9.09375,38.456253,-2.8125,3.12,37.92,25.26
19431893852091,-9.0375,37.706253,-3.4125001,3.12,37.92,25.26
19431903852091,-7.0125003,38.60625,-3.9750001,3.12,37.92,25.26
19431913852091,-9.8625,37.59375,-2.8500001,3.12,37.92,25.26
19431923852091,-8.925,39.35625,-3.61875,3.12,37.92,25.26
19431933852091,-9.712501,38.49375,-2.8875,3.12,37.92,25.26
19431943852091,-9.900001,37.350002,-2.8312502,3.12,37.92,25.26
19431953852091,-10.6875,38.25,-2.9250002,3.12,37.92,25.26
19431963852091,-7.6125,39.65625,-3.6375,3.12,37.92,25.26
19431973852091,-10.63125,36.61875,-3.1875002,3.12,37.92,25.26
19431983852091,-6.7500005,40.143753,-4.05,3.12,37.92,25.26
19431993852091,-7.6687503,38.643753,-2.68125,3.12,37.92,25.26
19432003852091,-7.8562503,37.5,-2.9250002,3.12,37.92,25.26
19432013852091,-9.900001,39.09375,-3.3375,3.12,37.92,25.26
19432023852091,-7.9500003,38.60625,-3.7125,3.12,37.92,25.26
19432033852091,-8.493751,38.662502,-5.64375,3.12,37.92,25.26
19432043852091,-11.775001,39.09375,-3.1125002,3.12,37.92,25.26
19432053852091,-8.00625,39.09375,-4.18125,3.12,37.92,25.26
19432063852091,-7.7812505,39.506252,-4.0687504,3.12,37.92,25.26
19432073852091,-9.4125,39.300003,-3.0937502,3.12,37.92,25.26
19432083852091,-8.45625,39.037502,-4.89375,3.12,37.92,25.26
19432093852091,-8.493751,39.037502,-3.825,3.12,37.92,25.26
19432103852091,-7.9875,39.09375,-4.65,3.12,37.92,25.26
19432113852091,-6.6375003,39.412502,-6.3562503,3.12,37.92,25.26
19432123852091,-9.337501,37.66875,-3.9750001,3.12,37.92,25.26
19432133852091,-9.09375,39.206253,-3.45,3.12,37.92,25.26
19432143852091,-6.6000004,39.91875,-4.9875,3.12,37.92,25.26
19432153852091,-7.9500003,38.60625,-3.7125,3.12,37.92,25.26
19432163852091,-9.731251,37.5,-2.7,3.12,37.92,25.26
19432173852091,-7.8750005,39.24375,-2.98125,3.12,37.92,25.26
19432183852091,-9.5625,38.4,-3.05625,3.12,37.92,25.26
19432193852091,-8.962501,37.350002,-2.79375,3.12,37.92,25.26
19432203852091,-9.95625,38.456253,-4.70625,3.12,37.92,25.26
19432213852091,-9.5625,39.393753,-2.9250002,3.12,37.92,25.26
19432223852091,-8.887501,37.59375,-3.8812501,3.12,37.92,25.26
19432233852091,-6.675,37.893753,-3.3937502,3.12,37.92,25.26
19432243852091,-8.53125,40.03125,-2.60625,3.12,37.92,25.26
19432253852091,-10.21875,37.29375,-2.79375,3.12,37.92,25.26
19432263852091,-7.51875,38.550003,-3.15,3.12,37.92,25.26
19432273852091,-7.5000005,38.287502,-4.9875,3.12,37.92,25.26
19432283852091,-9.50625,38.643753,-3.525,3.12,37.92,25.26
19432293852091,-8.512501,37.893753,-4.2375,3.12,37.92,25.26
19432303852091,-8.793751,39.0,-4.55625,3.12,37.92,25.26
19432313852091,-7.70625,39.15,-3.91875,3.12,37.92,25.26
19432323852091,-7.8187504,38.756252,-2.04375,3.12,37.92,25.26
19432333852091,-7.6687503,39.393753,-3.61875,3.12,37.92,25.26
19432343852091,-7.93125,38.60625,-4.03125,3.12,37.92,25.26
19432353852091,-6.1312504,39.84375,-5.1937504,3.12,37.92,25.26
19432363852091,-9.31875,38.04375,-2.9250002,3.12,37.92,25.26
19432373852091,-9.3,38.04375,-3.3937502,3.12,37.92,25.26
19432383852091,-5.6625004,39.16875,-4.3125,3.12,37.92,25.26
19432393852091,-10.5,39.393753,-2.6625001,3.12,37.92,25.26
19432403852091,-8.775001,38.25,-4.21875,3.12,37.92,25.26
19432413852091,-8.8125,36.862503,-5.1000004,3.12,37.92,25.26
19432423852091,-8.587501,38.1375,-5.625,3.12,37.92,25.26
19432433852091,-8.043751,39.09375,-3.1125002,3.12,37.92,25.26
19432443852091,-8.1,38.71875,-3.54375,3.12,37.92,25.26
19432453852091,-8.775001,38.49375,-2.53125,3.12,37.92,25.26
19432463852091,-7.9875,38.34375,-4.0125003,3.12,37.92,25.26
19432473852091,-10.1625,37.55625,-3.2625,3.12,37.92,25.26
19432483852091,-6.8812504,37.74375,-2.90625,3.12,37.92,25.26
19432493852091,-9.900001,39.84375,-4.125,3.12,37.92,25.26
19432503852091,-10.2375,36.300003,-2.60625,3.12,37.92,25.26
19432513852091,-9.01875,37.706253,-4.03125,3.12,37.92,25.26
19432523852091,-9.806251,39.75,-2.90625,3.12,37.92,25.26
19432533852091,-8.025001,37.59375,-1.9875001,3.12,37.92,25.26
19432543852091,-8.606251,38.643753,-2.41875,3.12,37.92,25.26
19432553852091,-9.168751,38.943752,-2.9625,3.12,37.92,25.26
19432563852091,-8.83125,40.256252,-1.81875,3.12,37.92,25.26
19432573852091,-7.93125,38.60625,-4.33125,3.12,37.92,25.26
19432583852091,-10.05,39.206253,-3.0187502,3.12,37.92,25.26
19432593852091,-8.962501,36.956253,-4.6125,3.12,37.92,25.26
19432603852091,-8.3625,39.1875,-2.60625,3.12,37.92,25.26
19432613852091,-9.0,37.350002,-2.025,3.12,37.92,25.26
19432623852091,-9.69375,39.506252,-2.775,3.12,37.92,25.26
19432633852091,-9.65625,37.74375,-3.4875002,3.12,37.92,25.26
19432643852091,-9.01875,38.71875,-3.9,3.12,37.92,25.26
19432653852091,-9.50625,38.643753,-3.525,3.12,37.92,25.26
19432663852091,-8.26875,37.818752,-2.7375002,3.12,37.92,25.26
19432673852091,-9.075001,38.456253,-3.1125002,3.12,37.92,25.26
19432683852091,-7.89375,38.86875,-4.03125,3.12,37.92,25.26
19432693852091,-8.775001,38.49375,-2.8500001,3.12,37.92,25.26
19432703852091,-9.150001,37.818752,-4.1625004,3.12,37.92,25.26
19432713852091,-8.34375,38.79375,-4.74375,3.12,37.92,25.26
19432723852091,-6.9375005,38.60625,-5.83125,3.12,37.92,25.26
19432733852091,-9.28125,37.29375,-2.7562501,3.12,37.92,25.26
19432743852091,-9.5625,38.4,-2.7562501,3.12,37.92,25.26
19432753852091,-8.75625,38.49375,-3.61875,3.12,37.92,25.26
19432763852091,-8.71875,38.49375,-4.2375,3.12,37.92,25.26
19432773852091,-8.94375,38.60625,-1.5937501,3.12,37.92,25.26
19432783852091,-7.425,38.550003,-5.775,3.12,37.92,25.26
19432793852091,-7.93125,38.60625,-4.33125,3.12,37.92,25.26
19432803852091,-8.475,38.662502,-6.2625003,3.12,37.92,25.26
19432813852091,-8.7375,39.24375,-4.55625,3.12,37.92,25.26
19432823852091,-9.356251,36.412502,-5.175,3.12,37.92,25.26
19432833852091,-8.043751,38.71875,-4.93125,3.12,37.92,25.26
19432843852091,-9.731251,38.25,-3.3375,3.12,37.92,25.26
19432853852091,-10.35,37.66875,-1.5562501,3.12,37.92,25.26
19432863852091,-7.14375,39.84375,-3.075,3.12,37.92,25.26
19432873852091,-7.9875,38.60625,-2.6437502,3.12,37.92,25.26
19432883852091,-8.775001,38.49375,-2.53125,3.12,37.92,25.26
19432893852091,-9.50625,36.768753,-3.3187501,3.12,37.92,25.26
19432903852091,-8.493751,39.28125,-2.4375,3.12,37.92,25.26
19432913852091,-9.75,39.0,-3.5062501,3.12,37.92,25.26
19432923852091,-8.25,37.818752,-3.5062501,3.12,37.92,25.26
19432933852091,-9.75,37.987503,-3.9375002,3.12,37.92,25.26
19432943852091,-9.75,37.987503,-3.9375002,3.12,37.92,25.26
19432953852091,-6.99375,38.86875,-2.90625,3.12,37.92,25.26
19432963852091,-9.262501,37.66875,-6.15,3.12,37.92,25.26
19432973852091,-8.56875,37.893753,-2.5500002,3.12,37.92,25.26
19432983852091,-8.56875,38.643753,-3.4875002,3.12,37.92,25.26
19432993852091,-8.56875,38.643753,-3.4875002,3.12,37.92,25.26
19433003852091,-9.39375,39.300003,-3.5625002,3.12,37.92,25.26
