t_ns,qx,qy,qz,qw
19429079285476,0.36090744,0.40026796,0.58291125,0.6080673
19429084043914,0.36456558,0.39732602,0.5849281,0.6058739
19429088802403,0.3661981,0.39542535,0.5862294,0.60487425
19429093560841,0.36625427,0.3949487,0.5865934,0.6047987
19429098319330,0.36515686,0.39565653,0.5861725,0.6054074
19429103077768,0.36309022,0.39693597,0.58532953,0.6066273
19429107836257,0.3606319,0.39832816,0.58436584,0.6081084
19429112594695,0.35840306,0.39975166,0.5833479,0.60946786
19429117353184,0.3566343,0.40068796,0.58262116,0.6105847
19429122111622,0.35545158,0.40097195,0.5823076,0.6113866
19429126870111,0.3548642,0.40066832,0.58238184,0.6118559
19429131628549,0.35488483,0.39986932,0.58279526,0.61197305
19429136387039,0.3552394,0.39881825,0.58339,0.6118865
19429141145476,0.35574877,0.39756072,0.58413374,0.61169934
19429145903966,0.3564799,0.39641368,0.58482397,0.61135846
19429150662403,0.35676306,0.39536577,0.58546907,0.6112544
19429155420893,0.3569331,0.3940418,0.5862841,0.61122894
19429160179330,0.3572026,0.3932135,0.58681804,0.6110925
19429164937820,0.3574953,0.39272428,0.58713603,0.6109305
19429169696257,0.35737556,0.39212692,0.5875025,0.61103195
19429174454747,0.3569804,0.39179987,0.58771795,0.6112654
19429179213184,0.35676473,0.39182016,0.5876958,0.6113996
19429183971622,0.3564284,0.39196184,0.58759874,0.6115983
19429188730059,0.3559605,0.39197242,0.5875626,0.61189854
19429193488549,0.355698,0.39198288,0.58752364,0.61208194
19429198247039,0.355614,0.39200395,0.58748466,0.6121548
19429203005476,0.35560402,0.39188415,0.5875384,0.6121856
19429207763966,0.35561705,0.3916962,0.5876399,0.61220086
19429212522403,0.35562935,0.39156577,0.5877183,0.612202
19429217280893,0.35572633,0.39144602,0.5877952,0.6121484
19429222039330,0.35582405,0.39141428,0.58782357,0.61208457
19429226797820,0.35587963,0.39136612,0.58786297,0.61204517
19429231556257,0.35587427,0.39135554,0.5878727,0.61204576
19429236314747,0.35587847,0.39141315,0.58783895,0.6120389
19429241073184,0.35589275,0.3914676,0.58779764,0.61203545
19429245831674,0.35589695,0.39148015,0.58777416,0.6120475
19429250590111,0.35594806,0.39147022,0.5877599,0.6120378
19429255348549,0.35607484,0.39142868,0.5877643,0.6119865
19429260107039,0.35621879,0.3913175,0.58781207,0.6119279
19429264865476,0.35639918,0.39116085,0.58789235,0.6118459
19429269623966,0.35657617,0.39101896,0.58797413,0.61175483
19429274382403,0.35676175,0.39084423,0.58808833,0.61164856
19429279140893,0.35692295,0.39067864,0.58820456,0.6115486
19429283899330,0.35702747,0.39053217,0.58831793,0.611472
19429288657820,0.35709465,0.39042976,0.5883843,0.61143434
19429293416205,0.35713315,0.39036292,0.5884273,0.6114131
19429298174747,0.35709527,0.3903202,0.58845216,0.6114386
19429302933184,0.35701838,0.39030704,0.5884572,0.61148715
19429307691674,0.35693923,0.39031562,0.5884513,0.61153346
19429312450111,0.35684308,0.39032394,0.58843446,0.6116004
19429317208601,0.35676956,0.39031565,0.5884261,0.6116567
19429321967039,0.35672304,0.39030722,0.5884149,0.61169994
19429326725528,0.35668704,0.39029512,0.58840436,0.61173886
19429331483966,0.35667762,0.3902442,0.5884183,0.61176336
19429336242403,0.356684,0.39017752,0.588444,0.61177754
19429341000893,0.35671076,0.39010328,0.5884756,0.6117789
19429345759330,0.3567834,0.3900181,0.5885168,0.61175114
19429350517820,0.35684788,0.38991484,0.5885697,0.6117285
19429355276257,0.3569148,0.3898084,0.58862734,0.61170185
19429360034747,0.35698932,0.38969955,0.588689,0.6116683
19429364793184,0.35708728,0.38958642,0.5887593,0.6116155
19429369551674,0.3571747,0.38948572,0.5888252,0.6115651
19429374310111,0.35724127,0.38941357,0.58887273,0.61152655
19429379068601,0.35729384,0.38938153,0.58889467,0.6114951
19429383827039,0.35732064,0.3893796,0.58889693,0.61147845
19429388585528,0.35731417,0.38941696,0.58887357,0.61148095
19429393343966,0.3572844,0.3894739,0.58883715,0.61149716
19429398102351,0.35724774,0.38955015,0.58878845,0.6115169
19429402860893,0.3571835,0.38962424,0.5887504,0.61154383
19429407619330,0.35713133,0.38967988,0.5887188,0.6115693
19429412377820,0.35708347,0.38971105,0.58871067,0.6115852
19429417136257,0.35712186,0.38962263,0.5887665,0.61156535
19429421894747,0.35720316,0.3897027,0.5887298,0.6115023
19429426653184,0.35724428,0.38969252,0.5887217,0.6114925
19429431411674,0.3572159,0.38961327,0.5887486,0.6115337
