t_ns,gx,gy,gz,bx,by,bz
19429056695059,-0.010995566,-0.07086031,0.041538805,-0.011166461,8.5266546E-4,0.0069658575
19429059074278,-0.013439025,-0.091629714,0.05131264,-0.011166461,8.5266546E-4,0.0069658575
19429061453497,-0.014660755,-0.10873393,0.05864302,-0.011166461,8.5266546E-4,0.0069658575
19429063832716,-0.017104214,-0.118507765,0.06352994,-0.011166461,8.5266546E-4,0.0069658575
19429066211986,-0.015882485,-0.12217296,0.06475167,-0.011166461,8.5266546E-4,0.0069658575
19429068591205,-0.013439025,-0.12095123,0.06475167,-0.011166461,8.5266546E-4,0.0069658575
19429070970424,-0.013439025,-0.11362085,0.062308207,-0.011166461,8.5266546E-4,0.0069658575
19429073349643,-0.013439025,-0.10262528,0.056199558,-0.011166461,8.5266546E-4,0.0069658575
19429075728861,-0.013439025,-0.08552107,0.04886918,-0.011166461,8.5266546E-4,0.0069658575
19429078108132,-0.014660755,-0.067195125,0.042760536,-0.011166461,8.5266546E-4,0.0069658575
19429080487351,-0.015882485,-0.046425723,0.034208428,-0.011166461,8.5266546E-4,0.0069658575
19429082866570,-0.014660755,-0.02687805,0.02565632,-0.011166461,8.5266546E-4,0.0069658575
19429085245789,-0.013439025,-0.0073303776,0.019547673,-0.011166461,8.5266546E-4,0.0069658575
19429087625059,-0.013439025,0.008552107,0.012217295,-0.011166461,8.5266546E-4,0.0069658575
19429090004278,-0.012217295,0.023212861,0.0073303776,-0.011166461,8.5266546E-4,0.0069658575
19429092383497,-0.012217295,0.034208428,0.0048869182,-0.011166461,8.5266546E-4,0.0069658575
19429094762716,-0.012217295,0.039095346,0.0024434591,-0.011166461,8.5266546E-4,0.0069658575
19429097141986,-0.012217295,0.042760536,0.0024434591,-0.011166461,8.5266546E-4,0.0069658575
19429099521205,-0.014660755,0.041538805,0.0048869182,-0.011166461,8.5266546E-4,0.0069658575
19429101900372,-0.013439025,0.035430156,0.0073303776,-0.011166461,8.5266546E-4,0.0069658575
19429104279643,-0.012217295,0.02565632,0.012217295,-0.011166461,8.5266546E-4,0.0069658575
19429106658914,-0.012217295,0.015882485,0.018325943,-0.011166461,8.5266546E-4,0.0069658575
19429109038132,-0.012217295,0.0048869182,0.02443459,-0.011166461,8.5266546E-4,0.0069658575
19429111417351,-0.012217295,-0.010995566,0.03054324,-0.011166461,8.5266546E-4,0.0069658575
19429113796570,-0.012217295,-0.02443459,0.037873615,-0.011166461,8.5266546E-4,0.0069658575
19429116175841,-0.014660755,-0.037873615,0.043982264,-0.011166461,8.5266546E-4,0.0069658575
19429118555059,-0.014660755,-0.050090913,0.050090913,-0.011166461,8.5266546E-4,0.0069658575
19429120934278,-0.014660755,-0.05986475,0.05253437,-0.011166461,8.5266546E-4,0.0069658575
19429123313497,-0.014660755,-0.068416856,0.05742129,-0.011166461,8.5266546E-4,0.0069658575
19429125692768,-0.014660755,-0.073303774,0.05986475,-0.011166461,8.5266546E-4,0.0069658575
19429128071986,-0.014660755,-0.07574723,0.05742129,-0.011166461,8.5266546E-4,0.0069658575
19429130451205,-0.014660755,-0.07696896,0.05864302,-0.011166461,8.5266546E-4,0.0069658575
19429132830424,-0.015882485,-0.07696896,0.056199558,-0.011166461,8.5266546E-4,0.0069658575
19429135209643,-0.014660755,-0.073303774,0.05253437,-0.011166461,8.5266546E-4,0.0069658575
19429137588914,-0.014660755,-0.068416856,0.05253437,-0.011166461,8.5266546E-4,0.0069658575
19429139968132,-0.015882485,-0.06352994,0.04886918,-0.011166461,8.5266546E-4,0.0069658575
19429142347351,-0.015882485,-0.05864302,0.045203995,-0.011166461,8.5266546E-4,0.0069658575
19429144726570,-0.017104214,-0.056199558,0.039095346,-0.011166461,8.5266546E-4,0.0069658575
19429147105841,-0.020769402,-0.047647454,0.037873615,-0.011166461,8.5266546E-4,0.0069658575
19429149485059,-0.017104214,-0.03054324,0.037873615,-0.011166461,8.5266546E-4,0.0069658575
19429151864278,-0.015882485,-0.02687805,0.034208428,-0.011166461,8.5266546E-4,0.0069658575
19429154243497,-0.010995566,-0.028099779,0.028099779,-0.011166461,8.5266546E-4,0.0069658575
19429156622768,-0.0061086477,-0.014660755,0.02565632,-0.011166461,8.5266546E-4,0.0069658575
19429159001986,-0.008552107,-0.0048869182,0.02565632,-0.011166461,8.5266546E-4,0.0069658575
19429161381205,-0.010995566,-0.0036651888,0.019547673,-0.011166461,8.5266546E-4,0.0069658575
19429163760424,-0.014660755,0.0024434591,0.017104214,-0.011166461,8.5266546E-4,0.0069658575
19429166139695,-0.014660755,0.010995566,0.017104214,-0.011166461,8.5266546E-4,0.0069658575
