t_ns,ax,ay,az,bx,by,bz
19429045324851,-1.8041883,8.9826565,4.2927237,0.0,0.0,0.0
19429047704122,-1.8711873,8.973084,4.321438,0.0,0.0,0.0
19429050083341,-1.8999012,8.997013,4.369294,0.0,0.0,0.0
19429052462559,-1.8951155,9.030513,4.388437,0.0,0.0,0.0
19429054841778,-1.861616,9.01137,4.345366,0.0,0.0,0.0
19429057221049,-1.7419748,9.016156,4.2687955,0.0,0.0,0.0
19429059600268,-1.5696917,9.030513,4.220939,0.0,0.0,0.0
19429061979486,-1.3782659,9.016156,4.2017965,0.0,0.0,0.0
19429064358705,-1.1389836,9.020942,4.1922255,0.0,0.0,0.0
19429066737976,-0.9236295,9.001799,4.206582,0.0,0.0,0.0
19429069117195,-0.67477596,8.992228,4.2257247,0.0,0.0,0.0
19429071496414,-0.4833502,9.001799,4.182654,0.0,0.0,0.0
19429073875632,-0.33020952,8.958728,4.115655,0.0,0.0,0.0
19429076254851,-0.20578274,8.958728,4.0773697,0.0,0.0,0.0
19429078634122,-0.148355,8.944371,4.063013,0.0,0.0,0.0
19429081013341,-0.11006984,8.944371,4.082155,0.0,0.0,0.0
19429083392559,-0.10049855,8.944371,4.0869412,0.0,0.0,0.0
19429085771778,-0.13878371,8.925228,4.1347976,0.0,0.0,0.0
19429088151049,-0.23449662,8.930014,4.1778684,0.0,0.0,0.0
19429090530268,-0.3493521,8.915657,4.182654,0.0,0.0,0.0
19429092909486,-0.47377887,8.944371,4.182654,0.0,0.0,0.0
19429095288705,-0.6221339,8.949157,4.182654,0.0,0.0,0.0
19429097667976,-0.7800602,8.939586,4.206582,0.0,0.0,0.0
19429100047195,-0.93320084,8.9348,4.240082,0.0,0.0,0.0
19429102426361,-1.0624132,8.944371,4.2927237,0.0,0.0,0.0
19429104805632,-1.1581261,8.9348,4.3357944,0.0,0.0,0.0
19429107184903,-1.253839,8.920443,4.3357944,0.0,0.0,0.0
19429109564122,-1.3208381,8.925228,4.321438,0.0,0.0,0.0
19429111943341,-1.3064811,8.9013,4.302295,0.0,0.0,0.0
