t_ns,value
19429147153080,13.0
19429387230580,12.0
19431147157351,11.0
19432107153757,10.0
19433067153861,11.0
19433707158445,10.0
19438027154382,10.0
19441387158028,9.0
19441547159643,7.0
19441707153914,0.0
19444187353966,0.0
19444667154070,0.0
19445227156726,0.0
19445387245997,0.0
19446107169539,0.0
19446587153705,0.0
19447067156361,0.0
19447467158236,0.0
19448187158445,0.0
19448907153809,0.0
19449227159434,1.0
19449387160684,1.0
19449867159122,3.0
19450027161830,1.0
19450107156205,2.0
19450187154174,1.0
19450347159643,2.0
19450507159278,1.0
19450827154434,1.0
19450987157664,2.0
19451147157455,1.0
19451627158497,2.0
19451787157820,5.0
19451947156778,11.0
19452107154591,9.0
19452267158289,0.0
19454027154539,1.0
19454187331309,7.0
19454347160424,9.0
19454507159851,5.0
19454827156778,3.0
19454987156726,2.0
19455787159226,1.0
19455947153914,2.0
19456107156101,4.0
19456267155997,1.0
19456427159486,0.0
19457707159226,1.0
19458667156414,3.0
19458827155945,5.0
19458987156101,1.0
19459147154122,4.0
19459627157872,3.0
19459787154747,2.0
19459947156101,5.0
19460107157611,3.0
19460267156205,1.0
19462347154226,11.0
19462507171101,2.0
19462667156466,7.0
19462827156934,6.0
19462987154695,1.0
19463467156882,6.0
19463627154278,1.0
19463787185268,4.0
19463947156986,6.0
19464267154278,11.0
19464427181361,0.0
19464587158809,1.0
19464747156414,0.0
19464907154434,1.0
19465227158861,0.0
19465387160424,3.0
19465547154122,1.0
19466027157403,0.0
19466187154486,2.0
19466347195476,1.0
19467147161830,0.0
19467467153914,1.0
19468107154643,2.0
19468427159695,3.0
19468587156830,6.0
19468747154434,10.0
19468907228757,8.0
19469067156361,0.0
19472427156882,1.0
19472747221882,0.0
19474027211726,2.0
19474187156414,3.0
19474347158705,2.0
19474507154226,0.0
19474827157039,1.0
19474987161205,2.0
19475147154747,1.0
19475307157195,2.0
19475627159070,1.0
19476267156622,2.0
19476427154695,1.0
19476747154695,2.0
19476907160372,5.0
19477067154799,13.0
19477227258132,30.0
19477387158601,9.0
19477547157195,1.0
19477707154122,0.0
19479147260818,1.0
19479307155922,0.0
19479467158579,1.0
19480267156860,0.0
19480427242172,1.0
19480587157068,0.0
19484267276443,1.0
19484427156287,0.0
19485067155922,1.0
19485227156183,0.0
19485707156287,2.0
19485867162276,5.0
19486027154516,4.0
19486187225766,0.0
19487947154047,8.0
19488107290714,0.0
19488587153839,1.0
19488747306391,5.0
19488907156912,2.0
19489227153787,4.0
19489387307849,1.0
19489707158995,3.0
19490027333891,2.0
19490347155766,1.0
19490507154256,0.0
19490667305610,44.0
19490827155714,0.0
19491147154204,1.0
19491787154099,0.0
19492427154568,1.0
19492587332068,9.0
19492747156131,2.0
19492907159829,1.0
19493067153631,2.0
19493227339568,0.0
19493387157693,1.0
19493547159672,2.0
19493867157485,3.0
19494027156183,2.0
19494187157693,3.0
19494347154099,5.0
19494507157224,9.0
19494667154881,5.0
19494827156131,0.0
19494987154776,1.0
19495147157172,0.0
19495307156964,1.0
19495627153579,0.0
19498187154047,2.0
19498347155037,4.0
19498507155297,3.0
19498667155818,0.0
19500107153318,2.0
19500267155870,0.0
19503627157016,1.0
19503787155922,0.0
19504427158995,4.0
19504587154151,9.0
19504747153474,11.0
19504907156808,6.0
19505067212589,0.0
19506347158526,1.0
19506507207745,3.0
19506667153683,1.0
19506827155662,0.0
19506987159360,1.0
19507307154360,2.0
19507627156183,1.0
19507947154204,2.0
19508267156131,1.0
19508427157641,0.0
19508587153266,28.0
19508747158787,12.0
19508907159881,0.0
19510347161808,3.0
19510507153214,6.0
19510667157797,2.0
19510827155662,4.0
19510987158318,2.0
19511147153579,4.0
19511307158631,3.0
19511467155922,2.0
19511627155766,4.0
19511947154568,0.0
19512427154256,4.0
19512587159620,0.0
19514347153474,2.0
19514507157954,5.0
19514667156443,4.0
19514827155974,2.0
19514987153943,0.0
19515147201495,3.0
19515467155818,2.0
19516107156547,1.0
19516427196860,2.0
19516747159829,0.0
19518187153631,1.0
19518827153318,0.0
19519467153318,1.0
19519627222954,0.0
19523947154412,0.0
19526347156704,1.0
19526507154047,2.0
19526667305662,3.0
19526827158266,6.0
19526987154412,4.0
19527147153787,0.0
19531467159308,0.0
19535787157849,0.0
19540107308087,0.0
19544427154701,0.0
