t_ns,gx,gy,gz
19429065010111,-1.2310114,8.820688,4.1049314
19429069768549,-1.0070808,8.838396,4.127825
19429074526986,-0.804637,8.860932,4.1239333
19429079285476,-0.6474904,8.8804455,4.109602
19429084043914,-0.5390684,8.890471,4.103574
19429088802403,-0.48065346,8.890979,4.1097264
19429093560841,-0.47115254,8.888442,4.1163077
19429098319330,-0.4999129,8.884662,4.1210756
19429103077768,-0.5543656,8.876955,4.130706
19429107836257,-0.6175387,8.866636,4.143884
19429112594695,-0.67787737,8.8579445,4.1530356
19429117353184,-0.7231666,8.849614,4.1631413
19429122111622,-0.74857545,8.84182,4.1751943
19429126870111,-0.7548139,8.835159,4.1881514
19429131628549,-0.74303174,8.830338,4.20041
19429136387039,-0.7215418,8.826627,4.211936
19429141145476,-0.6939725,8.8228445,4.2244754
19429145903966,-0.66435844,8.82146,4.2321243
19429150662403,-0.64322364,8.817109,4.2444363
19429155420893,-0.619497,8.810064,4.2625556
19429160179330,-0.6016754,8.806932,4.27157
19429164937820,-0.5889655,8.806124,4.2750087
19429169696257,-0.581398,8.801339,4.2858825
19429174454747,-0.5823169,8.796126,4.296448
19429179213184,-0.5862317,8.794543,4.299154
19429183971622,-0.59401536,8.792785,4.3016815
19429188730059,-0.60209405,8.789114,4.308056
19429193488549,-0.6069272,8.787064,4.311559
19429198247039,-0.60898,8.786506,4.3124084
19429203005476,-0.6075178,8.785634,4.3143883
19429207763966,-0.60452044,8.784511,4.317095
19429212522403,-0.6022752,8.783765,4.318928
19429217280893,-0.5987714,8.783765,4.319414
19429222039330,-0.59657496,8.784346,4.3185363
19429226797820,-0.5947786,8.784486,4.318499
19429231556257,-0.5946507,8.784377,4.318737
19429236314747,-0.59547657,8.784785,4.3177953
19429241073184,-0.59622747,8.785243,4.31676
19429245831674,-0.5965856,8.785342,4.3165073
19429250590111,-0.59590197,8.785665,4.3159466
19429255348549,-0.59351814,8.786382,4.314815
19429260107039,-0.5897406,8.786786,4.314511
19429264865476,-0.58459,8.787187,4.3143935
19429269623966,-0.5795764,8.787665,4.314094
19429274382403,-0.57372564,8.788009,4.3141775
19429279140893,-0.5683009,8.788223,4.31446
19429283899330,-0.5639576,8.788119,4.3152404
19429288657820,-0.561201,8.787987,4.315868
19429293416205,-0.5594912,8.787859,4.316352
19429298174747,-0.55943644,8.787281,4.3175373
19429302933184,-0.5605038,8.786584,4.3188167
19429307691674,-0.56191576,8.786014,4.3197927
19429312450111,-0.56375474,8.785296,4.3210106
19429317208601,-0.5649939,8.784648,4.3221674
19429321967039,-0.5658385,8.784209,4.3229465
19429326725528,-0.56648064,8.78383,4.3236365
19429331483966,-0.5660682,8.783407,4.3245473
19429336242403,-0.5651239,8.783009,4.3254786
19429341000893,-0.5637143,8.782724,4.32624
19429345759330,-0.5613521,8.782736,4.326527
19429350517820,-0.55882543,8.782563,4.3272038
19429355276257,-0.5561687,8.782392,4.3278966
19429360034747,-0.5533136,8.782266,4.328516
19429364793184,-0.54992944,8.782303,4.3288727
19429369551674,-0.5468651,8.782338,4.329186
19429374310111,-0.5446044,8.782395,4.329356
19429379068601,-0.5432192,8.782603,4.3291097
19429383827039,-0.54274374,8.782804,4.3287635
19429388585528,-0.54344934,8.782996,4.328283
19429393343966,-0.54485464,8.783132,4.327831
19429398102351,-0.5466839,8.7833395,4.3271794
19429402860893,-0.54878753,8.783322,4.326947
19429407619330,-0.55047345,8.783276,4.3268275
19429412377820,-0.55157816,8.783111,4.327021
19429417136257,-0.5495313,8.782838,4.327835
19429421894747,-0.5493291,8.784015,4.325473
19429426653184,-0.5487142,8.78426,4.3250523
19429431411674,-0.5482174,8.783499,4.326661
19429436170111,-0.5456941,8.783867,4.3262315
19429440928601,-0.54171294,8.785194,4.3240356
19429445687039,-0.53694177,8.785552,4.3239083
19429450445476,-0.53126055,8.785491,4.3247323
19429455203966,-0.5258573,8.786507,4.323326
19429459962403,-0.52089,8.787818,4.321263
19429464720893,-0.5172976,8.788508,4.3202896
19429469479330,-0.51545024,8.789257,4.3189907
19429474237820,-0.5154164,8.790626,4.3162065
19429478996257,-0.5174705,8.791708,4.313755
19429483754747,-0.5212361,8.792155,4.3123875
19429488513184,-0.526244,8.792896,4.3102713
19429493271674,-0.53178763,8.793902,4.3075347
19429498030111,-0.5373957,8.794462,4.3056965
19429502788601,-0.5420975,8.794849,4.304318
19429507547039,-0.5457783,8.79549,4.3025417
19429512305528,-0.5480048,8.79624,4.3007274
19429517063966,-0.54892063,8.796587,4.299901
19429521822403,-0.5487469,8.796774,4.299537
19429526580893,-0.54802376,8.797172,4.2988176
19429531339330,-0.5474718,8.797363,4.298494
19429536097820,-0.5474836,8.797241,4.2987423
19429540856257,-0.5482072,8.797043,4.299057
19429545614747,-0.5493083,8.79697,4.299065
19429550373184,-0.5506494,8.796725,4.2993946
19429555131674,-0.55163753,8.796338,4.3000607
19429559890111,-0.55235654,8.796169,4.3003125
19429564648549,-0.55187595,8.796139,4.300438
19429569407039,-0.55052483,8.796053,4.3007865
19429574165476,-0.548162,8.796017,4.3011622
19429578923966,-0.54518545,8.796187,4.301189
19429583682403,-0.54203457,8.796586,4.300771
19429588440893,-0.53874546,8.7971115,4.3001122
19429593199330,-0.5357117,8.797678,4.2993336
19429597957820,-0.53317857,8.798308,4.2983603
19429602716257,-0.53161055,8.7987585,4.2976327
19429607474747,-0.53051984,8.799095,4.297074
19429612233184,-0.5299641,8.799525,4.296265
19429616991674,-0.52969223,8.799891,4.2955475
19429621750111,-0.5295424,8.800273,4.2947826
19429626508549,-0.529412,8.800573,4.2941847
19429631267039,-0.52906704,8.800861,4.2936363
19429636025476,-0.52842164,8.8010645,4.2932997
19429640783966,-0.5277314,8.801154,4.2932014
19429645542403,-0.5269382,8.801065,4.2934813
19429650300893,-0.52636194,8.800888,4.2939157
19429655059330,-0.5260655,8.800583,4.294575
19429659817820,-0.52592224,8.800063,4.295658
19429664576257,-0.52586955,8.799393,4.297037
19429669334695,-0.52568895,8.798647,4.2985864
19429674093184,-0.52541417,8.797822,4.3003087
19429678851622,-0.524808,8.796926,4.302217
19429683610111,-0.52371866,8.796038,4.3041644
19429688368549,-0.5223069,8.795113,4.3062253
19429693127039,-0.5202667,8.79424,4.3082533
19429697885476,-0.5180822,8.79345,4.310129
19429702643966,-0.5157161,8.792888,4.31156
19429707402403,-0.51345915,8.792442,4.312737
19429712160841,-0.5115375,8.792046,4.3137755
19429716919330,-0.5099551,8.791661,4.3147445
19429721677768,-0.5084304,8.791481,4.315291
19429726436257,-0.50672364,8.791397,4.3156633
19429731194695,-0.50483125,8.791403,4.315875
19429735953184,-0.5026925,8.791454,4.316018
19429740711622,-0.5003108,8.791632,4.3159356
19429745470059,-0.49756426,8.791937,4.3156304
19429750228549,-0.4951269,8.792311,4.31515
