t_ns,gx,gy,gz,accuracy
19711090976478,-0.0013744457,0.0035124724,-9.162972E-4,3
19711093355593,-1.527162E-4,0.016951498,-0.0070249448,3
19711095734655,0.0010690134,0.027947064,-0.013133593,3
19711098113822,0.0010690134,0.03405571,-0.01924224,3
19711100492884,0.0010690134,0.04016436,-0.022907428,3
19711102872051,0.0010690134,0.042607818,-0.022907428,3
19711105251166,0.0010690134,0.03894263,-0.021685699,3
19711107630280,-1.527162E-4,0.03405571,-0.02046397,3
19711110009395,-0.0013744457,0.025503604,-0.015577052,3
19711112388509,-0.0013744457,0.014508039,-0.009468404,3
19711114767624,-0.0013744457,0.0035124724,-0.004581486,3
19711117146739,-0.0025961753,-0.0074830935,0.0015271619,3
19711119525853,-1.527162E-4,-0.01725693,0.00641408,3
19711121904968,-0.0013744457,-0.025809037,0.010079269,3
19711124284082,-1.527162E-4,-0.027030766,0.013744458,3
19711126663145,-0.0013744457,-0.030695954,0.014966187,3
19711129042311,-0.0025961753,-0.029474225,0.012522728,3
19711131421426,-0.0013744457,-0.023365578,0.013744458,3
19711133800541,-0.0013744457,-0.014813471,0.011300999,3
19711136179655,0.002290743,-0.006261364,0.008857539,3
19711138558770,0.0010690134,0.002290743,0.003970621,3
19711140937884,0.002290743,0.0108428495,0.0015271619,3
19711143316999,0.0010690134,0.018173227,-0.004581486,3
19711145696114,-0.0013744457,0.024281874,-0.0070249448,3
19711148075228,-0.0013744457,0.029168794,-0.009468404,3
19711150454343,-0.0013744457,0.03161225,-0.011911863,3
19711152833457,-0.0013744457,0.03161225,-0.010690134,3
19711155212572,-1.527162E-4,0.026725333,-0.009468404,3
19711157591686,-0.0013744457,0.021838415,-0.0058032153,3
19711159970801,-1.527162E-4,0.013286309,-0.0033597562,3
19711162349916,-0.0013744457,0.0059559317,3.054324E-4,3
19711164729030,-0.0013744457,-0.0050396346,0.003970621,3
19711167108145,-0.0013744457,-0.012370012,0.008857539,3
19711169487259,-0.0013744457,-0.022143848,0.012522728,3
19711171866374,-1.527162E-4,-0.028252495,0.016187917,3
19711174245489,0.0010690134,-0.033139415,0.018631376,3
19711176624603,0.0010690134,-0.034361143,0.018631376,3
19711179003718,0.002290743,-0.033139415,0.018631376,3
19711181382832,0.002290743,-0.025809037,0.012522728,3
19711183761947,0.0010690134,-0.020922119,0.008857539,3
19711186141061,0.0010690134,-0.013591741,0.0051923506,3
19711188520176,0.002290743,-0.003817905,3.054324E-4,3
19711190899291,0.002290743,0.004734202,-0.0058032153,3
19711193278405,-1.527162E-4,0.0108428495,-0.009468404,3
19711195657520,0.0010690134,0.015729768,-0.011911863,3
19711198036634,-1.527162E-4,0.019394957,-0.013133593,3
19711200415749,-1.527162E-4,0.021838415,-0.011911863,3
19711202794864,-1.527162E-4,0.019394957,-0.013133593,3
19711205173978,-1.527162E-4,0.016951498,-0.013133593,3
19711207553093,-1.527162E-4,0.012064579,-0.010690134,3
19711209932207,-1.527162E-4,0.007177661,-0.008246674,3
19711212311322,0.0010690134,0.002290743,-0.004581486,3
19711214690436,0.0010690134,-0.006261364,-0.0033597562,3
19711217069551,-1.527162E-4,-0.008704823,-0.0021380268,3
19711219448666,0.0010690134,-0.012370012,-9.162972E-4,3
19711221827780,0.0010690134,-0.014813471,-9.162972E-4,3
19711224206895,-1.527162E-4,-0.014813471,3.054324E-4,3
19711226586009,-1.527162E-4,-0.013591741,3.054324E-4,3
19711228965124,-0.0013744457,-0.011148282,-0.0021380268,3
19711231344239,-0.0013744457,-0.008704823,-0.0033597562,3
19711233723353,-0.0013744457,-0.0050396346,-0.0058032153,3
19711236102468,-0.0013744457,-1.527162E-4,-0.0070249448,3
19711238481582,-1.527162E-4,0.0035124724,-0.008246674,3
19711240860697,-0.0013744457,0.007177661,-0.010690134,3
19711243239811,-1.527162E-4,0.00962112,-0.009468404,3
19711245618926,-1.527162E-4,0.0108428495,-0.009468404,3
19711247998041,-1.527162E-4,0.013286309,-0.009468404,3
19711250377155,-0.0013744457,0.012064579,-0.008246674,3
19711252756270,-1.527162E-4,0.012064579,-0.0058032153,3
19711255135384,0.0010690134,0.0108428495,-0.004581486,3
19711257514499,0.0010690134,0.008399391,-0.0021380268,3
19711259893614,0.002290743,0.0059559317,-0.0021380268,3
19711262272728,0.002290743,0.002290743,3.054324E-4,3
19711264651843,0.002290743,-1.527162E-4,-9.162972E-4,3
19711267030957,0.002290743,-0.0025961753,3.054324E-4,3
19711269410020,0.0010690134,-0.0050396346,0.0027488915,3
19711271789186,0.0010690134,-0.0050396346,0.0027488915,3
19711274168301,0.0010690134,-0.006261364,0.003970621,3
19711276547416,0.0010690134,-0.0074830935,0.0051923506,3
19711278926530,0.0010690134,-0.008704823,0.00641408,3
19711281305645,-1.527162E-4,-0.0074830935,0.00641408,3
19711283684759,0.0010690134,-0.006261364,0.00763581,3
19711286063926,0.0010690134,-0.0050396346,0.00763581,3
19711288443041,0.0010690134,-0.003817905,0.008857539,3
19711290822103,0.0010690134,-0.003817905,0.008857539,3
19711293201270,0.0010690134,-0.0013744457,0.008857539,3
19711295580384,0.0010690134,0.002290743,0.00763581,3
19711297959499,0.002290743,0.0035124724,0.00763581,3
19711300338614,0.0010690134,0.0035124724,0.0051923506,3
19711302717728,0.002290743,0.0059559317,0.0051923506,3
19711305096843,0.0010690134,0.0059559317,0.0051923506,3
19711307475957,0.0010690134,0.0059559317,0.0051923506,3
19711309855072,-1.527162E-4,0.0059559317,0.003970621,3
19711312234186,0.0010690134,0.0035124724,0.0051923506,3
19711314613301,-1.527162E-4,0.002290743,0.00763581,3
19711316992416,-1.527162E-4,0.0010690134,0.008857539,3
19711319371530,-0.0013744457,-0.003817905,0.008857539,3
19711321750645,-0.0013744457,-0.0050396346,0.010079269,3
19711324129759,-0.0013744457,-0.006261364,0.011300999,3
19711326508874,-1.527162E-4,-0.0074830935,0.012522728,3
19711328887989,-0.0013744457,-0.006261364,0.011300999,3
19711331267103,-1.527162E-4,-0.006261364,0.011300999,3
19711333646218,-1.527162E-4,-0.0025961753,0.00763581,3
19711336025332,-1.527162E-4,-0.0013744457,0.00641408,3
19711338404447,0.0010690134,0.0010690134,0.0051923506,3
19711340783561,-1.527162E-4,0.0035124724,0.0027488915,3
19711343162676,-1.527162E-4,0.0035124724,3.054324E-4,3
19711345541791,-1.527162E-4,0.0035124724,0.0015271619,3
19711347920905,-0.0013744457,0.002290743,0.0015271619,3
19711350300020,-1.527162E-4,-0.0013744457,0.0015271619,3
19711352679134,0.0010690134,-0.0050396346,0.003970621,3
19711355058249,0.0010690134,-0.0074830935,0.00763581,3
19711357437364,-1.527162E-4,-0.011148282,0.008857539,3
19711359816478,-1.527162E-4,-0.011148282,0.010079269,3
19711362195593,-1.527162E-4,-0.013591741,0.011300999,3
19711364574707,0.0010690134,-0.014813471,0.012522728,3
19711366953822,0.002290743,-0.014813471,0.011300999,3
19711369332936,0.0010690134,-0.013591741,0.011300999,3
19711371712051,0.002290743,-0.011148282,0.010079269,3
19711374091114,0.0010690134,-0.008704823,0.010079269,3
19711376470280,0.002290743,-0.0074830935,0.008857539,3
19711378849395,0.002290743,-0.0050396346,0.00763581,3
19711381228509,0.002290743,-0.0025961753,0.00641408,3
19711383607624,-1.527162E-4,-0.0025961753,0.00641408,3
19711385986739,0.0010690134,-0.003817905,0.00641408,3
19711388365853,0.0010690134,-0.0050396346,0.00763581,3
19711390744916,-1.527162E-4,-0.0050396346,0.00763581,3
19711393124082,-1.527162E-4,-0.011148282,0.011300999,3
19711395503197,-1.527162E-4,-0.012370012,0.014966187,3
19711397882311,-0.0013744457,-0.01725693,0.016187917,3
19711400261426,-0.0013744457,-0.020922119,0.019853106,3
19711402640541,-0.0013744457,-0.023365578,0.022296565,3
19711405019655,-0.0013744457,-0.022143848,0.022296565,3
19711407398770,-0.0013744457,-0.020922119,0.022296565,3
19711409777884,-1.527162E-4,-0.016035201,0.021074835,3
19711412156999,-0.0013744457,-0.011148282,0.017409647,3
19711414536114,-0.0025961753,-0.0050396346,0.016187917,3
19711416915228,-0.0013744457,0.0010690134,0.010079269,3
19711419294343,0.0010690134,0.007177661,0.00763581,3
19711421673457,-0.0013744457,0.012064579,0.0027488915,3
19711424052572,-0.0025961753,0.016951498,3.054324E-4,3
19711426431686,-0.003817905,0.016951498,-9.162972E-4,3
19711428810801,-0.003817905,0.016951498,-0.0021380268,3
19711431189916,-0.003817905,0.014508039,-9.162972E-4,3
19711433569030,-0.003817905,0.008399391,3.054324E-4,3
19711435948145,-0.0025961753,0.0010690134,0.0051923506,3
19711438327259,-0.003817905,-0.0050396346,0.00641408,3
19711440706374,-0.0025961753,-0.011148282,0.010079269,3
19711443085489,-0.0025961753,-0.01725693,0.014966187,3
19711445464603,-0.0013744457,-0.020922119,0.016187917,3
19711447843718,-0.0013744457,-0.022143848,0.018631376,3
19711450222780,-0.0013744457,-0.022143848,0.017409647,3
19711452601947,-0.0013744457,-0.01970039,0.016187917,3
19711454981061,-1.527162E-4,-0.01725693,0.017409647,3
19711457360176,0.0010690134,-0.013591741,0.017409647,3
19711459739291,0.0035124724,-0.0074830935,0.012522728,3
19711462118405,0.0035124724,-0.003817905,0.010079269,3
19711464497520,-1.527162E-4,-1.527162E-4,0.00641408,3
19711466876634,-1.527162E-4,0.0059559317,0.00641408,3
19711469255749,0.0010690134,0.008399391,0.0051923506,3
19711471634864,-1.527162E-4,0.00962112,0.003970621,3
19711474013978,0.0010690134,0.00962112,0.003970621,3
19711476393093,0.0010690134,0.00962112,0.0051923506,3
19711478772207,0.0010690134,0.008399391,0.00763581,3
19711481151322,-1.527162E-4,0.0010690134,0.008857539,3
19711483530436,-0.0013744457,-0.003817905,0.012522728,3
19711485909551,-0.0013744457,-0.009926553,0.016187917,3
19711488288666,-1.527162E-4,-0.016035201,0.019853106,3
19711490667780,-1.527162E-4,-0.020922119,0.022296565,3
19711493046895,-1.527162E-4,-0.024587307,0.023518294,3
19711495426009,-1.527162E-4,-0.028252495,0.024740024,3
19711497805124,-1.527162E-4,-0.027030766,0.024740024,3
19711500184239,-1.527162E-4,-0.025809037,0.023518294,3
19711502563353,-0.0013744457,-0.022143848,0.021074835,3
19711504942468,-0.0013744457,-0.01725693,0.017409647,3
19711507321582,-0.0013744457,-0.009926553,0.012522728,3
19711509700697,-0.0013744457,-0.0025961753,0.010079269,3
19711512079811,-0.0013744457,0.002290743,0.0051923506,3
