t_ns,qx,qy,qz,qw,heading_acc_rad
19711115944864,0.5275295,-0.016932487,-0.04227206,0.84831536,-1.0
19711120703093,0.52592313,-0.015224775,-0.042579547,0.8493292,-1.0
19711125461270,0.5248216,-0.016028272,-0.04244618,0.85000217,-1.0
19711130219551,0.52386785,-0.018436968,-0.042020254,0.8505627,-1.0
19711134977780,0.523162,-0.02144306,-0.041462988,0.85095394,-1.0
19711139736009,0.5229297,-0.02444082,-0.040896002,0.8510433,-1.0
19711144494239,0.523199,-0.026666772,-0.040471006,0.8508312,-1.0
19711149252468,0.52342594,-0.027660131,-0.04026502,0.8506697,-1.0
19711154010697,0.5233761,-0.027654702,-0.040235803,0.8507019,-1.0
19711158768926,0.5231622,-0.026867757,-0.04035447,0.8508531,-1.0
19711163527155,0.52293545,-0.025783595,-0.040543232,0.851017,-1.0
19711168285384,0.52259594,-0.024952928,-0.040696986,0.85124296,-1.0
19711173043614,0.52226424,-0.02482269,-0.040732387,0.85144866,-1.0
19711177801843,0.52214164,-0.025469532,-0.040631924,0.8515095,-1.0
19711182560072,0.5221135,-0.026835827,-0.040398404,0.8514959,-1.0
19711187318301,0.52208406,-0.028463658,-0.040106937,0.8514749,-1.0
19711192076530,0.5220929,-0.029967355,-0.039831,0.85143083,-1.0
19711196834759,0.5220991,-0.031121744,-0.03961224,0.85139585,-1.0
19711201592989,0.52206284,-0.031679716,-0.039497346,0.8514028,-1.0
19711206351218,0.52194685,-0.031778447,-0.03947367,0.8514713,-1.0
19711211109447,0.5219049,-0.031540733,-0.03952017,0.85150373,-1.0
19711215867676,0.5219316,-0.031264767,-0.03958889,0.8514944,-1.0
19711220625905,0.52204365,-0.031062828,-0.039652824,0.8514301,-1.0
19711225384134,0.5222234,-0.031038342,-0.03968479,0.85131925,-1.0
19711230142364,0.5224151,-0.031201124,-0.039681297,0.8511958,-1.0
19711234900593,0.5225364,-0.0314446,-0.039655756,0.8511136,-1.0
19711239658822,0.52252585,-0.03164245,-0.039627455,0.8511141,-1.0
19711244417051,0.52243435,-0.031729896,-0.03960916,0.85116786,-1.0
19711249175280,0.52231103,-0.031602167,-0.03962461,0.85124755,-1.0
