t_ns,wall_ms,sentence
19713246071561,1788549659415,"$GPGSV,3,1,09,06,72,034,37,11,67,221,35,12,25,318,42,13,00,000,34,1*64  "
19713246103749,1788549659415,"$GPGSV,3,2,09,17,24,061,32,19,49,030,27,21,18,167,38,22,41,115,35,1*6E  "
19713246128176,1788549659415,"$GPGSV,3,3,09,24,37,261,34,1*5D  "
19713246137394,1788549659415,"$GPGSV,2,1,05,06,72,034,28,11,67,221,32,14,21,126,22,21,18,167,28,8*67  "
19713246148176,1788549659415,"$GPGSV,2,2,05,24,37,261,30,8*5C  "
19713246156509,1788549659415,"$GLGSV,1,1,04,09,82,148,39,20,62,278,31,19,41,020,44,21,25,239,35,1*74  "
19713246330936,1788549659415,"$GAGSV,2,1,07,02,62,083,36,15,28,210,38,18,64,003,43,25,14,117,26,7*77  "
19713246416822,1788549659415,"$GAGSV,2,2,07,30,49,329,43,34,79,172,39,36,42,042,42,7*41  "
19713246470259,1788549659415,"$GAGSV,2,1,06,02,62,083,38,15,28,210,26,18,64,003,34,30,49,329,27,1*73  "
19713246683332,1788549659415,"$GAGSV,2,2,06,34,79,172,25,36,42,042,33,1*7C  "
19713246722290,1788549659415,"$GQGSV,1,1,02,02,24,097,41,03,32,062,46,1*6C  "
19713246891874,1788549659415,"$GQGSV,1,1,02,02,24,097,34,03,32,062,36,8*60  "
19713247337238,1788549659415,"$GBGSV,4,1,14,42,05,096,27,38,58,019,42,37,35,314,44,28,50,267,33,1*7F  "
19713247840103,1788549659415,"$GBGSV,4,2,14,27,10,246,27,25,35,157,36,23,76,226,43,13,68,320,46,1*7D  "
19713248203801,1788549659415,"$GBGSV,4,3,14,10,16,163,36,08,37,048,33,06,30,120,27,03,39,128,35,1*74  "
19713248557863,1788549659415,"$GBGSV,4,4,14,02,54,175,36,01,16,104,34,1*72  "
19713248747655,1788549659415,"$GBGSV,2,1,05,23,76,226,27,25,35,157,22,28,50,267,24,37,35,314,40,5*7F  "
19713249190155,1788549659415,"$GBGSV,2,2,05,38,58,019,37,5*4D  "
19713256819947,1788549659429,"$GNGSA,A,3,06,11,12,14,17,19,21,22,24,,,,0.6,0.4,0.5,1*3D  "
19713256861561,1788549659429,"$PSSGR,GSA,A,3,06,11,14,21,24,,,,,,,,0.6,0.4,0.5,1,8*44  "
19713259635051,1788549659429,"$GNGSA,A,3,80,83,85,,,,,,,,,,0.6,0.4,0.5,2*3B  "
19713259650624,1788549659429,"$GNGSA,A,3,02,15,18,25,30,34,36,,,,,,0.6,0.4,0.5,3*3D  "
19713259661717,1788549659429,"$PSSGR,GSA,A,3,302,315,318,330,334,336,,,,,,,0.6,0.4,0.5,3,1*47  "
19713259679842,1788549659429,"$GNGSA,A,3,01,02,06,08,09,10,13,23,25,27,28,37,0.6,0.4,0.5,4*39  "
19713259915728,1788549659429,"$PSSGR,GSA,A,3,223,225,228,237,238,242,,,,,,,0.6,0.4,0.5,4,5*4F  "
19713259931769,1788549659429,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
19713259997290,1788549659429,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
19713260023801,1788549659429,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
19713260033644,1788549659429,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
19713260043436,1788549659429,"$GNRMC,192058.95,A,2831.292288,N,07734.295440,E,0.0,,040926,1.3,E,A,V*75  "
19713260286405,1788549659429,"$GNGNS,192058.95,2831.292288,N,07734.295440,E,AAAAAN,35,0.4,207.2,-54.0,,,V*05  "
19713260602030,1788549659429,"$GNGGA,192058.95,2831.292288,N,07734.295440,E,1,12,0.4,207.2,M,-54.0,M,,*5F  "
19713260637707,1788549659434,"$PSMSG,magcal=FAIL,bluesky=0*00 "
19713769372603,1788549659941,"$GNGSA,A,3,06,11,12,14,17,19,21,22,24,,,,0.6,0.4,0.5,1*3D  "
19713770133644,1788549659941,"$PSSGR,GSA,A,3,06,11,14,21,24,,,,,,,,0.6,0.4,0.5,1,8*44  "
19713771243123,1788549659941,"$GNGSA,A,3,80,83,85,,,,,,,,,,0.6,0.4,0.5,2*3B  "
19713771812915,1788549659941,"$GNGSA,A,3,02,15,18,25,30,34,36,,,,,,0.6,0.4,0.5,3*3D  "
19713773877290,1788549659941,"$PSSGR,GSA,A,3,302,315,318,330,334,336,,,,,,,0.6,0.4,0.5,3,1*47  "
19713774307551,1788549659941,"$GNGSA,A,3,01,02,06,08,09,10,13,23,25,27,28,37,0.6,0.4,0.5,4*39  "
19713774790832,1788549659941,"$PSSGR,GSA,A,3,223,225,228,237,238,242,,,,,,,0.6,0.4,0.5,4,5*4F  "
19713775077915,1788549659941,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
19713775498488,1788549659941,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
19713776355936,1788549659941,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
19713776480311,1788549659941,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
19713776883123,1788549659941,"$GNRMC,192100.00,A,2831.292276,N,07734.295462,E,0.0,,040926,1.3,E,A,V*74  "
19713776916665,1788549659941,"$GNGNS,192100.00,2831.292276,N,07734.295462,E,AAAAAN,35,0.4,207.1,-54.0,,,V*07  "
19713777206561,1788549659941,"$GNGGA,192100.00,2831.292276,N,07734.295462,E,1,12,0.4,207.1,M,-54.0,M,,*5D  "
19713777431301,1788549659951,"$PSMSG,magcal=PASS,bluesky=0*00 "
19714772303592,1788549660942,"$GPGSV,3,1,10,06,72,034,35,11,67,221,35,12,25,318,43,13,00,000,34,1*6F  "
