t_ns,ax,ay,az
19711106428405,0.0,0.0,0.0
19711111186634,-0.12751731,-0.022717476,0.019107819
19711115944864,-0.17272948,-0.04382801,0.06850958
19711120703093,-0.09248744,-0.097468376,0.08185053
19711125461270,0.060954973,-0.12582684,0.04820347
19711130219551,0.22534788,-0.14470959,0.038085938
19711134977780,0.3382258,-0.10558987,0.03675604
19711139736009,0.3943764,-0.037984848,-0.0012769699
19711144494239,0.33628583,0.047062874,-0.054315567
19711149252468,0.1765814,0.08329964,-0.023099422
19711154010697,0.013554979,0.08009148,0.052923203
19711158768926,-0.14936844,0.058078766,0.10111952
19711163527155,-0.23955216,0.0050468445,0.08886814
19711168285384,-0.20764092,-0.044166565,0.10468483
19711173043614,-0.049920302,-0.03676319,0.10442114
19711177801843,0.15817848,-0.025525093,0.023929596
19711182560072,0.39121065,-0.010543823,-0.020202637
19711187318301,0.511569,0.019388199,-0.0122356415
19711192076530,0.51457703,0.020611763,-0.029688835
19711196834759,0.42832878,0.015021324,-0.025922775
19711201592989,0.23110013,-0.01760006,-0.006476879
19711206351218,0.059201494,-0.067050934,0.025777817
19711211109447,-0.08949843,-0.041258812,0.010937691
19711215867676,-0.12479158,-0.016618729,-0.014722824
19711220625905,-0.10625491,0.025371552,-0.048542976
19711225384134,-0.031143256,0.0773201,-0.0765872
19711230142364,0.06439323,0.10213375,-0.085324764
19711234900593,0.119986735,0.07313061,-0.05926037
19711239658822,0.11634512,0.031344414,0.014367104
19711244417051,0.06911562,-0.022901535,0.053195953
19711249175280,-0.045957014,-0.07309532,0.06301737
19711253933509,-0.12983881,-0.09863949,0.07264757
19711258691739,-0.20687719,-0.07248211,0.08210945
19711263449968,-0.24720377,-0.040205,0.051915646
19711268208145,-0.21238512,0.019022942,-0.0029625893
19711272966426,-0.18114606,0.018475533,-0.016794682
19711277724655,-0.12775977,-0.007651329,0.013969898
19711282482884,-0.06890671,-0.016776085,0.029930115
19711287241166,0.0047106445,-0.06998539,0.017548561
19711291999395,0.043841794,-0.07058716,-0.0038452148
19711296757624,0.037855327,-0.06189251,-0.034034252
19711301515853,0.07421714,0.0049524307,-0.070533276
19711306274082,0.06072011,0.06091118,-0.085214615
19711311032311,0.040546842,0.07822704,-0.104310036
19711315790541,0.008931018,0.06947899,-0.10200119
19711320548770,0.019964345,0.04225254,-0.08111477
19711325306999,0.030621447,-0.014829636,-0.037264824
19711330065228,0.08093871,-0.05432892,0.017368793
19711334823457,0.11412064,-0.041492462,0.017006397
19711339581686,0.11172628,0.0038862228,0.009645939
19711344339916,0.05561856,0.020236015,0.03290558
19711349098145,-0.015905134,0.048026085,0.05805397
19711353856374,-0.084053196,0.037712097,0.09926081
