t_ns,mx,my,mz,bx,by,bz
19711103333509,-3.2250001,25.500002,-23.85,4.56,42.66,19.68
19711113333509,-3.075,25.650002,-22.95,4.56,42.66,19.68
19711123333509,-2.71875,25.2,-21.75,4.56,42.66,19.68
19711133333509,-0.3,26.400002,-23.15625,4.56,42.66,19.68
19711143333509,-1.8000001,26.7,-23.587502,4.56,42.66,19.68
19711153333509,-2.79375,27.825,-25.35,4.56,42.66,19.68
19711163333509,-0.975,27.69375,-24.7875,4.56,42.66,19.68
19711173333509,-3.1312501,25.406252,-22.63125,4.56,42.66,19.68
19711183333509,-2.775,24.937502,-21.431252,4.56,42.66,19.68
19711193333509,-1.8937501,25.312502,-22.612501,4.56,42.66,19.68
19711203333509,-2.53125,26.85,-24.13125,4.56,42.66,19.68
19711213333509,-2.6437502,26.962502,-24.73125,4.56,42.66,19.68
19711223333509,-3.1875002,25.7625,-23.868752,4.56,42.66,19.68
19711233333509,-0.41250002,26.643751,-23.2875,4.56,42.66,19.68
19711243333509,-1.0875001,26.79375,-25.837502,4.56,42.66,19.68
19711253333509,-2.9625,25.9125,-25.125002,4.56,42.66,19.68
19711263333509,-2.325,26.75625,-26.1375,4.56,42.66,19.68
19711273333509,0.09375,26.325,-26.268751,4.56,42.66,19.68
19711283333509,-3.0,26.6625,-24.675001,4.56,42.66,19.68
19711293333509,-1.575,27.618752,-25.800001,4.56,42.66,19.68
19711303333509,-3.24375,27.13125,-24.50625,4.56,42.66,19.68
19711313333509,-1.5187501,26.118752,-25.29375,4.56,42.66,19.68
19711323333509,-2.5500002,25.593752,-25.0125,4.56,42.66,19.68
19711333333509,-2.7,24.956251,-23.8875,4.56,42.66,19.68
19711343333509,-2.79375,25.44375,-22.96875,4.56,42.66,19.68
19711353333509,-1.7625,25.95,-23.41875,4.56,42.66,19.68
19711363333509,-1.2375001,27.150002,-24.13125,4.56,42.66,19.68
19711373333509,-0.7875,27.225,-23.118752,4.56,42.66,19.68
19711383333509,-1.21875,26.156252,-25.031252,4.56,42.66,19.68
19711393333509,-0.99375004,25.800001,-23.8125,4.56,42.66,19.68
19711403333509,-1.06875,27.056252,-24.768751,4.56,42.66,19.68
19711413333509,-1.3125,25.63125,-24.69375,4.56,42.66,19.68
19711423333509,-0.45000002,26.75625,-26.062502,4.56,42.66,19.68
19711433333509,-2.0812502,25.1625,-22.743752,4.56,42.66,19.68
19711443333509,-2.25,25.275002,-21.50625,4.56,42.66,19.68
19711453333509,-0.91875005,26.325,-23.53125,4.56,42.66,19.68
19711463333509,-2.15625,25.650002,-22.29375,4.56,42.66,19.68
19711473333509,-0.93750006,26.062502,-24.45,4.56,42.66,19.68
19711483333509,-2.3812501,27.000002,-23.38125,4.56,42.66,19.68
19711493333509,-1.8000001,24.69375,-24.150002,4.56,42.66,19.68
19711503333509,-2.1937501,27.900002,-24.0375,4.56,42.66,19.68
19711513333509,-1.25625,28.650002,-25.25625,4.56,42.66,19.68
19711523333509,-2.53125,27.862501,-23.7,4.56,42.66,19.68
19711533333509,-1.8750001,26.812502,-25.125002,4.56,42.66,19.68
19711543333509,-3.15,25.3875,-21.862501,4.56,42.66,19.68
19711553333509,-0.45000002,27.000002,-24.993752,4.56,42.66,19.68
19711563333509,-1.9125,24.806252,-24.750002,4.56,42.66,19.68
19711573333509,-2.6437502,25.968752,-24.843752,4.56,42.66,19.68
