t_ns,value
19711147151322,5.0
19711307152103,5.0
19711627150749,4.0
19711787152051,5.0
19712267150384,5.0
19716587154291,5.0
19720907153538,5.0
19725227157445,3.0
19725387154424,1.0
19726027161195,0.0
19728587153851,1.0
19729547154997,2.0
19730027153799,3.0
19730347154007,4.0
19730507153851,5.0
19730667154424,9.0
19730987156455,21.0
19731147157445,22.0
19731307153851,11.0
19731467155830,0.0
19733387155778,1.0
19733547154788,5.0
19733707154684,8.0
19733867153903,2.0
19734187279528,1.0
19734827153643,2.0
19735147154215,1.0
19735467156820,2.0
19735787154215,4.0
19735947156559,7.0
19736107154215,1.0
19736267154111,0.0
19736427154684,1.0
19736587154632,0.0
19737707154632,1.0
19737867153903,0.0
19738187153382,1.0
19738827156038,2.0
19738987154476,3.0
19739147153018,1.0
19739307154945,2.0
19739467154476,1.0
19739787155830,2.0
19739947154476,1.0
19740107154163,3.0
19740267339007,2.0
19740427154424,1.0
19740587155309,0.0
19741387153695,1.0
19741867154268,0.0
19742027153278,1.0
19742507154424,6.0
19742667154059,5.0
19742987155413,2.0
19743307153851,4.0
19743467155257,2.0
19743627155153,3.0
19743787157184,4.0
19743947156403,2.0
19744107190413,4.0
19744267156820,8.0
19744427154268,7.0
19744587153538,1.0
19746027186351,2.0
19746347154997,12.0
19746507154372,9.0
19746667218018,1.0
19747147153695,5.0
19747307165413,7.0
19747467153747,1.0
19747627247705,3.0
19747787154268,2.0
19747947173799,3.0
19748107155257,8.0
19748267155778,2.0
19748427154163,3.0
19748587158226,0.0
19748907203590,2.0
19749067153955,0.0
19749227157080,2.0
19749387154372,0.0
19749547153643,2.0
19749707153695,1.0
19749867155465,0.0
19750027154684,2.0
19750187154111,1.0
19750347154268,0.0
19750827156924,3.0
19750987154059,1.0
19751147158174,0.0
19751307155309,2.0
19751467157236,0.0
19751787156038,1.0
19752427156038,2.0
19752747153903,5.0
19752907154059,4.0
19753067156507,1.0
19753387156663,0.0
19757707154215,0.0
19758347157601,1.0
19758507199320,0.0
19758667153643,1.0
19758827154736,0.0
19758987272132,1.0
19759307154320,2.0
19759467157132,1.0
19761067159163,2.0
19761227154320,6.0
19761387154268,12.0
19761547157288,1.0
19761867154007,0.0
19763947153590,1.0
19764267153903,0.0
19764587156768,1.0
19764747158903,0.0
19765227154840,1.0
19765387252549,2.0
19765547154111,1.0
19765707323278,0.0
19766027155518,34.0
19766187154580,37.0
19766347331768,0.0
19767787153903,1.0
19768107153851,0.0
19769867158903,1.0
19770027154215,0.0
19772747216872,1.0
19774027156038,3.0
19774187156455,4.0
19774347156455,2.0
19774507154007,1.0
19774667164372,18.0
19774827155309,27.0
19774987157340,11.0
19775147153330,0.0
19775307159372,1.0
19775627155518,0.0
19776747158486,7.0
19777067154424,0.0
19777227153851,1.0
19777387154111,0.0
19778027260049,1.0
19778187158695,3.0
19778347154036,4.0
19778667155495,3.0
19778987153568,4.0
19779147158047,3.0
19779307153776,0.0
19782667153620,1.0
19782827153932,2.0
19782987156536,0.0
19784587154870,2.0
19784907154401,0.0
19785227154140,1.0
19785387153515,0.0
19785547157318,1.0
19785707154505,0.0
19788267155130,1.0
19788587154036,0.0
19788907154453,1.0
19789227154401,10.0
19789387157995,11.0
19789547154036,5.0
19789707156745,0.0
19790667157422,1.0
19790827155807,0.0
19791147153984,1.0
19791307154036,0.0
19791947158620,2.0
19792427154245,3.0
19792587155859,4.0
19792747153568,3.0
19792907154661,0.0
19793067153411,1.0
19793547154349,0.0
19795307210651,4.0
19795627154297,2.0
19795787155963,3.0
19795947153880,2.0
19796267153984,4.0
19796427154453,3.0
19796587156745,0.0
19799467309245,3.0
19799627154765,0.0
19799947153880,1.0
19800267153776,2.0
19800587153880,0.0
19800747262005,1.0
19800907154193,2.0
19801067153776,5.0
19801227153776,3.0
19801387277422,0.0
19802827155807,2.0
19802987155026,0.0
19807307155286,0.0
19810347157422,1.0
19810507190026,2.0
19810667156224,3.0
19810827154193,7.0
19810987155755,12.0
19811147157265,17.0
19811307215443,22.0
19811467153880,12.0
19811627155651,0.0
19815947153463,0.0
19820267154349,0.0
19824587153880,0.0
19828907154036,0.0
