t_ns,gx,gy,gz
19711106428405,0.0566698,8.821598,4.2832923
19711111186634,-0.07023327,8.809754,4.3073997
19711115944864,-0.15564467,8.791214,4.342893
19711120703093,-0.18559523,8.77362,4.37716
19711125461270,-0.16970615,8.762827,4.399369
19711130219551,-0.12417691,8.754537,4.417358
19711134977780,-0.06756395,8.74902,4.429502
19711139736009,-0.011484407,8.748226,4.431569
19711144494239,0.02970493,8.752108,4.423812
19711149252468,0.048128657,8.754913,4.4180956
19711154010697,0.048394866,8.754392,4.4191256
19711158768926,0.03429541,8.751816,4.4243574
19711163527155,0.014529233,8.74895,4.430129
19711168285384,-5.3105265E-4,8.745014,4.4379177
19711173043614,-0.0027031852,8.741496,4.444843
19711177801843,0.009256132,8.740539,4.4467163
19711182560072,0.034481086,8.740895,4.445891
19711187318301,0.06466301,8.741316,4.4447274
19711192076530,0.09256786,8.742033,4.442824
19711196834759,0.11405938,8.742546,4.4413147
19711201592989,0.1245857,8.742374,4.441369
19711206351218,0.12660931,8.741201,4.4436207
19711211109447,0.12221603,8.740676,4.4447756
19711215867676,0.11687727,8.740854,4.444569
19711220625905,0.11272398,8.741949,4.442521
19711225384134,0.11178031,8.743816,4.4388685
19711230142364,0.11430942,8.745878,4.434743
19711234900593,0.1184909,8.747234,4.4319577
19711239658822,0.12209207,8.747198,4.431929
19711244417051,0.12384389,8.74628,4.4336963
19711249175280,0.1216985,8.7449465,4.4363813
19711253933509,0.117098995,8.743416,4.439521
19711258691739,0.11044318,8.742027,4.442426
19711263449968,0.102966875,8.741266,4.444101
19711268208145,0.09689755,8.741507,4.4437675
19711272966426,0.092009515,8.74187,4.4431553
19711277724655,0.088893324,8.741719,4.4435167
19711282482884,0.08747774,8.741322,4.4443245
19711287241166,0.08804704,8.740778,4.4453845
19711291999395,0.089599006,8.740456,4.4459853
19711296757624,0.09080856,8.740505,4.445865
19711301515853,0.09272651,8.741238,4.444385
19711306274082,0.09424663,8.742354,4.442154
19711311032311,0.09526601,8.743698,4.4394884
19711315790541,0.095768556,8.744939,4.4370313
19711320548770,0.09669345,8.745814,4.435286
19711325306999,0.097998954,8.746045,4.434803
19711330065228,0.100318424,8.745624,4.4355817
19711334823457,0.1030189,8.7452755,4.4362054
19711339581686,0.10539728,8.745198,4.4363036
19711344339916,0.10645655,8.745001,4.4366674
19711349098145,0.10618255,8.744721,4.4372253
19711353856374,0.10493046,8.744137,4.4384065
19711358614603,0.1037288,8.743556,4.439578
19711363372832,0.10300773,8.7429,4.440888
19711368131061,0.10272623,8.742288,4.442098
19711372889239,0.102743186,8.741874,4.442914
19711377647520,0.10265508,8.742187,4.4423003
19711382405749,0.10250456,8.743018,4.4406643
19711387163978,0.102149196,8.744011,4.4387193
19711391922207,0.10144566,8.744742,4.4372935
19711396680436,0.10132081,8.745114,4.4365635
