t_ns,qx,qy,qz,qw
19711115944864,0.368415,0.37794772,0.59762496,0.60354817
19711120703093,0.36633196,0.377661,0.59774756,0.6048726
19711125461270,0.36608514,0.3763991,0.5984881,0.6050764
19711130219551,0.3669,0.37438187,0.59970385,0.60463035
19711134977780,0.36824113,0.37223205,0.60102224,0.6038328
19711139736009,0.36989838,0.37044305,0.6021251,0.60282046
19711144494239,0.37141228,0.3694608,0.6027663,0.6018508
19711149252468,0.37215105,0.36911172,0.6030285,0.60134584
19711154010697,0.37210518,0.3690867,0.60308546,0.60133237
19711158768926,0.3714837,0.3693513,0.60294646,0.6016934
19711163527155,0.3706813,0.36975893,0.60269237,0.60219234
19711168285384,0.36996257,0.36994174,0.6025536,0.6026607
19711173043614,0.36967653,0.36975044,0.6026275,0.60287976
19711177801843,0.3699989,0.3692985,0.6028605,0.60272604
19711182560072,0.37081486,0.36853632,0.6032958,0.60225534
19711187318301,0.37177807,0.36764526,0.60384,0.60166043
19711192076530,0.3726948,0.36684826,0.6043259,0.6010917
19711196834759,0.37339213,0.36624354,0.60471326,0.6006379
19711201592989,0.3736994,0.3659262,0.60493034,0.6004216
19711206351218,0.3736777,0.3657914,0.60502505,0.6004218
19711211109447,0.3735048,0.36588752,0.60496616,0.60053015
19711215867676,0.3733494,0.36606047,0.6048617,0.6006266
19711220625905,0.37330362,0.36624977,0.60472405,0.6006783
19711225384134,0.37341002,0.36639544,0.60461384,0.6006342
19711230142364,0.3736273,0.36646098,0.60457706,0.600496
19711234900593,0.3738492,0.36642843,0.6045989,0.60035586
19711239658822,0.3739597,0.36631775,0.60466605,0.60028696
19711244417051,0.37394866,0.366206,0.604742,0.60028553
19711249175280,0.37378567,0.36618537,0.6047669,0.60037446
19711253933509,0.37353903,0.3662185,0.60474455,0.60053027
19711258691739,0.37323758,0.3663236,0.60467875,0.6007198
19711263449968,0.3729529,0.36649695,0.6045725,0.60089785
19711268208145,0.37277928,0.36669675,0.60445154,0.60100526
19711272966426,0.37265116,0.36686954,0.6043472,0.60108423
19711277724655,0.3725438,0.36695343,0.604296,0.60115105
19711282482884,0.3724731,0.36696908,0.60428596,0.60119545
19711287241166,0.3724544,0.36691445,0.6043184,0.60120785
19711291999395,0.37248126,0.36684543,0.60435987,0.60119164
19711296757624,0.37252223,0.36681214,0.6043801,0.6011662
19711301515853,0.37263113,0.3668044,0.6043859,0.6010976
19711306274082,0.3727534,0.36683518,0.6043688,0.6010201
19711311032311,0.37287527,0.36689666,0.6043336,0.6009425
19711315790541,0.3729742,0.36696675,0.60429275,0.6008793
19711320548770,0.37306175,0.36699903,0.60427445,0.60082364
19711325306999,0.37311855,0.3669748,0.60428816,0.60078937
19711330065228,0.3731631,0.36687544,0.6043471,0.6007631
19711334823457,0.37322414,0.3667699,0.6044106,0.6007257
19711339581686,0.37329322,0.36669278,0.6044573,0.60068285
19711344339916,0.37331313,0.36664727,0.60448474,0.60067075
19711349098145,0.37328583,0.36663634,0.604491,0.6006881
19711353856374,0.37320748,0.3666339,0.6044915,0.6007377
19711358614603,0.37313595,0.3666253,0.60448486,0.6007941
19711363372832,0.37307572,0.3665955,0.6044877,0.60084677
19711368131061,0.3730325,0.36655533,0.6044964,0.6008894
19711372889239,0.3730089,0.3665225,0.6045072,0.6009131
19711377647520,0.37302718,0.36654666,0.6044931,0.60090137
19711382405749,0.3730783,0.3666084,0.6044568,0.6008684
19711387163978,0.37313366,0.36668733,0.6044104,0.6008326
19711391922207,0.37316075,0.36675885,0.604368,0.6008147
19711396680436,0.37318712,0.36678275,0.60434204,0.60080993
19711401438666,0.37326595,0.3667573,0.60433793,0.6007805
19711406196895,0.3734086,0.36667085,0.6043733,0.6007092
19711410955124,0.37358865,0.36656764,0.60442996,0.6006031
19711415713353,0.37377864,0.36645052,0.60451007,0.6004758
19711420471582,0.3739675,0.36638045,0.60455376,0.60035694
19711425229811,0.37409943,0.36637598,0.6045874,0.60024357
19711429988041,0.3741446,0.3664345,0.6045795,0.60018766
19711434746270,0.37410888,0.36647773,0.60455334,0.6002099
19711439504499,0.37400264,0.3664903,0.6045447,0.60027707
19711444262728,0.3739228,0.3664502,0.6045483,0.6003477
19711449020905,0.37387577,0.36636293,0.60457706,0.6004013
19711453779186,0.37387824,0.36623448,0.6046363,0.6004185
19711458537416,0.37391663,0.36612824,0.60469484,0.60040045
19711463295645,0.37398955,0.36606225,0.6047348,0.60035497
19711468053874,0.37405673,0.36602566,0.6047573,0.60031277
19711472812103,0.37405884,0.36599746,0.60477406,0.60031176
19711477570332,0.3740167,0.36600524,0.6047689,0.60033834
