t_ns,wall_ms,lat,lon,alt,acc_h,acc_v,speed,has_speed,speed_acc,bearing,has_bearing,bearing_acc,provider,elapsed_unc_ns,is_mock,n_sats_used
19712717822134,1788549658957,28.52153813,77.57159067,153.177490234375,3.7900925,2.5,0.0,true,0.07069574,NaN,false,NaN,gps,7001703.0,false,50
19713760822030,1788549660000,28.52153794,77.57159103,153.08306884765625,3.7900925,2.5,0.0,true,0.08132577,NaN,false,NaN,gps,7001703.0,false,50
19714757628853,1788549661000,28.52153808,77.57159131,153.0546875,3.7900925,2.5,0.0,true,0.07067448,NaN,false,NaN,gps,7001703.0,false,52
19715753320727,1788549662000,28.52153851,77.57159009,153.1358642578125,3.7900925,2.5,0.0,true,0.070692636,NaN,false,NaN,gps,7001706.0,false,55
19716751537133,1788549663000,28.52153854,77.57158968,153.1318359375,3.7900925,2.5,0.0,true,0.07069257,NaN,false,NaN,gps,7001706.0,false,57
19717754416403,1788549664000,28.52153864,77.57158934,153.1868896484375,3.7900925,2.5,0.0,true,0.07069262,NaN,false,NaN,gps,7001706.0,false,56
19718759926195,1788549665000,28.52153863,77.57158898,153.221435546875,3.7900925,2.5,0.0,true,0.07069254,NaN,false,NaN,gps,7001709.0,false,58
19719754256455,1788549666000,28.52153864,77.57158889,153.231201171875,3.7900925,2.5,0.0,true,0.07069252,NaN,false,NaN,gps,7001706.0,false,58
19720762759319,1788549667000,28.52153858,77.57158884,153.2296142578125,3.7900925,2.5,0.0,true,0.07069256,NaN,false,NaN,gps,7001706.0,false,57
19721757676505,1788549668000,28.52153851,77.57158882,153.2315673828125,3.7900925,2.5,0.0,true,0.07069252,NaN,false,NaN,gps,7001706.0,false,56
19722762946557,1788549669000,28.52153843,77.57158883,153.2308349609375,3.7900925,2.5,0.0,true,0.07069256,NaN,false,NaN,gps,7001706.0,false,56
19723757274110,1788549670000,28.52153835,77.57158888,153.23406982421875,3.7900925,2.5,0.0,true,0.07069262,NaN,false,NaN,gps,7001706.0,false,56
19724755178536,1788549671000,28.52153829,77.5715889,153.2393798828125,3.7900925,2.5,0.0,true,0.070692606,NaN,false,NaN,gps,7001703.0,false,56
19725761289838,1788549672000,28.52153828,77.5715889,153.24298095703125,3.7900925,2.5,0.0,true,0.07069278,NaN,false,NaN,gps,7001706.0,false,56
19726762824108,1788549673000,28.52153825,77.57158889,153.251708984375,3.7900925,2.5,0.0,true,0.07069286,NaN,false,NaN,gps,7001706.0,false,55
19727754823588,1788549674000,28.52154125,77.57159068,153.2911376953125,3.7900925,2.5,0.36,true,0.69581217,324.4,true,10.137643,gps,7001706.0,false,56
19728760134628,1788549675000,28.52155359,77.57159642,153.095703125,3.7900925,2.5,1.92,true,0.026277622,21.8,true,0.87620044,gps,7001703.0,false,59
19729761730409,1788549676000,28.52157201,77.57160507,153.0853271484375,3.7900925,2.5,2.36,true,0.030179605,23.3,true,0.820753,gps,7001706.0,false,59
19730762281503,1788549677000,28.52159113,77.57161782,153.08233642578125,3.7900925,2.5,2.55,true,0.036392655,33.7,true,0.9165837,gps,7001706.0,false,62
19731758895200,1788549678000,28.52161003,77.57163589,153.3167724609375,3.7900925,2.5,2.82,true,0.034902308,41.5,true,0.79274035,gps,7001706.0,false,63
19732750653169,1788549679000,28.52162964,77.57165507,153.40362548828125,3.7900925,2.5,2.84,true,0.6103139,40.4,true,13.862949,gps,7001706.0,false,63
19733755780147,1788549680000,28.5216515,77.57167593,153.38140869140625,3.7900925,2.5,3.3,true,0.027471438,40.6,true,0.5345035,gps,7001706.0,false,62
19734762008115,1788549681000,28.52167374,77.57169851,153.354248046875,3.7900925,2.5,3.34,true,0.026462298,41.1,true,0.50801975,gps,7001706.0,false,62
19735757475719,1788549682000,28.52169768,77.57172124,153.31402587890625,3.7900925,2.5,3.53,true,0.027307749,38.8,true,0.49653444,gps,7001706.0,false,63
19736751520094,1788549683000,28.52172284,77.57174479,153.3477783203125,3.7900925,2.5,3.67,true,0.035890985,39.7,true,0.6267904,gps,7001706.0,false,62
19737759978843,1788549684000,28.52174745,77.57177086,153.1827392578125,3.7900925,2.5,3.78,true,0.04711237,43.6,true,0.79879403,gps,7001706.0,false,61
19738756559989,1788549685000,28.52177259,77.57179891,153.23480224609375,3.7900925,2.5,3.98,true,0.050684575,43.8,true,0.81744343,gps,7001703.0,false,62
19739751629468,1788549686000,28.52179857,77.57182721,153.098388671875,3.7900925,2.5,4.0,true,0.048736457,43.4,true,0.78261757,gps,7001706.0,false,61
19740759520769,1788549687000,28.52182611,77.5718545,153.16650390625,3.7900925,2.5,4.06,true,0.04835192,39.5,true,0.7639304,gps,7001703.0,false,63
19741761119415,1788549688000,28.52185629,77.57187806,153.10174560546875,3.7900925,2.5,4.03,true,0.049717348,34.0,true,0.7914854,gps,7001706.0,false,61
19742762519831,1788549689000,28.52188758,77.57189979,152.94854736328125,3.7900925,2.5,4.03,true,0.04128191,31.6,true,0.6575135,gps,7001703.0,false,60
19743760622331,1788549690000,28.52191991,77.57192003,153.01763916015625,3.7900925,2.5,4.12,true,0.038896084,28.5,true,0.6050084,gps,7001706.0,false,60
19744759993684,1788549691000,28.52195282,77.57193894,153.03662109375,3.7900925,2.5,4.05,true,0.042200092,27.2,true,0.6686741,gps,7001703.0,false,58
19745762782434,1788549692000,28.52198596,77.57195588,153.068359375,3.7900925,2.5,3.98,true,0.039243598,23.9,true,0.63187754,gps,7001703.0,false,58
19746752548111,1788549693000,28.52202013,77.5719691,152.98748779296875,3.7900925,2.5,3.96,true,0.040857796,18.8,true,0.6618798,gps,7001703.0,false,55
19747762131288,1788549694000,28.52205372,77.57198172,152.9935302734375,3.7900925,2.5,3.85,true,0.050484564,19.9,true,0.8407313,gps,7001706.0,false,52
19748758720663,1788549695000,28.52208734,77.57199697,153.03680419921875,3.7900925,2.5,4.06,true,0.053386442,23.4,true,0.84380895,gps,7001706.0,false,51
19749762860454,1788549696000,28.52212038,77.57201305,153.1240234375,3.7900925,2.5,3.94,true,0.050169714,23.5,true,0.8178811,gps,7001706.0,false,52
19750761682381,1788549697000,28.52215322,77.57202966,153.0419921875,3.7900925,2.5,4.0,true,0.060575053,25.5,true,0.97225106,gps,7001703.0,false,52
19751760034931,1788549698000,28.52218493,77.5720506,152.97607421875,3.7900925,2.5,4.1,true,0.057517033,32.1,true,0.8998533,gps,7001706.0,false,50
19752759063005,1788549699000,28.52221428,77.57207598,153.00848388671875,3.7900925,2.5,4.11,true,0.046503227,38.3,true,0.72676337,gps,7001703.0,false,49
19753758822847,1788549700000,28.52224065,77.57210442,152.9200439453125,3.7900925,2.5,3.98,true,0.04224335,43.9,true,0.6802446,gps,7001706.0,false,49
19754756094723,1788549701000,28.52226419,77.57213486,152.9205322265625,3.7900925,2.5,3.94,true,0.03874499,48.4,true,0.63106775,gps,7001703.0,false,50
19755755149462,1788549702000,28.52228546,77.57216671,152.9189453125,3.7900925,2.5,3.83,true,0.04478862,51.9,true,0.7506397,gps,7001706.0,false,56
19756760482326,1788549703000,28.5223051,77.57220011,152.94268798828125,3.7900925,2.5,3.89,true,0.048035882,55.0,true,0.79191333,gps,7001703.0,false,54
19757760560451,1788549704000,28.52232439,77.57223392,152.83917236328125,3.7900925,2.5,3.9,true,0.048188414,55.8,true,0.7930582,gps,7001706.0,false,54
