t_ns,wall_ms,lat,lon,alt,acc_h,acc_v,speed,has_speed,speed_acc,bearing,has_bearing,bearing_acc,provider,elapsed_unc_ns,is_mock,n_sats_used
20924525539952,1788550870772,28.52270311,77.57398819,154.0831298828125,3.7900925,2.5,0.0,true,0.070697695,NaN,false,NaN,gps,7001665.0,false,55
20925753539900,1788550872000,28.52270311,77.57398816,154.092529296875,3.7900925,2.5,0.0,true,0.07659858,NaN,false,NaN,gps,7001665.0,false,55
20926758750838,1788550873000,28.5227031,77.57398813,154.09796142578125,3.7900925,2.5,0.0,true,0.070692495,NaN,false,NaN,gps,7001671.0,false,63
20927755413390,1788550874000,28.52270309,77.57398813,154.1025390625,3.7900925,2.5,0.0,true,0.07069239,NaN,false,NaN,gps,7001671.0,false,63
20928749570264,1788550875000,28.52270308,77.57398813,154.10791015625,3.7900925,2.5,0.0,true,0.070692465,NaN,false,NaN,gps,7001665.0,false,62
20929757986045,1788550876000,28.52270315,77.57398812,154.10528564453125,3.7900925,2.5,0.0,true,0.070692524,NaN,false,NaN,gps,7001668.0,false,63
20930749533024,1788550877000,28.52270317,77.57398813,154.11041259765625,3.7900925,2.5,0.0,true,0.07069237,NaN,false,NaN,gps,7001668.0,false,63
20931746371929,1788550878000,28.52270316,77.57398816,154.1170654296875,3.7900925,2.5,0.0,true,0.070692524,NaN,false,NaN,gps,7001668.0,false,63
20932745762190,1788550879000,28.52270317,77.57398817,154.11883544921875,3.7900925,2.5,0.0,true,0.070692755,NaN,false,NaN,gps,7001668.0,false,64
20933746905522,1788550880000,28.52270317,77.57398819,154.12091064453125,3.7900925,2.5,0.0,true,0.07069262,NaN,false,NaN,gps,7001668.0,false,63
20934747961044,1788550881000,28.52270315,77.57398823,154.1319580078125,3.7900925,2.5,0.0,true,0.0706926,NaN,false,NaN,gps,7001668.0,false,63
20935756991408,1788550882000,28.52270314,77.57398826,154.13519287109375,3.7900925,2.5,0.0,true,0.070692696,NaN,false,NaN,gps,7001668.0,false,62
20936749842604,1788550883000,28.52270314,77.57398826,154.1397705078125,3.7900925,2.5,0.0,true,0.070692696,NaN,false,NaN,gps,7001665.0,false,61
20937748846771,1788550884000,28.52270314,77.57398828,154.14111328125,3.7900925,2.5,0.0,true,0.07069285,NaN,false,NaN,gps,7001668.0,false,60
20938753906354,1788550885000,28.52270311,77.57398832,154.149658203125,3.7900925,2.5,0.0,true,0.070692554,NaN,false,NaN,gps,7001668.0,false,59
20939749947291,1788550886000,28.52269571,77.57398759,154.3203125,3.7900925,2.5,0.74,true,0.72803354,61.3,true,13.842584,gps,7001668.0,false,59
20940757270364,1788550887000,28.52267802,77.57398325,154.411865234375,3.7900925,2.5,2.42,true,0.036932267,193.4,true,0.97789854,gps,7001671.0,false,62
20941750522915,1788550888000,28.52265384,77.57397585,154.32147216796875,3.7900925,2.5,2.99,true,0.04177294,197.5,true,0.8958633,gps,7001668.0,false,62
20942756656404,1788550889000,28.52262402,77.57396546,154.66790771484375,3.7900925,2.5,3.7,true,0.046398938,198.1,true,0.8044971,gps,7001668.0,false,63
20943746580727,1788550890000,28.52259051,77.57395281,154.3143310546875,3.7900925,2.5,4.08,true,0.04705584,200.4,true,0.7399124,gps,7001671.0,false,63
20944754186143,1788550891000,28.52255595,77.57393595,154.41094970703125,3.7900925,2.5,4.28,true,0.04165247,204.3,true,0.6237722,gps,7001668.0,false,63
20945751591820,1788550892000,28.52252068,77.5739144,154.37237548828125,3.7900925,2.5,4.56,true,0.039784733,209.8,true,0.5593725,gps,7001668.0,false,62
20946752673799,1788550893000,28.52248704,77.57388544,154.43084716796875,3.7900925,2.5,4.79,true,0.054591417,218.4,true,0.73110336,gps,7001671.0,false,61
20947748285569,1788550894000,28.52245665,77.57385211,154.55780029296875,3.7900925,2.5,4.67,true,0.098291256,224.8,true,1.3525537,gps,7001671.0,false,61
20948755890568,1788550895000,28.52242933,77.57381475,154.5623779296875,3.7900925,2.5,4.77,true,0.11057998,231.3,true,1.4895461,gps,7001668.0,false,63
20949750241506,1788550896000,28.52240537,77.57377398,154.55401611328125,3.7900925,2.5,4.81,true,0.16452293,237.2,true,2.2013476,gps,7001668.0,false,63
20950752744318,1788550897000,28.52238424,77.57372984,154.544921875,3.7900925,2.5,4.94,true,0.1451689,241.8,true,1.8921989,gps,7001665.0,false,63
20951757927130,1788550898000,28.52236778,77.57367983,154.6407470703125,3.7900925,2.5,5.11,true,0.044191103,247.7,true,0.5545183,gps,7001671.0,false,63
20952746032651,1788550899000,28.52235174,77.57363147,154.487060546875,3.7900925,2.5,5.05,true,0.84327304,251.2,true,0.47360745,gps,7001668.0,false,63
20953748050723,1788550900000,28.52233819,77.57358042,154.40240478515625,3.7900925,2.5,5.14,true,0.9134365,254.2,true,0.7286425,gps,7001668.0,false,62
20954758518743,1788550901000,28.52232179,77.57353165,154.36798095703125,3.7900925,2.5,5.04,true,0.84872955,255.2,true,1.0470948,gps,7001668.0,false,61
20955752059889,1788550902000,28.52230745,77.57348267,154.28857421875,3.7900925,2.5,4.95,true,0.6880556,255.6,true,1.3784287,gps,7001668.0,false,61
20956754209941,1788550903000,28.5223007,77.57343326,154.28857421875,3.7900925,2.5,4.8,true,0.6539748,264.5,true,1.7106544,gps,7001668.0,false,63
20957756569420,1788550904000,28.52230254,77.5733854,154.25128173828125,3.7900925,2.5,4.71,true,0.70672137,279.9,true,2.0651045,gps,7001668.0,false,63
20958756105462,1788550905000,28.52231626,77.57334033,154.20068359375,3.7900925,2.5,4.58,true,0.7049512,299.1,true,2.400623,gps,7001668.0,false,63
20959756807439,1788550906000,28.52234163,77.57330277,154.0340576171875,3.7900925,2.5,4.51,true,0.698779,320.8,true,2.7330015,gps,7001671.0,false,62
20960755242180,1788550907000,28.52236458,77.57326596,153.990478515625,3.7900925,2.5,4.35,true,0.73712105,301.1,true,10.944551,gps,7001668.0,false,63
20961757829678,1788550908000,28.52236847,77.57322146,154.06414794921875,3.7900925,2.5,4.96,true,0.10033875,268.2,true,1.3007301,gps,7001668.0,false,63
20962758009418,1788550909000,28.52234221,77.57318395,153.91119384765625,3.7900925,2.5,4.97,true,0.08635415,226.1,true,1.1164676,gps,7001668.0,false,63
20963754026136,1788550910000,28.52230291,77.57315734,153.4759521484375,3.7900925,2.5,4.84,true,0.08802152,214.4,true,1.1672982,gps,7001668.0,false,63
20964746632906,1788550911000,28.52226757,77.57312,153.4581298828125,3.7900925,2.5,5.16,true,0.062454887,242.2,true,0.7769257,gps,7001668.0,false,63
20965748457646,1788550912000,28.52226241,77.57306967,153.4781494140625,3.7900925,2.5,5.28,true,0.06392525,272.0,true,0.7777173,gps,7001668.0,false,63
20966754270717,1788550913000,28.52225984,77.5730202,153.56951904296875,3.7900925,2.5,4.95,true,0.04968225,270.2,true,0.6442706,gps,7001668.0,false,62
20967754067436,1788550914000,28.52226976,77.57296881,153.73394775390625,3.7900925,2.5,5.28,true,0.03959693,287.7,true,0.4807507,gps,7001671.0,false,62
20968755426863,1788550915000,28.52229719,77.57292709,153.87652587890625,3.7900925,2.5,5.32,true,0.082635045,313.7,true,0.9980442,gps,7001668.0,false,63
20969747767956,1788550916000,28.52232981,77.57288585,153.654296875,3.7900925,2.5,5.64,true,0.22433296,313.7,true,2.5605273,gps,7001668.0,false,62
20970747969519,1788550917000,28.52235612,77.57283717,153.67706298828125,3.7900925,2.5,5.78,true,0.3348433,300.7,true,3.7343235,gps,7001668.0,false,62
20971756694310,1788550918000,28.52237203,77.57278943,153.37591552734375,3.7900925,2.5,5.31,true,0.4302952,286.1,true,5.233784,gps,7001668.0,false,63
20972750335560,1788550919000,28.5223903,77.57273676,153.78509521484375,3.7900925,2.5,5.68,true,0.35604194,288.4,true,4.048597,gps,7001668.0,false,65
20973752652435,1788550920000,28.52240354,77.57268273,154.0758056640625,3.7900925,2.5,5.45,true,0.06320701,281.6,true,0.7445879,gps,7001668.0,false,65
20974755451184,1788550921000,28.52241269,77.57262893,153.958740234375,3.7900925,2.5,5.38,true,0.050154854,278.4,true,0.59843254,gps,7001665.0,false,63
20975747555610,1788550922000,28.52241978,77.57257383,154.0928955078125,3.7900925,2.5,5.32,true,0.91207546,274.2,true,7.2617207,gps,7001671.0,false,62
20976746726183,1788550923000,28.52241964,77.57252254,154.01702880859375,3.7900925,2.5,5.23,true,0.99657756,269.8,true,12.306228,gps,7001668.0,false,60
20977756111652,1788550924000,28.5224123,77.5724711,153.9119873046875,3.7900925,2.5,5.11,true,0.9179496,255.2,true,7.92726,gps,7001668.0,false,60
20978746726079,1788550925000,28.52240267,77.57242161,153.98895263671875,3.7900925,2.5,4.99,true,0.6941341,253.7,true,8.43097,gps,7001671.0,false,61
20979745890506,1788550926000,28.5223881,77.57237285,153.9384765625,3.7900925,2.5,4.96,true,0.6975327,246.6,true,8.55684,gps,7001671.0,false,60
20980756767640,1788550927000,28.52237112,77.57232737,153.88739013671875,3.7900925,2.5,4.89,true,0.68407965,245.8,true,7.805168,gps,7001668.0,false,62
20981751323264,1788550928000,28.5223504,77.57228295,153.716064453125,3.7900925,2.5,4.82,true,0.70667714,238.6,true,8.004709,gps,7001671.0,false,61
