t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
20927955200889,1788550874129,42,false,30.6,0,0,5653323776
20932973932867,1788550879148,42,false,30.6,0,0,5651746816
20937993383906,1788550884167,42,false,30.6,0,0,5647695872
20943008583175,1788550889182,42,false,30.6,0,0,5643821056
20948023356246,1788550894197,42,false,30.6,0,0,5642788864
20953051187234,1788550899225,42,false,30.6,0,0,5641838592
20958092918222,1788550904267,42,false,30.6,0,0,5637767168
20963137173845,1788550909311,42,false,30.6,0,0,5636288512
20968181134780,1788550914355,42,false,30.6,0,0,5635358720
20973262521341,1788550919436,42,false,30.6,0,0,5634408448
20978306270974,1788550924480,42,false,30.6,0,0,5633449984
20983389293941,1788550929563,42,false,30.6,0,0,5632524288
20988431794773,1788550934606,42,false,30.6,0,0,5631590400
20993509922896,1788550939684,42,false,30.6,0,0,5630648320
20998554662529,1788550944728,42,false,30.6,0,0,5629706240
21003602490184,1788550949776,42,false,30.6,0,0,5628764160
21008680259400,1788550954854,42,false,30.6,0,0,5627805696
21013696293044,1788550959870,42,false,30.6,0,0,5624782848
21018713464396,1788550964887,42,false,30.6,0,0,5620699136
21023736915124,1788550969911,42,false,30.6,0,0,5608267776
