t_ns,hPa
20923039452681,982.59375
20923079452993,982.5908
20923119455233,982.5952
20923159454868,982.5974
20923199454868,982.59595
20923239452785,982.59546
20923279452941,982.6033
20923319455493,982.60547
20923359454243,982.6023
20923399453931,982.6013
20923439455493,982.59644
20923479452473,982.594
20923519454243,982.59985
20923559454973,982.6028
20923599453931,982.5952
20923639466431,982.5945
20923679452368,982.5935
20923719452889,982.5947
20923759454191,982.58594
20923799454035,982.59546
20923839460181,982.58984
20923879458254,982.59937
20923919452837,982.5947
20923959454452,982.5957
20923999454764,982.5962
20924039455077,982.59863
20924079582525,982.59375
20924119452629,982.5925
20924159453150,982.5991
20924199454296,982.5996
20924239454868,982.6023
20924279456952,982.6033
20924319453046,982.6011
20924359452525,982.6011
20924399454973,982.59814
20924439455181,982.5991
20924479453254,982.5967
20924519454087,982.58887
20924559452212,982.5908
20924599456900,982.5906
20924639454973,982.5923
20924679453723,982.59424
20924719507941,982.5908
20924759460441,982.5945
20924799459296,982.59766
20924839458723,982.5957
20924879460129,982.58887
20924919459608,982.59155
20924959457056,982.58594
20924999456483,982.5864
20925039489296,982.5923
20925079460025,982.5906
20925119459712,982.5862
20925159459868,982.5906
20925199456743,982.594
20925239461431,982.59814
20925279462160,982.5969
20925319459243,982.6018
20925359571223,982.59766
20925399456431,982.58765
20925439456796,982.58716
20925479460650,982.59326
20925519458462,982.59424
20925559461900,982.5857
20925599455598,982.58594
20925639456171,982.5901
20925679461379,982.6011
20925719458827,982.5967
20925759461587,982.6018
20925799459660,982.60034
20925839456327,982.60474
20925879460493,982.6018
20925919458775,982.6023
20925959457316,982.6011
20925999512004,982.59766
20926039456483,982.5928
20926079456691,982.6018
20926119482368,982.6001
20926159459087,982.5923
20926199459296,982.5908
20926239458566,982.5952
20926279456796,982.59155
20926319458202,982.5847
20926359577316,982.5864
20926399457733,982.59546
20926439609868,982.5906
20926479457316,982.5867
20926519458098,982.59326
20926559588098,982.5967
20926599458618,982.60156
20926639459296,982.59546
20926679456587,982.5845
20926719456900,982.58545
20926759463723,982.5862
20926799456691,982.58594
20926839458723,982.58325
20926879459452,982.574
20926919457108,982.5737
20926959460077,982.58057
20926999461796,982.5908
20927039458358,982.58545
20927079574035,982.5908
20927119457056,982.5879
20927159459973,982.58765
20927199459139,982.59033
20927239459035,982.5867
20927279462316,982.5852
20927319458618,982.57935
20927359456118,982.5879
20927399458879,982.58154
20927439461900,982.5835
20927479459139,982.5847
20927519667525,982.5908
20927559457056,982.59595
20927599456379,982.6011
20927639537785,982.6018
20927679464243,982.5989
20927719501639,982.594
20927759459816,982.5957
20927799456743,982.593
20927839461014,982.5935
20927879459191,982.5967
20927919459191,982.60474
20927959458410,982.60205
20927999456171,982.5996
20928039459608,982.5984
20928079461587,982.59595
20928119459660,982.5957
20928159623879,982.5947
20928199456171,982.5991
20928239456900,982.6035
20928279458254,982.6023
20928319459035,982.6045
20928359463098,982.60205
20928399456952,982.605
20928439457108,982.604
20928479508618,982.5989
20928519458827,982.6018
20928559460389,982.5984
20928599459452,982.6008
20928639456275,982.6001
20928679458358,982.59863
20928719457993,982.60156
20928759463618,982.6067
20928799530285,982.5984
20928839456900,982.5989
20928879458202,982.60034
20928919463671,982.60156
20928959458983,982.5974
20928999461014,982.5874
20929039457525,982.58765
20929079456275,982.5862
20929119460285,982.5974
20929159556691,982.5957
20929199459191,982.594
20929239617368,982.6006
20929279456796,982.60474
20929319457421,982.6135
20929359458462,982.6128
20929399458879,982.6006
20929439533618,982.6006
20929479456171,982.5918
20929519456483,982.59106
20929559459400,982.5935
20929599459296,982.59595
20929639459296,982.59106
20929679460389,982.59595
20929719458566,982.5913
20929759462837,982.59863
20929799459712,982.5967
20929839459400,982.5984
20929879588410,982.5984
20929919456118,982.5989
20929959455962,982.59033
20929999458723,982.5923
20930039458827,982.5962
20930079457837,982.59985
20930119456431,982.60254
20930159456691,982.60425
20930199459712,982.6023
20930239458410,982.5967
20930279460025,982.59595
20930319460441,982.6018
20930359456848,982.60693
20930399460493,982.6116
20930439461535,982.6006
20930479459348,982.59595
20930519545754,982.6052
20930559456483,982.6011
20930599456952,982.59644
20930639458983,982.6011
20930679459660,982.59937
20930719460129,982.59863
20930759461118,982.6052
20930799457108,982.60693
20930839458827,982.6062
20930879458983,982.603
20930919456327,982.6028
20930959634973,982.5984
20930999456327,982.5957
20931039456431,982.5891
20931079496796,982.59155
20931119458566,982.58936
20931159470441,982.5857
20931199456379,982.59424
20931239457316,982.5969
20931279546848,982.5925
20931319458566,982.5874
20931359459608,982.5896
20931399458775,982.6008
20931439455962,982.60034
20931479459139,982.60156
20931519506900,982.5979
20931559461171,982.5918
20931599545546,982.5984
20931639456691,982.60913
20931679459660,982.60815
20931719459139,982.5967
20931759461848,982.59937
20931799458098,982.59717
20931839456118,982.5996
20931879456223,982.59766
20931919459921,982.59204
20931959461171,982.60156
20931999459816,982.59717
20932039460598,982.5945
20932079456014,982.5947
20932119461171,982.5957
20932159458983,982.5886
20932199458618,982.5928
20932239514191,982.6018
20932279456900,982.59424
20932319456587,982.5947
20932359461118,982.5913
20932399458566,982.5923
20932439458462,982.593
20932479456483,982.59424
20932519457421,982.59644
20932559463358,982.5984
20932599458306,982.59546
20932639459243,982.58984
20932679655858,982.58887
20932719456639,982.5962
20932759458514,982.5918
20932799461327,982.5918
20932839458306,982.5935
20932879499035,982.5984
20932919456431,982.5952
20932959457160,982.59766
20932999459035,982.6023
20933039461223,982.603
20933079458046,982.5974
20933119458775,982.595
20933159456900,982.595
20933199458254,982.5906
20933239459087,982.5918
20933279457889,982.5923
20933319564296,982.59204
20933359457056,982.5928
20933399456743,982.5891
20933439457577,982.59106
20933479458358,982.5901
20933519458358,982.593
20933559456483,982.5979
20933599456691,982.6011
20933639459035,982.60376
20933679459504,982.603
20933719457056,982.5984
20933759458671,982.5962
20933799456118,982.6008
20933839457160,982.5913
20933879463410,982.58984
20933919456743,982.59204
20933959489973,982.59326
20933999456848,982.58716
20934039458879,982.593
20934079459973,982.5962
20934119459816,982.6045
20934159460546,982.5969
20934199458983,982.59595
20934239457368,982.59937
20934279461616,982.605
20934319459377,982.6023
20934359462033,982.5974
20934399627658,982.5913
20934439457085,982.59155
20934479456616,982.5874
20934519463179,982.5835
20934559458856,982.58496
20934599458179,982.5867
20934639456772,982.58984
20934679456199,982.593
20934719460158,982.5869
20934759462241,982.583
20934799458491,982.5845
20934839460002,982.5913
20934879456720,982.6011
20934919461720,982.595
20934959489793,982.5884
20934999459116,982.58545
20935039576252,982.5852
20935079456252,982.57983
20935119461043,982.5825
20935159482658,982.59375
20935199458074,982.595
20935239459272,982.59546
20935279456095,982.604
20935319457085,982.6072
20935359462189,982.60425
20935399460054,982.6062
20935439460991,982.6062
20935479460627,982.60693
20935519456929,982.59985
20935559457502,982.60474
20935599456981,982.60034
20935639459064,982.5952
20935679520470,982.5967
20935719456564,982.59546
20935759459429,982.59424
20935799460522,982.593
20935839458960,982.59766
20935879459845,982.595
20935919457137,982.5928
20935959456512,982.6008
20935999462397,982.5979
20936039464689,982.60254
20936079459012,982.605
20936119667502,982.6062
20936159456460,982.6033
20936199458804,982.6052
20936239459012,982.60205
20936279458908,982.5974
20936319460887,982.5945
20936359456720,982.59546
20936399456408,982.5945
20936439459064,982.59204
20936479459845,982.59595
20936519460210,982.6028
20936559460939,982.60156
20936599456043,982.6033
20936639458647,982.59937
20936679459168,982.59546
20936719458543,982.59766
20936759463179,982.5908
20936799456668,982.58765
20936839456981,982.58813
20936879460418,982.5913
20936919458439,982.59717
20936959459949,982.5967
20936999456147,982.5969
20937039456772,982.5928
20937079458439,982.5945
20937119459949,982.5984
20937159458022,982.6023
20937199460783,982.5918
20937239456199,982.5867
20937279457866,982.5801
20937319459741,982.59204
20937359457814,982.5935
20937399530731,982.5945
20937439456408,982.6052
20937479456616,982.60205
20937519461408,982.60205
20937559458856,982.5984
20937599459585,982.6013
20937639457085,982.6072
20937679457293,982.60864
20937719458908,982.6052
20937759461199,982.6011
20937799458074,982.5928
20937839589429,982.5886
20937879461668,982.5884
20937919457918,982.5896
20937959496095,982.59375
20937999459949,982.60254
20938039458127,982.5984
20938079456824,982.5962
20938119456929,982.5952
20938159459533,982.6074
20938199458335,982.6057
20938239460679,982.605
20938279459689,982.60547
20938319456304,982.60425
20938359461304,982.59985
20938399462710,982.60376
20938439459168,982.61035
20938479572762,982.60547
20938519459637,982.6062
20938559458127,982.5996
20938599460887,982.6045
20938639458387,982.6067
20938679462554,982.6052
20938719456147,982.6035
20938759460158,982.6096
20938799459064,982.60815
20938839459429,982.6072
20938879465522,982.603
20938919667502,982.59863
20938959457137,982.60425
20938999455470,982.59937
20939039527189,982.5991
20939079461981,982.59937
20939119500574,982.6006
20939159456304,982.6001
20939199456252,982.5991
20939239460731,982.5967
20939279458960,982.603
20939319458856,982.5967
20939359458647,982.5862
20939399456668,982.595
20939439460314,982.6011
20939479462345,982.59644
20939519459272,982.59863
20939559615522,982.5935
20939599456981,982.5969
20939639458699,982.59546
20939679458856,982.59033
20939719458699,982.5879
20939759459324,982.5852
20939799456512,982.5962
20939839457137,982.593
20939879459012,982.59644
20939919458283,982.59326
20939959458752,982.59814
20939999459689,982.60376
20940039456512,982.5989
20940079461252,982.59424
20940119461720,982.5947
20940159458647,982.6033
20940199555366,982.6013
20940239456356,982.6018
20940279462085,982.60376
20940319459949,982.6089
20940359458283,982.6101
20940399458387,982.6194
20940439456408,982.6074
20940479456095,982.60376
20940519458960,982.6084
20940559459741,982.6067
20940599458804,982.6111
20940639616095,982.6133
20940679456720,982.6111
20940719460627,982.6135
20940759462502,982.6101
20940799459793,982.6128
20940839500158,982.6118
20940879456199,982.61304
20940919457762,982.61597
20940959459377,982.62085
20940999459377,982.61914
20941039459533,982.6201
20941079458908,982.62354
20941119456356,982.6194
20941159458908,982.61646
20941199459845,982.6101
20941239459116,982.6084
20941279584429,982.60986
20941319457085,982.61646
20941359456460,982.61646
20941399465054,982.6113
20941439459116,982.61426
20941479459845,982.61646
20941519457189,982.61426
20941559456929,982.61084
20941599459845,982.6084
20941639458856,982.6162
20941679460106,982.61304
20941719459845,982.61816
