t_ns,ax,ay,az
20922906830233,0.042478412,-0.0011444092,0.033415318
20922911587733,0.16772875,-0.005566597,0.1627512
20922916346066,0.31520492,-0.013176918,0.041429043
20922921103566,0.40871906,-0.02008152,-0.114280224
20922925861952,0.38866478,-0.010705948,0.0023498535
20922930619868,0.2846799,-0.019509315,0.1148715
20922935377785,0.10148609,-0.008776665,-0.025100708
20922940135702,-0.07695985,-0.0014190674,-0.07775116
20922944893618,-0.23681146,0.02669239,0.06352997
20922949651587,-0.26323247,0.008989334,0.101377964
20922954409504,-0.2112022,0.0038671494,-0.023263931
20922959167421,-0.08758801,-0.002978325,-0.023728848
20922963925337,0.07119572,-5.1498413E-4,0.06022215
20922968683254,0.20225775,0.012911797,0.009381771
20922973441171,0.2659335,0.0143613815,-0.054049492
20922978199139,0.23269707,-0.017999649,-0.021682262
20922982957056,0.13229728,-0.007992744,0.04276848
20922987714973,0.028440297,-0.012135506,0.017822742
20922992472889,-0.1136235,0.015767097,-0.012701511
20922997230806,-0.15841067,0.0081624985,0.028967857
20923001988723,-0.14020056,-0.00821209,0.04830265
20923006746639,-0.068297744,0.0013113022,-0.0063815117
20923011504608,0.025691032,-0.0055732727,-0.03365183
20923016262525,0.14835453,-0.0030488968,-0.009293556
20923021020441,0.17023158,-0.0121536255,-0.01579523
20923025778306,0.18263769,-0.016331673,-0.03594923
20923030536275,0.12120992,-0.015774727,-0.03006649
20923035294243,0.04354757,-0.008323669,0.02871275
20923040052160,-0.050186336,-0.008062363,0.020813465
20923044810077,-0.069458425,-0.012429237,-0.014595985
20923049567993,-0.07685542,-0.0073890686,0.025278568
20923054325910,-0.028475225,0.0021076202,0.01994276
20923059083827,0.051007092,-0.016531944,-0.0038251877
20923063841796,0.109838724,0.014163971,-0.029277325
20923068599712,0.13949132,-0.009495735,-0.012191296
20923073357629,0.105773985,0.0047073364,-2.207756E-4
20923078115546,0.073045075,0.020892143,-0.011918068
20923082873462,0.015524149,0.015694618,-3.8146973E-6
20923087631379,-0.012675941,0.005965233,0.0069794655
20923092389348,-0.049693048,-0.0035190582,0.002137661
20923097147264,-0.05334103,-0.0011053085,-0.021236897
20923101905181,-9.046793E-4,-0.0057439804,-0.016056538
20923106663098,0.045737028,-0.021987915,0.0053868294
20923111421014,0.075123906,-0.028553963,-0.0063562393
20923116178983,0.08302814,-0.013883591,-0.006254196
20923120936848,0.076886296,0.012161255,8.8119507E-4
20923125694816,0.035862565,0.011878967,-0.00851059
20923130452733,-0.011365652,0.009254456,0.0057501793
20923135210650,-0.07190758,0.016069412,0.0033302307
20923139968566,-0.042345464,0.0274477,-0.013079166
20923144726483,-0.013466895,0.001083374,-0.010421753
20923149484452,-0.0015570521,-0.0059928894,-0.021924496
20923154242368,0.064195454,0.012916565,-0.009794712
20923159000285,0.084260106,0.007966042,0.0021500587
20923163758202,0.073652685,-0.013349533,-0.0072846413
20923168516118,0.06100291,0.005651474,-0.0071353912
20923173274035,-0.017252445,-0.0015649796,1.1873245E-4
20923178032004,-0.0707643,-0.020394325,0.0048503876
20923182789921,-0.0647158,-0.008320808,0.0071644783
20923187547837,-0.05893445,0.001253128,-0.002418995
20923192305754,-0.051032305,0.0059337616,0.002360344
20923197063671,0.0014235377,0.010555267,0.021172047
20923201821639,0.03901452,0.022146225,-0.0026583672
20923206579556,0.08800286,0.024132729,-0.009643078
20923211337473,0.051542938,1.8405914E-4,-0.0024237633
20923216095389,0.034609973,0.0048704147,0.007042408
20923220853306,-0.015074611,0.0024061203,0.006962776
20923225611275,-0.054683506,0.007065773,0.0092253685
20923230369191,-0.089206934,0.009295464,-0.0050139427
20923235127108,-0.073856115,0.016230583,0.004524708
20923239885025,-0.0517537,0.0065841675,-2.6893616E-4
20923244642941,-0.020561278,0.006500244,0.016270638
20923249400858,0.038641393,0.0040569305,-4.7016144E-4
20923254158827,0.064184785,0.00399971,-0.0075511932
20923258916743,0.04706037,0.015730858,-0.014528275
20923263674660,0.025465608,0.008434296,-1.950264E-4
20923268432577,-0.012357354,0.010655403,-0.0048909187
20923273190493,-0.04270339,-0.003660202,0.00696373
20923277948462,-0.07751405,0.0011091232,-2.2220612E-4
20923282706379,-0.07667017,-0.015429497,-2.4271011E-4
20923287464296,-0.042882204,-0.0034236908,0.009250164
20923292222212,-0.023703635,-0.0010185242,-0.0026435852
20923296980129,0.03552407,-0.005739212,-2.1600723E-4
20923301738046,0.058713555,-0.003314972,-0.004921913
20923306496014,0.07708627,0.008534431,-0.009585381
20923311253931,0.038603544,0.010769844,-0.007080078
20923316011848,0.014704347,0.020095825,-0.0069994926
20923320769764,-0.02790165,0.019881248,0.02142334
20923325527681,-0.08192927,0.014939308,-0.002515316
20923330285598,-0.06694454,5.722046E-4,0.009369373
20923335043566,-0.05223024,-0.0065345764,-0.0025343895
20923339801483,-0.014083326,0.012498856,-0.016721725
20923344559400,0.01428628,-0.0041952133,-0.016537666
20923349317316,0.056664288,-0.013627052,-0.0068683624
20923354075233,0.08457464,0.010180473,-0.004415989
20923358833098,0.07197052,0.0076961517,-0.009100914
20923363591118,0.024065554,0.01709938,4.181862E-4
20923368349035,-0.006758988,0.0050907135,-0.013843536
20923373106952,-0.039730906,0.012142181,-0.006608486
20923377864868,-0.05359167,0.004920006,5.5933E-4
20923382622785,-0.031816185,1.11579895E-4,-0.006498337
20923387380754,0.0037979484,0.011944771,-0.0040044785
20923392138671,0.015485048,0.011824608,8.0394745E-4
20923396896587,0.046110153,-0.021490097,-0.0015234947
20923401654504,0.06938952,-0.002336502,-0.006228924
20923406412421,0.07597619,-0.004688263,-0.01092577
20923411170337,0.035169065,0.002450943,-0.0013384819
20923415928306,0.0042363405,0.009510994,0.00581789
20923420686223,-0.019325733,-0.0048065186,0.0010070801
20923425444139,-0.030958295,0.002336502,0.0010170937
20923430202056,-0.04017985,-0.0071811676,0.0057754517
20923434959973,0.002779007,0.009486198,0.015216827
20923439717889,0.021641552,-0.0024633408,8.8119507E-4
20923444475858,0.04273933,-0.0024633408,-0.0038166046
20923449233775,0.061447978,-0.002445221,-0.006166458
20923453991691,0.06585622,-0.011957169,-0.010793686
20923458749608,0.056072116,-0.0047855377,0.0059661865
20923463507525,0.02026081,-0.016630173,0.00829649
20923468265493,0.0036569238,-0.021243095,0.010585785
20923473023410,-0.017628431,-0.0044727325,0.0010251999
20923477781275,-0.03645116,-0.004447937,-0.0013318062
20923482539243,-0.017175198,0.005065918,-0.008410931
20923487297160,-0.0027919412,0.0026483536,-0.0012183189
20923492055077,0.021024883,-0.02110672,-0.010700226
20923496813046,0.049413264,0.005167961,0.010739803
20923501570962,0.049164534,0.0027217865,0.0059432983
20923506328879,0.029998243,0.0026769638,-0.008331776
20923511086796,0.015737474,-0.0068712234,-0.010598183
20923515844712,-0.015002608,2.8324127E-4,-0.017619133
20923520602681,-0.033735394,-0.0021076202,0.0038986206
20923525360598,-0.03809756,0.0073957443,0.018100739
20923530118514,-0.02354145,-0.018780708,0.006111622
20923534876431,-0.016251028,0.014573097,0.008485317
20923539634348,-0.0042378306,2.002716E-4,0.010811806
