t_ns,ax,ay,az,bx,by,bz
20923512814660,0.65084773,8.9013,4.168297,0.0,0.0,0.0
20923515193618,0.61734825,8.915657,4.1922255,0.0,0.0,0.0
20923517572577,0.60777694,8.9013,4.206582,0.0,0.0,0.0
20923519951535,0.6221339,8.9108715,4.197011,0.0,0.0,0.0
20923522330546,0.60777694,8.925228,4.211368,0.0,0.0,0.0
20923524709504,0.6125626,8.906086,4.220939,0.0,0.0,0.0
20923527088462,0.61734825,8.882157,4.211368,0.0,0.0,0.0
20923529467421,0.63170516,8.896515,4.197011,0.0,0.0,0.0
20923531846379,0.6269195,8.9348,4.197011,0.0,0.0,0.0
20923534225337,0.6364908,8.9108715,4.2161536,0.0,0.0,0.0
20923536604296,0.6364908,8.9013,4.2161536,0.0,0.0,0.0
20923538983254,0.65084773,8.915657,4.2017965,0.0,0.0,0.0
20923541362212,0.65084773,8.891729,4.220939,0.0,0.0,0.0
20923543741171,0.64606214,8.9108715,4.211368,0.0,0.0,0.0
20923546120181,0.66999036,8.886943,4.2017965,0.0,0.0,0.0
20923548499139,0.66999036,8.877372,4.1874394,0.0,0.0,0.0
20923550878098,0.6556334,8.9013,4.1874394,0.0,0.0,0.0
20923553257056,0.66041905,8.9108715,4.1874394,0.0,0.0,0.0
20923555636014,0.6412765,8.891729,4.182654,0.0,0.0,0.0
20923558014973,0.66041905,8.9013,4.1922255,0.0,0.0,0.0
20923560393879,0.64606214,8.891729,4.1922255,0.0,0.0,0.0
20923562772889,0.6364908,8.872586,4.1922255,0.0,0.0,0.0
20923565151848,0.61734825,8.891729,4.211368,0.0,0.0,0.0
20923567530806,0.63170516,8.906086,4.211368,0.0,0.0,0.0
20923569909764,0.61734825,8.9013,4.206582,0.0,0.0,0.0
20923572288775,0.6029913,8.915657,4.211368,0.0,0.0,0.0
20923574667733,0.6029913,8.906086,4.2017965,0.0,0.0,0.0
20923577046691,0.6029913,8.896515,4.197011,0.0,0.0,0.0
20923579425650,0.60777694,8.896515,4.206582,0.0,0.0,0.0
20923581804608,0.6364908,8.896515,4.206582,0.0,0.0,0.0
20923584183566,0.63170516,8.9108715,4.1922255,0.0,0.0,0.0
20923586562525,0.64606214,8.930014,4.182654,0.0,0.0,0.0
20923588941483,0.66041905,8.906086,4.197011,0.0,0.0,0.0
20923591320441,0.6795616,8.915657,4.206582,0.0,0.0,0.0
