t_ns,qx,qy,qz,qw,heading_acc_rad
20922911587733,0.06325008,0.53227615,0.84134275,0.06945475,-1.0
20922916346066,0.06564696,0.5314551,0.84215933,0.06335314,-1.0
20922921103566,0.06797881,0.5322846,0.8418994,0.05707377,-1.0
20922925861952,0.06968017,0.53209054,0.84218353,0.05245208,-1.0
20922930619868,0.07064092,0.5312205,0.84281635,0.04975213,-1.0
20922935377785,0.070891105,0.53132445,0.84278226,0.048854936,-1.0
20922940135702,0.0706339,0.53171474,0.8425285,0.049355626,-1.0
20922944893618,0.070012875,0.5315399,0.8425942,0.050976027,-1.0
20922949651587,0.069425635,0.53121036,0.8427496,0.052618973,-1.0
20922954409504,0.069047324,0.53132814,0.84263504,0.05374984,-1.0
20922959167421,0.06894777,0.5314027,0.842569,0.054174647,-1.0
20922963925337,0.06911526,0.5312082,0.84269637,0.05388632,-1.0
20922968683254,0.06946188,0.53117514,0.8427427,0.053035554,-1.0
20922973441171,0.06985227,0.53130263,0.8426975,0.051952545,-1.0
20922978199139,0.07014353,0.53131074,0.84272224,0.051068865,-1.0
20922982957056,0.07026574,0.53119636,0.8428114,0.050617307,-1.0
20922987714973,0.07025946,0.53114694,0.84284866,0.050524347,-1.0
20922992472889,0.07010589,0.5311966,0.84280926,0.05087127,-1.0
20922997230806,0.06993224,0.53116244,0.84281605,0.051352035,-1.0
20923001988723,0.06980919,0.53107786,0.8428542,0.051767,-1.0
20923006746639,0.06977866,0.53109324,0.8428356,0.05195255,-1.0
20923011504608,0.069842085,0.53113806,0.8428068,0.05187597,-1.0
20923016262525,0.07000041,0.53113997,0.8428153,0.051504094,-1.0
20923021020441,0.0701519,0.53114665,0.8428236,0.0510911,-1.0
20923025778306,0.07029038,0.53117996,0.8428171,0.050659854,-1.0
20923030536275,0.070359886,0.53120863,0.84281,0.05038051,-1.0
20923035294243,0.070362344,0.5311641,0.84284323,0.050290536,-1.0
20923040052160,0.0703056,0.5311361,0.84285945,0.050393727,-1.0
20923044810077,0.070258856,0.5311505,0.8428462,0.05052786,-1.0
20923049567993,0.07022086,0.5311166,0.8428616,0.050680093,-1.0
20923054325910,0.070224024,0.5310954,0.8428711,0.050740033,-1.0
20923059083827,0.070280164,0.53108746,0.8428769,0.050649386,-1.0
20923063841796,0.07036306,0.5311224,0.8428597,0.050454024,-1.0
20923068599712,0.07044425,0.53112495,0.8428655,0.050215524,-1.0
20923073357629,0.07049,0.5311254,0.8428717,0.05004174,-1.0
20923078115546,0.07051209,0.5311454,0.8428644,0.049922325,-1.0
20923082873462,0.07050317,0.5311523,0.84286207,0.049900807,-1.0
20923087631379,0.070485406,0.53114927,0.8428641,0.04992341,-1.0
20923092389348,0.07045882,0.5311473,0.84286296,0.05000135,-1.0
20923097147264,0.07044348,0.53116906,0.8428459,0.05007917,-1.0
20923101905181,0.0704588,0.53118,0.84283763,0.05007992,-1.0
20923106663098,0.07049356,0.53116417,0.8428483,0.050019983,-1.0
20923111421014,0.07053467,0.53115845,0.8428545,0.04991915,-1.0
20923116178983,0.07056823,0.53115445,0.84286046,0.049813155,-1.0
20923120936848,0.07058717,0.53115714,0.8428629,0.04971614,-1.0
