t_ns,qx,qy,qz,qw
20922906830233,0.38833335,0.3740439,0.60003084,0.5909749
20922911587733,0.3886084,0.36919093,0.6030545,0.590768
20922916346066,0.3913634,0.36549792,0.6052768,0.5889702
20922921103566,0.39516827,0.363029,0.60671955,0.58646685
20922925861952,0.39742395,0.36059663,0.60817,0.584939
20922930619868,0.398217,0.35862043,0.6093854,0.58434933
20922935377785,0.3986822,0.35830674,0.6096033,0.583997
20922940135702,0.39862293,0.35890037,0.6092755,0.5840151
20922944893618,0.39766544,0.35958126,0.6088791,0.5846621
20922949651587,0.39661932,0.36013538,0.60856014,0.58536327
20922954409504,0.39614373,0.36075932,0.60816896,0.58570755
20922959167421,0.39601812,0.360988,0.6080029,0.5858241
20922963925337,0.39608774,0.3606572,0.6081768,0.5858002
20922968683254,0.3965304,0.36018834,0.6084378,0.5855181
20922973441171,0.39716434,0.3597532,0.6086916,0.5850921
20922978199139,0.39759597,0.35934472,0.60894984,0.584781
20922982957056,0.39771864,0.35906374,0.60914177,0.5846704
20922987714973,0.39770213,0.3590077,0.6091973,0.5846582
20922992472889,0.3975415,0.35922894,0.60906595,0.58476835
20922997230806,0.39727464,0.3594397,0.6089426,0.58494854
20923001988723,0.39702395,0.3595678,0.60886925,0.58511645
20923006746639,0.396968,0.3596463,0.6088043,0.58517367
20923011504608,0.39706358,0.35961935,0.6088024,0.5851275
20923016262525,0.39726788,0.3594272,0.6089154,0.58498913
20923021020441,0.39748386,0.35922787,0.6090327,0.58484286
20923025778306,0.39771506,0.35904828,0.60913754,0.5846867
20923030536275,0.39785093,0.35895374,0.60920835,0.5845785
20923035294243,0.39784375,0.35889626,0.60925967,0.5845652
20923040052160,0.39776212,0.35893413,0.6092381,0.58461994
20923044810077,0.39770412,0.35901058,0.6091928,0.5846597
20923049567993,0.39761448,0.35905236,0.60916907,0.5847198
20923054325910,0.39758435,0.35905486,0.60916805,0.5847398
20923059083827,0.39763865,0.35899398,0.609204,0.5847028
20923063841796,0.3977676,0.35891908,0.60924715,0.58461607
20923068599712,0.39788774,0.3588055,0.6093138,0.5845345
20923073357629,0.39796683,0.35872754,0.6093596,0.58448076
20923078115546,0.3980285,0.35869303,0.60937953,0.5844393
20923082873462,0.39803445,0.35869494,0.6093782,0.58443534
20923087631379,0.3980155,0.3587079,0.6093706,0.58444816
20923092389348,0.39797553,0.3587442,0.6093494,0.5844753
20923097147264,0.39795724,0.3587937,0.60931975,0.5844883
20923101905181,0.39797273,0.3587957,0.60931826,0.584478
20923106663098,0.39800042,0.35874835,0.6093465,0.5844588
20923111421014,0.3980507,0.35869214,0.6093796,0.58442456
20923116178983,0.39809933,0.35863888,0.60941106,0.58439136
20923120936848,0.3981413,0.35860002,0.6094338,0.58436286
20923125694816,0.39815962,0.35859835,0.6094345,0.58435065
20923130452733,0.39814094,0.3586186,0.6094225,0.5843634
20923135210650,0.39809483,0.35867476,0.60938936,0.58439493
20923139968566,0.39808586,0.3587187,0.609363,0.58440167
20923144726483,0.39808887,0.35873142,0.6093552,0.5843999
20923149484452,0.3981023,0.35874057,0.6093495,0.5843911
20923154242368,0.39814636,0.35871002,0.6093672,0.5843614
20923159000285,0.3981911,0.35866663,0.6093927,0.5843309
20923163758202,0.3982231,0.3586351,0.60941124,0.58430916
20923168516118,0.39824915,0.35862005,0.60941994,0.58429164
20923173274035,0.39823076,0.35864446,0.6094054,0.5843042
20923178032004,0.39818075,0.35868526,0.60938156,0.5843381
20923182789921,0.39814004,0.35872048,0.609361,0.5843657
20923187547837,0.39811024,0.35875076,0.6093432,0.58438605
20923192305754,0.39808986,0.35877445,0.60932916,0.58439994
20923197063671,0.39808786,0.35876232,0.60933656,0.5844011
20923201821639,0.3981153,0.3587491,0.60934407,0.58438265
20923206579556,0.39816248,0.35872144,0.60936004,0.5843509
20923211337473,0.39818066,0.35870534,0.6093695,0.58433855
20923216095389,0.3981842,0.3586984,0.6093736,0.58433604
20923220853306,0.39816606,0.35871473,0.60936403,0.5843484
20923225611275,0.3981322,0.35874605,0.6093457,0.5843714
20923230369191,0.39809686,0.35879374,0.6093174,0.58439565
20923235127108,0.39806923,0.35882708,0.60929763,0.58441454
20923239885025,0.3980531,0.35884544,0.6092868,0.58442557
20923244642941,0.39804566,0.35884374,0.60928804,0.58443046
20923249400858,0.39806473,0.3588257,0.6092986,0.5844175
20923254158827,0.39809102,0.3588052,0.6093105,0.5843997
20923258916743,0.3981103,0.35880247,0.6093119,0.5843869
20923263674660,0.3981127,0.35880175,0.6093122,0.5843853
20923268432577,0.39810354,0.35882097,0.6093008,0.58439165
20923273190493,0.39807752,0.35884085,0.6092892,0.5844093
20923277948462,0.39804557,0.35887423,0.60926956,0.58443105
20923282706379,0.39801767,0.35889652,0.60925645,0.5844499
20923287464296,0.39800647,0.3589027,0.609253,0.58445746
20923292222212,0.39800727,0.35890546,0.60925126,0.584457
20923296980129,0.39802504,0.35888723,0.60926205,0.5844449
20923301738046,0.39804876,0.35886613,0.6092744,0.5844288
20923306496014,0.39807624,0.35884738,0.60928535,0.58441025
20923311253931,0.39808694,0.35884658,0.60928553,0.58440316
20923316011848,0.39809105,0.35885325,0.6092814,0.58440053
20923320769764,0.39807156,0.358863,0.6092759,0.58441365
20923325527681,0.39804322,0.35889608,0.6092564,0.58443296
20923330285598,0.39802253,0.35891345,0.60924613,0.58444697
20923335043566,0.3980129,0.35892498,0.60923934,0.5844536
20923339801483,0.39802298,0.3589269,0.6092381,0.5844469
20923344559400,0.39803767,0.35892034,0.6092417,0.5844371
20923349317316,0.39805937,0.35889956,0.60925394,0.58442235
20923354075233,0.39808613,0.3588782,0.60926646,0.58440423
20923358833098,0.39810887,0.35886255,0.6092756,0.58438885
20923363591118,0.39811066,0.3588621,0.6092757,0.58438766
20923368349035,0.39810553,0.35887402,0.60926867,0.5843913
20923373106952,0.39809293,0.3588937,0.609257,0.58439994
20923377864868,0.39807847,0.3589093,0.60924774,0.58440983
20923382622785,0.39807498,0.35892025,0.6092411,0.58441234
20923387380754,0.39808747,0.35891628,0.6092433,0.584404
20923392138671,0.3980977,0.35891017,0.6092469,0.58439714
20923396896587,0.39811167,0.35889438,0.60925627,0.58438754
20923401654504,0.39813298,0.35887632,0.60926676,0.5843731
20923406412421,0.39815247,0.3588599,0.60927635,0.5843599
20923411170337,0.39815718,0.3588569,0.6092781,0.5843567
20923415928306,0.39815277,0.35886344,0.60927427,0.58435977
20923420686223,0.39814082,0.3588735,0.60926837,0.5843679
20923425444139,0.39813167,0.35888445,0.6092619,0.5843741
20923430202056,0.39812,0.3588937,0.6092565,0.58438206
20923434959973,0.39812052,0.358888,0.60925984,0.5843816
20923439717889,0.39812928,0.35887975,0.6092648,0.5843756
20923444475858,0.39814466,0.3588686,0.60927117,0.58436525
20923449233775,0.39815843,0.3588561,0.60927856,0.58435583
20923453991691,0.3981734,0.35884786,0.60928327,0.5843458
20923458749608,0.3981801,0.35884166,0.60928696,0.5843413
20923463507525,0.3981746,0.3588407,0.60928756,0.5843449
