t_ns,mx,my,mz,bx,by,bz
20922901018931,8.00625,13.275001,59.1375,3.48,45.059998,25.92
20922911018931,9.993751,12.76875,57.99375,3.48,45.059998,25.92
20922921018931,8.325001,12.562501,60.037502,3.48,45.059998,25.92
20922931018931,8.85,10.875,59.268753,3.48,45.059998,25.92
20922941018931,6.4875,10.425,58.0125,3.48,45.059998,25.92
20922951018931,8.6625,11.212501,57.581253,3.48,45.059998,25.92
20922961018931,8.306251,12.056251,58.218754,3.48,45.059998,25.92
20922971018931,9.337501,11.55,57.80625,3.48,45.059998,25.92
20922981018931,5.64375,11.0625,58.55625,3.48,45.059998,25.92
20922991018931,8.306251,10.425,59.49375,3.48,45.059998,25.92
20923001018931,7.4625,11.681251,58.48125,3.48,45.059998,25.92
20923011018931,8.137501,11.400001,60.412502,3.48,45.059998,25.92
20923021018931,9.20625,11.925,58.725002,3.48,45.059998,25.92
20923031018931,6.3562503,10.1625,60.506252,3.48,45.059998,25.92
20923041018931,6.6000004,10.575001,60.000004,3.48,45.059998,25.92
20923051018931,6.9,11.3625,59.625004,3.48,45.059998,25.92
20923061018931,7.70625,11.71875,60.600002,3.48,45.059998,25.92
20923071018931,7.2937503,11.15625,61.125004,3.48,45.059998,25.92
20923081018931,7.9500003,10.875,58.443752,3.48,45.059998,25.92
20923091018931,6.61875,12.31875,58.875004,3.48,45.059998,25.92
20923101018931,8.681251,11.71875,59.250004,3.48,45.059998,25.92
20923111018931,7.6875005,11.962501,57.99375,3.48,45.059998,25.92
20923121018931,7.5375004,12.58125,60.600002,3.48,45.059998,25.92
20923131018931,7.55625,11.325001,58.331253,3.48,45.059998,25.92
20923141018931,7.5375004,12.075001,58.162502,3.48,45.059998,25.92
20923151018931,7.2375,10.51875,59.30625,3.48,45.059998,25.92
20923161018931,8.325001,12.3,59.287502,3.48,45.059998,25.92
20923171018931,7.7250004,11.71875,59.98125,3.48,45.059998,25.92
20923181018931,7.74375,11.475,58.4625,3.48,45.059998,25.92
20923191018931,7.6125,9.825001,58.818752,3.48,45.059998,25.92
20923201018931,6.9375005,12.375001,59.1375,3.48,45.059998,25.92
20923211018931,7.4062505,11.681251,60.018753,3.48,45.059998,25.92
20923221018931,9.4125,12.450001,59.60625,3.48,45.059998,25.92
20923231018931,5.9625,11.1,58.518753,3.48,45.059998,25.92
20923241018931,6.9187503,11.3625,59.025,3.48,45.059998,25.92
20923251018931,8.85,11.868751,59.850002,3.48,45.059998,25.92
20923261018931,6.2625003,11.025001,58.65,3.48,45.059998,25.92
20923271018931,8.493751,11.325001,58.36875,3.48,45.059998,25.92
20923281018931,8.700001,11.71875,58.631252,3.48,45.059998,25.92
