t_s,lat,lon,x_m,y_m,v,heading_deg,mode,sim,k,sigma_pos,v_model,sigma_model,stop,tick_ms,model_ms,corridor_id,s_m,d_m
3.300,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.002,0.050,1,0.379,0.303,,,
3.400,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.005,0.050,1,0.744,0.593,,,
3.500,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.010,0.050,1,0.740,0.587,,,
3.600,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.004,0.050,1,0.772,0.609,,,
3.700,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.791,0.615,,,
3.800,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.725,0.516,,,
3.900,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.001,0.050,1,0.411,0.296,,,
4.000,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,1.186,1.101,,,
4.100,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.005,0.050,1,0.347,0.241,,,
4.200,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.005,0.050,1,0.667,0.599,,,
4.300,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.025,0.050,1,0.376,0.296,,,
4.400,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.072,0.050,1,0.307,0.236,,,
4.500,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.090,0.050,1,0.336,0.250,,,
4.600,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.106,0.050,1,0.281,0.218,,,
4.700,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.091,0.050,1,0.288,0.212,,,
4.800,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.079,0.050,1,0.295,0.239,,,
4.900,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.072,0.050,1,0.268,0.217,,,
5.000,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.083,0.050,1,0.349,0.282,,,
5.100,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.074,0.050,1,0.348,0.267,,,
5.200,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.072,0.050,1,0.378,0.290,,,
5.300,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.082,0.050,1,0.425,0.324,,,
5.400,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.093,0.050,1,0.352,0.284,,,
5.500,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.083,0.050,1,0.407,0.334,,,
5.600,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.073,0.050,1,0.419,0.321,,,
5.700,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.064,0.050,1,0.377,0.293,,,
5.800,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.078,0.050,1,0.896,0.720,,,
5.900,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.071,0.050,1,0.853,0.758,,,
6.000,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.067,0.050,1,0.376,0.281,,,
6.100,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.076,0.050,1,0.667,0.481,,,
6.200,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.089,0.050,1,0.521,0.437,,,
6.300,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.081,0.050,1,0.928,0.740,,,
6.400,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.070,0.050,1,0.407,0.313,,,
6.500,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.085,0.050,1,0.821,0.654,,,
6.600,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.097,0.050,1,0.740,0.604,,,
6.700,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.078,0.050,1,0.396,0.308,,,
6.800,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.047,0.050,1,0.473,0.375,,,
6.900,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.036,0.050,1,0.765,0.609,,,
7.000,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.019,0.050,1,1.121,0.817,,,
7.100,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.029,0.050,1,0.987,0.763,,,
7.200,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.019,0.050,1,0.644,0.489,,,
7.300,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.016,0.050,1,0.569,0.453,,,
7.400,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.017,0.050,1,0.484,0.333,,,
7.500,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.010,0.050,1,0.856,0.677,,,
7.600,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.010,0.050,1,0.830,0.588,,,
7.700,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.018,0.050,1,0.497,0.348,,,
7.800,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.007,0.050,1,0.332,0.259,,,
7.900,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.018,0.050,1,0.551,0.446,,,
8.000,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.011,0.050,1,0.380,0.271,,,
8.100,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.014,0.050,1,0.380,0.299,,,
8.200,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.016,0.050,1,0.339,0.267,,,
8.300,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.012,0.050,1,0.330,0.256,,,
8.400,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.012,0.050,1,0.373,0.303,,,
8.500,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.018,0.050,1,0.330,0.255,,,
8.600,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.008,0.050,1,0.709,0.542,,,
8.700,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.019,0.050,1,0.396,0.297,,,
8.800,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.012,0.050,1,0.389,0.300,,,
8.900,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.008,0.050,1,0.728,0.581,,,
9.000,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.005,0.050,1,1.667,1.357,,,
9.100,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.747,0.584,,,
9.200,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.721,0.580,,,
9.300,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.535,0.425,,,
9.400,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.654,0.548,,,
9.500,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.004,0.050,1,0.817,0.571,,,
9.600,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.004,0.050,1,0.353,0.269,,,
9.700,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.008,0.050,1,0.348,0.270,,,
9.800,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.006,0.050,1,0.805,0.644,,,
9.900,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.007,0.050,1,0.587,0.466,,,
10.000,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.606,0.502,,,
10.100,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.002,0.050,1,0.739,0.596,,,
10.200,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.004,0.050,1,0.602,0.462,,,
10.300,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.807,0.659,,,
10.400,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.442,0.358,,,
10.500,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.569,0.452,,,
10.600,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.004,0.050,1,0.817,0.663,,,
10.700,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.489,0.385,,,
10.800,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.462,0.362,,,
10.900,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.004,0.050,1,0.897,0.713,,,
11.000,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.005,0.050,1,1.066,0.862,,,
11.100,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.328,0.267,,,
11.200,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.004,0.050,1,0.889,0.706,,,
11.300,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.002,0.050,1,0.266,0.207,,,
11.400,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.004,0.050,1,0.324,0.254,,,
11.500,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.430,0.333,,,
11.600,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.007,0.050,1,0.493,0.365,,,
11.700,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.039,0.050,1,0.706,0.557,,,
11.800,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.035,0.050,1,0.791,0.639,,,
11.900,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.030,0.050,1,0.796,0.579,,,
12.000,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.034,0.050,1,1.104,0.716,,,
12.100,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.032,0.050,1,0.877,0.650,,,
12.200,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.021,0.050,1,0.608,0.477,,,
12.300,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.022,0.050,1,0.743,0.582,,,
12.400,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.023,0.050,1,0.926,0.756,,,
12.500,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.024,0.050,1,0.695,0.547,,,
12.600,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.025,0.050,1,0.800,0.629,,,
12.700,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.019,0.050,1,1.338,1.187,,,
12.800,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.027,0.050,1,0.582,0.457,,,
12.900,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.029,0.050,1,0.741,0.599,,,
13.000,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.015,0.050,1,0.797,0.604,,,
13.100,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.022,0.050,1,0.864,0.699,,,
13.200,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.022,0.050,1,1.193,0.976,,,
13.300,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.024,0.050,1,0.384,0.299,,,
13.400,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.025,0.050,1,0.951,0.759,,,
13.500,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.019,0.050,1,0.995,0.845,,,
13.600,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.026,0.050,1,0.462,0.361,,,
13.700,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.030,0.050,1,0.457,0.357,,,
13.800,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.016,0.050,1,0.440,0.346,,,
13.900,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.022,0.050,1,0.476,0.394,,,
14.000,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.020,0.050,1,0.435,0.338,,,
14.100,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.022,0.050,1,0.481,0.376,,,
14.200,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.008,0.050,1,0.756,0.585,,,
14.300,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.002,0.050,1,0.806,0.664,,,
14.400,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.002,0.050,1,0.754,0.575,,,
14.500,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.002,0.050,1,0.921,0.690,,,
14.600,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.002,0.050,1,0.850,0.694,,,
14.700,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.663,0.550,,,
14.800,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.360,0.293,,,
14.900,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.730,0.555,,,
15.000,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.445,0.351,,,
15.100,,,,,0.000,0.000,GNSS_INS,0,1.0000,,0.003,0.050,1,0.366,0.288,,,
15.200,,,,,0.000,0.001,GNSS_INS,0,1.0000,,0.002,0.050,1,0.671,0.560,,,
15.300,,,,,0.000,0.002,GNSS_INS,0,1.0000,,0.003,0.050,1,0.887,0.775,,,
15.400,,,,,0.000,0.003,GNSS_INS,0,1.0000,,0.003,0.050,1,0.463,0.385,,,
15.500,,,,,0.000,0.004,GNSS_INS,0,1.0000,,0.003,0.050,1,0.691,0.584,,,
15.600,,,,,0.000,0.006,GNSS_INS,0,1.0000,,0.003,0.050,1,0.746,0.637,,,
15.700,,,,,0.000,0.007,GNSS_INS,0,1.0000,,0.004,0.050,1,0.430,0.362,,,
15.800,,,,,0.000,0.007,GNSS_INS,0,1.0000,,0.003,0.050,1,0.675,0.576,,,
15.900,,,,,0.000,0.008,GNSS_INS,0,1.0000,,0.004,0.050,1,0.737,0.568,,,
16.000,,,,,0.000,0.008,GNSS_INS,0,1.0000,,0.004,0.050,1,0.864,0.727,,,
16.100,,,,,0.000,0.010,GNSS_INS,0,1.0000,,0.004,0.050,1,0.330,0.274,,,
16.200,,,,,0.000,0.011,GNSS_INS,0,1.0000,,0.003,0.050,1,0.721,0.608,,,
16.300,,,,,0.000,0.012,GNSS_INS,0,1.0000,,0.003,0.050,1,0.494,0.352,,,
16.400,,,,,0.000,0.013,GNSS_INS,0,1.0000,,0.003,0.050,1,0.954,0.802,,,
16.500,,,,,0.000,0.013,GNSS_INS,0,1.0000,,0.004,0.050,1,0.993,0.757,,,
16.600,,,,,0.000,0.016,GNSS_INS,0,1.0000,,0.004,0.050,1,3.755,2.732,,,
16.700,,,,,0.000,0.018,GNSS_INS,0,1.0000,,0.004,0.050,1,0.504,0.419,,,
16.800,,,,,0.000,0.019,GNSS_INS,0,1.0000,,0.003,0.050,1,0.596,0.492,,,
16.900,,,,,0.000,0.020,GNSS_INS,0,1.0000,,0.003,0.050,1,0.475,0.397,,,
17.000,,,,,0.000,0.021,GNSS_INS,0,1.0000,,0.003,0.050,1,0.919,0.811,,,
17.100,,,,,0.000,0.023,GNSS_INS,0,1.0000,,0.003,0.050,1,0.847,0.712,,,
17.200,,,,,0.000,0.024,GNSS_INS,0,1.0000,,0.003,0.050,1,0.509,0.446,,,
17.300,,,,,0.000,0.026,GNSS_INS,0,1.0000,,0.004,0.050,1,0.998,0.877,,,
17.400,,,,,0.000,0.028,GNSS_INS,0,1.0000,,0.004,0.050,1,1.284,1.163,,,
17.500,,,,,0.000,0.028,GNSS_INS,0,1.0000,,0.004,0.050,1,1.057,0.917,,,
17.600,,,,,0.000,0.030,GNSS_INS,0,1.0000,,0.004,0.050,1,1.137,0.976,,,
17.700,,,,,0.000,0.032,GNSS_INS,0,1.0000,,0.004,0.050,1,0.894,0.766,,,
17.800,,,,,0.000,0.032,GNSS_INS,0,1.0000,,0.003,0.050,1,1.037,0.888,,,
17.900,,,,,0.000,0.032,GNSS_INS,0,1.0000,,0.004,0.050,1,1.524,1.401,,,
18.000,,,,,0.000,0.034,GNSS_INS,0,1.0000,,0.004,0.050,1,0.751,0.640,,,
18.100,,,,,0.000,0.034,GNSS_INS,0,1.0000,,0.004,0.050,1,0.949,0.827,,,
18.200,,,,,0.000,0.036,GNSS_INS,0,1.0000,,0.003,0.050,1,0.964,0.836,,,
18.300,,,,,0.000,0.040,GNSS_INS,0,1.0000,,0.004,0.050,1,0.564,0.476,,,
18.400,,,,,0.000,0.043,GNSS_INS,0,1.0000,,0.003,0.050,1,0.646,0.571,,,
18.500,,,,,0.000,0.048,GNSS_INS,0,1.0000,,0.003,0.050,1,0.417,0.347,,,
18.600,,,,,0.000,0.051,GNSS_INS,0,1.0000,,0.003,0.050,1,0.598,0.491,,,
18.700,,,,,0.000,0.055,GNSS_INS,0,1.0000,,0.004,0.050,1,0.647,0.556,,,
18.800,,,,,0.000,0.059,GNSS_INS,0,1.0000,,0.005,0.050,1,0.876,0.756,,,
18.900,,,,,0.000,0.063,GNSS_INS,0,1.0000,,0.005,0.050,1,0.555,0.472,,,
19.000,,,,,0.000,0.067,GNSS_INS,0,1.0000,,0.007,0.050,1,1.368,1.097,,,
19.100,,,,,0.000,0.070,GNSS_INS,0,1.0000,,0.006,0.050,1,0.555,0.465,,,
19.200,,,,,0.000,0.074,GNSS_INS,0,1.0000,,0.006,0.050,1,0.561,0.422,,,
19.300,,,,,0.000,0.078,GNSS_INS,0,1.0000,,0.006,0.050,1,0.861,0.742,,,
19.400,,,,,0.000,0.082,GNSS_INS,0,1.0000,,0.004,0.050,1,0.519,0.396,,,
19.500,,,,,0.000,0.085,GNSS_INS,0,1.0000,,0.003,0.050,1,0.521,0.430,,,
19.600,,,,,0.000,0.089,GNSS_INS,0,1.0000,,0.002,0.050,1,1.054,0.920,,,
19.700,,,,,0.000,0.092,GNSS_INS,0,1.0000,,0.002,0.050,1,0.834,0.697,,,
19.800,,,,,0.000,0.097,GNSS_INS,0,1.0000,,0.003,0.050,1,0.552,0.462,,,
19.900,,,,,0.000,0.101,GNSS_INS,0,1.0000,,0.003,0.050,1,0.730,0.583,,,
20.000,,,,,0.000,0.105,GNSS_INS,0,1.0000,,0.004,0.050,1,0.878,0.734,,,
20.100,,,,,0.000,0.109,GNSS_INS,0,1.0000,,0.006,0.050,1,0.494,0.433,,,
20.200,,,,,0.000,0.113,GNSS_INS,0,1.0000,,0.005,0.050,1,0.762,0.648,,,
20.300,,,,,0.000,0.117,GNSS_INS,0,1.0000,,0.004,0.050,1,0.785,0.644,,,
20.400,,,,,0.000,0.125,GNSS_INS,0,1.0000,,0.000,0.050,1,0.376,0.316,,,
20.500,,,,,0.000,0.129,GNSS_INS,0,1.0000,,0.012,0.050,1,0.945,0.825,,,
20.600,,,,,0.000,0.133,GNSS_INS,0,1.0000,,0.008,0.050,1,1.091,0.882,,,
20.700,,,,,0.000,0.136,GNSS_INS,0,1.0000,,0.005,0.050,1,0.512,0.425,,,
20.800,,,,,0.000,0.139,GNSS_INS,0,1.0000,,0.008,0.050,1,1.017,0.893,,,
20.900,,,,,0.000,0.143,GNSS_INS,0,1.0000,,0.013,0.050,1,1.032,0.883,,,
21.000,,,,,0.000,0.147,GNSS_INS,0,1.0000,,0.003,0.050,1,0.826,0.695,,,
21.100,,,,,0.000,0.151,GNSS_INS,0,1.0000,,0.005,0.050,1,0.927,0.812,,,
21.200,,,,,0.000,0.154,GNSS_INS,0,1.0000,,0.002,0.050,1,0.939,0.817,,,
21.300,,,,,0.000,0.158,GNSS_INS,0,1.0000,,0.003,0.050,1,0.533,0.431,,,
21.400,,,,,0.000,0.162,GNSS_INS,0,1.0000,,0.003,0.050,1,1.093,0.953,,,
21.500,,,,,0.000,0.165,GNSS_INS,0,1.0000,,0.001,0.050,1,1.101,0.942,,,
21.600,,,,,0.000,0.170,GNSS_INS,0,1.0000,,0.004,0.050,1,0.986,0.814,,,
21.700,,,,,0.000,0.174,GNSS_INS,0,1.0000,,0.011,0.050,1,0.990,0.852,,,
21.800,,,,,0.000,0.177,GNSS_INS,0,1.0000,,0.003,0.050,1,1.097,0.941,,,
21.900,,,,,0.000,0.182,GNSS_INS,0,1.0000,,0.005,0.050,1,0.495,0.412,,,
22.000,,,,,0.000,0.185,GNSS_INS,0,1.0000,,0.004,0.050,1,0.955,0.802,,,
22.100,,,,,0.000,0.189,GNSS_INS,0,1.0000,,0.004,0.050,1,0.964,0.808,,,
22.200,,,,,0.000,0.193,GNSS_INS,0,1.0000,,0.004,0.050,1,0.729,0.618,,,
22.300,,,,,0.000,0.197,GNSS_INS,0,1.0000,,0.001,0.050,1,0.446,0.377,,,
22.400,,,,,0.000,0.199,GNSS_INS,0,1.0000,,0.003,0.050,1,1.148,0.903,,,
22.500,,,,,0.000,0.203,GNSS_INS,0,1.0000,,0.009,0.050,1,0.918,0.787,,,
22.600,,,,,0.000,0.206,GNSS_INS,0,1.0000,,0.001,0.050,1,0.881,0.746,,,
22.700,,,,,0.000,0.210,GNSS_INS,0,1.0000,,0.005,0.050,1,1.003,0.847,,,
22.800,,,,,0.000,0.214,GNSS_INS,0,1.0000,,0.004,0.050,1,0.583,0.494,,,
22.900,,,,,0.000,0.218,GNSS_INS,0,1.0000,,0.006,0.050,1,0.867,0.734,,,
23.000,,,,,0.000,0.221,GNSS_INS,0,1.0000,,0.003,0.050,1,0.905,0.693,,,
23.100,,,,,0.000,0.224,GNSS_INS,0,1.0000,,0.002,0.050,1,0.592,0.506,,,
23.200,,,,,0.000,0.228,GNSS_INS,0,1.0000,,0.002,0.050,1,0.887,0.732,,,
23.300,,,,,0.000,0.233,GNSS_INS,0,1.0000,,0.002,0.050,1,0.970,0.819,,,
23.400,,,,,0.000,0.237,GNSS_INS,0,1.0000,,0.004,0.050,1,0.409,0.343,,,
23.500,,,,,0.000,0.243,GNSS_INS,0,1.0000,,0.005,0.050,1,0.883,0.773,,,
23.600,,,,,0.000,0.247,GNSS_INS,0,1.0000,,0.004,0.050,1,0.822,0.692,,,
23.700,,,,,0.000,0.251,GNSS_INS,0,1.0000,,0.003,0.050,1,0.461,0.410,,,
23.800,,,,,0.000,0.255,GNSS_INS,0,1.0000,,0.003,0.050,1,0.587,0.491,,,
23.900,,,,,0.000,0.260,GNSS_INS,0,1.0000,,0.003,0.050,1,1.037,0.875,,,
24.000,,,,,0.000,0.263,GNSS_INS,0,1.0000,,0.003,0.050,1,0.391,0.331,,,
24.100,,,,,0.000,0.269,GNSS_INS,0,1.0000,,0.003,0.050,1,0.627,0.559,,,
24.200,,,,,0.000,0.273,GNSS_INS,0,1.0000,,0.003,0.050,1,0.873,0.750,,,
24.300,,,,,0.000,0.278,GNSS_INS,0,1.0000,,0.004,0.050,1,0.580,0.491,,,
24.400,,,,,0.000,0.283,GNSS_INS,0,1.0000,,0.004,0.050,1,0.873,0.753,,,
24.500,,,,,0.000,0.287,GNSS_INS,0,1.0000,,0.004,0.050,1,0.439,0.369,,,
24.600,,,,,0.000,0.289,GNSS_INS,0,1.0000,,0.004,0.050,1,1.079,0.815,,,
24.700,,,,,0.000,0.293,GNSS_INS,0,1.0000,,0.003,0.050,1,0.559,0.495,,,
24.800,,,,,0.000,0.296,GNSS_INS,0,1.0000,,0.003,0.050,1,0.940,0.810,,,
24.900,,,,,0.000,0.301,GNSS_INS,0,1.0000,,0.003,0.050,1,0.439,0.374,,,
25.000,,,,,0.000,0.306,GNSS_INS,0,1.0000,,0.003,0.050,1,1.124,0.756,,,
25.100,,,,,0.000,0.310,GNSS_INS,0,1.0000,,0.004,0.050,1,1.058,0.907,,,
25.200,,,,,0.000,0.314,GNSS_INS,0,1.0000,,0.004,0.050,1,0.622,0.538,,,
25.300,,,,,0.000,0.317,GNSS_INS,0,1.0000,,0.004,0.050,1,1.076,0.916,,,
25.400,,,,,0.000,0.321,GNSS_INS,0,1.0000,,0.003,0.050,1,0.927,0.774,,,
25.500,,,,,0.000,0.326,GNSS_INS,0,1.0000,,0.003,0.050,1,0.608,0.513,,,
25.600,,,,,0.000,0.329,GNSS_INS,0,1.0000,,0.003,0.050,1,1.097,0.958,,,
25.700,,,,,0.000,0.335,GNSS_INS,0,1.0000,,0.003,0.050,1,0.621,0.518,,,
25.800,,,,,0.000,0.339,GNSS_INS,0,1.0000,,0.003,0.050,1,0.886,0.776,,,
25.900,,,,,0.000,0.344,GNSS_INS,0,1.0000,,0.003,0.050,1,0.864,0.740,,,
26.000,,,,,0.000,0.349,GNSS_INS,0,1.0000,,0.004,0.050,1,0.738,0.633,,,
26.100,,,,,0.000,0.353,GNSS_INS,0,1.0000,,0.003,0.050,1,0.982,0.852,,,
