t_ns,mx,my,mz,accuracy
21610341183094,-12.7875,-33.225002,-35.737503,3
21610351183094,-11.231251,-32.8875,-33.9375,3
21610361183094,-13.743751,-33.225002,-34.6875,3
21610371183094,-12.4875,-33.16875,-35.006252,3
21610381183094,-11.306251,-32.775,-35.925003,3
21610391183094,-14.75625,-34.10625,-37.162502,3
21610401183094,-11.3625,-32.025,-34.706253,3
21610411183094,-12.375001,-32.662502,-35.49375,3
21610421183094,-15.656251,-34.96875,-33.037502,3
21610431183094,-12.243751,-32.775,-35.643753,3
21610441183094,-11.700001,-33.825,-33.84375,3
21610451183094,-12.6,-33.075,-35.90625,3
21610461183094,-13.650001,-33.7125,-35.60625,3
21610471183094,-13.368751,-33.91875,-35.643753,3
21610481183094,-12.337501,-33.037502,-33.787502,3
21610491183094,-12.806251,-32.9625,-33.581253,3
21610501183094,-13.781251,-33.225002,-33.61875,3
21610511183094,-12.712501,-34.706253,-35.7,3
21610521183094,-13.6125,-33.318752,-34.55625,3
21610531183094,-12.637501,-33.318752,-35.5875,3
21610541183094,-11.3625,-32.268753,-36.075,3
21610551183094,-13.556251,-34.331253,-36.825,3
21610561183094,-11.418751,-31.650002,-36.24375,3
21610571183094,-11.6625,-33.825,-34.612503,3
21610581183094,-14.175,-33.018753,-34.65,3
21610591183094,-11.137501,-32.625,-35.325,3
21610601183094,-14.156251,-34.65,-34.143753,3
21610611183094,-13.500001,-33.825,-35.475002,3
21610621183094,-12.918751,-33.600002,-33.54375,3
21610631183094,-11.475,-32.15625,-36.99375,3
21610641183094,-12.1125,-32.86875,-35.5125,3
21610651183094,-12.76875,-33.225002,-36.037502,3
21610661183094,-10.5,-32.53125,-35.4,3
21610671183094,-11.19375,-32.86875,-34.706253,3
21610681183094,-13.087501,-32.11875,-34.95,3
21610691183094,-13.5375,-34.575,-33.75,3
21610701183094,-13.6125,-33.318752,-34.85625,3
21610711183094,-13.837501,-34.612503,-34.18125,3
21610721183094,-11.26875,-33.525,-35.737503,3
21610731183094,-10.856251,-32.568752,-34.29375,3
21610741183094,-11.4375,-33.412502,-34.800003,3
21610751183094,-12.225,-31.3875,-33.693752,3
21610761183094,-12.31875,-33.28125,-35.625,3
21610771183094,-12.13125,-32.86875,-35.04375,3
21610781183094,-12.450001,-33.91875,-35.1375,3
21610791183094,-11.681251,-33.075,-35.100002,3
21610801183094,-11.306251,-33.525,-34.66875,3
21610811183094,-13.387501,-33.675003,-33.487503,3
21610821183094,-13.218751,-33.018753,-35.68125,3
21610831183094,-12.13125,-32.86875,-34.74375,3
21610841183094,-12.8625,-34.21875,-33.693752,3
21610851183094,-13.575001,-33.075,-34.256252,3
21610861183094,-14.587501,-33.3375,-33.525,3
