t_ns,wall_ms,type,text
21610384085994,1788551556558,SESSION_START,"20260905_012236_SNU_AJB_BA_run19"
21610384227712,1788551556558,CALIB_START,"stand still 15s"
21625384683071,1788551571559,CALIB_END,"n_fixes=14"
21625384948853,1788551571559,RIDE_START,""
21695081865076,1788551641256,STOP_CALIB_START,"stand still 15s"
21710082046581,1788551656256,STOP_CALIB_END,"n_fixes=15"
21710088045331,1788551656262,SESSION_END,""
