t_ns,hPa
21610480737052,982.46875
21610520738979,982.46265
21610560738406,982.46216
21610600739084,982.45776
21610640737469,982.4468
21610680736740,982.45557
21610720741271,982.45776
21610760737834,982.45703
21610800740594,982.4619
21610840747938,982.46533
21610880736948,982.4612
21610920738459,982.46606
21610960738719,982.46265
21611000738615,982.46045
21611040737677,982.4641
21611080736531,982.4634
21611120736740,982.46704
21611160738771,982.4678
21611200738771,982.4597
21611240738771,982.4602
21611280737938,982.4675
21611320737417,982.4697
21611360737938,982.4646
21611400739500,982.4673
21611440738146,982.45483
21611480869709,982.46045
21611520737156,982.4514
21611560737104,982.45435
21611600738198,982.4575
21611640737938,982.45825
21611680738042,982.45557
21611720736323,982.45264
21611760736219,982.4519
21611800737990,982.4553
21611840818406,982.45435
21611880738823,982.4485
21611920738719,982.4502
21611960737104,982.45825
21612000737625,982.4568
21612040738615,982.45386
21612080738198,982.4514
21612120804709,982.45825
21612160736063,982.46704
21612200736323,982.4763
21612240739552,982.46826
21612280814136,982.4634
21612320738875,982.4678
21612360736323,982.4619
21612400736636,982.4617
21612440825750,982.46875
21612480740594,982.4675
21612520737938,982.46924
21612560740125,982.4619
21612600736584,982.4612
21612640737625,982.4592
21612680745906,982.4612
21612720745334,982.4656
21612760835438,982.46313
21612800740698,982.4636
21612840740802,982.4568
21612880743302,982.45996
21612920742052,982.4612
21612960742729,982.4558
21613000745959,982.4553
21613040742209,982.45337
21613080743979,982.4529
21613120743875,982.4553
21613160743354,982.4607
21613200744188,982.4636
21613240740386,982.45825
21613280743146,982.45337
21613320743615,982.45166
21613360743406,982.4553
21613400826323,982.4529
21613440741011,982.4546
21613480740594,982.45605
21613520745281,982.4519
21613560743198,982.4487
21613600743823,982.45264
21613640741323,982.46045
21613680740177,982.46313
21613720744917,982.46265
21613760746375,982.4656
21613800741740,982.45557
21613840745386,982.44824
21613880740646,982.44995
21613920743563,982.45044
21613960786844,982.458
21614000741375,982.4597
21614040811740,982.45996
21614080740334,982.46216
21614120742209,982.45776
21614160743771,982.4575
21614200743615,982.4663
21614240743875,982.4678
21614280741479,982.458
21614320740281,982.45825
21614360742469,982.45776
21614400743719,982.4592
21614440744031,982.44775
21614480917521,982.4551
21614520740959,982.45605
21614560747156,982.4595
21614600856844,982.45435
21614640743250,982.45483
21614680743042,982.4612
21614720740073,982.45483
21614760743771,982.45776
21614800742521,982.4487
21614840742729,982.4424
21614880742052,982.44653
21614920742834,982.44434
21614960741323,982.44336
21615000745750,982.4497
21615040742781,982.4612
21615080740021,982.458
21615120813459,982.45874
21615160740334,982.4558
21615200742209,982.4595
21615240744396,982.44824
21615280743563,982.44727
21615320744292,982.4453
21615360741167,982.4458
21615400744344,982.4346
