t_ns,qx,qy,qz,qw,heading_acc_rad
21610353306167,0.52031994,0.098751746,0.051727578,0.8466638,-1.0
21610358064136,0.51990896,0.10117309,0.051357895,0.84665287,-1.0
21610362822156,0.5201152,0.10181354,0.051299285,0.84645295,-1.0
21610367580177,0.5213501,0.10124883,0.05151615,0.84574753,-1.0
21610372338146,0.52229345,0.099798314,0.051823072,0.84531903,-1.0
21610377096167,0.5228561,0.09763299,0.052187994,0.84520155,-1.0
21610381854136,0.52360296,0.095507324,0.052571073,0.8449583,-1.0
21610386612156,0.52426624,0.09356191,0.052928578,0.84474236,-1.0
21610391370177,0.52450407,0.09207821,0.053182874,0.84474176,-1.0
21610396128146,0.5245423,0.09114116,0.0533444,0.8448095,-1.0
21610400886167,0.52456766,0.090735026,0.05343372,0.8448318,-1.0
21610405644136,0.52464926,0.090883255,0.05344922,0.8447642,-1.0
21610410402156,0.52458966,0.09116407,0.053424746,0.8447725,-1.0
21610415160177,0.5244695,0.09149679,0.053379815,0.844814,-1.0
21610419918146,0.52438086,0.09179958,0.053333394,0.8448391,-1.0
21610424676167,0.5242906,0.091933176,0.053305503,0.8448823,-1.0
21610429434136,0.5240939,0.09186998,0.053288627,0.8450123,-1.0
21610434192261,0.5239536,0.09160518,0.05330933,0.84512675,-1.0
21610438950177,0.52388895,0.0911965,0.05335881,0.84520787,-1.0
21610443708146,0.523888,0.090781406,0.05342563,0.845249,-1.0
21610448466167,0.5238981,0.09041466,0.05349256,0.8452778,-1.0
21610453224188,0.52391,0.09020063,0.053546313,0.8452899,-1.0
21610457982156,0.5238741,0.090241715,0.05356662,0.84530646,-1.0
21610462740177,0.5238227,0.09055615,0.053541258,0.8453063,-1.0
21610467498198,0.5237416,0.09100079,0.05348858,0.8453121,-1.0
21610472256167,0.523661,0.091493554,0.053420957,0.84531313,-1.0
21610477014188,0.52356756,0.09191695,0.053356074,0.84532917,-1.0
21610481772156,0.52348566,0.09215191,0.053312678,0.84535706,-1.0
21610486530177,0.52348864,0.09212617,0.05330987,0.8453582,-1.0
21610491288198,0.52361023,0.09189846,0.053354815,0.84530485,-1.0
21610496046167,0.5237541,0.09151959,0.05342642,0.8452523,-1.0
21610500804188,0.5238956,0.09109717,0.05350961,0.84520495,-1.0
21610505562209,0.52401966,0.09070146,0.053597394,0.845165,-1.0
21610510320177,0.5241041,0.09042724,0.053668607,0.84513754,-1.0
21610515078198,0.5241601,0.090310596,0.053715836,0.8451123,-1.0
21610519836167,0.52417713,0.09030464,0.053740457,0.84510076,-1.0
21610524594188,0.52414495,0.09035721,0.053742148,0.845115,-1.0
21610529352209,0.52411914,0.09039565,0.053739116,0.84512717,-1.0
21610534110177,0.5240873,0.09034314,0.053736683,0.8451526,-1.0
21610538868198,0.5240713,0.09017191,0.053750087,0.84518,-1.0
21610543626167,0.5240757,0.08989126,0.05377976,0.8452053,-1.0
21610548384188,0.5241035,0.089554995,0.05382184,0.84522104,-1.0
21610553142209,0.5241374,0.08923176,0.05387174,0.84523106,-1.0
21610557900177,0.524199,0.089009434,0.053920396,0.8452132,-1.0
21610562658198,0.5242462,0.08890406,0.053951852,0.84519297,-1.0
21610567416219,0.5242941,0.08893403,0.053968415,0.84515905,-1.0
21610572174188,0.52434003,0.08912389,0.05396233,0.84511095,-1.0
21610576932209,0.52434784,0.089454286,0.053926416,0.84507346,-1.0
21610581690177,0.52433485,0.0898098,0.053872667,0.8450473,-1.0
21610586448198,0.5243003,0.090123765,0.05381347,0.84503907,-1.0
