t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
21615402059013,1788551561576,39,false,31.5,0,0,5510811648
21620419736823,1788551566594,39,false,31.5,0,0,5506609152
21625438752238,1788551571613,39,false,31.5,0,0,5502480384
21630451957028,1788551576626,39,false,31.5,0,0,5501493248
21635488651192,1788551581662,39,false,31.5,0,0,5500530688
21640568009420,1788551586742,39,false,31.5,0,0,5499580416
21645615069834,1788551591789,39,false,31.5,0,0,5498617856
21650658679312,1788551596833,39,false,31.5,0,0,5497692160
21655677212018,1788551601851,39,false,31.5,0,0,5496717312
21660698073735,1788551606872,38,false,31.0,0,0,5495730176
21665719216285,1788551611893,38,false,31.0,0,0,5494800384
21670733221023,1788551616907,38,false,31.0,0,0,5493780480
21675776038729,1788551621950,38,false,31.0,0,0,5492822016
21680822256592,1788551626996,38,false,31.0,0,0,5491666944
21685864664663,1788551632038,38,false,31.0,0,0,5490683904
21690907440911,1788551637081,38,false,31.0,0,0,5489721344
21695924223357,1788551642098,38,false,31.0,0,0,5486768128
21700932534761,1788551647106,38,false,31.0,0,0,5484994560
21705947850228,1788551652122,38,false,31.0,0,0,5481725952
