t_s,x_m,y_m,v,heading_deg,mode,k,sigma_pos,mm_seg,mm_conf,lat,lon
87.6000,-172.7324,-35.8743,3.3522,-147.2293,INERTIAL,1.0000,0.8368,493,0.3215,28.5224,77.5722
87.7000,-173.0226,-36.0596,3.3857,-147.4601,INERTIAL,1.0000,0.8372,493,0.3215,28.5224,77.5722
87.8000,-173.3166,-36.2461,3.4208,-147.6391,INERTIAL,1.0000,0.8377,493,0.3215,28.5224,77.5722
87.9000,-173.6088,-36.4324,3.4372,-147.4833,INERTIAL,1.0000,0.8381,493,0.3215,28.5224,77.5722
88.0000,-173.9042,-36.6181,3.4563,-147.8511,INERTIAL,1.0000,0.8385,493,0.2598,28.5224,77.5722
88.1000,-174.2009,-36.8024,3.4694,-148.1623,INERTIAL,1.0000,0.8390,493,0.2598,28.5224,77.5722
88.2000,-174.4970,-36.9854,3.4738,-148.2814,INERTIAL,1.0000,0.8394,493,0.2598,28.5224,77.5722
88.3000,-174.7927,-37.1702,3.4784,-147.9972,INERTIAL,1.0000,0.8398,493,0.2598,28.5223,77.5722
88.4000,-175.0869,-37.3580,3.4829,-147.4458,INERTIAL,1.0000,0.8403,493,0.2598,28.5223,77.5722
88.5000,-175.3884,-37.5542,3.5250,-146.9290,INERTIAL,1.0000,0.8407,493,0.3017,28.5223,77.5722
88.6000,-175.7020,-37.7576,3.6028,-147.0094,INERTIAL,1.0000,0.8411,493,0.3017,28.5223,77.5722
88.7000,-176.0195,-37.9589,3.6602,-147.6395,INERTIAL,1.0000,0.8415,493,0.3017,28.5223,77.5722
88.8000,-176.3393,-38.1616,3.7063,-147.6326,INERTIAL,1.0000,0.8420,493,0.3017,28.5223,77.5722
88.9000,-176.6565,-38.3707,3.7402,-146.6002,INERTIAL,1.0000,0.8424,493,0.3017,28.5223,77.5722
89.0000,-176.9656,-38.5801,3.7381,-145.8806,INERTIAL,1.0000,0.8428,493,0.0435,28.5223,77.5722
89.1000,-177.2721,-38.7919,3.7332,-145.3560,INERTIAL,1.0000,0.8432,493,0.0435,28.5223,77.5722
89.2000,-177.5778,-39.0050,3.7308,-145.1331,INERTIAL,1.0000,0.8436,493,0.0435,28.5223,77.5722
89.3000,-177.8812,-39.2179,3.7218,-144.9451,INERTIAL,1.0000,0.8440,493,0.0435,28.5223,77.5722
89.4000,-178.1840,-39.4311,3.7152,-144.8476,INERTIAL,1.0000,0.8444,493,0.0435,28.5223,77.5722
89.5000,-178.4851,-39.6464,3.7103,-144.4389,INERTIAL,1.0000,0.8448,493,0.4135,28.5223,77.5722
89.6000,-178.7863,-39.8604,3.7045,-144.6087,INERTIAL,1.0000,0.8452,493,0.4135,28.5223,77.5722
89.7000,-179.0904,-40.0738,3.7082,-144.9417,INERTIAL,1.0000,0.8457,493,0.4135,28.5223,77.5721
89.8000,-179.3928,-40.2862,3.7035,-144.9180,INERTIAL,1.0000,0.8461,493,0.4135,28.5223,77.5721
89.9000,-179.7008,-40.5023,3.7254,-144.9433,INERTIAL,1.0000,0.8465,493,0.4135,28.5223,77.5721
90.0000,-180.0093,-40.7227,3.7495,-144.4514,INERTIAL,1.0000,0.8469,493,0.3484,28.5223,77.5721
90.1000,-180.3140,-40.9451,3.7579,-143.8710,INERTIAL,1.0000,0.8473,493,0.3484,28.5223,77.5721
90.2000,-180.6149,-41.1678,3.7525,-143.4998,INERTIAL,1.0000,0.8476,493,0.3484,28.5223,77.5721
90.3000,-180.9074,-41.3869,3.7168,-143.1797,INERTIAL,1.0000,0.8480,493,0.3484,28.5223,77.5721
90.4000,-181.1987,-41.6067,3.6920,-142.9792,INERTIAL,1.0000,0.8484,493,0.3484,28.5223,77.5721
90.5000,-181.4897,-41.8277,3.6779,-142.7845,INERTIAL,1.0000,0.8488,494,1.0837,28.5223,77.5721
90.6000,-181.7792,-42.0488,3.6651,-142.6437,INERTIAL,1.0000,0.8492,494,1.0837,28.5223,77.5721
90.7000,-182.0679,-42.2682,3.6507,-142.7724,INERTIAL,1.0000,0.8496,494,1.0837,28.5223,77.5721
90.8000,-182.3573,-42.4884,3.6456,-142.7310,INERTIAL,1.0000,0.8499,494,1.0837,28.5223,77.5721
90.9000,-182.6462,-42.7067,3.6366,-142.9277,INERTIAL,1.0000,0.8503,494,1.0837,28.5223,77.5721
91.0000,-182.9331,-42.9225,3.6196,-143.0529,INERTIAL,1.0000,0.8507,494,1.9443,28.5223,77.5721
91.1000,-183.2087,-43.1271,3.5511,-143.3889,INERTIAL,1.0000,0.8511,494,1.9443,28.5223,77.5721
91.2000,-183.4850,-43.3357,3.5183,-142.9621,INERTIAL,1.0000,0.8515,494,1.9443,28.5223,77.5721
91.3000,-183.7626,-43.5434,3.4994,-143.1911,INERTIAL,1.0000,0.8518,494,1.9443,28.5223,77.5721
91.4000,-184.0394,-43.7514,3.4860,-143.0787,INERTIAL,1.0000,0.8522,494,1.9443,28.5223,77.5721
91.5000,-184.3155,-43.9597,3.4758,-142.9550,INERTIAL,1.0000,0.8526,494,2.4891,28.5223,77.5721
91.6000,-184.5901,-44.1683,3.4658,-142.7851,INERTIAL,1.0000,0.8530,494,2.4891,28.5223,77.5721
91.7000,-184.8638,-44.3781,3.4594,-142.5311,INERTIAL,1.0000,0.8534,494,2.4891,28.5223,77.5721
91.8000,-185.1332,-44.5869,3.4407,-142.2320,INERTIAL,1.0000,0.8537,494,2.4891,28.5223,77.5721
91.9000,-185.3853,-44.7867,3.3588,-141.6423,INERTIAL,1.0000,0.8541,494,2.4891,28.5223,77.5721
92.0000,-185.6412,-44.9929,3.3322,-141.1611,INERTIAL,1.0000,0.8545,495,1.7239,28.5223,77.5721
92.1000,-185.8931,-45.1963,3.2976,-141.1071,INERTIAL,1.0000,0.8548,495,1.7239,28.5223,77.5721
92.2000,-186.1469,-45.4048,3.2928,-140.6070,INERTIAL,1.0000,0.8552,495,1.7239,28.5223,77.5721
92.3000,-186.3863,-45.6082,3.2373,-139.7063,INERTIAL,1.0000,0.8555,495,1.7239,28.5223,77.5721
92.4000,-186.6179,-45.8103,3.1776,-138.9665,INERTIAL,1.0000,0.8559,495,1.7239,28.5223,77.5721
92.5000,-186.8348,-46.0070,3.0858,-137.9602,INERTIAL,1.0000,0.8562,495,1.1123,28.5223,77.5721
92.6000,-187.0582,-46.2123,3.0671,-137.4341,INERTIAL,1.0000,0.8565,495,1.1123,28.5223,77.5721
92.7000,-187.2887,-46.4283,3.1007,-136.8104,INERTIAL,1.0000,0.8569,495,1.1123,28.5223,77.5721
92.8000,-187.5121,-46.6457,3.1066,-135.7750,INERTIAL,1.0000,0.8572,495,1.1123,28.5223,77.5721
92.9000,-187.7297,-46.8669,3.1052,-134.5369,INERTIAL,1.0000,0.8575,495,1.1123,28.5223,77.5721
93.0000,-187.9416,-47.0934,3.1041,-133.0846,INERTIAL,1.0000,0.8578,495,0.6028,28.5223,77.5721
93.1000,-188.1491,-47.3259,3.1087,-131.7433,INERTIAL,1.0000,0.8580,495,0.6028,28.5223,77.5721
93.2000,-188.3566,-47.5671,3.1355,-130.6411,INERTIAL,1.0000,0.8583,495,0.6028,28.5223,77.5721
93.3000,-188.5605,-47.8124,3.1554,-129.6826,INERTIAL,1.0000,0.8585,495,0.6028,28.5223,77.5721
93.4000,-188.7644,-48.0638,3.1852,-128.9708,INERTIAL,1.0000,0.8588,495,0.6028,28.5223,77.5721
93.5000,-188.9590,-48.3097,3.1674,-128.3990,INERTIAL,1.0000,0.8590,495,0.1794,28.5222,77.5720
93.6000,-189.1522,-48.5577,3.1586,-127.9292,INERTIAL,1.0000,0.8592,495,0.1794,28.5222,77.5720
93.7000,-189.3504,-48.8127,3.1845,-127.8187,INERTIAL,1.0000,0.8595,495,0.1794,28.5222,77.5720
93.8000,-189.5499,-49.0689,3.2076,-127.8837,INERTIAL,1.0000,0.8597,495,0.1794,28.5222,77.5720
93.9000,-189.7492,-49.3251,3.2215,-127.8833,INERTIAL,1.0000,0.8599,495,0.1794,28.5222,77.5720
94.0000,-189.9510,-49.5817,3.2374,-128.1713,INERTIAL,1.0000,0.8601,495,0.0643,28.5222,77.5720
94.1000,-190.1475,-49.8329,3.2198,-128.0423,INERTIAL,1.0000,0.8604,495,0.0643,28.5222,77.5720
94.2000,-190.3424,-50.0867,3.2124,-127.5305,INERTIAL,1.0000,0.8606,495,0.0643,28.5222,77.5720
94.3000,-190.5401,-50.3526,3.2496,-126.5890,INERTIAL,1.0000,0.8608,495,0.0643,28.5222,77.5720
94.4000,-190.7358,-50.6244,3.2861,-125.7192,INERTIAL,1.0000,0.8610,495,0.0643,28.5222,77.5720
94.5000,-190.9301,-50.8988,3.3138,-125.2658,INERTIAL,1.0000,0.8612,495,0.2575,28.5222,77.5720
94.6000,-191.1230,-51.1697,3.3183,-125.4433,INERTIAL,1.0000,0.8614,495,0.2575,28.5222,77.5720
94.7000,-191.3159,-51.4392,3.3166,-125.5977,INERTIAL,1.0000,0.8616,495,0.2575,28.5222,77.5720
94.8000,-191.5111,-51.7085,3.3203,-125.9271,INERTIAL,1.0000,0.8618,495,0.2575,28.5222,77.5720
94.9000,-191.7116,-51.9835,3.3508,-126.1003,INERTIAL,1.0000,0.8620,495,0.2575,28.5222,77.5720
95.0000,-191.9109,-52.2599,3.3715,-125.8007,INERTIAL,1.0000,0.8622,495,0.1094,28.5222,77.5720
95.1000,-192.1081,-52.5389,3.3882,-125.2378,INERTIAL,1.0000,0.8624,495,0.1094,28.5222,77.5720
95.2000,-192.3097,-52.8318,3.4492,-124.4947,INERTIAL,1.0000,0.8626,495,0.1094,28.5222,77.5720
95.3000,-192.4964,-53.1133,3.4233,-123.5904,INERTIAL,1.0000,0.8628,495,0.1094,28.5222,77.5720
95.4000,-192.6955,-53.4202,3.5094,-122.8731,INERTIAL,1.0000,0.8630,495,0.1094,28.5222,77.5720
95.5000,-192.8837,-53.7192,3.5180,-122.1682,INERTIAL,1.0000,0.8631,495,0.3490,28.5222,77.5720
95.6000,-193.0653,-54.0166,3.5058,-121.4247,INERTIAL,1.0000,0.8633,495,0.3490,28.5222,77.5720
95.7000,-193.2436,-54.3187,3.5065,-120.5618,INERTIAL,1.0000,0.8635,495,0.3490,28.5222,77.5720
95.8000,-193.4180,-54.6215,3.5023,-119.9398,INERTIAL,1.0000,0.8636,495,0.3490,28.5222,77.5720
95.9000,-193.5920,-54.9260,3.5039,-119.7444,INERTIAL,1.0000,0.8638,495,0.3490,28.5222,77.5720
96.0000,-193.7648,-55.2293,3.4991,-119.6788,INERTIAL,1.0000,0.8639,495,0.4222,28.5222,77.5720
96.1000,-193.9380,-55.5376,3.5128,-119.3126,INERTIAL,1.0000,0.8640,495,0.4222,28.5222,77.5720
96.2000,-194.1102,-55.8469,3.5228,-119.1007,INERTIAL,1.0000,0.8642,495,0.4222,28.5222,77.5720
96.3000,-194.2812,-56.1595,3.5373,-118.6728,INERTIAL,1.0000,0.8643,495,0.4222,28.5222,77.5720
96.4000,-194.4482,-56.4713,3.5374,-118.1682,INERTIAL,1.0000,0.8645,495,0.4222,28.5222,77.5720
96.5000,-194.6130,-56.7877,3.5482,-117.4969,INERTIAL,1.0000,0.8646,495,1.1044,28.5222,77.5720
96.6000,-194.7764,-57.1137,3.5843,-116.5792,INERTIAL,1.0000,0.8647,495,1.1044,28.5222,77.5720
96.7000,-194.9350,-57.4431,3.6108,-115.6675,INERTIAL,1.0000,0.8648,495,1.1044,28.5222,77.5720
96.8000,-195.0885,-57.7739,3.6240,-114.8843,INERTIAL,1.0000,0.8649,495,1.1044,28.5222,77.5720
96.9000,-195.2360,-58.1048,3.6235,-114.0130,INERTIAL,1.0000,0.8650,495,1.1044,28.5222,77.5720
97.0000,-195.3816,-58.4414,3.6395,-113.3795,INERTIAL,1.0000,0.8651,496,1.0397,28.5222,77.5720
97.1000,-195.5267,-58.7764,3.6436,-113.4115,INERTIAL,1.0000,0.8652,496,1.0397,28.5222,77.5720
97.2000,-195.6728,-59.1118,3.6491,-113.5395,INERTIAL,1.0000,0.8653,496,1.0397,28.5222,77.5720
97.3000,-195.8205,-59.4467,3.6532,-113.7975,INERTIAL,1.0000,0.8654,496,1.0397,28.5221,77.5720
97.4000,-195.9652,-59.7828,3.6553,-113.2869,INERTIAL,1.0000,0.8655,496,1.0397,28.5221,77.5720
97.5000,-196.1088,-60.1175,3.6504,-113.2173,INERTIAL,1.0000,0.8656,496,0.4727,28.5221,77.5720
97.6000,-196.2520,-60.4525,3.6479,-113.1573,INERTIAL,1.0000,0.8657,496,0.4727,28.5221,77.5720
97.7000,-196.3933,-60.7884,3.6464,-112.8176,INERTIAL,1.0000,0.8658,496,0.4727,28.5221,77.5720
97.8000,-196.5293,-61.1264,3.6453,-111.9148,INERTIAL,1.0000,0.8659,496,0.4727,28.5221,77.5720
97.9000,-196.6599,-61.4674,3.6475,-110.9517,INERTIAL,1.0000,0.8659,496,0.4727,28.5221,77.5720
98.0000,-196.7857,-61.8099,3.6480,-110.1723,INERTIAL,1.0000,0.8660,497,0.0340,28.5221,77.5720
98.1000,-196.9109,-62.1546,3.6551,-109.9487,INERTIAL,1.0000,0.8661,497,0.0340,28.5221,77.5720
98.2000,-197.0367,-62.5048,3.6792,-109.7366,INERTIAL,1.0000,0.8662,497,0.0340,28.5221,77.5720
98.3000,-197.1619,-62.8558,3.6968,-109.6143,INERTIAL,1.0000,0.8662,497,0.0340,28.5221,77.5720
98.4000,-197.2867,-63.2075,3.7097,-109.5342,INERTIAL,1.0000,0.8663,497,0.0340,28.5221,77.5720
98.5000,-197.4109,-63.5597,3.7187,-109.4189,INERTIAL,1.0000,0.8664,497,0.3399,28.5221,77.5720
98.6000,-197.5346,-63.9069,3.7066,-109.6205,INERTIAL,1.0000,0.8664,497,0.3399,28.5221,77.5720
98.7000,-197.6651,-64.2567,3.7166,-110.4544,INERTIAL,1.0000,0.8665,497,0.3399,28.5221,77.5720
98.8000,-197.7993,-64.6055,3.7242,-111.0478,INERTIAL,1.0000,0.8666,497,0.3399,28.5221,77.5720
98.9000,-197.9368,-64.9530,3.7287,-111.5919,INERTIAL,1.0000,0.8666,497,0.3399,28.5221,77.5720
99.0000,-198.0758,-65.2987,3.7278,-111.9047,INERTIAL,1.0000,0.8667,497,0.2852,28.5221,77.5720
99.1000,-198.2142,-65.6467,3.7342,-111.6941,INERTIAL,1.0000,0.8668,497,0.2852,28.5221,77.5720
99.2000,-198.3507,-65.9945,3.7349,-111.4338,INERTIAL,1.0000,0.8669,497,0.2852,28.5221,77.5720
99.3000,-198.4882,-66.3436,3.7412,-111.4920,INERTIAL,1.0000,0.8670,497,0.2852,28.5221,77.5720
99.4000,-198.6240,-66.6922,3.7414,-111.2854,INERTIAL,1.0000,0.8670,497,0.2852,28.5221,77.5720
99.5000,-198.7553,-67.0403,3.7335,-110.6735,INERTIAL,1.0000,0.8671,497,0.9345,28.5221,77.5719
99.6000,-198.8847,-67.3888,3.7277,-110.3700,INERTIAL,1.0000,0.8672,497,0.9345,28.5221,77.5719
99.7000,-199.0134,-67.7319,3.7046,-110.5610,INERTIAL,1.0000,0.8673,497,0.9345,28.5221,77.5719
99.8000,-199.1449,-68.0793,3.7081,-110.7386,INERTIAL,1.0000,0.8673,497,0.9345,28.5221,77.5719
99.9000,-199.2780,-68.4261,3.7107,-110.9948,INERTIAL,1.0000,0.8674,497,0.9345,28.5221,77.5719
100.0000,-199.4140,-68.7695,3.7044,-111.6011,INERTIAL,1.0000,0.8675,497,1.7838,28.5221,77.5719
100.1000,-199.5518,-69.1143,3.7074,-111.7778,INERTIAL,1.0000,0.8676,497,1.7838,28.5221,77.5719
100.2000,-199.6868,-69.4543,3.6896,-111.6566,INERTIAL,1.0000,0.8676,497,1.7838,28.5221,77.5719
100.3000,-199.8224,-69.7981,3.6916,-111.5303,INERTIAL,1.0000,0.8677,497,1.7838,28.5221,77.5719
100.4000,-199.9552,-70.1434,3.6944,-111.0332,INERTIAL,1.0000,0.8678,497,1.7838,28.5221,77.5719
100.5000,-200.0847,-70.4904,3.6981,-110.4633,INERTIAL,1.0000,0.8679,497,2.1916,28.5220,77.5719
100.6000,-200.2097,-70.8333,3.6803,-110.0434,INERTIAL,1.0000,0.8679,497,2.1916,28.5220,77.5719
100.7000,-200.3414,-71.1749,3.6733,-111.0711,INERTIAL,1.0000,0.8680,497,2.1916,28.5220,77.5719
100.8000,-200.4347,-71.4102,3.2547,-111.4496,INERTIAL,1.0000,0.8681,497,2.1916,28.5220,77.5719
100.9000,-200.5493,-71.7222,3.2801,-110.1478,INERTIAL,1.0000,0.8682,497,2.1916,28.5220,77.5719
101.0000,-200.6692,-72.0318,3.2947,-111.1718,INERTIAL,1.0000,0.8682,497,1.4811,28.5220,77.5719
101.1000,-200.7901,-72.3411,3.3044,-111.3581,INERTIAL,1.0000,0.8683,497,1.4811,28.5220,77.5719
101.2000,-200.9127,-72.6512,3.3152,-111.5774,INERTIAL,1.0000,0.8684,497,1.4811,28.5220,77.5719
101.3000,-201.0359,-72.9574,3.3099,-111.9107,INERTIAL,1.0000,0.8685,497,1.4811,28.5220,77.5719
101.4000,-201.1630,-73.2652,3.3172,-112.4504,INERTIAL,1.0000,0.8686,497,1.4811,28.5220,77.5719
101.5000,-201.2921,-73.5723,3.3226,-112.8057,INERTIAL,1.0000,0.8687,498,0.8748,28.5220,77.5719
101.6000,-201.4234,-73.8793,3.3285,-113.1549,INERTIAL,1.0000,0.8687,498,0.8748,28.5220,77.5719
101.7000,-201.5518,-74.1876,3.3328,-112.6119,INERTIAL,1.0000,0.8688,498,0.8748,28.5220,77.5719
101.8000,-201.6778,-74.4971,3.3360,-112.1530,INERTIAL,1.0000,0.8689,498,0.8748,28.5220,77.5719
101.9000,-201.8034,-74.8060,3.3353,-112.1261,INERTIAL,1.0000,0.8690,498,0.8748,28.5220,77.5719
102.0000,-201.9315,-75.1147,3.3378,-112.5343,INERTIAL,1.0000,0.8691,498,0.3768,28.5220,77.5719
102.1000,-202.0603,-75.4229,3.3390,-112.6854,INERTIAL,1.0000,0.8692,498,0.3768,28.5220,77.5719
102.2000,-202.1888,-75.7314,3.3398,-112.6190,INERTIAL,1.0000,0.8693,498,0.3768,28.5220,77.5719
102.3000,-202.3193,-76.0490,3.3742,-112.3305,INERTIAL,1.0000,0.8693,498,0.3768,28.5220,77.5719
102.4000,-202.4514,-76.3670,3.3994,-112.5535,INERTIAL,1.0000,0.8694,498,0.3768,28.5220,77.5719
102.5000,-202.5842,-76.6853,3.4179,-112.6450,INERTIAL,1.0000,0.8695,498,0.0073,28.5220,77.5719
102.6000,-202.7193,-77.0031,3.4307,-113.0332,INERTIAL,1.0000,0.8696,498,0.0073,28.5220,77.5719
102.7000,-202.8549,-77.3210,3.4401,-113.1110,INERTIAL,1.0000,0.8697,498,0.0073,28.5220,77.5719
102.8000,-202.9920,-77.6388,3.4476,-113.3327,INERTIAL,1.0000,0.8698,498,0.0073,28.5220,77.5719
102.9000,-203.1298,-77.9564,3.4531,-113.4585,INERTIAL,1.0000,0.8699,498,0.0073,28.5220,77.5719
103.0000,-203.2676,-78.2749,3.4595,-113.3957,INERTIAL,1.0000,0.8700,498,0.4002,28.5220,77.5719
103.1000,-203.4022,-78.5839,3.4267,-113.5334,INERTIAL,1.0000,0.8701,498,0.4002,28.5220,77.5719
103.2000,-203.5384,-78.8912,3.4027,-113.9043,INERTIAL,1.0000,0.8701,498,0.4002,28.5220,77.5719
103.3000,-203.6424,-79.1220,3.0835,-114.0864,INERTIAL,1.0000,0.8702,498,0.4002,28.5220,77.5719
103.4000,-203.7763,-79.4161,3.1377,-114.5100,INERTIAL,1.0000,0.8703,498,0.4002,28.5220,77.5719
103.5000,-203.9221,-79.7332,3.2668,-114.7524,INERTIAL,1.0000,0.8704,498,0.2580,28.5220,77.5719
103.6000,-204.0719,-80.0529,3.3635,-115.1701,INERTIAL,1.0000,0.8705,498,0.2580,28.5220,77.5719
103.7000,-204.2244,-80.3737,3.4327,-115.4666,INERTIAL,1.0000,0.8707,498,0.2580,28.5220,77.5719
103.8000,-204.3778,-80.6929,3.4725,-115.6884,INERTIAL,1.0000,0.8708,498,0.2580,28.5220,77.5719
103.9000,-204.5336,-81.0130,3.5045,-115.9699,INERTIAL,1.0000,0.8709,498,0.2580,28.5220,77.5719
104.0000,-204.6943,-81.3312,3.5265,-116.8118,INERTIAL,1.0000,0.8710,498,0.8437,28.5220,77.5719
104.1000,-204.8584,-81.6507,3.5508,-117.2139,INERTIAL,1.0000,0.8711,498,0.8437,28.5219,77.5719
104.2000,-205.0224,-81.9708,3.5676,-117.1376,INERTIAL,1.0000,0.8712,498,0.8437,28.5219,77.5719
104.3000,-205.1888,-82.2914,3.5835,-117.4361,INERTIAL,1.0000,0.8714,498,0.8437,28.5219,77.5719
104.4000,-205.3559,-82.6091,3.5858,-117.7479,INERTIAL,1.0000,0.8715,498,0.8437,28.5219,77.5719
104.5000,-205.5268,-82.9293,3.6019,-118.0979,INERTIAL,1.0000,0.8716,498,1.6281,28.5219,77.5719
104.6000,-205.6983,-83.2450,3.5986,-118.5076,INERTIAL,1.0000,0.8717,498,1.6281,28.5219,77.5719
104.7000,-205.8726,-83.5620,3.6056,-118.8105,INERTIAL,1.0000,0.8719,498,1.6281,28.5219,77.5719
104.8000,-206.0459,-83.8790,3.6081,-118.6743,INERTIAL,1.0000,0.8720,498,1.6281,28.5219,77.5719
104.9000,-206.2199,-84.1991,3.6211,-118.5179,INERTIAL,1.0000,0.8721,498,1.6281,28.5219,77.5719
105.0000,-206.3867,-84.5094,3.5850,-118.2695,INERTIAL,1.0000,0.8723,498,1.6014,28.5219,77.5719
105.1000,-206.5511,-84.8147,3.5419,-118.2959,INERTIAL,1.0000,0.8724,498,1.6014,28.5219,77.5719
105.2000,-206.7143,-85.1155,3.4983,-118.4768,INERTIAL,1.0000,0.8725,498,1.6014,28.5219,77.5719
105.3000,-206.8841,-85.4169,3.4839,-119.3887,INERTIAL,1.0000,0.8727,498,1.6014,28.5219,77.5719
105.4000,-207.0585,-85.7169,3.4788,-120.1615,INERTIAL,1.0000,0.8728,498,1.6014,28.5219,77.5719
105.5000,-207.2367,-86.0128,3.4698,-121.0478,INERTIAL,1.0000,0.8730,499,0.9530,28.5219,77.5719
105.6000,-207.4181,-86.3009,3.4458,-122.1600,INERTIAL,1.0000,0.8731,499,0.9530,28.5219,77.5719
105.7000,-207.6011,-86.5795,3.4045,-123.2274,INERTIAL,1.0000,0.8733,499,0.9530,28.5219,77.5719
105.8000,-207.7894,-86.8626,3.4030,-123.6156,INERTIAL,1.0000,0.8735,499,0.9530,28.5219,77.5719
105.9000,-207.9769,-87.1368,3.3732,-124.3382,INERTIAL,1.0000,0.8736,499,0.9530,28.5219,77.5719
106.0000,-208.1692,-87.4108,3.3638,-125.0279,INERTIAL,1.0000,0.8738,499,0.4356,28.5219,77.5719
106.1000,-208.3626,-87.6824,3.3528,-125.4538,INERTIAL,1.0000,0.8740,499,0.4356,28.5219,77.5719
106.2000,-208.5496,-87.9478,3.3141,-125.1334,INERTIAL,1.0000,0.8742,499,0.4356,28.5219,77.5718
106.3000,-208.7349,-88.2125,3.2836,-124.9680,INERTIAL,1.0000,0.8744,499,0.4356,28.5219,77.5718
106.4000,-208.9219,-88.4845,3.2898,-124.5197,INERTIAL,1.0000,0.8746,499,0.4356,28.5219,77.5718
106.5000,-209.1066,-88.7581,3.2941,-124.0091,INERTIAL,1.0000,0.8748,499,0.0410,28.5219,77.5718
106.6000,-209.2903,-89.0386,3.3157,-123.2163,INERTIAL,1.0000,0.8749,499,0.0410,28.5219,77.5718
106.7000,-209.4673,-89.3143,3.3013,-122.7105,INERTIAL,1.0000,0.8751,499,0.0410,28.5219,77.5718
106.8000,-209.6464,-89.5964,3.3159,-122.4074,INERTIAL,1.0000,0.8753,499,0.0410,28.5219,77.5718
106.9000,-209.8245,-89.8742,3.3101,-122.6553,INERTIAL,1.0000,0.8755,499,0.0410,28.5219,77.5718
107.0000,-210.0013,-90.1535,3.3082,-122.3419,INERTIAL,1.0000,0.8756,499,0.3252,28.5219,77.5718
107.1000,-210.1768,-90.4325,3.3039,-122.1628,INERTIAL,1.0000,0.8758,499,0.3252,28.5219,77.5718
107.2000,-210.3534,-90.7187,3.3254,-121.6714,INERTIAL,1.0000,0.8760,499,0.3252,28.5219,77.5718
107.3000,-210.5268,-91.0022,3.3247,-121.4510,INERTIAL,1.0000,0.8761,499,0.3252,28.5219,77.5718
107.4000,-210.7002,-91.2857,3.3243,-121.4491,INERTIAL,1.0000,0.8763,499,0.3252,28.5219,77.5718
107.5000,-210.8763,-91.5725,3.3395,-121.5525,INERTIAL,1.0000,0.8764,499,0.2397,28.5219,77.5718
107.6000,-211.0543,-91.8566,3.3441,-122.0619,INERTIAL,1.0000,0.8766,499,0.2397,28.5219,77.5718
107.7000,-211.2370,-92.1403,3.3551,-122.7954,INERTIAL,1.0000,0.8768,499,0.2397,28.5219,77.5718
107.8000,-211.4240,-92.4214,3.3629,-123.6317,INERTIAL,1.0000,0.8769,499,0.2397,28.5219,77.5718
107.9000,-211.6094,-92.6908,3.3291,-124.5082,INERTIAL,1.0000,0.8771,499,0.2397,28.5219,77.5718
108.0000,-211.7986,-92.9626,3.3227,-124.8346,INERTIAL,1.0000,0.8773,499,0.7372,28.5218,77.5718
108.1000,-211.9825,-93.2231,3.2734,-125.1619,INERTIAL,1.0000,0.8775,499,0.7372,28.5218,77.5718
108.2000,-212.1625,-93.4823,3.2305,-124.7618,INERTIAL,1.0000,0.8777,499,0.7372,28.5218,77.5718
108.3000,-212.3489,-93.7481,3.2362,-125.0502,INERTIAL,1.0000,0.8779,499,0.7372,28.5218,77.5718
108.4000,-212.5393,-94.0138,3.2482,-125.6233,INERTIAL,1.0000,0.8781,499,0.7372,28.5218,77.5718
108.5000,-212.7328,-94.2748,3.2485,-126.5574,INERTIAL,1.0000,0.8783,499,0.4056,28.5218,77.5718
108.6000,-212.9305,-94.5325,3.2483,-127.4915,INERTIAL,1.0000,0.8785,499,0.4056,28.5218,77.5718
108.7000,-213.1247,-94.7792,3.2084,-128.1447,INERTIAL,1.0000,0.8787,499,0.4056,28.5218,77.5718
108.8000,-213.3267,-95.0309,3.2154,-128.7555,INERTIAL,1.0000,0.8789,499,0.4056,28.5218,77.5718
108.9000,-213.5243,-95.2747,3.1870,-128.9993,INERTIAL,1.0000,0.8791,499,0.4056,28.5218,77.5718
109.0000,-213.7168,-95.5175,3.1548,-128.3955,INERTIAL,1.0000,0.8794,499,0.0282,28.5218,77.5718
109.1000,-213.9010,-95.7511,3.0885,-128.2331,INERTIAL,1.0000,0.8796,499,0.0282,28.5218,77.5718
109.2000,-214.0856,-95.9828,3.0423,-128.5282,INERTIAL,1.0000,0.8798,499,0.0282,28.5218,77.5718
109.3000,-214.2716,-96.2107,3.0054,-129.1884,INERTIAL,1.0000,0.8800,499,0.0282,28.5218,77.5718
109.4000,-214.4625,-96.4388,2.9945,-129.9168,INERTIAL,1.0000,0.8803,499,0.0282,28.5218,77.5718
109.5000,-214.6568,-96.6672,2.9957,-130.3926,INERTIAL,1.0000,0.8805,499,0.2991,28.5218,77.5718
109.6000,-214.8564,-96.8986,3.0179,-130.7962,INERTIAL,1.0000,0.8808,499,0.2991,28.5218,77.5718
109.7000,-215.0580,-97.1295,3.0352,-131.1469,INERTIAL,1.0000,0.8810,499,0.2991,28.5218,77.5718
109.8000,-215.2652,-97.3608,3.0611,-131.8777,INERTIAL,1.0000,0.8813,499,0.2991,28.5218,77.5718
109.9000,-215.4752,-97.5881,3.0730,-132.7579,INERTIAL,1.0000,0.8815,499,0.2991,28.5218,77.5718
110.0000,-215.6886,-97.8123,3.0813,-133.5936,INERTIAL,1.0000,0.8818,500,0.2041,28.5218,77.5718
