t_ns,wall_ms,lat,lon,alt,acc_h,acc_v,speed,has_speed,speed_acc,bearing,has_bearing,bearing_acc,provider,elapsed_unc_ns,is_mock,n_sats_used
19032259398175,1788548978433,28.5215488,77.5715889,171.20001220703125,3.79,1.5811142,0.0,true,0.07069804,NaN,false,NaN,fused,NaN,false,34
19033757956248,1788548979931,28.5215501,77.5715908,171.20001220703125,3.79,1.5762931,0.0,true,0.07069392,NaN,false,NaN,fused,NaN,false,46
19034757488695,1788548980931,28.5215512,77.5715919,171.20001220703125,3.79,1.7832354,0.0,true,0.070693165,NaN,false,NaN,fused,NaN,false,48
19035755127965,1788548981929,28.5215519,77.5715922,171.3000030517578,3.79,1.7678379,0.0,true,0.07069326,NaN,false,NaN,fused,NaN,false,48
19036757234163,1788548982931,28.5215531,77.5715925,171.3000030517578,3.79,1.773855,0.0,true,0.07069322,NaN,false,NaN,fused,NaN,false,47
19037753567652,1788548983927,28.5215546,77.5715926,171.3000030517578,3.79,1.7921702,0.0,true,0.070692986,NaN,false,NaN,fused,NaN,false,47
19038763340725,1788548984938,28.5215562,77.5715926,171.3000030517578,3.79,1.7645524,0.0,true,0.070692755,NaN,false,NaN,fused,NaN,false,53
19039761988433,1788548985935,28.521557,77.5715925,171.3000030517578,3.79,1.7654916,0.0,true,0.070692845,NaN,false,NaN,fused,NaN,false,53
19040765043328,1788548986939,28.5215575,77.5715922,171.3000030517578,3.79,1.5868827,0.0,true,0.070692845,NaN,false,NaN,fused,NaN,false,54
19041763855307,1788548987937,28.5215577,77.571592,171.3000030517578,3.79,1.5764602,0.0,true,0.07069271,NaN,false,NaN,fused,NaN,false,55
19042754311973,1788548988928,28.5215578,77.5715919,171.3000030517578,3.79,1.6993295,0.0,true,0.070692845,NaN,false,NaN,fused,NaN,false,55
19043753584525,1788548989927,28.5215579,77.5715918,171.3000030517578,3.79,1.7124473,0.0,true,0.07069272,NaN,false,NaN,fused,NaN,false,55
19044760502649,1788548990935,28.5215579,77.5715918,171.3000030517578,3.79,1.8845645,0.0,true,0.070692584,NaN,false,NaN,fused,NaN,false,55
19045760732961,1788548991934,28.5215579,77.5715919,171.3000030517578,3.79,1.891154,0.0,true,0.0706926,NaN,false,NaN,fused,NaN,false,56
19046753848013,1788548992928,28.5215579,77.5715919,171.3000030517578,3.79,1.9409977,0.0,true,0.07069288,NaN,false,NaN,fused,NaN,false,57
19047753445930,1788548993927,28.5215645,77.5715954,171.3000030517578,3.79,1.9819624,0.79,true,0.69173473,43.0,true,9.022285,fused,NaN,false,55
19048760970305,1788548994935,28.5215794,77.5716043,171.3000030517578,3.79,2.1085076,2.12,true,0.46843168,31.0,true,10.854988,fused,NaN,false,54
19049762282907,1788548995937,28.5215987,77.5716174,171.3000030517578,3.79,2.5648518,2.7,true,0.09523262,31.0,true,2.2642248,fused,NaN,false,60
19050752523845,1788548996926,28.5216188,77.5716317,171.3000030517578,3.79,3.1303685,2.62,true,0.029069671,33.0,true,0.71182793,fused,NaN,false,61
19051754596450,1788548997928,28.5216381,77.5716485,171.3000030517578,3.79,2.708355,2.78,true,0.028026044,39.0,true,0.64652914,fused,NaN,false,61
19052763002803,1788548998937,28.5216569,77.5716704,171.3000030517578,3.79,2.709008,3.09,true,0.028870037,45.0,true,0.5992985,fused,NaN,false,61
19053763070823,1788548999937,28.5216762,77.571694,171.3000030517578,3.79,2.3130174,3.21,true,0.032020874,44.0,true,0.6388271,fused,NaN,false,60
19054760809365,1788549000935,28.5216978,77.5717166,171.3000030517578,3.79,1.8762778,3.37,true,0.032619506,40.0,true,0.620379,fused,NaN,false,60
19055758142801,1788549001932,28.5217206,77.5717384,171.3000030517578,3.79,1.9446305,3.33,true,0.03751758,39.0,true,0.721726,fused,NaN,false,60
19056759319677,1788549002933,28.5217428,77.5717616,171.3000030517578,3.79,1.441538,3.4,true,0.04976309,42.0,true,0.93986815,fused,NaN,false,61
19057754072801,1788549003928,28.5217645,77.5717865,171.3000030517578,3.79,1.5996311,3.47,true,0.05017656,44.0,true,0.92756784,fused,NaN,false,61
19058754390405,1788549004929,28.5217871,77.5718118,171.3000030517578,3.79,1.6061336,3.54,true,0.048263505,43.0,true,0.87619495,fused,NaN,false,61
19059764637696,1788549005938,28.5218109,77.5718352,171.3000030517578,3.79,1.6126792,3.44,true,0.055663083,39.0,true,1.0385109,fused,NaN,false,62
19060760345716,1788549006935,28.5218369,77.5718571,171.70001220703125,3.79,1.8040898,3.54,true,0.051471982,35.0,true,0.9336215,fused,NaN,false,61
19061765563111,1788549007940,28.5218633,77.5718773,171.70001220703125,3.79,1.9810565,3.4,true,0.052081835,33.0,true,0.98281664,fused,NaN,false,60
19062752715351,1788549008927,28.5218904,77.5718974,171.70001220703125,3.79,1.9009889,3.57,true,0.04960856,33.0,true,0.8923081,fused,NaN,false,60
19063755408528,1788549009929,28.5219175,77.5719171,171.70001220703125,3.79,1.8059351,3.5,true,0.037304793,31.0,true,0.6836401,fused,NaN,false,58
19064764593215,1788549010938,28.5219457,77.5719353,171.70001220703125,3.79,1.8587309,3.59,true,0.044122312,28.0,true,0.7880071,fused,NaN,false,55
19065756819256,1788549011931,28.5219749,77.5719502,171.70001220703125,3.79,1.7990297,3.54,true,0.04919797,22.0,true,0.8914809,fused,NaN,false,55
19066757745402,1788549012931,28.5220048,77.5719625,171.70001220703125,3.79,1.8995943,3.55,true,0.044604033,20.0,true,0.80621934,fused,NaN,false,55
19067758115609,1788549013933,28.5220348,77.5719749,171.70001220703125,3.79,1.8015784,3.56,true,0.047316384,21.0,true,0.85281533,fused,NaN,false,56
19068765421494,1788549014940,28.5220645,77.5719877,171.70001220703125,3.79,1.5960411,3.58,true,0.05473137,21.0,true,0.98054016,fused,NaN,false,54
19069758194619,1788549015933,28.5220946,77.5720014,171.70001220703125,3.79,1.8465341,3.66,true,0.060721084,22.0,true,1.0663382,fused,NaN,false,53
19070761059514,1788549016936,28.5221243,77.5720159,171.70001220703125,3.79,1.7979308,3.58,true,0.05495466,24.0,true,0.9844582,fused,NaN,false,51
19071758722274,1788549017933,28.5221534,77.5720328,171.70001220703125,3.79,1.9092346,3.63,true,0.041238505,27.0,true,0.7290493,fused,NaN,false,51
19072752948993,1788549018927,28.5221811,77.5720525,171.70001220703125,3.79,1.9673984,3.61,true,0.034925263,32.0,true,0.6213165,fused,NaN,false,51
19073754883836,1788549019929,28.5222069,77.5720746,171.70001220703125,3.79,2.015715,3.64,true,0.034832884,36.0,true,0.6143892,fused,NaN,false,51
19074761679149,1788549020935,28.5222321,77.572098,171.70001220703125,3.79,2.0222087,3.64,true,0.033086114,38.0,true,0.58317256,fused,NaN,false,51
