t_ns,qx,qy,qz,qw
18826471854246,0.39269093,0.47931555,0.51986206,0.5880424
18826476612736,0.3563632,0.44243258,0.5424339,0.6188894
18826481371225,0.33042064,0.44576162,0.5372971,0.6351618
18826486129715,0.33470312,0.44846782,0.5356113,0.6324326
18826490888204,0.33321816,0.45430416,0.5310528,0.6328952
18826495646694,0.32725123,0.44434097,0.53715354,0.63791364
18826500405184,0.32632667,0.4405719,0.5393446,0.6391515
18826505163673,0.3328344,0.43935546,0.5405771,0.6355819
18826509922163,0.33828467,0.4351908,0.54375046,0.63285685
18826514680652,0.34012774,0.4274314,0.5490283,0.6326006
18826519439142,0.3437083,0.42109382,0.55352753,0.63099277
18826524197684,0.34885135,0.41893476,0.5555855,0.62779063
18826528956173,0.35074764,0.4162157,0.55767894,0.62668556
18826533714663,0.34925258,0.41438073,0.5589104,0.62763876
18826538473152,0.34828207,0.414831,0.5587177,0.628052
18826543231642,0.3474412,0.41733894,0.55719376,0.6282101
18826547990131,0.34499377,0.41864175,0.5561428,0.6296217
18826552748621,0.3422907,0.41961238,0.55519885,0.63128185
18826557507111,0.3414617,0.42090118,0.554165,0.631781
18826562265600,0.34154475,0.42165047,0.5535273,0.6317955
18826567024142,0.34151414,0.42086855,0.5538631,0.63203907
18826571782579,0.3420755,0.41961667,0.55460095,0.63192093
18826576541121,0.34369195,0.4186862,0.55530286,0.6310439
18826581299611,0.34513444,0.41764086,0.5561165,0.6302324
18826586058100,0.3457686,0.41643864,0.55702,0.6298823
18826590816590,0.34622994,0.41589925,0.55752397,0.6295392
18826595575079,0.34661627,0.41621697,0.55749166,0.6291452
18826600333569,0.3462993,0.4166808,0.55726737,0.6292114
18826605092059,0.34549528,0.41716662,0.55693716,0.6296237
18826609850548,0.3449694,0.41786265,0.5564406,0.62988955
18826614609038,0.34473234,0.418559,0.555921,0.63001573
18826619367527,0.34451154,0.4187001,0.5557121,0.630227
18826624126017,0.34450874,0.41848257,0.55574787,0.6303415
18826628884559,0.34500778,0.41814202,0.5559227,0.63014036
18826633643048,0.345689,0.41764003,0.55625033,0.6298107
18826638401538,0.34621218,0.41689107,0.5567649,0.62956476
18826643160027,0.3466641,0.41621566,0.55727345,0.629313
18826647918517,0.34706008,0.41587,0.55760205,0.6290321
18826652677006,0.34716535,0.41572732,0.5577915,0.62890047
18826657435496,0.3469163,0.415716,0.55786175,0.628983
18826662193986,0.3465717,0.41593087,0.55775374,0.6291266
18826666952475,0.3462206,0.41630083,0.5574846,0.6293137
18826671710965,0.34580863,0.41658685,0.55724674,0.62956166
18826676469454,0.34543577,0.4167208,0.55707455,0.62983
18826681227944,0.34529555,0.41674417,0.556977,0.6299777
18826685986486,0.34537128,0.41661823,0.55699044,0.6300076
18826690744975,0.34552234,0.41628182,0.55715686,0.63
18826695503465,0.34572488,0.41584837,0.5574173,0.6299448
18826700261954,0.34601828,0.41544858,0.5577005,0.6297968
18826705020444,0.34627926,0.41510165,0.55797553,0.6296385
18826709778934,0.34638935,0.41481978,0.5582141,0.6295522
18826714537423,0.346386,0.41467613,0.5583629,0.62951684
18826719295913,0.34633526,0.4146812,0.55840534,0.62950367
18826724054402,0.3462096,0.41474488,0.55837995,0.6295534
18826728812892,0.34605122,0.41479048,0.5583339,0.62965125
18826733571381,0.34595287,0.41480955,0.5582835,0.6297374
18826738329871,0.34596136,0.41476452,0.5582638,0.6297798
18826743088361,0.34604123,0.41464284,0.55829763,0.6297861
18826747846850,0.34618607,0.4144279,0.5584076,0.6297505
18826752605392,0.3463908,0.4142163,0.5585432,0.62965685
18826757363881,0.3465883,0.4140426,0.55867213,0.629548
18826762122371,0.3467036,0.4139312,0.5587888,0.6294543
18826766880861,0.34676296,0.4139098,0.55885875,0.6293735
18826771639350,0.3467507,0.4139812,0.5588655,0.6293273
18826776397840,0.3466895,0.41413248,0.5588052,0.6293151
18826781156329,0.34658083,0.41431308,0.55870324,0.6293465
18826785914819,0.3464801,0.41451386,0.55857015,0.6293879
18826790673309,0.3464216,0.4146778,0.55844223,0.6294257
18826795431798,0.34642005,0.4147761,0.5583422,0.62945056
18826800190288,0.34646937,0.41480595,0.55828154,0.6294574
18826804948777,0.3465798,0.41477042,0.55826986,0.6294305
18826809707267,0.3467441,0.41467515,0.55830836,0.6293686
