t_ns,gx,gy,gz
18826467095756,-0.885733,9.390172,2.6852434
18826471854246,-1.5242022,9.4162855,2.2761316
18826476612736,-1.5791316,9.032706,3.476627
18826481371225,-2.0711,8.8137665,3.768083
18826486129715,-2.046744,8.86289,3.6647534
18826490888204,-2.1686516,8.868186,3.580867
18826495646694,-2.1117055,8.7757225,3.8337672
18826500405184,-2.070962,8.751305,3.9110355
18826505163673,-1.9480664,8.807334,3.8478944
18826509922163,-1.7940485,8.840126,3.8475885
18826514680652,-1.6407242,8.822786,3.9543462
18826519439142,-1.4799249,8.825288,4.011794
18826524197684,-1.3569767,8.860499,3.9775064
18826528956173,-1.2794104,8.863707,3.9960258
18826533714663,-1.2725209,8.841797,4.046444
18826538473152,-1.2933807,8.836041,4.0523987
18826543231642,-1.3451684,8.841768,4.0229397
18826547990131,-1.4066665,8.826774,4.0348153
18826552748621,-1.4681393,8.807357,4.0552955
18826557507111,-1.5041682,8.805935,4.0451655
18826562265600,-1.5169425,8.809933,4.031672
18826567024142,-1.5073462,8.805467,4.0450025
18826571782579,-1.4798076,8.804106,4.0581145
18826576541121,-1.4387584,8.813871,4.0516696
18826581299611,-1.3979552,8.82151,4.04933
18826586058100,-1.3671899,8.821241,4.0604043
18826590816590,-1.3492652,8.82283,4.062947
18826595575079,-1.3459674,8.828132,4.0525126
18826600333569,-1.3572217,8.8279085,4.0492425
18826605092059,-1.3776153,8.823389,4.052206
18826609850548,-1.3974937,8.822226,4.047929
18826614609038,-1.4132324,8.823486,4.0397115
18826619367527,-1.4205301,8.822008,4.04038
18826624126017,-1.41857,8.820668,4.0439897
18826628884559,-1.406088,8.8232,4.0428286
18826633643048,-1.387534,8.826593,4.041829
18826638401538,-1.3670688,8.827423,4.0469875
18826643160027,-1.3482819,8.828068,4.0518827
18826647918517,-1.3351586,8.829946,4.0521355
18826652677006,-1.3298842,8.830331,4.053031
18826657435496,-1.3326644,8.82827,4.0566053
18826662193986,-1.3409911,8.826466,4.0577865
18826666952475,-1.3527515,8.8252535,4.0565186
18826671710965,-1.364426,8.823033,4.0574393
18826676469454,-1.3735158,8.820304,4.0603046
18826681227944,-1.3772044,8.819031,4.061822
18826685986486,-1.374974,8.818903,4.0628552
18826690744975,-1.3679763,8.818402,4.0663033
18826695503465,-1.3581917,8.817917,4.070632
18826700261954,-1.346916,8.818475,4.0731697
18826705020444,-1.3366196,8.819068,4.075278
18826709778934,-1.3296101,8.818697,4.0783696
18826714537423,-1.3265759,8.818051,4.080753
18826719295913,-1.326798,8.817739,4.0813584
18826724054402,-1.3295379,8.817015,4.0820303
18826728812892,-1.332944,8.815847,4.083439
18826733571381,-1.3352991,8.815017,4.084463
18826738329871,-1.3351287,8.814757,4.0850797
18826743088361,-1.3325726,8.814729,4.085975
18826747846850,-1.3272959,8.814816,4.087504
18826752605392,-1.3207581,8.815493,4.088163
18826757363881,-1.3146884,8.816337,4.0882993
18826762122371,-1.3104954,8.816849,4.0885415
18826766880861,-1.3084496,8.817366,4.0880814
18826771639350,-1.3090434,8.817738,4.0870886
18826776397840,-1.3118929,8.818067,4.0854635
18826781156329,-1.3162608,8.818092,4.0840063
18826785914819,-1.321084,8.818247,4.0821123
18826790673309,-1.3249253,8.818537,4.0802417
18826795431798,-1.3270388,8.818949,4.0786643
18826800190288,-1.3273345,8.819439,4.0775065
18826804948777,-1.3255473,8.820135,4.076584
18826809707267,-1.3218068,8.8210125,4.0758996
18826814465756,-1.3168765,8.822091,4.0751624
18826819224298,-1.311589,8.823023,4.0748487
18826823982736,-1.306798,8.823889,4.074514
18826828741277,-1.3026876,8.824676,4.0741267
18826833499767,-1.2997154,8.825286,4.073753
18826838258256,-1.2977712,8.8257265,4.073417
18826843016746,-1.2967246,8.82607,4.0730047
18826847775236,-1.2958952,8.826465,4.0724154
18826852533725,-1.2957553,8.8267565,4.0718284
18826857292215,-1.29529,8.827157,4.0711064
18826862050704,-1.2946798,8.827571,4.070403
18826866809194,-1.2937416,8.8279085,4.069969
18826871567684,-1.292127,8.828411,4.0693917
18826876326173,-1.290059,8.828922,4.068939
18826881084663,-1.2878926,8.829386,4.0686183
18826885843152,-1.2856649,8.82975,4.0685344
18826890601694,-1.283688,8.830002,4.0686126
18826895360184,-1.2818574,8.830273,4.0685983
18826900118673,-1.2801557,8.830397,4.068868
18826904877163,-1.2782735,8.83047,4.0692987
18826909635652,-1.275928,8.830517,4.0699353
18826914394142,-1.2730188,8.830551,4.0707693
18826919152631,-1.2691839,8.830578,4.071912
18826923911121,-1.2647189,8.830537,4.07339
18826928669611,-1.2599026,8.830574,4.074801
18826933428100,-1.2550695,8.830643,4.0761437
18826938186590,-1.2505002,8.830681,4.077467
18826942945079,-1.2461957,8.83078,4.0785694
18826947703569,-1.2423149,8.830731,4.0798554
18826952462059,-1.239119,8.830692,4.080913
18826957220548,-1.2364362,8.830567,4.081997
18826961979038,-1.23444,8.8305025,4.0827417
18826966737527,-1.2332408,8.830339,4.083456
18826971496017,-1.2321556,8.830248,4.0839806
18826976254559,-1.2314239,8.830159,4.0843925
18826981013048,-1.2306858,8.83011,4.084725
18826985771538,-1.2296968,8.830075,4.0850964
18826990530027,-1.2284539,8.830081,4.085457
18826995288517,-1.2270752,8.830086,4.0858607
18827000047006,-1.2255362,8.830134,4.086217
18827004805496,-1.2236912,8.830185,4.086662
18827009563986,-1.2214992,8.830223,4.087233
18827014322475,-1.2187121,8.830315,4.0878677
18827019080965,-1.2156084,8.830457,4.088486
18827023839454,-1.2122309,8.830687,4.0889916
18827028597944,-1.2085501,8.830957,4.089496
18827033356434,-1.2044891,8.831235,4.090098
18827038114923,-1.2005361,8.83158,4.090512
18827042873413,-1.1968701,8.832032,4.09061
18827047631902,-1.193779,8.832419,4.090677
18827052390392,-1.1915447,8.832686,4.090753
18827057148881,-1.1904457,8.832767,4.0909
18827061907371,-1.19043,8.832846,4.0907345
18827066665913,-1.1910421,8.832735,4.090795
18827071424402,-1.1917334,8.832476,4.0911546
18827076182892,-1.1919724,8.832202,4.091674
18827080941381,-1.1912369,8.831945,4.092441
18827085699871,-1.1893708,8.831656,4.093609
18827090458361,-1.1866946,8.831277,4.095204
18827095216850,-1.1832265,8.830877,4.0970664
18827099975340,-1.1796764,8.830431,4.099053
18827104733829,-1.1763004,8.829894,4.1011796
18827109492319,-1.173019,8.8293,4.1033964
18827114250809,-1.1702859,8.828573,4.1057405
18827119009298,-1.1679688,8.827726,4.1082215
18827123767788,-1.165841,8.8269205,4.1105585
18827128526277,-1.1637293,8.826131,4.1128488
18827133284767,-1.1612508,8.825374,4.1151757
18827138043256,-1.158645,8.824735,4.1172805
18827142801746,-1.1558744,8.8243065,4.118974
18827147560236,-1.1532773,8.824009,4.120341
18827152318725,-1.1513531,8.823673,4.1215973
18827157077215,-1.1496557,8.823991,4.1213923
18827161835704,-1.1478164,8.825266,4.1191735
18827166594194,-1.1464466,8.826149,4.1176624
18827171352736,-1.1456333,8.827074,4.1159034
18827176111173,-1.1445767,8.828994,4.112079
18827180869715,-1.1433798,8.830624,4.108912
18827185628204,-1.1415365,8.831759,4.106982
18827190386694,-1.1388094,8.8333845,4.1042457
18827195145184,-1.1357243,8.835115,4.1013722
18827199903673,-1.1328763,8.836346,4.099511
18827204662163,-1.1303077,8.837307,4.0981455
18827209420652,-1.1282057,8.838192,4.096815
18827214179142,-1.1260426,8.839114,4.095422
18827218937631,-1.1243881,8.8397045,4.0945997
18827223696121,-1.1229836,8.840061,4.0942183
18827228454611,-1.121876,8.840341,4.0939174
18827233213100,-1.1210092,8.840478,4.0938573
18827237971590,-1.1207359,8.840182,4.094573
18827242730079,-1.1202158,8.840039,4.0950246
18827247488569,-1.1200563,8.841435,4.09205
18827252247059,-1.119384,8.843782,4.087158
18827257005548,-1.1200078,8.843461,4.0876865
18827261764038,-1.1212493,8.842474,4.0894794
18827266522527,-1.1216508,8.8422785,4.0897903
18827271281017,-1.1222055,8.841226,4.091915
18827276039506,-1.1207292,8.839656,4.095709
18827280797996,-1.1155008,8.840051,4.096285
18827285556486,-1.1062473,8.841072,4.096591
18827290314975,-1.0948042,8.840624,4.1006284
18827295073465,-1.0825398,8.839865,4.105519
18827299832006,-1.071517,8.840238,4.1076064
18827304590444,-1.0637478,8.840336,4.109415
18827309348986,-1.0610356,8.839026,4.1129327
18827314107475,-1.0627141,8.838098,4.1144924
18827318865965,-1.0675145,8.838034,4.113388
18827323624454,-1.0748006,8.837625,4.112369
18827328382944,-1.0824021,8.836406,4.1129966
18827333141434,-1.0887108,8.836122,4.111941
18827337899923,-1.0909048,8.836779,4.1099486
18827342658413,-1.0890538,8.837169,4.1096005
18827347416902,-1.0825886,8.837346,4.1109242
18827352175392,-1.0729203,8.838433,4.111125
18827356933881,-1.0623585,8.839896,4.1107206
18827361692371,-1.0537043,8.840403,4.111859
18827366450861,-1.0486366,8.840846,4.1121993
18827371209350,-1.0477152,8.841669,4.1106663
18827375967840,-1.0511448,8.841775,4.1095605
18827380726329,-1.0567808,8.84112,4.1095247
18827385484819,-1.0624752,8.840388,4.1096306
18827390243309,-1.0659889,8.839629,4.1103563
18827395001798,-1.0657071,8.838742,4.112333
18827399760288,-1.0611445,8.837954,4.115207
18827404518777,-1.0529995,8.837314,4.1186724
18827409277267,-1.0424218,8.83719,4.1216297
18827414035756,-1.030694,8.837209,4.1245356
18827418794246,-1.0199846,8.836842,4.1279836
18827423552736,-1.0107203,8.836722,4.1305165
18827428311225,-1.0052232,8.837383,4.1304445
18827433069715,-0.99929225,8.8383,4.129924
18827437828204,-0.999394,8.840115,4.1260095
18827442586694,-0.99451786,8.840703,4.12593
18827447345184,-0.99378324,8.8413725,4.1246724
18827452103673,-0.9848729,8.841719,4.1260667
18827456862163,-0.97570175,8.846163,4.1187134
18827461620652,-0.95879984,8.8484125,4.117849
18827466379142,-0.9462128,8.846912,4.1239777
18827471137631,-0.93137354,8.847202,4.1267347
18827475896121,-0.92075837,8.84967,4.1238246
18827480654611,-0.9154866,8.847775,4.129059
18827485413100,-0.91457534,8.84466,4.135931
18827490171590,-0.91832316,8.844938,4.1345053
18827494930079,-0.9249542,8.84508,4.1327224
