t_ns,wall_ms,sentence
18827779332003,1788548773952,"$GPGSV,2,1,08,06,79,046,41,11,60,213,40,14,26,121,37,17,28,056,32,1*6B  "
18827779651586,1788548773952,"$GPGSV,2,2,08,19,53,020,42,21,12,170,36,24,39,271,45,41,00,000,31,1*6B  "
18827779888774,1788548773952,"$GPGSV,1,1,03,11,60,213,36,14,26,121,30,24,39,271,39,8*5F  "
18827780260076,1788548773952,"$GLGSV,2,1,05,09,86,046,37,16,31,142,31,20,60,260,41,19,49,015,38,1*70  "
18827780585180,1788548773952,"$GLGSV,2,2,05,21,19,232,41,1*40  "
18827781042055,1788548773952,"$GAGSV,2,1,06,02,64,069,34,15,22,207,37,18,65,350,36,30,44,326,40,7*72  "
18827781447784,1788548773952,"$GAGSV,2,2,06,34,72,175,40,36,47,046,33,7*74  "
18827781977524,1788548773952,"$GAGSV,1,1,01,30,44,326,33,1*40  "
18827782576274,1788548773952,"$GQGSV,1,1,02,02,24,094,35,03,32,063,29,1*64  "
18827782925284,1788548773952,"$GQGSV,1,1,01,03,32,063,30,8*59  "
18827783237420,1788548773952,"$GBGSV,1,1,04,25,41,155,30,28,46,258,45,37,29,317,30,38,63,012,34,3*75  "
18827784069764,1788548773952,"$GBGSV,1,1,02,25,41,155,34,38,63,012,28,5*73  "
18828615193513,1788548774787,"$GNGSA,A,3,06,11,14,17,19,21,22,24,,,,,0.7,0.4,0.6,1*3C  "
18828615478774,1788548774787,"$PSSGR,GSA,A,3,06,11,14,21,24,,,,,,,,0.7,0.4,0.6,1,8*46  "
18828615939815,1788548774787,"$GNGSA,A,3,80,83,85,,,,,,,,,,0.7,0.4,0.6,2*39  "
18828618324972,1788548774787,"$GNGSA,A,3,02,15,18,25,30,34,36,,,,,,0.7,0.4,0.6,3*3F  "
18828618399086,1788548774787,"$PSSGR,GSA,A,3,302,318,330,334,336,,,,,,,,0.7,0.4,0.6,3,1*72  "
18828622290805,1788548774787,"$GNGSA,A,3,02,06,07,08,09,10,13,23,25,28,34,37,0.7,0.4,0.6,4*3F  "
18828622321117,1788548774787,"$PSSGR,GSA,A,3,223,225,228,234,237,238,,,,,,,0.7,0.4,0.6,4,5*4C  "
18828622334919,1788548774787,"$GNGSA,A,3,02,03,,,,,,,,,,,0.7,0.4,0.6,5*31  "
18828622357940,1788548774787,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.7,0.4,0.6,5,8*45  "
18828622369763,1788548774787,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
18828622380961,1788548774787,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
18828622392419,1788548774787,"$GNRMC,190614.32,A,2831.360967,N,07734.438845,E,0.0,,040926,1.3,E,A,V*7A  "
18828622404347,1788548774787,"$GNGNS,190614.32,2831.360967,N,07734.438845,E,AAAAAN,33,0.4,209.9,-54.0,,,V*09  "
18828622415909,1788548774787,"$GNGGA,190614.32,2831.360967,N,07734.438845,E,1,12,0.4,209.9,M,-54.0,M,,*55  "
18828623014034,1788548774795,"$PSMSG,magcal=PASS,bluesky=0*00 "
18828768980909,1788548774942,"$GNGSA,A,3,06,11,14,17,19,21,22,24,,,,,0.7,0.4,0.6,1*3C  "
18828769058253,1788548774942,"$PSSGR,GSA,A,3,06,11,14,21,24,,,,,,,,0.7,0.4,0.6,1,8*46  "
18828769971742,1788548774942,"$GNGSA,A,3,80,83,85,,,,,,,,,,0.7,0.4,0.6,2*39  "
18828770018982,1788548774942,"$GNGSA,A,3,02,15,18,25,30,34,36,,,,,,0.7,0.4,0.6,3*3F  "
18828770509659,1788548774942,"$PSSGR,GSA,A,3,302,318,330,334,336,,,,,,,,0.7,0.4,0.6,3,1*72  "
18828770561534,1788548774942,"$GNGSA,A,3,02,06,07,08,09,10,13,23,25,28,34,37,0.7,0.4,0.6,4*3F  "
18828771040440,1788548774942,"$PSSGR,GSA,A,3,223,225,228,234,237,238,,,,,,,0.7,0.4,0.6,4,5*4C  "
18828771353201,1788548774942,"$GNGSA,A,3,02,03,,,,,,,,,,,0.7,0.4,0.6,5*31  "
18828771829294,1788548774942,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.7,0.4,0.6,5,8*45  "
18828772161534,1788548774942,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
18828773008201,1788548774942,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
18828773492576,1788548774942,"$GNRMC,190615.00,A,2831.360967,N,07734.438845,E,0.0,,040926,1.3,E,A,V*7A  "
18828773527003,1788548774942,"$GNGNS,190615.00,2831.360967,N,07734.438845,E,AAAAAN,33,0.4,209.9,-54.0,,,V*09  "
18828774026430,1788548774942,"$GNGGA,190615.00,2831.360967,N,07734.438845,E,1,12,0.4,209.9,M,-54.0,M,,*55  "
18828774556690,1788548774948,"$PSMSG,magcal=PASS,bluesky=0*00 "
18829780400804,1788548775953,"$GPGSV,2,1,08,06,79,045,41,11,60,213,42,14,26,121,37,17,28,056,32,1*6A  "
18829781513513,1788548775953,"$GPGSV,2,2,08,19,53,020,40,21,12,170,36,22,45,108,29,24,39,270,42,1*6B  "
18829782131273,1788548775953,"$GPGSV,2,1,05,06,79,045,28,11,60,213,34,14,26,121,27,21,12,170,26,8*6D  "
18829782174450,1788548775953,"$GPGSV,2,2,05,24,39,270,44,8*51  "
18829783030231,1788548775953,"$GLGSV,2,1,05,09,86,054,32,16,30,142,27,20,60,260,38,19,49,016,41,1*73  "
18829783076169,1788548775953,"$GLGSV,2,2,05,21,20,232,42,1*49  "
18829784070440,1788548775953,"$GAGSV,2,1,07,02,63,070,38,15,22,207,37,18,65,351,30,25,17,113,24,7*73  "
18829784104867,1788548775953,"$GAGSV,2,2,07,30,45,326,38,34,72,175,38,36,47,045,39,7*4D  "
18829784140752,1788548775953,"$GAGSV,2,1,06,02,63,070,34,18,65,351,29,25,17,113,20,30,45,326,26,1*70  "
18829784394138,1788548775953,"$GAGSV,2,2,06,34,72,175,27,36,47,045,27,1*75  "
18829784722575,1788548775953,"$GQGSV,1,1,02,02,24,094,37,03,32,063,31,1*6F  "
