t_s,x_m,y_m,v,k
13.102,-0.008,0.008,0.000,1.000
13.202,-0.008,0.008,0.000,1.000
13.602,-0.008,0.008,0.000,1.000
13.902,-0.001,0.007,0.000,1.000
14.002,-0.001,0.007,0.000,1.000
17.602,0.009,0.006,0.000,1.000
17.702,0.009,0.006,0.000,1.000
17.802,0.009,0.006,0.000,1.000
17.902,0.011,0.007,0.000,1.000
18.002,0.011,0.007,0.000,1.000
18.102,0.011,0.007,0.000,1.000
18.202,0.011,0.007,0.000,1.000
18.302,0.011,0.007,0.000,1.000
18.402,0.011,0.007,0.008,1.000
18.502,0.011,0.007,0.038,1.000
18.602,0.011,0.007,0.130,1.000
18.702,0.011,0.007,0.169,1.000
18.802,0.011,0.007,0.224,1.000
18.902,0.012,0.006,0.211,1.000
19.002,0.012,0.006,0.234,1.000
19.102,0.012,0.006,0.201,1.000
19.202,0.012,0.006,0.209,1.000
19.302,0.012,0.006,0.194,1.000
19.402,0.012,0.006,0.202,1.000
19.502,0.012,0.006,0.213,1.000
19.602,0.012,0.006,0.232,1.000
19.702,0.012,0.006,0.236,1.000
19.802,0.012,0.006,0.287,1.000
19.902,0.012,0.006,0.293,1.000
20.002,0.012,0.006,0.351,1.000
20.102,0.012,0.006,0.374,1.000
20.202,0.012,0.006,0.481,1.000
20.302,0.012,0.006,0.569,1.000
20.402,0.012,0.006,0.675,1.000
20.502,0.012,0.006,0.698,1.000
20.602,0.012,0.006,0.806,1.000
20.702,0.012,0.006,0.883,1.000
20.802,0.130,-0.037,1.207,1.000
20.902,0.130,-0.037,1.248,1.000
21.002,0.130,-0.037,1.339,1.000
21.102,0.130,-0.037,1.338,1.000
21.202,0.130,-0.037,1.438,1.000
21.302,0.130,-0.037,1.420,1.000
21.402,0.130,-0.037,1.504,1.000
21.502,0.130,-0.037,1.513,1.000
21.602,0.130,-0.037,1.586,1.000
21.702,0.130,-0.037,1.628,1.000
21.802,0.130,-0.037,1.716,1.000
21.902,0.462,0.005,1.883,1.000
22.002,0.639,-0.066,1.924,1.000
22.102,0.817,-0.137,1.914,1.000
22.202,0.999,-0.210,1.946,1.000
22.302,1.182,-0.284,1.962,1.000
22.402,1.372,-0.360,2.003,1.000
22.502,1.564,-0.437,2.034,1.000
22.602,1.767,-0.518,2.101,1.000
22.702,1.961,-0.596,2.095,1.000
22.802,2.164,-0.677,2.134,1.000
22.902,2.812,-0.520,2.094,1.000
23.002,3.005,-0.598,2.084,1.000
23.102,3.197,-0.675,2.078,1.000
23.202,3.391,-0.753,2.085,1.000
23.302,3.579,-0.828,2.057,1.000
23.402,3.765,-0.903,2.034,1.000
23.502,3.960,-0.981,2.063,1.000
23.602,4.158,-1.060,2.092,1.000
23.702,4.358,-1.141,2.121,1.000
23.802,5.039,-0.740,2.150,1.000
23.902,5.243,-0.821,2.171,0.996
24.002,5.446,-0.903,2.181,0.994
24.102,5.657,-0.988,2.231,0.990
24.202,5.867,-1.072,2.247,0.989
24.302,6.084,-1.159,2.302,0.987
24.402,6.305,-1.248,2.344,0.986
24.502,6.531,-1.338,2.397,0.985
24.602,6.761,-1.430,2.441,0.984
24.702,6.988,-1.522,2.448,0.984
24.802,7.547,-1.659,2.641,1.007
24.902,7.799,-1.760,2.662,1.007
25.002,8.036,-1.855,2.625,1.007
25.102,8.284,-1.954,2.643,1.007
25.202,8.529,-2.052,2.640,1.007
25.302,8.777,-2.152,2.654,1.007
25.402,9.035,-2.255,2.711,1.007
25.502,9.292,-2.359,2.742,1.007
25.602,9.562,-2.467,2.821,1.007
25.702,9.837,-2.577,2.891,1.007
25.802,10.103,-2.684,2.876,1.007
25.902,10.487,-3.250,3.016,1.007
26.002,10.768,-3.362,3.019,1.007
26.102,11.049,-3.475,3.026,1.007
26.202,11.338,-3.591,3.076,1.007
26.302,11.626,-3.707,3.097,1.007
26.402,11.923,-3.826,3.156,1.007
26.502,12.223,-3.946,3.200,1.007
26.602,12.519,-4.065,3.195,1.007
26.702,12.824,-4.187,3.247,1.007
26.802,13.132,-4.310,3.283,1.007
26.902,13.579,-4.784,3.372,1.007
27.002,13.893,-4.910,3.378,1.007
27.102,14.210,-5.037,3.402,1.007
27.202,14.532,-5.166,3.440,1.007
27.302,14.853,-5.295,3.454,1.007
27.402,15.173,-5.423,3.449,1.007
27.502,15.507,-5.557,3.531,1.007
27.602,15.845,-5.693,3.598,1.007
27.702,16.188,-5.830,3.648,1.007
27.802,16.535,-5.969,3.700,1.007
27.902,17.113,-6.192,3.774,1.007
28.002,17.463,-6.333,3.773,1.007
28.102,17.809,-6.472,3.742,1.012
28.202,18.161,-6.612,3.772,1.010
28.302,18.514,-6.754,3.801,1.008
28.402,18.872,-6.898,3.838,1.007
28.502,19.227,-7.040,3.831,1.007
28.602,19.582,-7.182,3.822,1.007
28.702,19.939,-7.326,3.837,1.007
28.802,20.563,-7.413,3.850,1.011
28.902,20.919,-7.556,3.837,1.011
29.002,21.276,-7.699,3.838,1.011
29.102,21.634,-7.843,3.859,1.011
29.202,21.997,-7.989,3.889,1.011
29.302,22.355,-8.132,3.873,1.011
29.402,22.717,-8.278,3.888,1.011
29.502,23.088,-8.426,3.945,1.011
29.602,23.450,-8.572,3.922,1.011
29.702,23.810,-8.716,3.900,1.011
29.802,24.181,-8.865,3.947,1.011
29.902,24.820,-9.218,4.098,1.026
30.002,25.201,-9.371,4.129,1.025
30.102,25.582,-9.524,4.092,1.026
30.202,25.958,-9.675,4.058,1.026
30.302,26.339,-9.828,4.091,1.026
30.402,26.718,-9.980,4.086,1.026
30.502,27.115,-10.139,4.183,1.026
30.602,27.503,-10.295,4.185,1.026
30.702,27.899,-10.453,4.227,1.025
30.802,28.658,-10.773,4.433,1.042
30.902,29.087,-10.945,4.456,1.042
31.002,29.501,-11.111,4.458,1.042
31.102,29.956,-11.293,4.541,1.042
31.202,30.371,-11.460,4.525,1.042
31.302,30.814,-11.637,4.583,1.042
31.402,31.241,-11.809,4.590,1.042
31.502,31.691,-11.989,4.663,1.042
31.602,32.140,-12.169,4.713,1.042
31.702,32.587,-12.348,4.745,1.042
31.802,33.026,-12.525,4.742,1.042
31.902,33.741,-12.672,4.809,1.042
32.002,34.185,-12.851,4.801,1.043
32.102,34.638,-13.032,4.833,1.040
32.202,35.090,-13.213,4.850,1.039
32.302,35.548,-13.397,4.888,1.038
32.402,36.006,-13.581,4.912,1.037
32.502,36.462,-13.764,4.910,1.037
32.602,36.923,-13.949,4.937,1.037
32.702,37.385,-14.134,4.953,1.037
32.802,37.852,-14.321,4.986,1.037
32.902,38.604,-14.438,5.036,1.042
33.002,39.070,-14.625,5.023,1.043
33.102,39.533,-14.811,5.002,1.043
33.202,39.990,-14.994,4.959,1.044
33.302,40.440,-15.175,4.908,1.044
33.402,40.893,-15.356,4.897,1.044
33.502,41.344,-15.537,4.882,1.044
33.602,41.806,-15.723,4.922,1.044
33.702,42.266,-15.907,4.932,1.044
33.802,42.725,-16.091,4.939,1.044
33.902,43.443,-16.308,5.028,1.050
34.002,43.908,-16.494,5.011,1.050
