t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
1.1908067,21611574892711,28.5215589,77.5715939,152.9906616,3.7900925,0.0000000,,32,-0.2659731,0.2336130
2.3668071,21612750893076,28.5215588,77.5715941,152.8220215,3.7900925,0.0000000,,32,-0.2473893,0.2191414
3.3713712,21613755457242,28.5215587,77.5715944,152.7075195,3.7900925,0.0000000,,53,-0.2190244,0.2035566
4.3623745,21614746460524,28.5215575,77.5715952,152.4765625,3.7900925,0.0000000,,60,-0.1437107,0.0710858
5.3721091,21615756195106,28.5215564,77.5715957,152.3178711,3.7900925,0.0000000,,60,-0.0899153,-0.0480266
6.3614767,21616745562711,28.5215556,77.5715961,152.1833496,3.7900925,0.0000000,,56,-0.0498132,-0.1348562
7.3616056,21617745691564,28.5215555,77.5715966,152.0803223,3.7900925,0.0000000,,57,-0.0057987,-0.1437618
8.3657002,21618749786147,28.5215556,77.5715971,152.0811157,3.7900925,0.0000000,,57,0.0450624,-0.1381958
9.3653146,21619749400574,28.5215561,77.5715977,152.0484619,3.7900925,0.0000000,,57,0.1076608,-0.0791962
10.3698758,21620753961770,28.5215564,77.5715983,152.0521851,3.7900925,0.0000000,,57,0.1604781,-0.0513662
11.3663796,21621750465573,28.5215565,77.5715984,152.0578613,3.7900925,0.0000000,,58,0.1722153,-0.0391210
12.3665842,21622750670156,28.5215565,77.5715984,152.0615845,3.7900925,0.0000000,,59,0.1751496,-0.0346682
13.3679770,21623752062969,28.5215566,77.5715985,152.0458984,3.7900925,0.0000000,,59,0.1810182,-0.0313286
14.3663310,21624750416978,28.5215566,77.5715985,152.0588989,3.7900925,0.0000000,,58,0.1800401,-0.0268758
15.3599686,21625744054633,28.5215567,77.5715985,152.0747070,3.7900925,0.0000000,,60,0.1800401,-0.0201966
16.3690757,21626753161665,28.5215582,77.5715995,151.9024048,3.7900925,0.1900000,321.6000000,59,0.2788282,0.1501230
17.3714765,21627755562497,28.5215680,77.5716050,152.2302856,3.7900925,1.7300000,28.6000000,59,0.8138485,1.2388326
18.3689679,21628753053851,28.5215860,77.5716157,152.1622925,3.7900925,2.6400000,28.7000000,60,1.8623709,3.2414794
19.3613431,21629745429111,28.5216094,77.5716328,152.2018433,3.7900925,3.4600000,34.3000000,62,3.5407893,5.8474806
20.3635931,21630747679059,28.5216352,77.5716584,152.2478027,3.7900925,4.1800000,41.6000000,62,6.0447235,8.7284422
21.3708147,21631754900725,28.5216609,77.5716910,152.2795410,3.7900925,4.5000000,48.3000000,63,9.2245243,11.5871398
22.3658837,21632749969735,28.5216902,77.5717243,152.1328125,3.7900925,5.0000000,39.1000000,65,12.4903978,14.8477026
23.3686454,21633752731402,28.5217278,77.5717556,152.2448730,3.7900925,5.4300000,35.3000000,66,15.5508705,19.0266554
24.3666438,21634750729787,28.5217638,77.5717973,152.3326416,3.7900925,5.7100000,43.2000000,65,19.6256322,23.0352886
25.3609849,21635745070880,28.5218061,77.5718436,152.3851318,3.7900925,6.4900000,41.9000000,65,24.1542319,27.7496906
26.3717119,21636755797859,28.5218552,77.5718824,152.5332642,3.7900925,6.5600000,37.2000000,64,27.9512134,33.2143894
27.3628854,21637746971400,28.5219078,77.5719166,152.3948975,3.7900925,6.7100000,34.2000000,61,31.2963129,39.0731610
28.3623301,21638746416087,28.5219617,77.5719468,152.5352783,3.7900925,6.7300000,25.2000000,59,34.2531071,45.0644034
29.3641180,21639748203951,28.5220178,77.5719694,152.6890869,3.7900925,6.5900000,20.5000000,59,36.4645896,51.3172478
30.3677261,21640751812076,28.5220732,77.5719937,152.5612183,3.7900925,6.5600000,26.8000000,58,38.8374585,57.4788098
31.3707775,21641754863481,28.5221259,77.5720215,152.6371460,3.7900925,6.4400000,28.3000000,55,41.5555964,63.3498266
32.3657152,21642749801190,28.5221749,77.5720539,152.3591919,3.7900925,6.2400000,36.1000000,54,44.7217038,68.8011670
33.3683185,21643752404470,28.5222206,77.5720921,152.2962646,3.7900925,6.1900000,46.0000000,57,48.4639117,73.8873778
34.3628590,21644746945043,28.5222593,77.5721414,152.2520752,3.7900925,6.2500000,54.5000000,58,53.2859413,78.1988014
35.3666129,21645750698845,28.5222928,77.5721910,152.2885742,3.7900925,6.1400000,54.5000000,57,58.1353576,81.9280214
36.3670472,21646751133168,28.5223250,77.5722417,152.2452393,3.7900925,6.0200000,57.3000000,56,63.0913867,85.5102990
37.3617200,21647745806032,28.5223530,77.5722962,152.2486572,3.7900925,6.0500000,63.5000000,55,68.4210497,88.6294854
38.3619679,21648746053896,28.5223780,77.5723475,152.0675049,3.7900925,5.8100000,66.5000000,55,73.4435896,91.4091458
39.3593444,21649743430405,28.5223985,77.5723998,152.2966309,3.7900925,5.6600000,69.3000000,57,78.5522022,93.6967718
40.3606637,21650744749728,28.5224151,77.5724527,152.2784424,3.7900925,5.4900000,78.2000000,57,83.7331942,95.5435706
41.3675581,21651751644102,28.5224209,77.5725058,151.9854736,3.7900925,5.3200000,88.6000000,58,88.9269014,96.1836606
42.3593427,21652743428738,28.5224188,77.5725575,151.8388672,3.7900925,5.1500000,97.2000000,58,93.9817185,95.9543414
43.3625730,21653746658947,28.5224158,77.5726108,152.0408936,3.7900925,5.0800000,98.5000000,58,99.1910754,95.6137022
44.3595467,21654743632695,28.5224089,77.5726613,152.0228882,3.7900925,4.9800000,104.4000000,59,104.1334111,94.8567262
45.3677224,21655751808372,28.5223981,77.5727093,151.8984985,3.7900925,4.9300000,111.2000000,62,108.8263315,93.6533570
