t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
1.5729904,19032259398175,28.5215488,77.5715889,153.6349487,3.7900925,0.0000000,,34,-0.2895926,-0.6604701
3.0715485,19033757956248,28.5215501,77.5715908,153.4884644,3.7900925,0.0000000,,46,-0.1008195,-0.5213201
4.0710809,19034757488695,28.5215512,77.5715919,153.4604492,3.7900925,0.0000000,,48,0.0067715,-0.3921889
5.0687202,19035755127965,28.5215519,77.5715922,153.4351196,3.7900925,0.0000000,,48,0.0351363,-0.3164913
6.0708264,19036757234163,28.5215531,77.5715925,153.4505005,3.7900925,0.0000000,,47,0.0674136,-0.1817941
7.0671599,19037753567652,28.5215546,77.5715926,153.5150757,3.7900925,0.0000000,,47,0.0742603,-0.0137009
8.0769330,19038763340725,28.5215562,77.5715926,153.5388794,3.7900925,0.0000000,,53,0.0752384,0.1588451
9.0755807,19039761988433,28.5215570,77.5715925,153.5996094,3.7900925,0.0000000,,53,0.0683917,0.2545803
10.0786356,19040765043328,28.5215575,77.5715922,153.6696777,3.7900925,0.0000000,,54,0.0400268,0.3024479
11.0774475,19041763855307,28.5215577,77.5715920,153.7305908,3.7900925,0.0000000,,55,0.0175305,0.3280515
12.0679042,19042754311973,28.5215578,77.5715919,153.7595215,3.7900925,0.0000000,,55,0.0038372,0.3414099
13.0671768,19043753584525,28.5215579,77.5715918,153.7863770,3.7900925,0.0000000,,55,0.0009029,0.3492023
14.0740949,19044760502649,28.5215579,77.5715918,153.8002319,3.7900925,0.0000000,,55,0.0009029,0.3514287
15.0743252,19045760732961,28.5215579,77.5715919,153.8073120,3.7900925,0.0000000,,56,0.0048153,0.3525419
16.0674403,19046753848013,28.5215579,77.5715919,153.8148193,3.7900925,0.0000000,,57,0.0077496,0.3547683
17.0670382,19047753445930,28.5215645,77.5715954,153.6761475,3.7900925,0.7900000,43.0000000,55,0.3471500,1.0883671
18.0745625,19048760970305,28.5215794,77.5716043,153.9146729,3.7900925,2.1200000,31.3000000,54,1.2245051,2.7403559
19.0758751,19049762282907,28.5215987,77.5716174,153.9725342,3.7900925,2.7000000,31.8000000,60,2.5038590,4.8899451
20.0661161,19050752523845,28.5216188,77.5716317,154.0702515,3.7900925,2.6200000,33.0000000,61,3.9005848,7.1263639
21.0681887,19051754596450,28.5216381,77.5716485,154.0594482,3.7900925,2.7800000,39.6000000,61,5.5428136,9.2759531
22.0765950,19052763002803,28.5216569,77.5716704,154.2284546,3.7900925,3.0900000,45.6000000,61,7.6848511,11.3743351
23.0766631,19053763070823,28.5216762,77.5716940,154.2529907,3.7900925,3.2100000,44.7000000,60,9.9931654,13.5172451
24.0744016,19054760809365,28.5216978,77.5717166,154.2352295,3.7900925,3.3700000,40.6000000,60,12.2046480,15.9250967
25.0717350,19055758142801,28.5217206,77.5717384,154.3843994,3.7900925,3.3300000,39.7000000,60,14.3349483,18.4609663
26.0729119,19056759319677,28.5217428,77.5717616,154.3486328,3.7900925,3.4000000,42.9000000,61,16.6080511,20.9300439
27.0676650,19057754072801,28.5217645,77.5717865,154.4165649,3.7900925,3.4700000,44.4000000,61,19.0405841,23.3534803
28.0679826,19058754390405,28.5217871,77.5718118,154.6088257,3.7900925,3.5400000,43.2000000,61,21.5200658,25.8626331
29.0782299,19059764637696,28.5218109,77.5718352,154.5224609,3.7900925,3.4400000,39.6000000,62,23.8058839,28.5187283
30.0739380,19060760345716,28.5218368,77.5718571,154.4226074,3.7900925,3.5400000,35.8000000,61,25.9420528,31.4041427
31.0791554,19061765563111,28.5218633,77.5718773,154.2430420,3.7900925,3.4000000,33.5000000,60,27.9217258,34.3485567
32.0663076,19062752715351,28.5218904,77.5718974,154.0363159,3.7900925,3.5700000,33.0000000,60,29.8906398,37.3631023
33.0690008,19063755408528,28.5219175,77.5719171,153.9962769,3.7900925,3.5000000,31.7000000,58,31.8126049,40.3821007
34.0781855,19064764593215,28.5219456,77.5719353,153.9893799,3.7900925,3.5900000,28.6000000,55,33.5995923,43.5157587
35.0704115,19065756819256,28.5219749,77.5719502,153.9428711,3.7900925,3.5400000,22.9000000,55,35.0501136,46.7696423
36.0713376,19066757745402,28.5220048,77.5719625,154.0433350,3.7900925,3.5500000,20.1000000,55,36.2580663,50.0958839
37.0717079,19067758115609,28.5220348,77.5719749,154.1944580,3.7900925,3.5600000,21.1000000,56,37.4640627,53.4410499
38.0790137,19068765421494,28.5220645,77.5719876,154.2072754,3.7900925,3.5800000,21.6000000,54,38.7160299,56.7450275
39.0717869,19069758194619,28.5220946,77.5720014,154.2674561,3.7900925,3.6600000,22.3000000,53,40.0609164,60.1013255
40.0746518,19070761059514,28.5221243,77.5720158,154.0869751,3.7900925,3.5800000,24.1000000,51,41.4742699,63.4030767
41.0723145,19071758722274,28.5221534,77.5720328,153.7654419,3.7900925,3.6300000,27.8000000,51,43.1350825,66.6380359
42.0665412,19072752948993,28.5221811,77.5720525,153.7700806,3.7900925,3.6100000,32.3000000,51,45.0590039,69.7215999
43.0684761,19073754883836,28.5222069,77.5720746,153.7551270,3.7900925,3.6400000,36.3000000,51,47.2225596,72.5958823
44.0752714,19074761679149,28.5222321,77.5720979,153.6804810,3.7900925,3.6400000,38.8000000,51,49.5044653,75.4078255
45.0656259,19075752033627,28.5222552,77.5721231,153.7437744,3.7900925,3.5500000,43.7000000,51,51.9653631,77.9793175
46.0766017,19076763009409,28.5222749,77.5721506,153.5357666,3.7900925,3.4200000,51.0000000,52,54.6561144,80.1678687
47.0702123,19077756620084,28.5222923,77.5721794,153.6952515,3.7900925,3.4000000,54.0000000,51,57.4691280,82.1048367
48.0716994,19078758107168,28.5223095,77.5722088,153.6185303,3.7900925,3.5000000,55.3000000,52,60.3496304,84.0239935
49.0656116,19079752019355,28.5223271,77.5722390,153.4936523,3.7900925,3.5700000,55.7000000,53,63.3054466,85.9787727
50.0758894,19080762297168,28.5223450,77.5722693,153.6243896,3.7900925,3.6200000,55.4000000,55,66.2681094,87.9691743
51.0667044,19081753112115,28.5223610,77.5723004,153.6900024,3.7900925,3.5300000,59.4000000,56,69.3070640,89.7480679
52.0773241,19082763731854,28.5223756,77.5723324,153.6007080,3.7900925,3.5200000,61.6000000,55,72.4389380,91.3800191
53.0665718,19083752979509,28.5223899,77.5723645,153.5521240,3.7900925,3.4900000,62.6000000,56,75.5727681,92.9685555
54.0780651,19084764472894,28.5224032,77.5723971,153.5882568,3.7900925,3.5300000,65.8000000,56,78.7603938,94.4491115
55.0685903,19085754998102,28.5224148,77.5724309,153.7244873,3.7900925,3.6000000,69.3000000,55,82.0693038,95.7404235
56.0713247,19086757732425,28.5224229,77.5724654,153.6815186,3.7900925,3.5300000,77.4000000,55,85.4486369,96.6454551
57.0720042,19087758412008,28.5224254,77.5725009,153.6033936,3.7900925,3.4900000,87.1000000,56,88.9159990,96.9204155
58.0746135,19088761021279,28.5224244,77.5725362,153.4724121,3.7900925,3.4400000,91.8000000,56,92.3716238,96.8057559
59.0672662,19089753673986,28.5224226,77.5725720,153.5348511,3.7900925,3.5200000,91.5000000,57,95.8702851,96.6053799
60.0777960,19090764203725,28.5224203,77.5726081,153.5198975,3.7900925,3.5500000,93.5000000,56,99.4051360,96.3493439
61.0745191,19091760926850,28.5224161,77.5726439,153.4468384,3.7900925,3.5300000,96.9000000,56,102.9037972,95.8851395
62.0751082,19092761515965,28.5224107,77.5726795,153.4666748,3.7900925,3.5400000,99.3000000,56,106.3877870,95.2795587
63.0723774,19093758785183,28.5224030,77.5727143,153.3287354,3.7900925,3.5000000,104.0000000,57,109.7857040,94.4235079
64.0658283,19094752236068,28.5223916,77.5727495,153.4920654,3.7900925,3.7200000,109.9000000,57,113.2364384,93.1633655
65.0659841,19095752391900,28.5223784,77.5727846,153.4567261,3.7900925,3.7200000,111.9000000,58,116.6695670,91.6839227
66.0719207,19096758328411,28.5223647,77.5728180,153.3635254,3.7900925,3.5200000,113.6000000,59,119.9373968,90.1677443
