t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
1.2639097,32581840310923,28.5271153,77.5772330,153.1747437,3.7900925,0.0000000,,43,-0.0234033,0.0500940
2.1322856,32582708686809,28.5271151,77.5772330,153.1817627,3.7900925,0.0000000,,53,-0.0224252,0.0333960
3.1309514,32583707352537,28.5271150,77.5772330,153.2373657,3.7900925,0.0000000,,52,-0.0234033,0.0233772
4.1363654,32584712766547,28.5271150,77.5772330,153.2575073,3.7900925,0.0000000,,59,-0.0175350,0.0155848
5.1347119,32585711113110,28.5271150,77.5772331,153.3056030,3.7900925,0.0000000,,62,-0.0077545,0.0166980
6.1341494,32586710550608,28.5271150,77.5772332,153.3544312,3.7900925,0.0000000,,64,-0.0018862,0.0155848
7.1360263,32587712427483,28.5271149,77.5772332,153.3913574,3.7900925,0.0000000,,64,0.0020260,0.0089056
8.1349451,32588711346285,28.5271147,77.5772332,153.4145508,3.7900925,0.0000000,,65,-0.0009082,-0.0089056
9.1346535,32589711054670,28.5271147,77.5772333,153.4476318,3.7900925,0.0000000,,64,0.0030040,-0.0166980
10.1338210,32590710222221,28.5271146,77.5772333,153.4697266,3.7900925,0.0000000,,64,0.0098503,-0.0189244
11.1306984,32591707099565,28.5271146,77.5772334,153.4918213,3.7900925,0.0000000,,64,0.0147406,-0.0200376
12.1313582,32592707759409,28.5271146,77.5772334,153.5051270,3.7900925,0.0000000,,65,0.0206089,-0.0222640
13.1384360,32593714837169,28.5271145,77.5772335,153.4968872,3.7900925,0.0000000,,64,0.0235430,-0.0345092
14.1387608,32594715161960,28.5271144,77.5772335,153.5073853,3.7900925,0.0000000,,64,0.0235430,-0.0423016
15.1331972,32595709598418,28.5271144,77.5772336,153.5020752,3.7900925,0.0000000,,63,0.0333235,-0.0456412
16.1339748,32596710376021,28.5271144,77.5772337,153.4945068,3.7900925,0.0000000,,64,0.0470162,-0.0489808
17.1335095,32597709910657,28.5271144,77.5772338,153.4978027,3.7900925,0.0000000,,62,0.0567966,-0.0500940
18.1388752,32598715276334,28.5271144,77.5772339,153.5049438,3.7900925,0.0000000,,63,0.0636430,-0.0500940
19.1373424,32599713743624,28.5271143,77.5772338,153.5123291,3.7900925,0.0000000,,63,0.0587527,-0.0612260
20.1386431,32600715044301,28.5271142,77.5772338,153.5202637,3.7900925,0.0000000,,64,0.0607088,-0.0634524
