t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-0.410830,9.118882,3.727235,0.001057,0.019718,-0.005378,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.010000,-0.702932,9.129993,3.757252,0.001026,0.021746,-0.006986,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.020000,-0.851028,9.116711,3.780484,0.000447,-0.001572,0.005923,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.030000,-0.693582,9.104303,3.762339,0.000349,-0.022903,0.017392,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.040000,-0.436423,9.094998,3.749841,0.000642,-0.017535,0.014878,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.050000,-0.386486,9.107971,3.757264,0.001254,0.006639,0.002478,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.060000,-0.595246,9.111600,3.780119,0.001070,0.020641,-0.004120,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.070000,-0.792064,9.098500,3.779676,0.000665,0.008162,0.002991,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.080000,-0.760865,9.100144,3.760671,0.000228,-0.015431,0.014839,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.090000,-0.551870,9.102037,3.755543,-0.000712,-0.023057,0.018737,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.100000,-0.375336,9.099359,3.735447,-0.000704,-0.007746,0.011131,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.110000,-0.411969,9.101660,3.728090,-0.000001,0.010775,0.001185,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.120000,-0.610082,9.116627,3.719205,0.000514,0.012544,-0.000521,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.130000,-0.738917,9.128430,3.704600,0.000001,-0.002448,0.006595,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.140000,-0.650892,9.131130,3.714581,-0.000919,-0.018278,0.014215,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.150000,-0.448316,9.140351,3.710297,-0.000338,-0.017397,0.013479,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.160000,-0.381908,9.145418,3.707360,0.000581,-0.001670,0.004551,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.170000,-0.494213,9.140630,3.738424,0.001120,0.008977,-0.002983,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.180000,-0.635873,9.143347,3.735235,0.001180,0.003707,-0.001642,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.190000,-0.649811,9.112988,3.724255,0.000343,-0.009832,0.005221,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.200000,-0.533469,9.100379,3.741120,-0.000236,-0.015617,0.008217,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.210000,-0.430305,9.119867,3.749928,-0.000297,-0.005953,0.004063,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.220000,-0.482229,9.119775,3.758232,0.000323,0.008589,-0.002916,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.230000,-0.650831,9.119093,3.756830,0.000638,0.011019,-0.004450,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.240000,-0.733140,9.108868,3.755777,-0.000390,-0.000725,0.001931,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.250000,-0.632460,9.089386,3.763097,-0.001002,-0.012455,0.009016,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.260000,-0.462925,9.097509,3.769200,-0.000713,-0.010737,0.007848,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.270000,-0.383490,9.130210,3.777114,0.000000,0.001364,-0.000230,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.280000,-0.449966,9.135008,3.787791,0.000959,0.010633,-0.006342,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.290000,-0.558604,9.092912,3.785723,0.001745,0.008717,-0.005884,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.300000,-0.587574,9.059549,3.768108,0.000431,-0.000316,-0.001614,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.310000,-0.519579,9.081994,3.763470,-0.000179,-0.004680,-0.000338,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.320000,-0.474914,9.103933,3.764891,0.000759,0.003193,-0.005227,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.330000,-0.540691,9.099602,3.775625,0.000986,0.011999,-0.010102,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.340000,-0.646829,9.098562,3.768400,0.001407,0.010447,-0.008533,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
0.350000,-0.691268,9.083291,3.736732,0.000808,0.001042,-0.003201,-0.023390,0.049951,28.52711526,77.57723298,0.000000,,,CALIB
