t_s,lat,lon,x_m,y_m,v,heading_deg,mode,sim,k,sigma_pos,v_model,sigma_model,stop,tick_ms,model_ms,corridor_id,s_m,d_m
2.900,28.52591498,77.57070881,-0.079,0.144,0.093,0.000,GNSS_INS,0,1.0000,1.999,0.125,0.237,0,0.101,0.084,,,
3.000,28.52591498,77.57070897,-0.063,0.144,0.148,0.000,GNSS_INS,0,1.0000,1.999,0.254,0.235,0,0.089,0.079,,,
3.100,28.52591498,77.57070910,-0.051,0.144,0.128,0.000,GNSS_INS,0,1.0000,1.999,0.101,0.202,0,0.329,0.083,,,
3.200,28.52591498,77.57070927,-0.034,0.144,0.153,0.000,GNSS_INS,0,1.0000,1.999,0.245,0.312,0,0.093,0.083,,,
3.300,28.52591498,77.57070937,-0.024,0.144,0.125,0.000,GNSS_INS,0,1.0000,1.999,0.070,0.244,0,0.089,0.080,,,
3.400,28.52591498,77.57070960,-0.002,0.144,0.179,0.000,GNSS_INS,0,1.0000,1.999,0.292,0.252,0,0.088,0.080,,,
3.500,28.52591498,77.57070969,0.007,0.144,0.132,0.000,GNSS_INS,0,1.0000,2.000,0.045,0.238,0,0.110,0.098,,,
3.600,28.52591498,77.57070990,0.028,0.144,0.168,0.000,GNSS_INS,0,1.0000,2.000,0.258,0.271,0,0.409,0.083,,,
3.700,28.52591498,77.57071011,0.048,0.144,0.184,0.000,GNSS_INS,0,1.0000,2.000,0.215,0.248,0,0.102,0.085,,,
3.800,28.52591498,77.57071033,0.070,0.144,0.203,0.000,GNSS_INS,0,1.0000,2.000,0.257,0.297,0,0.100,0.084,,,
3.900,28.52591508,77.57071012,0.049,0.156,0.161,0.000,GNSS_INS,0,1.0000,1.769,0.097,0.224,0,0.112,0.085,,,
4.000,28.52591508,77.57071033,0.069,0.156,0.188,0.000,GNSS_INS,0,1.0000,1.769,0.279,0.322,0,0.097,0.082,,,
4.100,28.52591508,77.57071045,0.081,0.156,0.152,0.000,GNSS_INS,0,1.0000,1.769,0.074,0.270,0,0.434,0.083,,,
4.200,28.52591508,77.57071079,0.115,0.156,0.241,0.000,GNSS_INS,0,1.0000,1.770,0.411,0.250,0,0.099,0.085,,,
4.300,28.52591508,77.57071103,0.138,0.156,0.237,0.000,GNSS_INS,0,1.0000,1.770,0.220,0.348,0,0.105,0.079,,,
4.400,28.52591508,77.57071125,0.159,0.156,0.227,0.000,GNSS_INS,0,1.0000,1.770,0.202,0.291,0,0.091,0.081,,,
4.500,28.52591508,77.57071156,0.190,0.156,0.261,0.000,GNSS_INS,0,1.0000,1.770,0.362,0.317,0,0.095,0.079,,,
4.600,28.52591508,77.57071190,0.223,0.156,0.291,0.000,GNSS_INS,0,1.0000,1.771,0.405,0.367,0,0.462,0.078,,,
4.700,28.52591508,77.57071230,0.262,0.156,0.332,0.000,GNSS_INS,0,1.0000,1.771,0.431,0.307,0,0.101,0.087,,,
4.800,28.52591508,77.57071273,0.304,0.156,0.365,0.000,GNSS_INS,0,1.0000,1.771,0.513,0.406,0,0.100,0.083,,,
4.900,28.52591499,77.57071299,0.329,0.146,0.397,0.000,GNSS_INS,0,1.0000,1.605,0.538,0.419,0,0.115,0.083,,,
5.000,28.52591499,77.57071356,0.386,0.146,0.465,0.000,GNSS_INS,0,1.0000,1.605,0.660,0.353,0,0.142,0.106,,,
5.100,28.52591499,77.57071410,0.438,0.146,0.487,0.000,GNSS_INS,0,1.0000,1.606,0.598,0.457,0,0.443,0.081,,,
5.200,28.52591499,77.57071446,0.474,0.146,0.440,0.000,GNSS_INS,0,1.0000,1.606,0.291,0.378,0,0.109,0.081,,,
5.300,28.52591499,77.57071499,0.526,0.146,0.468,0.000,GNSS_INS,0,1.0000,1.606,0.568,0.397,0,0.106,0.080,,,
5.400,28.52591499,77.57071548,0.573,0.146,0.470,0.000,GNSS_INS,0,1.0000,1.607,0.476,0.401,0,0.109,0.079,,,
5.500,28.52591499,77.57071601,0.625,0.146,0.484,0.000,GNSS_INS,0,1.0000,1.607,0.538,0.405,0,0.111,0.081,,,
5.600,28.52591499,77.57071638,0.662,0.146,0.449,0.000,GNSS_INS,0,1.0000,1.608,0.303,0.429,0,0.457,0.082,,,
5.700,28.52591499,77.57071686,0.708,0.146,0.453,0.000,GNSS_INS,0,1.0000,1.608,0.471,0.439,0,0.117,0.085,,,
5.800,28.52591499,77.57071741,0.762,0.146,0.478,0.000,GNSS_INS,0,1.0000,1.609,0.541,0.346,0,0.100,0.083,,,
5.900,28.52591481,77.57071730,0.752,0.126,0.521,0.000,GNSS_INS,0,1.0000,1.481,0.849,0.572,0,0.112,0.080,,,
6.000,28.52591481,77.57071772,0.792,0.126,0.484,0.000,GNSS_INS,0,1.0000,1.482,0.367,0.387,0,0.096,0.083,,,
6.100,28.52591481,77.57071828,0.847,0.126,0.505,0.000,GNSS_INS,0,1.0000,1.483,0.597,0.453,0,0.392,0.078,,,
6.200,28.52591481,77.57071872,0.890,0.126,0.481,0.000,GNSS_INS,0,1.0000,1.483,0.417,0.361,0,0.113,0.081,,,
6.300,28.52591481,77.57071924,0.941,0.126,0.491,0.000,GNSS_INS,0,1.0000,1.484,0.538,0.453,0,0.159,0.084,,,
6.400,28.52591481,77.57071946,0.962,0.126,0.409,0.000,GNSS_INS,0,1.0000,1.484,0.174,0.367,0,0.111,0.082,,,
6.500,28.52591481,77.57072000,1.015,0.126,0.444,0.000,GNSS_INS,0,1.0000,1.484,0.530,0.331,0,0.124,0.099,,,
6.600,28.52591481,77.57072022,1.037,0.126,0.378,0.000,GNSS_INS,0,1.0000,1.485,0.230,0.304,0,0.412,0.082,,,
6.700,28.52591481,77.57072050,1.064,0.126,0.346,0.000,GNSS_INS,0,1.0000,1.485,0.263,0.318,0,0.112,0.086,,,
6.800,28.52591481,77.57072084,1.097,0.126,0.340,0.000,GNSS_INS,0,1.0000,1.485,0.327,0.275,0,0.113,0.082,,,
6.900,28.52591457,77.57071996,1.012,0.099,0.347,0.000,GNSS_INS,0,1.0000,1.383,0.368,0.291,0,0.116,0.084,,,
7.000,28.52591457,77.57072036,1.051,0.099,0.364,0.000,GNSS_INS,0,1.0000,1.384,0.397,0.258,0,0.107,0.079,,,
7.100,28.52591457,77.57072058,1.073,0.099,0.305,0.000,GNSS_INS,0,1.0000,1.384,0.186,0.255,0,0.446,0.078,,,
7.200,28.52591457,77.57072081,1.095,0.099,0.271,0.000,GNSS_INS,0,1.0000,1.384,0.204,0.253,0,0.107,0.086,,,
7.300,28.52591457,77.57072124,1.137,0.099,0.334,0.000,GNSS_INS,0,1.0000,1.384,0.472,0.261,0,0.098,0.082,,,
7.400,28.52591457,77.57072169,1.181,0.099,0.380,0.000,GNSS_INS,0,1.0000,1.385,0.463,0.236,0,0.111,0.081,,,
7.500,28.52591457,77.57072206,1.217,0.099,0.371,0.000,GNSS_INS,0,1.0000,1.385,0.347,0.279,0,0.097,0.080,,,
7.600,28.52591457,77.57072257,1.267,0.099,0.432,0.000,GNSS_INS,0,1.0000,1.385,0.563,0.261,0,0.523,0.083,,,
7.700,28.52591457,77.57072298,1.307,0.099,0.418,0.000,GNSS_INS,0,1.0000,1.385,0.387,0.263,0,0.099,0.085,,,
7.800,28.52591457,77.57072347,1.354,0.099,0.443,0.000,GNSS_INS,0,1.0000,1.386,0.503,0.273,0,0.096,0.083,,,
7.900,28.52591446,77.57072239,1.249,0.087,0.418,0.000,GNSS_INS,0,1.0000,1.302,0.364,0.263,0,0.126,0.107,,,
8.000,28.52591446,77.57072295,1.304,0.087,0.485,0.000,GNSS_INS,0,1.0000,1.302,0.653,0.282,0,0.096,0.080,,,
8.100,28.52591446,77.57072344,1.352,0.087,0.481,0.000,GNSS_INS,0,1.0000,1.302,0.472,0.258,0,0.453,0.081,,,
8.200,28.52591446,77.57072398,1.405,0.087,0.504,0.000,GNSS_INS,0,1.0000,1.302,0.548,0.248,0,0.104,0.085,,,
8.300,28.52591446,77.57072447,1.453,0.087,0.492,0.000,GNSS_INS,0,1.0000,1.303,0.474,0.222,0,0.115,0.083,,,
8.400,28.52591446,77.57072505,1.509,0.087,0.526,0.000,GNSS_INS,0,1.0000,1.303,0.621,0.288,0,0.091,0.081,,,
8.500,28.52591446,77.57072555,1.559,0.087,0.512,0.000,GNSS_INS,0,1.0000,1.303,0.489,0.236,0,0.110,0.079,,,
8.600,28.52591446,77.57072618,1.620,0.087,0.559,0.000,GNSS_INS,0,1.0000,1.303,0.723,0.323,0,0.400,0.080,,,
8.700,28.52591446,77.57072670,1.671,0.087,0.539,0.000,GNSS_INS,0,1.0000,1.304,0.493,0.271,0,0.103,0.085,,,
8.800,28.52591446,77.57072739,1.738,0.087,0.600,0.000,GNSS_INS,0,1.0000,1.304,0.848,0.367,0,0.106,0.078,,,
8.900,28.52590756,77.57072424,1.430,-0.682,0.659,0.000,GNSS_INS,0,1.0000,3.000,0.846,0.339,0,0.113,0.086,SNU_R2,22.09,-0.10
9.000,28.52590756,77.57072424,1.430,-0.682,0.796,0.000,GNSS_INS,0,1.0000,3.000,1.491,0.436,0,0.100,0.080,SNU_R2,22.09,-0.10
9.100,28.52590756,77.57072424,1.430,-0.682,0.902,0.000,GNSS_INS,0,1.0000,3.000,1.184,0.332,0,0.107,0.083,SNU_R2,22.09,-0.10
9.200,28.52590756,77.57072424,1.430,-0.682,0.991,0.000,GNSS_INS,0,1.0000,3.000,1.459,0.460,0,0.102,0.081,SNU_R2,22.09,-0.10
9.300,28.52590756,77.57072424,1.430,-0.682,1.126,0.000,GNSS_INS,0,1.0000,3.000,1.514,0.354,0,0.093,0.080,SNU_R2,22.09,-0.10
9.400,28.52590756,77.57072424,1.430,-0.682,1.234,0.000,GNSS_INS,0,1.0000,3.000,1.764,0.456,0,0.095,0.081,SNU_R2,22.09,-0.10
9.500,28.52590756,77.57072424,1.430,-0.682,1.316,0.000,GNSS_INS,0,1.0000,3.000,1.521,0.337,0,0.109,0.082,SNU_R2,22.09,-0.10
9.600,28.52590756,77.57072424,1.430,-0.682,1.376,0.000,GNSS_INS,0,1.0000,3.000,1.656,0.446,0,0.118,0.087,SNU_R2,22.09,-0.10
9.700,28.52590756,77.57072424,1.430,-0.682,1.432,0.000,GNSS_INS,0,1.0000,3.000,1.645,0.413,0,0.110,0.086,SNU_R2,22.09,-0.10
9.800,28.52590756,77.57072424,1.430,-0.682,1.509,0.000,GNSS_INS,0,1.0000,3.000,1.943,0.507,0,0.094,0.078,SNU_R2,22.09,-0.10
9.900,28.52590975,77.57071864,0.882,-0.437,1.509,0.000,GNSS_INS,0,1.0000,2.352,1.509,0.324,0,0.106,0.081,SNU_R2,21.49,-0.08
10.000,28.52590975,77.57071864,0.882,-0.437,1.469,0.000,GNSS_INS,0,1.0000,2.352,1.286,0.448,0,0.100,0.083,SNU_R2,21.49,-0.08
10.100,28.52590975,77.57071864,0.882,-0.437,1.398,0.000,GNSS_INS,0,1.0000,2.352,1.223,0.335,0,0.097,0.079,SNU_R2,21.49,-0.08
10.200,28.52590975,77.57071864,0.882,-0.437,1.464,0.000,GNSS_INS,0,1.0000,2.352,1.827,0.486,0,0.104,0.079,SNU_R2,21.49,-0.08
10.300,28.52590975,77.57071864,0.882,-0.437,1.450,0.000,GNSS_INS,0,1.0000,2.352,1.421,0.308,0,0.108,0.079,SNU_R2,21.49,-0.08
10.400,28.52590975,77.57071864,0.882,-0.437,1.440,0.000,GNSS_INS,0,1.0000,2.352,1.392,0.455,0,0.109,0.080,SNU_R2,21.49,-0.08
10.500,28.52590975,77.57071864,0.882,-0.437,1.440,0.000,GNSS_INS,0,1.0000,2.352,1.440,0.428,0,0.098,0.080,SNU_R2,21.49,-0.08
10.600,28.52590975,77.57071864,0.882,-0.437,1.464,0.000,GNSS_INS,0,1.0000,2.352,1.674,0.630,0,0.092,0.081,SNU_R2,21.49,-0.08
10.700,28.52590975,77.57071864,0.882,-0.437,1.465,0.000,GNSS_INS,0,1.0000,2.352,1.470,0.471,0,0.094,0.080,SNU_R2,21.49,-0.08
10.800,28.52590975,77.57071864,0.882,-0.437,1.495,0.000,GNSS_INS,0,1.0000,2.352,1.619,0.460,0,0.108,0.079,SNU_R2,21.49,-0.08
10.900,28.52591078,77.57071637,0.660,-0.323,1.529,0.000,GNSS_INS,0,1.0000,1.999,1.669,0.462,0,0.103,0.081,SNU_R2,21.24,-0.06
11.000,28.52591078,77.57071637,0.660,-0.323,1.578,0.000,GNSS_INS,0,1.0000,1.999,1.824,0.509,0,0.105,0.081,SNU_R2,21.24,-0.06
11.100,28.52591078,77.57071637,0.660,-0.323,1.660,0.000,GNSS_INS,0,1.0000,1.999,1.864,0.364,0,0.112,0.080,SNU_R2,21.24,-0.06
11.200,28.52591078,77.57071637,0.660,-0.323,1.734,0.000,GNSS_INS,0,1.0000,1.999,2.033,0.439,0,0.110,0.080,SNU_R2,21.24,-0.06
11.300,28.52591078,77.57071637,0.660,-0.323,1.776,0.000,GNSS_INS,0,1.0000,1.999,1.950,0.445,0,0.099,0.083,SNU_R2,21.24,-0.06
11.400,28.52591078,77.57071637,0.660,-0.323,1.739,0.000,GNSS_INS,0,1.0000,1.999,1.589,0.448,0,0.098,0.082,SNU_R2,21.24,-0.06
11.500,28.52591078,77.57071637,0.660,-0.323,1.651,0.000,GNSS_INS,0,1.0000,1.999,1.402,0.372,0,0.090,0.079,SNU_R2,21.24,-0.06
11.600,28.52591078,77.57071637,0.660,-0.323,1.636,0.000,GNSS_INS,0,1.0000,1.999,1.591,0.372,0,0.108,0.081,SNU_R2,21.24,-0.06
11.700,28.52591078,77.57071637,0.660,-0.323,1.546,0.000,GNSS_INS,0,1.0000,1.999,1.262,0.376,0,0.129,0.097,SNU_R2,21.24,-0.06
11.800,28.52591078,77.57071637,0.660,-0.323,1.509,0.000,GNSS_INS,0,1.0000,1.999,1.364,0.416,0,0.116,0.086,SNU_R2,21.24,-0.06
11.900,28.52591140,77.57071502,0.528,-0.254,1.394,0.000,GNSS_INS,0,1.0000,1.768,1.080,0.352,0,0.125,0.082,SNU_R2,21.10,-0.04
12.000,28.52591140,77.57071502,0.528,-0.254,1.423,0.000,GNSS_INS,0,1.0000,1.768,1.552,0.443,0,0.098,0.081,SNU_R2,21.10,-0.04
12.100,28.52591140,77.57071502,0.528,-0.254,1.349,0.000,GNSS_INS,0,1.0000,1.768,1.116,0.378,0,0.096,0.080,SNU_R2,21.10,-0.04
12.200,28.52591140,77.57071502,0.528,-0.254,1.269,0.000,GNSS_INS,0,1.0000,1.768,0.994,0.392,0,0.094,0.080,SNU_R2,21.10,-0.04
12.300,28.52591140,77.57071502,0.528,-0.254,1.155,0.000,GNSS_INS,0,1.0000,1.768,0.795,0.374,0,0.098,0.077,SNU_R2,21.10,-0.04
12.400,28.52591140,77.57071502,0.528,-0.254,1.119,0.000,GNSS_INS,0,1.0000,1.768,1.020,0.346,0,0.093,0.080,SNU_R2,21.10,-0.04
12.500,28.52591140,77.57071502,0.528,-0.254,1.096,0.000,GNSS_INS,0,1.0000,1.768,1.007,0.408,0,0.112,0.080,SNU_R2,21.10,-0.04
12.600,28.52591140,77.57071502,0.528,-0.254,1.155,0.000,GNSS_INS,0,1.0000,1.768,1.398,0.422,0,0.101,0.081,SNU_R2,21.10,-0.04
12.700,28.52591140,77.57071502,0.528,-0.254,1.107,0.000,GNSS_INS,0,1.0000,1.768,0.995,0.320,0,0.106,0.081,SNU_R2,21.10,-0.04
12.800,28.52591140,77.57071502,0.528,-0.254,1.121,0.000,GNSS_INS,0,1.0000,1.768,1.173,0.389,0,0.099,0.079,SNU_R2,21.10,-0.04
12.900,28.52591198,77.57071426,0.454,-0.189,1.082,0.000,GNSS_INS,0,1.0000,1.602,0.974,0.341,0,0.102,0.081,SNU_R2,21.00,-0.01
13.000,28.52591198,77.57071426,0.454,-0.189,1.039,0.000,GNSS_INS,0,1.0000,1.602,0.933,0.321,0,0.095,0.080,SNU_R2,21.00,-0.01
13.100,28.52591198,77.57071426,0.454,-0.189,0.983,0.000,GNSS_INS,0,1.0000,1.602,0.822,0.337,0,0.105,0.077,SNU_R2,21.00,-0.01
13.200,28.52591198,77.57071426,0.454,-0.189,0.915,0.000,GNSS_INS,0,1.0000,1.602,0.773,0.286,0,0.099,0.081,SNU_R2,21.00,-0.01
13.300,28.52591198,77.57071426,0.454,-0.189,0.835,0.000,GNSS_INS,0,1.0000,1.602,0.581,0.341,0,0.104,0.081,SNU_R2,21.00,-0.01
13.400,28.52591198,77.57071426,0.454,-0.189,0.052,0.000,GNSS_INS,0,1.0000,1.602,0.768,0.342,1,0.096,0.079,SNU_R2,21.00,-0.01
13.500,28.52591198,77.57071426,0.454,-0.189,0.009,0.000,GNSS_INS,0,1.0000,1.602,0.378,0.263,1,0.118,0.084,SNU_R2,21.00,-0.01
13.600,28.52591198,77.57071426,0.454,-0.189,0.001,0.000,GNSS_INS,0,1.0000,1.602,0.384,0.337,1,0.104,0.081,SNU_R2,21.00,-0.01
13.700,28.52591198,77.57071426,0.454,-0.189,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.220,0.253,1,0.095,0.081,SNU_R2,21.00,-0.01
13.800,28.52591198,77.57071426,0.454,-0.189,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.253,0.274,1,0.098,0.080,SNU_R2,21.00,-0.01
13.900,28.52591190,77.57071359,0.388,-0.198,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.267,0.290,1,0.120,0.083,SNU_R2,20.94,-0.04
14.000,28.52591190,77.57071359,0.388,-0.198,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.163,0.230,1,0.110,0.083,SNU_R2,20.94,-0.04
14.100,28.52591190,77.57071359,0.388,-0.198,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.223,0.249,1,0.093,0.079,SNU_R2,20.94,-0.04
14.200,28.52591190,77.57071359,0.388,-0.198,0.029,0.000,GNSS_INS,0,1.0000,1.476,0.185,0.256,0,0.102,0.078,SNU_R2,20.94,-0.04
14.300,28.52591190,77.57071359,0.388,-0.198,0.047,0.000,GNSS_INS,0,1.0000,1.476,0.085,0.203,0,0.103,0.082,SNU_R2,20.94,-0.04
14.400,28.52591190,77.57071359,0.388,-0.198,0.095,0.000,GNSS_INS,0,1.0000,1.476,0.214,0.242,0,0.097,0.082,SNU_R2,20.94,-0.04
14.500,28.52591190,77.57071359,0.388,-0.198,0.081,0.000,GNSS_INS,0,1.0000,1.476,0.059,0.207,0,0.110,0.079,SNU_R2,20.94,-0.04
14.600,28.52591190,77.57071359,0.388,-0.198,0.094,0.000,GNSS_INS,0,1.0000,1.476,0.117,0.216,0,0.106,0.081,SNU_R2,20.94,-0.04
14.700,28.52591190,77.57071359,0.388,-0.198,0.008,0.000,GNSS_INS,0,1.0000,1.476,0.190,0.208,1,0.102,0.078,SNU_R2,20.94,-0.04
14.800,28.52591190,77.57071359,0.388,-0.198,0.001,0.000,GNSS_INS,0,1.0000,1.476,0.083,0.190,1,0.105,0.080,SNU_R2,20.94,-0.04
14.900,28.52591193,77.57071310,0.341,-0.194,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.003,0.191,1,0.113,0.081,SNU_R2,20.90,-0.06
15.000,28.52591193,77.57071310,0.341,-0.194,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.183,1,0.095,0.081,SNU_R2,20.90,-0.06
15.100,28.52591193,77.57071310,0.341,-0.194,0.000,-0.053,GNSS_INS,0,1.0000,1.375,0.000,0.188,0,0.187,0.133,SNU_R2,20.90,-0.06
15.200,28.52591193,77.57071310,0.341,-0.194,0.000,-0.152,GNSS_INS,0,1.0000,1.375,0.000,0.187,0,0.104,0.090,SNU_R2,20.90,-0.06
15.300,28.52591193,77.57071310,0.341,-0.194,0.000,-0.217,GNSS_INS,0,1.0000,1.375,0.000,0.174,0,0.266,0.155,SNU_R2,20.90,-0.06
15.400,28.52591193,77.57071310,0.341,-0.194,0.000,-0.336,GNSS_INS,0,1.0000,1.375,0.000,0.176,0,0.100,0.085,SNU_R2,20.90,-0.06
15.500,28.52591193,77.57071310,0.341,-0.194,0.000,-0.441,GNSS_INS,0,1.0000,1.375,0.000,0.156,1,0.167,0.139,SNU_R2,20.90,-0.06
15.600,28.52591193,77.57071310,0.341,-0.194,0.000,-0.588,GNSS_INS,0,1.0000,1.375,0.000,0.156,1,0.094,0.082,SNU_R2,20.90,-0.06
15.700,28.52591193,77.57071310,0.341,-0.194,0.000,-0.691,GNSS_INS,0,1.0000,1.375,0.000,0.151,1,0.094,0.081,SNU_R2,20.90,-0.06
15.800,28.52591193,77.57071310,0.341,-0.194,0.000,-0.773,GNSS_INS,0,1.0000,1.375,0.000,0.141,1,0.092,0.081,SNU_R2,20.90,-0.06
15.900,28.52591179,77.57071263,0.295,-0.210,0.000,-0.880,GNSS_INS,0,1.0000,1.293,0.000,0.128,1,0.110,0.083,SNU_R2,20.86,-0.09
16.000,28.52591179,77.57071263,0.295,-0.210,0.000,-0.998,GNSS_INS,0,1.0000,1.293,0.000,0.127,1,0.106,0.081,SNU_R2,20.86,-0.09
16.100,28.52591179,77.57071263,0.295,-0.210,0.000,-1.115,GNSS_INS,0,1.0000,1.293,0.000,0.117,1,0.135,0.082,SNU_R2,20.86,-0.09
16.200,28.52591179,77.57071263,0.295,-0.210,0.000,-1.222,GNSS_INS,0,1.0000,1.293,0.000,0.115,1,0.103,0.086,SNU_R2,20.86,-0.09
16.300,28.52591179,77.57071263,0.295,-0.210,0.000,-1.316,GNSS_INS,0,1.0000,1.293,0.000,0.096,1,0.098,0.082,SNU_R2,20.86,-0.09
16.400,28.52591179,77.57071263,0.295,-0.210,0.000,-1.426,GNSS_INS,0,1.0000,1.293,0.000,0.102,1,0.101,0.083,SNU_R2,20.86,-0.09
16.500,28.52591179,77.57071263,0.295,-0.210,0.000,-1.532,GNSS_INS,0,1.0000,1.293,0.000,0.096,1,0.106,0.084,SNU_R2,20.86,-0.09
16.600,28.52591179,77.57071263,0.295,-0.210,0.000,-1.582,GNSS_INS,0,1.0000,1.293,0.000,0.091,1,0.099,0.083,SNU_R2,20.86,-0.09
16.700,28.52591179,77.57071263,0.295,-0.210,0.000,-1.684,GNSS_INS,0,1.0000,1.293,0.000,0.085,1,0.105,0.082,SNU_R2,20.86,-0.09
16.800,28.52591179,77.57071263,0.295,-0.210,0.000,-1.786,GNSS_INS,0,1.0000,1.293,0.000,0.082,1,0.098,0.083,SNU_R2,20.86,-0.09
16.900,28.52591176,77.57071229,0.261,-0.214,0.000,-1.893,GNSS_INS,0,1.0000,1.223,0.014,0.074,1,0.105,0.083,SNU_R2,20.83,-0.10
17.000,28.52591176,77.57071229,0.261,-0.214,0.000,-1.976,GNSS_INS,0,1.0000,1.223,0.014,0.067,1,0.107,0.084,SNU_R2,20.83,-0.10
17.100,28.52591176,77.57071229,0.261,-0.214,0.000,-2.052,GNSS_INS,0,1.0000,1.223,0.043,0.063,1,0.093,0.082,SNU_R2,20.83,-0.10
17.200,28.52591176,77.57071229,0.261,-0.214,0.000,-2.145,GNSS_INS,0,1.0000,1.223,0.031,0.069,1,0.102,0.088,SNU_R2,20.83,-0.10
17.300,28.52591176,77.57071229,0.261,-0.214,0.000,-2.228,GNSS_INS,0,1.0000,1.223,0.092,0.061,1,0.099,0.082,SNU_R2,20.83,-0.10
17.400,28.52591176,77.57071229,0.261,-0.214,0.000,-2.309,GNSS_INS,0,1.0000,1.223,0.051,0.061,1,0.107,0.083,SNU_R2,20.83,-0.10
17.500,28.52591176,77.57071229,0.261,-0.214,0.000,-2.394,GNSS_INS,0,1.0000,1.223,0.024,0.056,1,0.093,0.083,SNU_R2,20.83,-0.10
17.600,28.52591176,77.57071229,0.261,-0.214,0.000,-2.502,GNSS_INS,0,1.0000,1.223,0.004,0.052,1,0.096,0.083,SNU_R2,20.83,-0.10
17.700,28.52591176,77.57071229,0.261,-0.214,0.000,-2.594,GNSS_INS,0,1.0000,1.223,0.000,0.050,1,0.189,0.085,SNU_R2,20.83,-0.10
