t_ns,hPa
30768131938443,981.55054
30768171938235,981.5513
30768211938704,981.5393
30768251939485,981.53955
30768291939172,981.5383
30768331939745,981.5354
30768372036777,981.5359
30768411941256,981.53735
30768451937870,981.5386
30768491938547,981.541
30768531938912,981.5488
30768572024172,981.5581
30768611964797,981.5576
30768651937506,981.55493
30768691939224,981.55664
30768731939537,981.5525
30768771939641,981.5576
30768812049902,981.5547
30768851938443,981.5471
30768891940162,981.5498
30768931939797,981.5596
30768971938964,981.55884
30769011939797,981.56055
30769051968808,981.55835
30769091938808,981.5654
30769131938652,981.56104
30769171939381,981.5488
30769211941047,981.5398
30769251937349,981.5405
30769291938183,981.54297
30769331939537,981.5388
30769371939381,981.5383
30769411939277,981.53564
30769452067610,981.5388
30769491939120,981.5432
30769531938547,981.5449
30769571941464,981.5442
30769611939693,981.553
30769651940474,981.5437
30769691939485,981.54517
30769731937349,981.5381
30769771940683,981.5386
30769811938808,981.5354
30769851941516,981.5349
30769891941412,981.5403
30769931937818,981.53564
30769971940318,981.5366
30770011939329,981.5388
30770051939537,981.5427
30770091988599,981.5449
30770131939224,981.53296
30770171939537,981.5342
30770211939485,981.5364
30770251939902,981.5354
30770292002193,981.5405
30770331938652,981.5454
30770371938079,981.54175
30770411939120,981.5437
30770451938808,981.5491
30770491939641,981.551
30770531938808,981.54614
30770572001516,981.5486
30770611938652,981.5503
30770651938391,981.54956
30770691939172,981.5408
30770732065579,981.542
30770771938287,981.5486
30770811937662,981.5554
30770851939120,981.55347
30770891939537,981.542
30770931987818,981.54663
30770971939537,981.54224
30771011938495,981.53955
30771051939589,981.53613
30771091940110,981.5393
30771131944641,981.5393
30771172148391,981.53467
30771211941152,981.5381
30771251942037,981.54224
30771291943027,981.5403
30771331942193,981.54443
30771371947089,981.5442
30771411942349,981.5415
30771451943079,981.5432
30771491943079,981.54224
30771531943808,981.5381
30771571943391,981.54297
30771611943756,981.54517
30771651943704,981.5471
30771691946568,981.5493
30771731942454,981.5491
30771771944172,981.54297
30771811947297,981.5447
30771851943131,981.53784
30771891945995,981.5398
30771931945787,981.53784
30771971944068,981.5449
30772012025735,981.5432
30772051944902,981.54126
30772091942610,981.5471
30772131945110,981.5471
30772171946933,981.5381
30772211943495,981.5437
30772251943964,981.53955
30772291941568,981.541
30772331943808,981.5371
30772371949902,981.5371
30772411942297,981.53613
30772452041933,981.53467
30772491942141,981.5305
30772531943599,981.53613
30772571944172,981.5442
30772611944120,981.5493
30772652151933,981.54297
30772692062037,981.541
30772731941777,981.5425
30772771944381,981.54443
30772811945631,981.5405
30772851944849,981.53394
30772891944329,981.5366
30772931943183,981.53394
30772971943547,981.5349
30773011942870,981.5403
30773051947454,981.53784
30773092127349,981.5342
30773131983339,981.54297
30773171944068,981.551
30773211944068,981.54736
30773251944329,981.5432
30773291942402,981.53564
30773331946985,981.5442
30773371942922,981.54443
30773411945995,981.5381
30773451944485,981.54175
30773491943079,981.54004
30773531947402,981.54565
30773571941047,981.5432
30773611944381,981.5464
30773651943443,981.5442
30773691944329,981.54395
30773731999120,981.5398
30773771944641,981.5364
30773811942870,981.53784
30773851945735,981.5366
30773891943964,981.5403
30773931943756,981.5488
